method	trait	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	global_slope	EUR	4308	3601	691	726	-0.0971818748346199	0.0480372377444355	0.0434012917835323	-0.0201132436627102	0.0151699588314221	0.184974048333389	0.0770686311719097	0.0503601923787093	1.53034822806777	0.125930556533473
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	global_slope	EUR	4308	3601	691	726	-0.10181762065893	0.0487145202532823	0.0369275563775889	-0.0236398531185464	0.015187071131802	0.119662708270555	0.0781777675403837	0.0510209071075931	1.53226925925723	0.125456003670949
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	global_slope	EUR	4308	3601	691	726	-0.0688753819796659	0.0484058432152685	0.155164345629066	-0.0277496105189155	0.0152360129019924	0.0686448493674035	0.0411257714607504	0.0507575408134937	0.810239637335174	0.417802460477275
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	global_slope	EUR	4308	3601	691	726	-0.0642914096878666	0.0492182529106504	0.191843643353487	-0.0286612480567328	0.0152410531865201	0.0601192872070521	0.0356301616311338	0.0515361018820657	0.691363147967016	0.489337356884534
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	global_slope	EUR	4308	3601	691	726	-0.0658752584762314	0.0506288035224098	0.193584953179106	-0.0349480698534939	0.0153031755591421	0.022448702013158	0.0309271886227375	0.052903606765899	0.584595087431219	0.558820011678501
CT	SCZ	SCZ_eur	zanc	SCZeur	1	global_slope	EUR	4308	3601	691	726	-0.0653823214739113	0.0510858463946458	0.200968530449303	-0.0357961296780935	0.0153015258442728	0.0193722257995492	0.0295861917958178	0.0533440948009763	0.554629184471162	0.579148322715555
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	global_slope	EUR	4308	3601	691	726	-0.0803327618811329	0.0462407126597236	0.0827258937407228	-0.0111068832858499	0.0151990826936102	0.46497497358247	0.0692258785952829	0.0486521499324932	1.42287398791907	0.154772688089676
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	global_slope	EUR	4308	3601	691	726	-0.0602187668072471	0.0466294421898873	0.196928262652211	-0.00613607697198497	0.0152032912674045	0.686530221590483	0.0540826898352621	0.0490163160030806	1.10336096723106	0.26987044022095
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	global_slope	full	8596	7198	1350	1449	-0.0510302449280606	0.0336918348742862	0.130058939530845	-0.011914728962995	0.0108254382651724	0.271098274064657	0.0391155159650657	0.0353875361515129	1.10534725553063	0.269009149000986
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	global_slope	full	8596	7198	1350	1449	-0.043442682401186	0.0347176366695179	0.210995366797826	-0.025253967390634	0.0108439618983271	0.0198948956230347	0.018188715010552	0.0363691257005351	0.500114167173515	0.616994691140041
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	global_slope	full	8596	7198	1350	1449	-0.0574705289403157	0.0355824300983297	0.106470042113713	-0.0281483326870427	0.0108542278112351	0.00952518045689139	0.0293221962532731	0.0371975548559304	0.788282895659154	0.430531250213016
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	global_slope	full	8596	7198	1350	1449	-0.0484697166520339	0.0362535419041589	0.181416288433677	-0.0264664318358497	0.0108589507409133	0.0148218264938507	0.0220032848161843	0.0378420404441561	0.581450803337488	0.560936666078842
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	global_slope	full	8596	7198	1350	1449	-0.0348805062744839	0.037680822509586	0.354744293673083	-0.0295266006832421	0.010884235850479	0.00668799057067188	0.00535390559124181	0.0392177209427049	0.136517509496882	0.89141218355682
CT	SCZ	SCZ_eur	zanc	SCZeur	1	global_slope	full	8596	7198	1350	1449	-0.0359089206601993	0.0378579028709264	0.343002717058013	-0.0298624495419169	0.0108801065428956	0.00607204613111935	0.00604647111828245	0.0393862927657757	0.153517142479997	0.877990472798745
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	global_slope	full	8596	7198	1350	1449	-0.0135405977380383	0.0323397385004351	0.675490410252059	0.000525120550150137	0.0108341926065751	0.961343981390621	0.0140657182881885	0.0341050890114208	0.41242285816871	0.680029511865834
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	global_slope	full	8596	7198	1350	1449	-0.018422276860196	0.0322103321421581	0.567441756014997	0.0052064009163703	0.0108292783707515	0.630694255718241	0.0236286777765663	0.0339803363568002	0.695363269170163	0.486827673275254
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC1	EUR	4308	3601	691	726	0.0537679162567014	0.0519167430967392	0.300689609642659	0.0274939418803336	0.0157428390273426	0.0808261849859841	-0.0262739743763678	0.0542352445289813	-0.484444655952974	0.628070332782644
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC1	EUR	4308	3601	691	726	0.0426279639947143	0.0526928704155999	0.418773497761682	0.0420412576609975	0.015751704962451	0.00764455787040744	-0.00058670633371688	0.0549905410600847	-0.0106692227864393	0.991487353365619
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC1	EUR	4308	3601	691	726	0.0253344082628139	0.0522940521275237	0.6281978347035	0.0428028537245706	0.0158062092261438	0.00680366883780175	0.0174684454617566	0.0546409967098926	0.319694853929962	0.749199661194888
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC1	EUR	4308	3601	691	726	0.00579375848690304	0.0531814694626165	0.913276141230876	0.0412632418208504	0.0158140660310892	0.00911329997844954	0.0354694833339473	0.0554948745737319	0.639148815208541	0.522726126185285
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC1	EUR	4308	3601	691	726	-0.00797703605138773	0.0546889915276109	0.884068828103214	0.043888780653796	0.0158790044880832	0.00574173277581721	0.0518658167051837	0.0569600144264441	0.910565371646125	0.362524423002251
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC1	EUR	4308	3601	691	726	-0.00765461418188597	0.0551783546920256	0.889703934097568	0.0458208179481354	0.015876390675761	0.00392536395431592	0.0534754321300214	0.0574326910363069	0.931097449294447	0.351803157927965
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC1	EUR	4308	3601	691	726	0.086896299995996	0.0498925219557006	0.0819701776422074	0.0196421353931332	0.015776396452872	0.213205868077248	-0.0672541646028628	0.0523047014784401	-1.28581490194691	0.198507668200973
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	slope_PC1	EUR	4308	3601	691	726	0.0763107906089498	0.050297165273318	0.129631408333907	0.00918201290571135	0.015783776389097	0.560782143363074	-0.0671287777032384	0.052686188398655	-1.27412477052434	0.202619201025121
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC1	full	8596	7198	1350	1449	0.00436476092840338	0.035888333342075	0.903214071085636	0.0215003031075903	0.0111688193465315	0.0542663814695664	0.0171355421791869	0.0375853650264739	0.455909957695427	0.648454728674259
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC1	full	8596	7198	1350	1449	0.0161722678137863	0.0369711663268667	0.661856499303642	0.0344682202812537	0.0111881977936788	0.00207266917091363	0.0182959524674674	0.0386243598707428	0.473689467701088	0.635721365046067
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC1	full	8596	7198	1350	1449	0.0307661275746898	0.037897726308174	0.417010289694257	0.0264625881753156	0.0112044683637827	0.0182138965765578	-0.00430353939937419	0.0395158395023298	-0.108906692950822	0.913276498017188
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC1	full	8596	7198	1350	1449	0.0220547842319644	0.0386119443701819	0.5679469441383	0.0223529749280454	0.0112104959642762	0.0461974849238745	0.000298190696081009	0.0402036445680156	0.00741700657452925	0.994082139225739
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC1	full	8596	7198	1350	1449	0.0294547949313115	0.0401140203564592	0.462882678105431	0.0282182317852055	0.0112350876887606	0.012040034234919	-0.00123656314610595	0.0416541558646688	-0.029686429131428	0.976317135137021
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC1	full	8596	7198	1350	1449	0.0319171814904697	0.040301049480376	0.428490728686646	0.0290675801285072	0.0112307031994277	0.00966692297073296	-0.00284960136196253	0.0418326583863644	-0.0681190598896142	0.945690857999267
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC1	full	8596	7198	1350	1449	0.0121705666554278	0.0344355116470708	0.723810032895182	0.0143508120652064	0.0111782789403683	0.199250190605225	0.00218024540977862	0.0362031770844986	0.0602224883382446	0.95197843511456
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	slope_PC1	full	8596	7198	1350	1449	0.0136246848629298	0.0343019179378579	0.691271379381909	0.00515325545034974	0.0111746454072275	0.644700967936429	-0.00847142941258001	0.0360744891397355	-0.234831583609284	0.81433945292395
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC2	EUR	4308	3601	691	726	0.0281723784066483	0.052456298885569	0.591358693214881	0.0302720519457769	0.0162529853503652	0.0626088504843108	0.0020996735391286	0.0549000370870285	0.0382453938200471	0.969492028317033
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC2	EUR	4308	3601	691	726	-0.00441284061672435	0.0532392764498324	0.93396026650172	0.0402808912924954	0.016265024434251	0.0133133862268187	0.0446937319092198	0.0556619002166607	0.802950164030549	0.422003539915
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC2	EUR	4308	3601	691	726	-0.0177085537526346	0.0528226668373215	0.737519743624153	0.0380710692502234	0.0163221308913746	0.0197314182773896	0.055779623002858	0.0552979527671364	1.00871045331009	0.313113517036555
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0450356221206662	0.0536937879035833	0.401837534407862	0.0363891709946771	0.0163289542717811	0.0259093402971362	0.0814247931153433	0.0561344816916349	1.45053077291488	0.14691056423181
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC2	EUR	4308	3601	691	726	-0.0410201378649561	0.0552757047399856	0.458224017965346	0.0433334393631718	0.0163908250871029	0.00823546306016478	0.0843535772281279	0.0576678341623783	1.46274918164274	0.143536023147019
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC2	EUR	4308	3601	691	726	-0.0471722469264202	0.0557739999672964	0.397907887369192	0.0452219733557062	0.0163876816419865	0.00581882025851947	0.0923942202821264	0.0581483189781939	1.58894052150975	0.112073821623155
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC2	EUR	4308	3601	691	726	0.0589425627242544	0.0504016862254498	0.242535640988791	0.0260173881317189	0.0162870535010813	0.11025979997087	-0.0329251745925355	0.0529441133454013	-0.621885465863513	0.534017182699066
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	slope_PC2	EUR	4308	3601	691	726	0.0364402293168397	0.0508065015767098	0.473418326503844	0.026910127525435	0.016291156954802	0.0986587901340361	-0.00953010179140471	0.0533237322744192	-0.178721582022055	0.858156322019756
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC2	full	8596	7198	1350	1449	-0.0360651836631539	0.0365361582396433	0.323715271284862	0.0167968760992487	0.0114627145819017	0.14286955204532	0.0528620597624026	0.0382913352945741	1.38052275679958	0.16742574785285
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC2	full	8596	7198	1350	1449	-0.0113850173823892	0.0376484435179339	0.762377801346308	0.0289346372330399	0.0114836616359211	0.0117690172580096	0.0403196546154291	0.0393581805066934	1.02442882512245	0.305632772807228
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC2	full	8596	7198	1350	1449	-0.00190092197490882	0.0386012802213761	0.960729204586649	0.0227881452855724	0.0114985908668756	0.0475368434624945	0.0246890672604812	0.0402738591655138	0.613029587232163	0.539856776369971
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC2	full	8596	7198	1350	1449	-0.00889921226940162	0.0393233372856916	0.820985784083709	0.0196972455071828	0.011504100929704	0.0869034264284772	0.0285964577765844	0.0409686618639495	0.698008098764581	0.485172129261685
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC2	full	8596	7198	1350	1449	0.0218856351409739	0.0408670830318411	0.592344874510567	0.0223541292121628	0.0115299234549667	0.0525652156862707	0.000468494071188843	0.0424587697115897	0.0110340943548574	0.991196245116856
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC2	full	8596	7198	1350	1449	0.020171236463525	0.0410617802136987	0.623312839144826	0.0229075630359741	0.0115254355648314	0.0468971312052629	0.00273632657244902	0.0426445092580273	0.0641659763486184	0.948838068484936
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC2	full	8596	7198	1350	1449	-0.0335742835430297	0.0350558133474828	0.338317219733414	0.0225902477092588	0.0114693749220255	0.0489208392450453	0.0561645312522885	0.0368831137227032	1.52277087218145	0.127816039702562
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	slope_PC2	full	8596	7198	1350	1449	-0.030442360898807	0.0349246770229964	0.383505791096747	0.0207627448351126	0.0114646620167861	0.070179186618565	0.0512051057339196	0.0367564971181122	1.39308992283401	0.163592600023943
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC3	EUR	4308	3601	691	726	-0.0628044879336601	0.0494727212316002	0.204738854105807	-0.00205618155799398	0.0162748034034462	0.899469397477574	0.0607483063756661	0.0520641762359311	1.16679664920429	0.243292500526889
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC3	EUR	4308	3601	691	726	-0.0539044147387601	0.050187086684274	0.283203089916392	-0.008686604714343	0.0162939602025581	0.593987787788105	0.0452178100244171	0.0527593821999574	0.857057231129852	0.391413256154189
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC3	EUR	4308	3601	691	726	-0.0236618569966238	0.049844981059105	0.635158937066614	-0.0237100938144468	0.0163411392091696	0.146889727201991	-4.82368178229969e-05	0.0524670718939414	-0.000919373162666755	0.999266446451231
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC3	EUR	4308	3601	691	726	-0.0237974623422515	0.0506787509513521	0.638821193349102	-0.0222582717814076	0.0163454590350983	0.173371746451831	0.00153919056084387	0.053263031855051	0.0288979148808614	0.976946008612778
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC3	EUR	4308	3601	691	726	0.0199246189818587	0.0521340313294817	0.702455872181147	-0.0264404384299969	0.0164165659134707	0.107363311494044	-0.0463650574118556	0.0546717967060888	-0.848061710155795	0.396403604343924
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC3	EUR	4308	3601	691	726	0.0158206812302192	0.0526099474225349	0.763729570578997	-0.0268100398783678	0.0164149482566693	0.102507326741725	-0.042630721108587	0.0551291364976678	-0.773288388262539	0.439351726253496
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC3	EUR	4308	3601	691	726	-0.0727911455440059	0.0475545796423255	0.126349012081223	0.0027525925565725	0.0163011579755997	0.865918040594347	0.0755437381005784	0.0502462138967901	1.50347125169971	0.132717564881104
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	slope_PC3	EUR	4308	3601	691	726	-0.0599257635196148	0.0479455522167473	0.211810407696959	0.00657676145069422	0.0163024106532855	0.686663131414774	0.066502524970309	0.0506093856034132	1.31403541413125	0.188834286843699
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC3	full	8596	7198	1350	1449	-0.0448318531438926	0.0355384541415887	0.207317750968954	-0.00609646524115389	0.0113704386683453	0.591859697252138	0.0387353879027387	0.0373123451869473	1.03813865648652	0.299205506756977
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC3	full	8596	7198	1350	1449	-0.0299460991852784	0.0366179555904925	0.413598137079184	-0.00862806810682565	0.0113936234048943	0.448912692149252	0.0213180310784527	0.0383468015976654	0.555927227050679	0.578260604509978
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC3	full	8596	7198	1350	1449	-0.0124968346969758	0.0375572479986755	0.739374807935542	-0.00633569267717116	0.0114053281353235	0.578568405475458	0.0061611420198046	0.0392471166755011	0.156983303276659	0.875258006996595
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC3	full	8596	7198	1350	1449	-0.0187292801600034	0.0382590523884172	0.624529722330205	-0.00106787935685632	0.0114096756042649	0.925434177634001	0.0176614008031471	0.039921147565929	0.442407142078759	0.658194611715594
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC3	full	8596	7198	1350	1449	-0.00812502251366413	0.0397602730008288	0.838106592158785	-0.00986546761341051	0.0114363842811262	0.388365578065173	-0.00174044509974638	0.0413685926504126	-0.0420716535961013	0.96644157730927
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC3	full	8596	7198	1350	1449	-0.0120718014184812	0.0399482278313625	0.762550660426985	-0.0105516251376836	0.0114320232232544	0.35604491759885	0.00152017628079767	0.0415475919101646	0.0365887939807593	0.97081287865666
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC3	full	8596	7198	1350	1449	-0.0416332649934237	0.0341011974461145	0.222319502677331	-0.00135940735047268	0.0113781455153779	0.904902265944106	0.040273857642951	0.0359480728605365	1.12033426101023	0.262571347331348
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	slope_PC3	full	8596	7198	1350	1449	-0.0381976285514463	0.0339726111451732	0.261032249358316	-0.000383778109033921	0.0113729319630759	0.973081567182107	0.0378138504424123	0.0358239325410098	1.05554716526793	0.291175150320773
CT	MDD	MDD_pooled	raw	MDDpooled	0p001	baseline_thickness	EUR	4308	3601	691	726	-0.0394707186276585	0.0395702893451037	0.318851428733656	-0.0237184091583528	0.016729985047371	0.156359149629074	0.0157523094693057	0.0429779933532785	0.366520357053945	0.713976825131201
CT	MDD	MDD_pooled	raw	MDDpooled	0p01	baseline_thickness	EUR	4308	3601	691	726	0.0162964368176691	0.0398501743157203	0.682698589928347	-0.0332281473974608	0.016709170862864	0.0468185036210127	-0.0495245842151299	0.0432347620074433	-1.14548067146996	0.252010097640052
CT	MDD	MDD_pooled	raw	MDDpooled	0p05	baseline_thickness	EUR	4308	3601	691	726	0.0262478709482986	0.0401745450551826	0.513733919146177	-0.0268681916005981	0.0167811733251028	0.109443645690667	-0.0531160625488967	0.0435751998868509	-1.21895166715976	0.222862537701804
CT	MDD	MDD_pooled	raw	MDDpooled	0p1	baseline_thickness	EUR	4308	3601	691	726	0.0166631967892798	0.0401474191968028	0.678224028708086	-0.0285038828270144	0.0168148229914978	0.0901299395857977	-0.0451670796162942	0.0435596519046508	-1.03690175750628	0.299781644786283
CT	MDD	MDD_pooled	raw	MDDpooled	0p5	baseline_thickness	EUR	4308	3601	691	726	0.0218757811506374	0.0406226351578906	0.590383544869581	-0.0329532068181853	0.0168720134581481	0.0508812935632783	-0.0548289879688227	0.0440098740786137	-1.24583378427493	0.212825423666341
CT	MDD	MDD_pooled	raw	MDDpooled	1	baseline_thickness	EUR	4308	3601	691	726	0.0179475197911726	0.0407557953576373	0.65979816866875	-0.0314135996589398	0.0168601532895084	0.0625170301396905	-0.0493611194501124	0.0441271317416445	-1.11861155488446	0.263305891806374
CT	MDD	MDD_pooled	raw	MDDpooled	1e-5	baseline_thickness	EUR	4308	3601	691	726	-0.0232080015688785	0.0392662358638956	0.554669886482304	0.0115459581126894	0.0167092578746648	0.489615255837568	0.0347539596815679	0.0426722138988023	0.814440042037365	0.415392907441251
CT	MDD	MDD_pooled	raw	MDDpooled	5e-8	baseline_thickness	EUR	4308	3601	691	726	-0.0609995121107946	0.0405684859123239	0.133101853459392	-0.0118571726943587	0.0166187614347015	0.475594034127803	0.049142339416436	0.0438250107408968	1.12133091551252	0.26214703068451
CT	MDD	MDD_pooled	raw	MDDpooled	0p001	baseline_thickness	full	8596	7198	1350	1449	-0.0304822428134969	0.0399286849403176	0.445336402933876	-0.0288030521911628	0.0165170641310076	0.0812297947113707	0.00167919062233403	0.0430389187450536	0.0390156321602995	0.968877925441308
CT	MDD	MDD_pooled	raw	MDDpooled	0p01	baseline_thickness	full	8596	7198	1350	1449	0.012765610781189	0.0445903518743579	0.774698867910372	-0.0408279992055501	0.0181564013358909	0.0245621706976342	-0.053593609986739	0.0479125614144983	-1.11857117224632	0.263323127548731
CT	MDD	MDD_pooled	raw	MDDpooled	0p05	baseline_thickness	full	8596	7198	1350	1449	0.0308468013819623	0.0510990054580299	0.546157216403173	-0.0489023129736896	0.0211531889422411	0.0208150015860732	-0.0797491143556519	0.0547641275143321	-1.45622906773747	0.145329306549286
CT	MDD	MDD_pooled	raw	MDDpooled	0p1	baseline_thickness	full	8596	7198	1350	1449	0.0302745257748491	0.0539545071579161	0.574805881359211	-0.0595064416140024	0.0225602715993705	0.00836521447370969	-0.0897809673888515	0.0577809138501386	-1.55381702030031	0.120228069455339
CT	MDD	MDD_pooled	raw	MDDpooled	0p5	baseline_thickness	full	8596	7198	1350	1449	0.0338268480100547	0.0576690454140266	0.557582679963221	-0.0693536424513685	0.0238558253381187	0.00365754346197662	-0.103180490461423	0.0614754902715311	-1.67840044879163	0.0932689500691046
CT	MDD	MDD_pooled	raw	MDDpooled	1	baseline_thickness	full	8596	7198	1350	1449	0.0291958887161653	0.0576967023699381	0.61291524687049	-0.0692472927125125	0.0238888196009954	0.00375766671103257	-0.0984431814286778	0.0615100861452908	-1.60043966116628	0.109501082533075
CT	MDD	MDD_pooled	raw	MDDpooled	1e-5	baseline_thickness	full	8596	7198	1350	1449	-0.0307052497641341	0.0314074002324599	0.328410261604152	0.0133467383379759	0.012965315275289	0.303317497817777	0.04405198810211	0.0339582367137327	1.29724015040791	0.194548569933716
CT	MDD	MDD_pooled	raw	MDDpooled	5e-8	baseline_thickness	full	8596	7198	1350	1449	-0.0419025240663584	0.0298577613496555	0.160706252284453	-0.00100116855796751	0.0120622334132059	0.933853635233972	0.0409013555083909	0.0321804724233274	1.27099922494431	0.20372892435734
CT	MDD	MDD_pooled	raw	MDDpooled	0p001	global_slope	EUR	4308	3601	691	726	-0.00747653068394779	0.048360905728076	0.877176734330139	-0.0242739888919344	0.0151854129611666	0.110020329004335	-0.0167974582079866	0.0507003222339461	-0.331308707082338	0.740411315059277
CT	MDD	MDD_pooled	raw	MDDpooled	0p01	global_slope	EUR	4308	3601	691	726	-0.0701580455883962	0.0486579828827879	0.149734880535001	-0.00886809095968683	0.0151823779039351	0.559187595446798	0.0612899546287094	0.050988950447031	1.20202424429935	0.229354135005026
CT	MDD	MDD_pooled	raw	MDDpooled	0p05	global_slope	EUR	4308	3601	691	726	-0.0555254438978996	0.0490969370656596	0.258422932795518	-0.0196350909647407	0.0152472357226596	0.19790673388274	0.0358903529331589	0.0514363059567584	0.697763034603054	0.485325400104981
CT	MDD	MDD_pooled	raw	MDDpooled	0p1	global_slope	EUR	4308	3601	691	726	-0.0674698411964387	0.049048792877337	0.169343471271248	-0.0145665069056332	0.0152820511362989	0.340565255331103	0.0529033342908056	0.0513981288253554	1.02928521912859	0.303345666911344
CT	MDD	MDD_pooled	raw	MDDpooled	0p5	global_slope	EUR	4308	3601	691	726	-0.0765089033352712	0.049619825002493	0.123495455797696	-0.00759102199941426	0.0153224356058809	0.620335623735076	0.0689178813358569	0.0519477269100866	1.32667751671104	0.184615381413238
CT	MDD	MDD_pooled	raw	MDDpooled	1	global_slope	EUR	4308	3601	691	726	-0.0739612915424823	0.0497849805922214	0.137777589065291	-0.00923087031335707	0.0153092989959454	0.546575423683806	0.0647304212291253	0.0521007075110606	1.24240963935823	0.214085460910363
CT	MDD	MDD_pooled	raw	MDDpooled	1e-5	global_slope	EUR	4308	3601	691	726	-0.0326703836885314	0.0479464719097851	0.495820107300886	-0.0168765956417077	0.0151565019860713	0.265575376584567	0.0157937880468237	0.0502840911452801	0.314091150642308	0.753451810455323
CT	MDD	MDD_pooled	raw	MDDpooled	5e-8	global_slope	EUR	4308	3601	691	726	-0.0604119691268951	0.0496015637144216	0.223605568005062	-0.00563271360692363	0.0150941770237168	0.70904341777694	0.0547792555199714	0.0518356482092746	1.0567873155326	0.290608664603822
CT	MDD	MDD_pooled	raw	MDDpooled	0p001	global_slope	full	8596	7198	1350	1449	0.00452333917484544	0.0477034164473698	0.924467477294313	-0.025279215968216	0.0155055861520774	0.103076028158038	-0.0298025551430615	0.0500295860123462	-0.59569861592912	0.551376582999413
CT	MDD	MDD_pooled	raw	MDDpooled	0p01	global_slope	full	8596	7198	1350	1449	-0.0520230666446513	0.05327425835098	0.32895122016126	-0.0281799136427258	0.0170578780856784	0.0985747943794193	0.0238431530019255	0.0557616794717049	0.427590295482837	0.66894943256429
CT	MDD	MDD_pooled	raw	MDDpooled	0p05	global_slope	full	8596	7198	1350	1449	-0.0553586108750317	0.0610671645682126	0.364791385837038	-0.0381568409210604	0.0198937854733312	0.055146858223292	0.0172017699539713	0.063813612755293	0.269562703179574	0.787496696972211
CT	MDD	MDD_pooled	raw	MDDpooled	0p1	global_slope	full	8596	7198	1350	1449	-0.074984197494581	0.0644676826413751	0.2449434891319	-0.0410510022043385	0.0212353413295536	0.0532571390617079	0.0339331952902425	0.0673394874383799	0.503912289520968	0.614323014093458
CT	MDD	MDD_pooled	raw	MDDpooled	0p5	global_slope	full	8596	7198	1350	1449	-0.0720958595141413	0.0689041707694918	0.295564250859884	-0.0414254642051106	0.0224507916261803	0.0650541645549694	0.0306703953090307	0.0717571322993032	0.427419467950625	0.669073830165645
CT	MDD	MDD_pooled	raw	MDDpooled	1	global_slope	full	8596	7198	1350	1449	-0.0687167344771978	0.0689379210821821	0.319009957828446	-0.0437789976475476	0.0224790107198271	0.0515075964352586	0.0249377368296502	0.0717953669946146	0.34734465291501	0.728332408334543
CT	MDD	MDD_pooled	raw	MDDpooled	1e-5	global_slope	full	8596	7198	1350	1449	-0.00563679598330745	0.0375232961573626	0.880608177064913	-0.0238630009552842	0.0121510398338655	0.0495849827840035	-0.0182262049719768	0.0394263791924624	-0.462284524860992	0.643877295650886
CT	MDD	MDD_pooled	raw	MDDpooled	5e-8	global_slope	full	8596	7198	1350	1449	-0.0435438163435065	0.0356706164292313	0.222364575193153	-0.0130145395515641	0.0113075958802428	0.24978947414491	0.0305292767919424	0.0374030389828998	0.816224499990496	0.414371746713995
CT	MDD	MDD_pooled	raw	MDDpooled	0p001	slope_PC1	EUR	4308	3601	691	726	-0.00441813380025063	0.0522121310513866	0.932586526352566	0.0101775544185798	0.0157696442268218	0.518718486110211	0.0145956882188305	0.0545529159585362	0.267551018352972	0.789044938347673
CT	MDD	MDD_pooled	raw	MDDpooled	0p01	slope_PC1	EUR	4308	3601	691	726	0.0222854160721122	0.052578530877566	0.671794590759349	0.0140739331626808	0.0157637192541375	0.37202388241833	-0.00821148290943136	0.054908311822484	-0.149548996078749	0.88112045073374
CT	MDD	MDD_pooled	raw	MDDpooled	0p05	slope_PC1	EUR	4308	3601	691	726	0.046837805458008	0.0530017324422734	0.377135038682863	0.016081934179454	0.0158349234218373	0.30989148951931	-0.0307558712785539	0.0553430915812757	-0.555730993693883	0.578394765459256
CT	MDD	MDD_pooled	raw	MDDpooled	0p1	slope_PC1	EUR	4308	3601	691	726	0.0689512050793993	0.0529345554154985	0.193114050184592	0.0167757573278919	0.015870055865785	0.290553554335633	-0.0521754477515074	0.05528623437659	-0.943733070986658	0.345306069779707
