label,lh_caudalmiddlefrontal,lh_frontalpole,lh_lateralorbitofrontal,lh_medialorbitofrontal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_precentral,lh_rostralmiddlefrontal,lh_superiorfrontal,rh_caudalmiddlefrontal,rh_frontalpole,rh_lateralorbitofrontal,rh_medialorbitofrontal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_precentral,rh_rostralmiddlefrontal,rh_superiorfrontal,lh_inferiorparietal,lh_postcentral,lh_precuneus,lh_superiorparietal,lh_supramarginal,rh_inferiorparietal,rh_postcentral,rh_precuneus,rh_superiorparietal,rh_supramarginal,lh_bankssts,lh_entorhinal,lh_fusiform,lh_inferiortemporal,lh_middletemporal,lh_parahippocampal,lh_superiortemporal,lh_temporalpole,lh_transversetemporal,rh_bankssts,rh_entorhinal,rh_fusiform,rh_inferiortemporal,rh_middletemporal,rh_parahippocampal,rh_superiortemporal,rh_temporalpole,rh_transversetemporal,lh_cuneus,lh_lateraloccipital,lh_lingual,lh_pericalcarine,rh_cuneus,rh_lateraloccipital,rh_lingual,rh_pericalcarine,lh_caudalanteriorcingulate,lh_isthmuscingulate,lh_posteriorcingulate,lh_rostralanteriorcingulate,rh_caudalanteriorcingulate,rh_isthmuscingulate,rh_posteriorcingulate,rh_rostralanteriorcingulate,lh_insula,rh_insula
rh_rostralmiddlefrontal,0.38452849296669095,0.196669632979838,0.22426636100289654,0.15431257036379445,0.28184303484748563,0.2670388258197426,0.27788814387172395,0.3179047116853215,0.2600643661561974,0.5602084262992454,0.5297018744580579,0.5203584835939484,0.2503761732308069,0.3044256745703234,0.31512615217142853,0.301198333595526,0.47375717288072466,0.4574115988247606,0.5873309947496208,0.2834454482802321,1.0,0.7039336970357696,0.3039373185063762,0.23981110305417194,0.2900064215135693,0.320938840481075,0.295053330852617,0.383556064059639,0.2987824797279103,0.3817509964527413,0.3974194293214407,0.3511872835385441,0.18330461185834324,0.05556638664688353,0.21150320814881096,0.24634587937928035,0.2675249028415261,0.08392701926553602,0.25790506257211065,0.06565662205935235,0.17012773184317093,0.2709667551644606,0.05098086492941943,0.2601310025793155,0.2976241051363779,0.3128835681538757,0.10263460392384144,0.3940433401618542,0.12778387245937778,0.2154977142195793,0.18867239394232266,0.2553309703704663,0.19305655745838926,0.14984029832203546,0.21499822822176282,0.30100952758428656,0.1847932112015183,0.06969776126219966,0.07110111958968354,0.10903518060210096,0.1359702869948475,0.08908871906487277,0.12355469100342006,0.12900360334122146,0.18832014392751867,0.13688469583559362,0.05673162681576109,0.10004217757857416
rh_superiorfrontal,0.5350180552465518,0.19294273939982212,0.22862936695737657,0.13783955753464658,0.38693422956168466,0.32224898231007554,0.28630797886404424,0.34459766015416293,0.3271995299417621,0.5374746925004297,0.7058687077499177,0.6256926902578209,0.20895278707129622,0.29756348774580826,0.30191902153076416,0.43327653521186443,0.44308859620406205,0.3965788703660716,0.47147824072144695,0.429012396115447,0.7039336970357696,1.0,0.35105127492261357,0.29987554866128685,0.36760229274994727,0.3916374848892987,0.34680050393788864,0.4311807078707005,0.25362906584178235,0.4594977256471195,0.4660646393469357,0.38050791114102367,0.22698237437830837,0.08768512949482707,0.26542104547962947,0.28964639653046986,0.2876544565746492,0.12957415978901474,0.3127802814004473,0.048956884362983885,0.23396765329537672,0.3062956648638437,0.08395288399867044,0.31994506845635523,0.33452645668867553,0.3395203818496106,0.14149084045689436,0.4362307597333571,0.13930386473779696,0.2550013538947515,0.19555876644477302,0.26590633888452986,0.21169438264715967,0.14051634125832652,0.21755421621353066,0.30895788479908703,0.21487892523098703,0.05001447048288202,0.08721696265790688,0.190695476363324,0.21533901822086265,0.08668747284680009,0.1471729568577645,0.1901686243454251,0.2826873315795941,0.13580548534548045,0.09299244921997711,0.10942607707993124
lh_inferiorparietal,0.41167186127013217,0.1265575691752075,0.2029327076793602,0.11490660824583572,0.43440541020003465,0.35535796885396675,0.2755493025255305,0.35572321505593024,0.33442119635370476,0.40953564936266634,0.449568756141566,0.30805050813078805,0.1079521387370667,0.17909204079187385,0.1390518623611767,0.3302274445946109,0.2545118597052773,0.2319125145862037,0.2743695191368791,0.26260590691842567,0.3039373185063762,0.35105127492261357,1.0,0.3692914409592951,0.5752972733299834,0.6734851898466453,0.5944547207939306,0.5781857869334747,0.27410608278976706,0.45215095834901176,0.5315216081695394,0.3942208455982472,0.3899976341871915,0.10517953777611594,0.3987789106116569,0.42495429150753156,0.4342105916170175,0.1801602694016466,0.4507395662285665,0.07363113532170641,0.27682202152122376,0.2725892363578003,0.06593064840015088,0.30172175446014166,0.34453151728405546,0.38642184480931124,0.13960676736164787,0.36275431932218527,0.11216590485473456,0.21820610697850057,0.2714999381266045,0.5652571272351681,0.2819951636592749,0.15747796441558268,0.30002057011035577,0.45382805603043147,0.2905369417502706,0.14127204989271638,0.06602824320698991,0.22996076477813762,0.22879329776036153,0.08131550498594724,0.040447377396441886,0.18372623088294257,0.16995665113053773,0.03932913185909776,0.11635733865687091,0.08199289366097964
lh_postcentral,0.31596046950977474,0.0943792521632354,0.14206924518375968,0.10495552753896299,0.2731169386757895,0.26957908760678523,0.18478577901768178,0.2531231032406242,0.09059457581055214,0.303418172854197,0.31349748906226377,0.3207266669126645,0.10731605982314404,0.14335703290726698,0.1271095408548769,0.26759737153882834,0.1691548766131688,0.15233025610188736,0.17985445519007962,0.22083347709023,0.23981110305417194,0.29987554866128685,0.3692914409592951,1.0,0.38112300355773515,0.4627696495924437,0.436396082146174,0.32639999715053963,0.543667852317579,0.3326748608679727,0.4020872339672956,0.35750151020763754,0.26923850000388966,0.08872359199913735,0.20944177178469023,0.2542633106028275,0.2672152002423602,0.07044399029517184,0.29661323372527926,0.020784989741023906,0.20599669949059785,0.23310215572264778,0.06952616960936195,0.1972177680370336,0.2470687872797773,0.24427470377142965,0.06928011481169835,0.24888174159961973,0.1008519231458535,0.23976884834236506,0.34146074290745126,0.3416244995014406,0.3346196124790973,0.2641364586761295,0.3238812699649886,0.2944512752816528,0.3145418346524305,0.20703452825872407,0.03573771254142559,0.16666074084550173,0.15502831559228872,0.0513887427506091,0.03236295011102072,0.11956376006258342,0.12774672546903823,-0.0032235250390533795,0.09381973688026689,0.06057812370121942
lh_precuneus,0.4778548455391033,0.12007447536679809,0.27246828125564965,0.14368764355304822,0.5963433053648954,0.3821120079213917,0.2812527587433328,0.36667333574344085,0.39411252967338806,0.4554865199162746,0.5062470527271109,0.316388923486926,0.08877147562353517,0.1457648354836321,0.14253307052393002,0.4634889856243267,0.2670849238718824,0.1903273286965383,0.236703872272024,0.31680152854071547,0.2900064215135693,0.36760229274994727,0.5752972733299834,0.38112300355773515,1.0,0.7040960465924664,0.44509493119215404,0.5010178949025637,0.30024030480165764,0.6387747137116411,0.611708218567863,0.36527394236149024,0.3195086395145963,0.1230298034961139,0.45854850453097107,0.37237483133476573,0.32638172494490236,0.18664307142202416,0.3835034285179044,0.11756989359502358,0.3121116514555539,0.29474394111842395,0.06890453957765102,0.34684647376525324,0.3162883978152442,0.3027098462618787,0.16034902190170777,0.3261791421454543,0.14471178068589283,0.23456471885716523,0.3184316482216725,0.5218105884648192,0.30065432561266947,0.1966699815762652,0.3780085226266672,0.4636969641881374,0.33661380140935654,0.19732922570935327,0.08949169347421095,0.3291913089035444,0.2964454969792192,0.10173957588740548,0.0549709564070969,0.22888150129123666,0.2050308621644377,0.028769341764458514,0.10042685991134438,0.07617923861672284
lh_superiorparietal,0.4999254132045437,0.10266564141849502,0.18974028697842046,0.0785707565403036,0.5369643353708514,0.3228937695212041,0.23739435156711805,0.33307652921829656,0.4423156814951207,0.43723891620941324,0.4953481346570408,0.3738873082417953,0.07357021568408846,0.10829637706797829,0.09811224554528547,0.44053935221826007,0.22370091595011113,0.17401996669835992,0.2320781976663877,0.3680413680618662,0.320938840481075,0.3916374848892987,0.6734851898466453,0.4627696495924437,0.7040960465924664,1.0,0.5223881632605124,0.5681920181246667,0.3749618196606168,0.566910714279724,0.7573308437500518,0.43864345803467575,0.2876949551717622,0.08630270382321154,0.3325306733699494,0.3223368181989406,0.3099274528136289,0.10109687013951925,0.338463008489901,0.10824656493199937,0.26908742909759614,0.23196306655972457,0.03202759927809677,0.24825915800631285,0.2600485630407985,0.28219003566516665,0.10074540567718349,0.3028120640372016,0.11432863061385172,0.1922425786598276,0.3592759740379877,0.578699725465541,0.3023816201827004,0.25242227509354487,0.4061784261223123,0.5009993801031121,0.32021208352812536,0.24063217141730708,0.04119592827822592,0.19118133545767388,0.20000065471726644,0.03134058342251909,0.02396523077746785,0.15658403946043406,0.14800032973221397,-0.008462547710786932,0.035150729005909064,0.001930054777800841
lh_supramarginal,0.4193581794073913,0.14975530761349157,0.15458485902585817,0.1088013216061185,0.3646274162238984,0.3419228352179255,0.2301563734786656,0.30215644148460746,0.30393167294042656,0.35313615665232634,0.4104554766692037,0.34953938711960897,0.12117797441573067,0.17855026302927396,0.14236513322860847,0.24898255662746716,0.22936342052576936,0.21948363154141193,0.27325690006300024,0.25226828682301494,0.295053330852617,0.34680050393788864,0.5944547207939306,0.436396082146174,0.44509493119215404,0.5223881632605124,1.0,0.4263566154736421,0.30673568424468745,0.3304218642052528,0.40272950489803977,0.48611865570952845,0.37797611125937025,0.09718884013623713,0.3103036115859036,0.4155483713804105,0.48462933888709525,0.12784849746381585,0.4741740485446366,0.037094183711590935,0.23872610679097217,0.2523258930915291,0.0692336746836256,0.23928526847268555,0.32678034189877436,0.3939105668871358,0.09445316266132316,0.34029729633062217,0.10048211215147082,0.21310211745279434,0.24050657073044793,0.4098627988916838,0.24209396501091407,0.11173527642176964,0.23691563920482045,0.326875862081656,0.22838605673306012,0.11385150298964342,0.08308077577607037,0.19791325500050122,0.20005767346365738,0.07539530953489836,0.05023589266215518,0.12726780194425003,0.14242598889084182,0.025130744622511823,0.1072690196166489,0.09095987078624215
rh_inferiorparietal,0.3636331362754315,0.12918977758945116,0.20697581080158584,0.11559129503470934,0.4051094667469246,0.30597748961580024,0.25330524729137366,0.327263532240604,0.3191650324233458,0.3734505671049315,0.38362254672438645,0.37172982968804,0.11435752631553636,0.19990667526287384,0.1691098626911761,0.4188792933159915,0.31885502119550274,0.2603907368609645,0.3166302404123078,0.3176808488846282,0.383556064059639,0.4311807078707005,0.5781857869334747,0.32639999715053963,0.5010178949025637,0.5681920181246667,0.4263566154736421,1.0,0.3437414852341908,0.5705656541371531,0.6778667047941686,0.5114164801235098,0.264227920546157,0.11288307283396455,0.31470755356213614,0.3343231643025433,0.34520006660700364,0.14212612808848143,0.36728963670080766,0.07400207832825724,0.25095969323335343,0.41821873334480125,0.08208972637014557,0.39042997842519417,0.4029061792495745,0.4276629902183988,0.1622898344434686,0.4456555368032237,0.12783529625162227,0.2706786011223779,0.28898911325633925,0.4546195480226119,0.28857648619794996,0.2340413850652204,0.3411910162083074,0.5610510613525184,0.3107081065145949,0.1435244827630754,0.05490010264149003,0.20944502854892497,0.19911711406422794,0.03892945359658644,0.08640845190351927,0.22663622870559483,0.23260296544303527,0.05972881545244551,0.0844735146481151,0.09486356507471377
rh_postcentral,0.24840092225109625,0.0937965188732145,0.09526631177867928,0.08903514293481805,0.2752804076091578,0.1731284093288132,0.1415349472886366,0.18150088822260668,0.17426035045774713,0.21302120972906555,0.2664877966470726,0.27015716235205983,0.11039246423041442,0.14678464135084282,0.15388092018279959,0.14699094397002632,0.2375994843125004,0.18035305543858873,0.22319799644561708,-0.07573825288316544,0.2987824797279103,0.25362906584178235,0.27410608278976706,0.543667852317579,0.30024030480165764,0.3749618196606168,0.30673568424468745,0.3437414852341908,1.0,0.3268204136808247,0.39683846198499056,0.40038279480519334,0.20037284845983952,0.06653654609684188,0.14010063362721753,0.17713195166515266,0.19675502984320367,0.042514453789574184,0.1987311549813675,0.006301859098577001,0.15873209755521359,0.2428424380670096,0.04070774599142591,0.1813120681986477,0.22630782600065527,0.23139587424348804,0.07002164790471951,0.2548852093831613,0.06787114207959258,0.21070308753184902,0.2850576471924556,0.257715414915889,0.2854283966467639,0.23070796035408025,0.2855985082067899,0.2573347764712309,0.2730281522695021,0.1643633503817426,0.011678539263517888,0.11025950362296207,0.10652281869711011,0.016617270904070437,0.03547116304742754,0.1457300110716571,0.11913170823574562,0.024789371372310444,0.0601530549452303,0.06497917152417317
rh_precuneus,0.37665515079711714,0.07688213007899584,0.2114610069967719,0.10642274063500393,0.49716368052832777,0.30722573623478544,0.2188711989248943,0.28117430401438626,0.3617703518859143,0.36383296045639807,0.374133644033913,0.3561203858780078,0.09890909594664177,0.15891789586104782,0.17762894596070067,0.5786489943392699,0.3429707094829161,0.24441941395454167,0.29668136937109796,0.36885945236356915,0.3817509964527413,0.4594977256471195,0.45215095834901176,0.3326748608679727,0.6387747137116411,0.566910714279724,0.3304218642052528,0.5705656541371531,0.3268204136808247,1.0,0.7124813072595465,0.3721221031686156,0.22284061830257532,0.07499796804064497,0.3527012342880348,0.25617948764924126,0.2209481159225324,0.14110552752031102,0.28850384809947355,0.08148480544017904,0.2748754473476457,0.35552235641059704,0.0578927984177613,0.4124157812196911,0.32671339326989624,0.29108137875623824,0.20170275356240722,0.3881459772966842,0.13720605439948405,0.2766871107211767,0.29506883498469394,0.44649564453270846,0.29673165072858404,0.24353127702593233,0.40394100316328957,0.513902419853715,0.3199302402114742,0.14433858473688774,0.0575084327955442,0.244136757848078,0.20836538985281208,0.04534766267939456,0.10427008385392968,0.30620105695132427,0.3129008274988881,0.06539773004223932,0.05288824905095639,0.07342728594949398
rh_superiorparietal,0.4145254451625276,0.07183347484860896,0.15724487208267357,0.0545806374888496,0.4897706390903087,0.26781110500880956,0.2062901717793872,0.273219139170692,0.3942217704559188,0.3806014611224358,0.41065014493787133,0.4204844547212348,0.07773110603635622,0.13369874566100065,0.13632004739827142,0.5230270212714133,0.29713663485391,0.2307522832359544,0.28200125330060916,0.43823725932758206,0.3974194293214407,0.4660646393469357,0.5315216081695394,0.4020872339672956,0.611708218567863,0.7573308437500518,0.40272950489803977,0.6778667047941686,0.39683846198499056,0.7124813072595465,1.0,0.4794559361727857,0.19925082544970416,0.07707667313312605,0.2649684275230877,0.23141843305334697,0.23342288151800303,0.07377753716119888,0.26401631924372476,0.10070306999245092,0.23203209366717212,0.29409630368836936,0.033987918339801255,0.3182113489801125,0.2975050613190247,0.29396903312052813,0.12590564088421535,0.3662736894963278,0.12743260208852414,0.2263897203688818,0.3262453333192298,0.4930943284698906,0.28218083680199707,0.28418474658350384,0.4250983430655421,0.5634896770156277,0.31037386319774174,0.20918343802104794,0.022473453011794795,0.1574013964202058,0.16522678424592213,-0.003334632205924457,0.06204598566494074,0.20322227187836936,0.21065028996452667,0.020265316812647136,0.013632202347539124,0.022009402443381166
rh_supramarginal,0.3258394229100342,0.1142094205941135,0.10551189978111584,0.059087145829556445,0.2845847264543939,0.24109722064386055,0.19233590471897102,0.2261934608911121,0.23716403465446967,0.291250845597298,0.36201631167626364,0.4208189378605745,0.10205468468469339,0.17597559346874247,0.18153783306866994,0.24199343624170006,0.3220079328280529,0.241735923362474,0.3320161926914324,0.30127239171642217,0.3511872835385441,0.38050791114102367,0.3942208455982472,0.35750151020763754,0.36527394236149024,0.43864345803467575,0.48611865570952845,0.5114164801235098,0.40038279480519334,0.3721221031686156,0.4794559361727857,1.0,0.20796465694691307,0.07978267212412353,0.2172246308063638,0.2803942156262223,0.2799885878438992,0.0877314566760053,0.27283845062008966,0.03415864301620545,0.18315655976688583,0.32301456996705247,0.05931395953647746,0.25766573166004636,0.3623951482999657,0.4589531775316892,0.08549612742230708,0.4268792885021891,0.09830206405126239,0.18527850103351587,0.22224465095020585,0.3059594183920491,0.23226533333109636,0.14897294911730039,0.21962091386092986,0.3128321507753767,0.21734472187663612,0.0721095361103452,0.0448718546170492,0.12324088521993759,0.13530578955938077,0.037510418459525074,0.051962227174056755,0.12600192994148307,0.13573089169875333,0.04680793942073023,0.06429822337408693,0.06975307232236241
lh_bankssts,0.2787506828539171,0.1277387585620457,0.17901376439436517,0.13937729919980568,0.23026470179532624,0.24511139948168925,0.21197009615728848,0.2738231874665505,0.14358078277865768,0.24244268886896356,0.28506612099858675,0.21558384629939623,0.0949265971157576,0.18550173287908223,0.11524103015058923,0.18463648945895791,0.1596723143748662,0.18605069122021425,0.20841068661681578,0.12822706599495204,0.18330461185834324,0.22698237437830837,0.3899976341871915,0.26923850000388966,0.3195086395145963,0.2876949551717622,0.37797611125937025,0.264227920546157,0.20037284845983952,0.22284061830257532,0.19925082544970416,0.20796465694691307,1.0,0.08734709202600272,0.29011750462624714,0.3201695331057524,0.4138742586030506,0.15118503949728884,0.3901753488177568,-0.018798202541628825,0.2137489710574505,0.3012379074533932,0.0715633392052472,0.22636442915400015,0.2620381164107037,0.2713926858847126,0.08604112695841709,0.24435925467522787,0.08690674131362028,0.19782728760741844,0.18524493685726107,0.28592909588659415,0.23131429212915788,0.08849295177637641,0.15430026434311872,0.2171233973285659,0.20360407110403692,0.07302120365652479,0.08027834141586232,0.1993110650380438,0.196231983084531,0.11643487471666714,0.05969247783084459,0.11803616166759692,0.1744304914962925,0.046684645896299094,0.14296959617259242,0.11423054773776764
lh_entorhinal,0.10178925054215007,0.02284150188988068,0.17016377468678606,0.09146093710693556,0.08188801460614259,0.08185112121939972,0.08335254368861059,0.0882306577924806,0.06348877044659754,0.08732733037186723,0.09593407249682202,0.08819655797839036,0.01588189849060952,0.1576003657557102,0.08695780877317424,0.05710016570708085,0.05966876904317962,0.053419110696636594,0.05856036651369784,0.06878747725975572,0.05556638664688353,0.08768512949482707,0.10517953777611594,0.08872359199913735,0.1230298034961139,0.08630270382321154,0.09718884013623713,0.11288307283396455,0.06653654609684188,0.07499796804064497,0.07707667313312605,0.07978267212412353,0.08734709202600272,1.0,0.22684791628875273,0.1935565590690185,0.1621087510831382,0.1374282672578509,0.153413263327323,0.18780476362311355,0.0954689843519339,0.08663934385145616,0.38476241484532875,0.20511098764295993,0.19448445127465028,0.15030335666635755,0.07757345756758405,0.1266673321953866,0.23860233796483846,0.0979587457176182,0.1445524921902348,0.12090479433725089,0.15619493200992196,0.10693797321904552,0.10881543143705277,0.11836607355344461,0.15020592399221827,0.07033969955925592,0.06939129666401216,0.05489385906552338,0.0678207092450788,0.05379082435368957,0.03694080818411218,0.026775704654470562,0.06285933589457403,0.07264093134482913,0.16104745060022113,0.13071252052762902
lh_fusiform,0.3413105506729954,0.0623327526221533,0.33226830127224805,0.18152441382931597,0.35221488597710676,0.34743563185310944,0.2463300706065276,0.2838599445715696,0.3255323221372998,0.3518056778143582,0.3502799013766863,0.20794968040022413,0.04628373995295222,0.214743928023551,0.18391244903619483,0.2938845079402232,0.25795966264614095,0.1787531328755025,0.18832431757901233,0.23998840981148775,0.21150320814881096,0.26542104547962947,0.3987789106116569,0.20944177178469023,0.45854850453097107,0.3325306733699494,0.3103036115859036,0.31470755356213614,0.14010063362721753,0.3527012342880348,0.2649684275230877,0.2172246308063638,0.29011750462624714,0.22684791628875273,1.0,0.5419681387319758,0.3634534482648636,0.3578000428225957,0.44451033783789246,0.25311512305806155,0.3164895293290558,0.2564460292037424,0.11314063058951458,0.5150521347440455,0.4162099791902761,0.3183411092159399,0.24159473325846237,0.365409015980559,0.252563047899953,0.21524135854750034,0.1746330461111101,0.45304542821353416,0.2992353890835688,0.13285025059337568,0.24896390722135855,0.40492636835248547,0.2929612955574789,0.13725687258262345,0.09580324641689855,0.26081600701096247,0.2034909575378565,0.1653601506343873,0.08221643267470254,0.1819302464137642,0.1723420404260394,0.1272747748160657,0.22764864425801648,0.212341560207699
lh_inferiortemporal,0.339364527429787,0.1267548098233747,0.29832021902421074,0.1747409679156893,0.29471594333242096,0.36439385394416424,0.28425833864472194,0.3369749329436315,0.2700778362914828,0.35886129451827886,0.3600410334432289,0.2665545617527757,0.10027388166026621,0.2645993007514651,0.2164650410917153,0.22048824859644672,0.26014102253195687,0.22013053228205148,0.26334991648369593,0.20305470813259757,0.24634587937928035,0.28964639653046986,0.42495429150753156,0.2542633106028275,0.37237483133476573,0.3223368181989406,0.4155483713804105,0.3343231643025433,0.17713195166515266,0.25617948764924126,0.23141843305334697,0.2803942156262223,0.3201695331057524,0.1935565590690185,0.5419681387319758,1.0,0.5827571019036165,0.24850592276465014,0.5497248279252189,0.16118403279491852,0.3028659782316723,0.2724077778966423,0.12267126056730408,0.38917657578126547,0.5090286153048716,0.4486608259211296,0.18116605984671347,0.39537507957873025,0.22427606296235209,0.22692181285792404,0.1990941113264135,0.43312210609425444,0.26705017837261075,0.1439982235350454,0.22739822461092965,0.3610705721713923,0.27733573225632646,0.11814787064240942,0.11072004544736291,0.21648886018047478,0.1900734566941994,0.14677041943411862,0.0951876411416061,0.15498047997258452,0.15986222543928577,0.11035860046810059,0.2216534139785909,0.20336549172894278
lh_middletemporal,0.3236493644179358,0.15514427470697797,0.22772551420654674,0.13389077352059012,0.2818024716921603,0.3368240607148516,0.27784108080342196,0.34272420112974195,0.22897036770470713,0.33485236335840657,0.3490846225172466,0.2710363543150203,0.13374039456655912,0.23638903384871826,0.15803689107958513,0.20053256416677823,0.22371656958744457,0.249201870294818,0.2992653481076022,0.17962024419116673,0.2675249028415261,0.2876544565746492,0.4342105916170175,0.2672152002423602,0.32638172494490236,0.3099274528136289,0.48462933888709525,0.34520006660700364,0.19675502984320367,0.2209481159225324,0.23342288151800303,0.2799885878438992,0.4138742586030506,0.1621087510831382,0.3634534482648636,0.5827571019036165,1.0,0.17489831382276783,0.6163096895038932,0.06441435133938408,0.25397186826652995,0.27288113722148116,0.13233644361294092,0.28870992357439396,0.4265497296717167,0.5126568270514125,0.12856400525507464,0.40302035765313227,0.16899747502199552,0.21186081708001014,0.19904496495948212,0.3700319659101719,0.24993077676323003,0.13548411040359015,0.2128502334312126,0.30383835326674763,0.2483175588714663,0.1267120902836597,0.08491382077599732,0.18499893920503158,0.19037686427354902,0.11274061768947015,0.07809189568208134,0.1243732889441273,0.16943482240281602,0.08825628806880209,0.1850550718501628,0.14557521351188193
lh_parahippocampal,0.1490382598557971,0.008951526818700708,0.19360258014932047,0.0957627752402194,0.15707837498735316,0.19192206665307865,0.10610607755456808,0.14232434074645933,0.14080599600960952,0.1308183079297688,0.16737945831621234,0.08494375819444602,0.022607436375160606,0.12217014933691235,0.0655924812507849,0.14206584413412462,0.1540943709008853,0.10632068495058793,0.11698143554823329,0.09377706231137219,0.08392701926553602,0.12957415978901474,0.1801602694016466,0.07044399029517184,0.18664307142202416,0.10109687013951925,0.12784849746381585,0.14212612808848143,0.042514453789574184,0.14110552752031102,0.07377753716119888,0.0877314566760053,0.15118503949728884,0.1374282672578509,0.3578000428225957,0.24850592276465014,0.17489831382276783,1.0,0.2608731385870009,0.10504050922459511,0.19629312487580858,0.1566946039246684,0.06387383225548535,0.2711681741365864,0.2075494356055301,0.16237546754592525,0.32723391585209877,0.23173626912848463,0.10238902044167761,0.1514050053394339,0.058316521279822835,0.18345494137086185,0.14055485694035266,0.060257345386995675,0.08122485454003087,0.1662205701629748,0.14241140800436114,0.0459100451182906,0.051934700708046184,0.20621020173594984,0.1265185350086209,0.0780607835309825,0.058863675952566925,0.14606919443936173,0.1262960402148957,0.04494760949006459,0.1462571937980672,0.12872249446046483
lh_superiortemporal,0.35980071684432824,0.1397392787778802,0.30792795104838844,0.18235019634099991,0.3548090750652896,0.4600165621482628,0.3212761875234314,0.4095654733022786,0.3036224984128196,0.3766810607185224,0.39536027982827393,0.2538522290258405,0.11801875782560822,0.2537938949319757,0.18238176424410682,0.2840694103252223,0.29277240354967415,0.25958648398960205,0.30494066649491697,0.23393420880496774,0.25790506257211065,0.3127802814004473,0.4507395662285665,0.29661323372527926,0.3835034285179044,0.338463008489901,0.4741740485446366,0.36728963670080766,0.1987311549813675,0.28850384809947355,0.26401631924372476,0.27283845062008966,0.3901753488177568,0.153413263327323,0.44451033783789246,0.5497248279252189,0.6163096895038932,0.2608731385870009,1.0,0.1372168861372991,0.38482039963357373,0.2922107762598195,0.08786940848101496,0.3516319053406624,0.41495181354165367,0.44182361719466373,0.1904003507797278,0.5216357300056099,0.2032613997842758,0.3059064643024033,0.21207710031323393,0.40660722297753116,0.2568007287128752,0.15126148500856723,0.24886238812902015,0.3537663718073163,0.2665160765490165,0.12949572700114664,0.12550443917171142,0.25182638827912945,0.22657853484472834,0.17473978741992124,0.09672039375812436,0.17234514130742912,0.1954692620786802,0.09590882105710903,0.22605516284046287,0.19276082286178314
lh_temporalpole,0.09628424105870179,-0.06266373140057863,0.16853090185772865,0.013425629129390753,0.12166271940061055,0.09401499275784063,0.057472583747782774,0.05027969937728091,0.17143345540669516,0.10923538804608225,0.08536474624067507,0.018643284803909806,-0.04598526822588122,0.02980131908891318,0.006886230222203511,0.11647918993889031,0.0770866519503603,0.03375590856334697,0.037788552190552,0.12694137743436223,0.06565662205935235,0.048956884362983885,0.07363113532170641,0.020784989741023906,0.11756989359502358,0.10824656493199937,0.037094183711590935,0.07400207832825724,0.006301859098577001,0.08148480544017904,0.10070306999245092,0.03415864301620545,-0.018798202541628825,0.18780476362311355,0.25311512305806155,0.16118403279491852,0.06441435133938408,0.10504050922459511,0.1372168861372991,1.0,0.08152059512158327,0.01959915461410042,-0.005659516551558707,0.1813684955072399,0.11371338972503435,0.07757583819814162,0.0966181685770428,0.13696153341706493,0.2835104211254643,0.025842343070799762,0.026704858286004392,0.13876406843441888,0.048271140308117896,0.05998758013510456,0.08418218907393137,0.1409686246735663,0.07884769923742288,0.08983299192191187,0.025992675475041888,0.05114744221140286,0.03539202702766514,0.02782225221959808,-0.004756167847958182,0.020848202560304906,0.008980132342349737,0.04318005030252249,0.04060812819839279,0.050403950090957286
lh_transversetemporal,0.2606135503850782,0.064616756358255,0.21559658501611204,0.138025758007477,0.2966865506173437,0.2789433245255856,0.19365789489657914,0.2407531899942763,0.2520659821974381,0.2558617380909312,0.2812288150554101,0.1755741815639401,0.05608513880799323,0.16492913034477272,0.1440681499183501,0.267569083513042,0.21402936826873933,0.14922526260352967,0.17768157306454022,0.19553483862457305,0.17012773184317093,0.23396765329537672,0.27682202152122376,0.20599669949059785,0.3121116514555539,0.26908742909759614,0.23872610679097217,0.25095969323335343,0.15873209755521359,0.2748754473476457,0.23203209366717212,0.18315655976688583,0.2137489710574505,0.0954689843519339,0.3164895293290558,0.3028659782316723,0.25397186826652995,0.19629312487580858,0.38482039963357373,0.08152059512158327,1.0,0.21238213864618602,0.05658972404907695,0.2635985961661919,0.23594874310110542,0.23059065066714876,0.1647674976170458,0.30247783382601356,0.10719913680417745,0.3390825985234132,0.20114486733577733,0.31671316472382627,0.21926708399828473,0.15386530225079817,0.23609184901209532,0.31383667739515203,0.24430127087101014,0.14222056970861757,0.0944231449923739,0.17524502126461544,0.15749172186178445,0.11661233555594987,0.0844377563775504,0.14633945087474856,0.15826175639540152,0.10208992105901277,0.18027808605935602,0.1699710371468782
