method	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	SCZ25_AFR	raw	SCZ25AFR	0p1	slope_PC1	full	8596	7198	1350	1449	-0.103328194684302	0.055274408051924	0.061745979618313	0.0196573462829384	0.0178225887929259	0.270088308897008	0.12298554096724	0.0576864496219955	2.13196585633425	0.0330096535406351
CT	SCZ25_AFR	raw	SCZ25AFR	0p5	slope_PC1	full	8596	7198	1350	1449	-0.0598910298530546	0.0513348760313113	0.243508469116535	0.0162542799253097	0.0165928287673789	0.327318681376055	0.0761453097783643	0.053681757822001	1.41845783125896	0.156057141730121
CT	SCZ25_AFR	raw	SCZ25AFR	1	slope_PC1	full	8596	7198	1350	1449	-0.0499969713199237	0.0510780702546888	0.327803171618823	0.01500814362549	0.0164501113510937	0.361619151158337	0.0650051149454137	0.0534039271930717	1.21723473089161	0.223514919472266
CT	SCZ25_AFR	raw	SCZ25AFR	1e-5	slope_PC1	full	8596	7198	1350	1449	-0.0558922210406255	0.0379194988546511	0.140677139724878	-0.0165577459414523	0.0114796694212582	0.14924659428403	0.0393344750991732	0.0395960053040488	0.993395035613635	0.320517479929085
CT	SCZ25_AFR	raw	SCZ25AFR	5e-8	slope_PC1	full	8596	7198	1350	1449	-0.0298300945982469	0.0385817581303074	0.439533204199396	-0.0072214752907641	0.0121911021255557	0.55363102035131	0.0226086193074827	0.0404416523199518	0.559042917648762	0.576132430384246
CT	SCZ25_AFR	raw	SCZ25AFR	0p001	slope_PC2	EUR	4308	3601	691	726	0.0148815851485333	0.0532004742697947	0.779752731867538	-0.0362963884337817	0.0163667034877274	0.0266377362591691	-0.051177973582315	0.0556482235152448	-0.919669494360314	0.357745498678566
CT	SCZ25_AFR	raw	SCZ25AFR	0p01	slope_PC2	EUR	4308	3601	691	726	-0.0444268103935673	0.0513578769264727	0.387250109993967	0.0022069885680698	0.0165367510183275	0.893837322197952	0.0466337989616372	0.0539539228683963	0.864326382261132	0.387408621295137
CT	SCZ25_AFR	raw	SCZ25AFR	0p05	slope_PC2	EUR	4308	3601	691	726	-0.0732673503253661	0.0512126046149055	0.152885748945868	0.0218097617101893	0.0162852871941078	0.180580011222761	0.0950771120355553	0.053722372240374	1.76978618163295	0.076762766692579
CT	SCZ25_AFR	raw	SCZ25AFR	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0166944420694934	0.0527608769404218	0.751760929091645	0.0186635463501956	0.0162933913057842	0.252091724321665	0.035357988419689	0.0552074843657605	0.64045643133158	0.52187590552857
CT	SCZ25_AFR	raw	SCZ25AFR	0p5	slope_PC2	EUR	4308	3601	691	726	-0.0481992614658324	0.0512848355849019	0.347560428396984	0.0245380181223602	0.0163681941814807	0.133928466884537	0.0727372795881925	0.0538179224102771	1.3515438041938	0.176521297839098
CT	SCZ25_AFR	raw	SCZ25AFR	1	slope_PC2	EUR	4308	3601	691	726	-0.0385343094112398	0.0512735246232571	0.452526284676776	0.0247200284987433	0.0163797491558506	0.13134022042975	0.0632543379099831	0.0538137159141715	1.17543152029993	0.239822119183601
CT	SCZ25_AFR	raw	SCZ25AFR	1e-5	slope_PC2	EUR	4308	3601	691	726	0.0243121166127849	0.0535878532044272	0.650164986768962	-0.0402982167858162	0.0161521177252346	0.0126427778711781	-0.0646103333986011	0.055943791506522	-1.15491516857717	0.248125167140942
CT	SCZ25_AFR	raw	SCZ25AFR	5e-8	slope_PC2	EUR	4308	3601	691	726	0.0414481985071089	0.0506639419251148	0.413520767076669	-0.0083191525818038	0.0162899925880528	0.609598979776686	-0.0497673510889128	0.0532136495285837	-0.935236570500211	0.349666395675703
CT	SCZ25_AFR	raw	SCZ25AFR	0p001	slope_PC2	full	8596	7198	1350	1449	-0.0641867073942438	0.0490786764188922	0.191088353888439	-0.0124115638894551	0.0156380620336642	0.427409667688913	0.0517751435047887	0.0513160587137491	1.00894622078442	0.313000426649812
CT	SCZ25_AFR	raw	SCZ25AFR	0p01	slope_PC2	full	8596	7198	1350	1449	-0.17329349820499	0.0620580847128589	0.0052838365520001	-0.0004594975858819	0.0206351685083021	0.982235021709468	0.172834000619108	0.0648812743408657	2.66385027690876	0.0077251937805225
CT	SCZ25_AFR	raw	SCZ25AFR	0p05	slope_PC2	full	8596	7198	1350	1449	-0.142567353983387	0.0554178117364451	0.010169689915707	0.0211794600164309	0.0183387749983223	0.248169186612091	0.163746813999818	0.0579675815830438	2.82479981962393	0.0047310163052566
CT	SCZ25_AFR	raw	SCZ25AFR	0p1	slope_PC2	full	8596	7198	1350	1449	-0.112977003697063	0.056262321166712	0.0447807676003753	0.0211626716701318	0.018289469727582	0.247271135080196	0.134139675367195	0.0587570534015351	2.28295443017723	0.0224330527730511
CT	SCZ25_AFR	raw	SCZ25AFR	0p5	slope_PC2	full	8596	7198	1350	1449	-0.116578616055866	0.0522008310716218	0.0256476648405364	0.0207348224189545	0.0170268059596434	0.223348813544411	0.13731343847482	0.0546302040682153	2.51350769811074	0.0119537169057146
CT	SCZ25_AFR	raw	SCZ25AFR	1	slope_PC2	full	8596	7198	1350	1449	-0.103154917989055	0.0519484121552325	0.0472087320043012	0.0181077998869794	0.0168805706634395	0.283440860690796	0.121262717876034	0.0543556976000472	2.23091089306393	0.0256870320382034
CT	SCZ25_AFR	raw	SCZ25AFR	1e-5	slope_PC2	full	8596	7198	1350	1449	0.0009833628529658	0.0386176686945286	0.979687485000274	-0.0227076831930895	0.0117797494973577	0.0539326239841796	-0.0236910460460554	0.0403505349698148	-0.587130903314617	0.557115793976786
CT	SCZ25_AFR	raw	SCZ25AFR	5e-8	slope_PC2	full	8596	7198	1350	1449	0.0240367813736646	0.0392829738047021	0.540685220508891	-0.0042028139756632	0.0125106904530127	0.7369274576254	-0.0282395953493278	0.0412059723182243	-0.685327727040145	0.493137139002863
CT	SCZ25_AFR	raw	SCZ25AFR	0p001	slope_PC3	EUR	4308	3601	691	726	-0.009951171085268	0.0502841495672081	0.8431881359017	-0.0146110747672133	0.0163723965024044	0.372230537002704	-0.0046599036819452	0.0528691844301133	-0.0881402603837228	0.929765197721156
CT	SCZ25_AFR	raw	SCZ25AFR	0p01	slope_PC3	EUR	4308	3601	691	726	0.061184933368167	0.0484562855927013	0.207169855355583	-0.0221522403197207	0.0165302416554105	0.180300802366505	-0.0833371736878877	0.0511971316412477	-1.62777036557153	0.103573586410213
CT	SCZ25_AFR	raw	SCZ25AFR	0p05	slope_PC3	EUR	4308	3601	691	726	0.106103041348806	0.0482255255135243	0.0281608297227166	-0.008079145946274	0.0162905962404772	0.619969375733779	-0.11418218729508	0.0508845718601922	-2.24394513151846	0.0248359318499587
CT	SCZ25_AFR	raw	SCZ25AFR	0p1	slope_PC3	EUR	4308	3601	691	726	0.106375980580616	0.0496442295595455	0.0325161166423584	-0.0197282477377573	0.0162935137075023	0.226054861279273	-0.126104228318373	0.0522371078629918	-2.4140737011919	0.0157752710216699
CT	SCZ25_AFR	raw	SCZ25AFR	0p5	slope_PC3	EUR	4308	3601	691	726	0.0680021030557955	0.0483853486288886	0.160389063170005	-0.0209099342831021	0.0163708255676024	0.201595391738122	-0.0889120373388976	0.0510631086975308	-1.74121865289406	0.0816452588529641
CT	SCZ25_AFR	raw	SCZ25AFR	1	slope_PC3	EUR	4308	3601	691	726	0.0568156591914408	0.0483965365183773	0.240855882524227	-0.0250126144585243	0.0163794968129152	0.126837543514087	-0.0818282736499651	0.0510796344738502	-1.60197453432946	0.10916124089366
CT	SCZ25_AFR	raw	SCZ25AFR	1e-5	slope_PC3	EUR	4308	3601	691	726	0.0584038426146529	0.0506679831526639	0.249480063106002	0.0222521204794118	0.0161512514673632	0.168375876868286	-0.036151722135241	0.0531539805860099	-0.680131981399643	0.496420895907155
CT	SCZ25_AFR	raw	SCZ25AFR	5e-8	slope_PC3	EUR	4308	3601	691	726	-0.0144254006375397	0.0479070307197466	0.763428389145588	0.0329217518055889	0.0162797806424503	0.0432297218685503	0.0473471524431286	0.0505926065506742	0.935851217622185	0.349349796743654
CT	SCZ25_AFR	raw	SCZ25AFR	0p001	slope_PC3	full	8596	7198	1350	1449	-0.0530935744439305	0.0477768513965542	0.266618754830455	-0.0017577652027498	0.0155073179334266	0.909755777982084	0.0513358092411807	0.0500353984940934	1.02598981493554	0.304896384940903
CT	SCZ25_AFR	raw	SCZ25AFR	0p01	slope_PC3	full	8596	7198	1350	1449	0.0229271853567823	0.0605273856368217	0.704895291303188	-0.0142290454313863	0.0204590757263241	0.486771996159394	-0.0371562307881686	0.0633710138923236	-0.586328488467967	0.557654790166131
CT	SCZ25_AFR	raw	SCZ25AFR	0p05	slope_PC3	full	8596	7198	1350	1449	0.0684692893508154	0.053995893024887	0.204971341276032	-0.0055429267589869	0.0181884993452678	0.760566376157914	-0.0740122161098023	0.0565683516720714	-1.30836791106896	0.190748551110038
CT	SCZ25_AFR	raw	SCZ25AFR	0p1	slope_PC3	full	8596	7198	1350	1449	0.0628699127622579	0.0547984920217057	0.251437295557882	-0.0138062943472133	0.0181370831363125	0.446551735966372	-0.0766762071094711	0.0573156719109131	-1.33778780834412	0.180965617252893
CT	SCZ25_AFR	raw	SCZ25AFR	0p5	slope_PC3	full	8596	7198	1350	1449	0.0126190940689931	0.050883229471775	0.80416641635006	-0.0183663620613323	0.0168837109984795	0.276713800898833	-0.0309854561303254	0.0533320735941768	-0.58099102551506	0.561246502084632
CT	SCZ25_AFR	raw	SCZ25AFR	1	slope_PC3	full	8596	7198	1350	1449	0.0046129069545188	0.0506268928110877	0.927412385525962	-0.0192225225441441	0.0167373706120751	0.250809698119254	-0.0238354294986629	0.0530535744370167	-0.449270944542285	0.653236215070546
CT	SCZ25_AFR	raw	SCZ25AFR	1e-5	slope_PC3	full	8596	7198	1350	1449	0.0127739509055567	0.0376091638687405	0.734166085942922	0.0294944005070473	0.011676161927344	0.011557481369226	0.0167204496014906	0.039356087166681	0.424850405749843	0.670945729982493
CT	SCZ25_AFR	raw	SCZ25AFR	5e-8	slope_PC3	full	8596	7198	1350	1449	0.0069297800501773	0.0382439651629946	0.856234806953855	0.0200306001382207	0.0124028285035971	0.106355107374289	0.0131008200880434	0.0401835693016977	0.326024300869905	0.744405969324991
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	baseline_thickness	EUR	4308	3601	691	726	-0.0309921471615833	0.0399747032249179	0.438410950821246	0.0295311493185578	0.0168059395031105	0.0789704990735887	0.0605232964801411	0.0433483967762458	1.3962061109791	0.162652437019053
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	baseline_thickness	EUR	4308	3601	691	726	-0.0281636441287209	0.0385979435802705	0.465822186223031	0.0141195874195038	0.01696419793093	0.405284713102731	0.0422832315482247	0.0421582359352426	1.0029649156377	0.315877789387851
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	baseline_thickness	EUR	4308	3601	691	726	-0.0342336862630242	0.0384810294934928	0.373953511952788	-0.0151283682047738	0.0167213283408851	0.365665880919201	0.0191053180582503	0.0419341650872128	0.455602681453558	0.648675714571583
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	baseline_thickness	EUR	4308	3601	691	726	-0.0374441651125793	0.0396025433817919	0.34470967549323	-0.0243985946744144	0.0167241312986377	0.144683051321269	0.0130455704381649	0.0429730230920943	0.303575813370339	0.761451080585265
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	baseline_thickness	EUR	4308	3601	691	726	-0.0559560241861638	0.0384776657601597	0.146297980772007	-0.0089230560635105	0.0168168563752341	0.595727180065794	0.0470329681226532	0.0419700424822195	1.12063189220213	0.262444583901184
CT	SCZ25_AFR	zanc	SCZ25AFR	1	baseline_thickness	EUR	4308	3601	691	726	-0.0675123640064424	0.0384382576819532	0.0794326808919551	-0.0057319537143524	0.0168273436079448	0.733399386552729	0.06178041029209	0.0419417920742707	1.47300358989642	0.140750067790467
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	baseline_thickness	EUR	4308	3601	691	726	-0.0502093959293385	0.0403058631526433	0.21326003002737	0.0007130290360793	0.0165786419790395	0.965696803400037	0.0509224249654179	0.0435523105031186	1.1692244194891	0.24231322506907
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	baseline_thickness	EUR	4308	3601	691	726	-0.0667313059955399	0.0380090748896155	0.0795546689405632	0.0124042192516603	0.0167331887792416	0.458563005457099	0.0791355252472002	0.041523014161458	1.90582323671133	0.0566731430959566
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	baseline_thickness	full	8596	7198	1350	1449	-0.011707495602032	0.0289128091256671	0.685591660138464	0.0074392194267486	0.0117379288884771	0.526247070105429	0.0191467150287807	0.0311405570556006	0.614848186389047	0.538654983387371
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	baseline_thickness	full	8596	7198	1350	1449	-0.0215114002924957	0.0292464661669623	0.46213841516368	-0.0092091160767237	0.0118388075841947	0.4366680036752	0.0123022842157719	0.0315092521153531	0.39043402778124	0.696215629927026
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	baseline_thickness	full	8596	7198	1350	1449	-0.0420550860556648	0.0290462352389071	0.147865650821827	-0.023751666761495	0.011721314295974	0.0427642434297554	0.0183034192941698	0.0312606892476287	0.585509140543285	0.558205422331904
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	baseline_thickness	full	8596	7198	1350	1449	-0.0219591267381781	0.0296471468628097	0.459003144606952	-0.0280219441889283	0.0117330292872767	0.0169523753814137	-0.0060628174507502	0.0318309763201333	-0.190469101223122	0.848941553604443
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	baseline_thickness	full	8596	7198	1350	1449	-0.00727829365218	0.029093388501941	0.802490562508428	-0.0153599425796537	0.0117688704380282	0.191889144516029	-0.0080816489274736	0.0313376545194746	-0.25788940019271	0.79649226565846
CT	SCZ25_AFR	zanc	SCZ25AFR	1	baseline_thickness	full	8596	7198	1350	1449	-0.012140679391233	0.0291756757817197	0.677380031242608	-0.0139408198317182	0.0117669381863578	0.236157309252805	-0.0018001404404851	0.0314132273354078	-0.0573051734310703	0.95430209932538
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	baseline_thickness	full	8596	7198	1350	1449	-0.0007239195965106	0.0291088321559484	0.980162475353845	-0.0141746266685314	0.0114959376493634	0.217611335224471	-0.0134507070720207	0.0312803100150496	-0.430005555109566	0.66719160025794
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	baseline_thickness	full	8596	7198	1350	1449	-0.019043619002631	0.0283026457740141	0.501143675076633	0.0072222698223331	0.0115296242366859	0.531065918029695	0.0262658888249641	0.0305659075309418	0.859319776400397	0.390164116244014
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	global_slope	EUR	4308	3601	691	726	-0.0213806084641804	0.0488852189321269	0.661966284729575	0.0149638682757345	0.0152732625842572	0.3272801328315	0.0363444767399149	0.0512034805014238	0.709804809829368	0.477825186006663
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	global_slope	EUR	4308	3601	691	726	0.000486608372803	0.0471818462117584	0.991773769473848	-0.0004252088393762	0.0154252418958646	0.978010020461922	-0.0009118172121793	0.0496386258211479	-0.0183691066602992	0.985344397596833
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	global_slope	EUR	4308	3601	691	726	0.0318376753743757	0.0470541275797013	0.49884476530127	0.008914582477711	0.0151956392844801	0.557473489922094	-0.0229230928966646	0.0494306596489423	-0.463742403185896	0.642832313274548
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	global_slope	EUR	4308	3601	691	726	0.0655417535010303	0.0483818076104543	0.175904910284827	0.0077172677906755	0.0152016740499668	0.611724039052605	-0.0578244857103547	0.0507025065101565	-1.14046601815971	0.254092202269795
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	global_slope	EUR	4308	3601	691	726	0.0623293628254444	0.0470416207246947	0.185557119051253	0.0075947967313663	0.0152751032250354	0.619078296236116	-0.0547345660940781	0.0494446256836293	-1.10698716670031	0.268299476868989
CT	SCZ25_AFR	zanc	SCZ25AFR	1	global_slope	EUR	4308	3601	691	726	0.0756259457773057	0.0469991857944801	0.107993549168555	0.0101540390436249	0.0152852258854551	0.506539043917639	-0.0654719067336808	0.0494102589736238	-1.32506706286707	0.185148909317632
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	global_slope	EUR	4308	3601	691	726	0.0328614202725405	0.0492689404508037	0.504977150624795	-0.0119874765392928	0.0150735466842923	0.426511867374707	-0.0448488968118333	0.051499370220655	-0.870863014822763	0.383828953287985
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	global_slope	EUR	4308	3601	691	726	0.0966568596058571	0.0464219970780682	0.0376499656563652	0.0081309663184914	0.0151958544793674	0.59262982416172	-0.0885258932873656	0.0488413358705396	-1.81251990162626	0.0699059016749662
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	global_slope	full	8596	7198	1350	1449	0.0279155694095721	0.0345275060947875	0.418916458334645	-0.0059702911164224	0.0109992705594749	0.587291794897678	-0.0338858605259946	0.0361865968762416	-0.936420206682725	0.349056878125094
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	global_slope	full	8596	7198	1350	1449	0.0224396427368008	0.0349397608164405	0.520806719696461	-0.0040939384079786	0.0111013801441868	0.712304663640238	-0.0265335811447795	0.0366273709661847	-0.724419483158536	0.468808242172267
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	global_slope	full	8596	7198	1350	1449	0.0431715822022072	0.0346990680845626	0.213610942183616	0.0039037804917573	0.0109831995984548	0.722276689738272	-0.0392678017104499	0.0363476410055745	-1.08033975862223	0.279990911043501
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	global_slope	full	8596	7198	1350	1449	0.0429028594542286	0.0354026585695666	0.22573951977744	0.0018522193198166	0.0109972853445778	0.866253685372557	-0.0410506401344119	0.037029397647977	-1.10859594651426	0.267604527566725
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	global_slope	full	8596	7198	1350	1449	0.0197997385470371	0.0347496421359879	0.568901820918048	0.0004980422857054	0.0110354924292567	0.964004204648137	-0.0193016962613316	0.0364237231236109	-0.529921013176704	0.596166696300108
CT	SCZ25_AFR	zanc	SCZ25AFR	1	global_slope	full	8596	7198	1350	1449	0.0275002785563953	0.0348430411592236	0.430071016274492	0.0023669255499664	0.0110358443002959	0.830181924741779	-0.0251333530064288	0.0365128324611629	-0.688343010177643	0.491236802892274
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	global_slope	full	8596	7198	1350	1449	0.0194084885690592	0.0347618099399479	0.576695227294053	-0.0119821208425459	0.0107903829967976	0.266844851596578	-0.0313906094116051	0.036384563348299	-0.862745255758927	0.388277544208086
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	global_slope	full	8596	7198	1350	1449	0.0741188701613937	0.0337635397891019	0.02828424652539	0.0018121787072142	0.0108187926813875	0.86697914526281	-0.0723066914541794	0.0354589827045334	-2.03916429460722	0.0414336331188729
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC1	EUR	4308	3601	691	726	0.0137152650740321	0.0527610574485887	0.794972106879516	-0.0106592922702927	0.0158618445521858	0.501623293055475	-0.0243745573443248	0.0550814443383545	-0.442518485800712	0.658114056408998
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC1	EUR	4308	3601	691	726	-0.023390076542567	0.0509020217031963	0.645997543439107	0.0179020873324347	0.0160181994974735	0.263811096909008	0.0412921638750017	0.0533624521954125	0.773805591313352	0.439045765537148
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC1	EUR	4308	3601	691	726	-0.0960022822308022	0.0506865954648521	0.058600245574775	0.0145295560767328	0.0157791819436149	0.357216189592838	0.110531838307535	0.0530695513971037	2.08277317967996	0.0372719033835812
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC1	EUR	4308	3601	691	726	-0.0903341780476012	0.0521881823122123	0.0838702931846671	0.0141066107867118	0.0157851619405287	0.371564450954289	0.104440788834313	0.0545118147527502	1.91592940554311	0.0553740819783803
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC1	EUR	4308	3601	691	726	-0.075993525809063	0.050774267737951	0.134888558773585	0.0114352462041095	0.015859688553839	0.470942525811874	0.0874287720131725	0.0531787930102821	1.64405333525092	0.10016518587483
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC1	EUR	4308	3601	691	726	-0.0683411989827227	0.0507718510331876	0.178689599925406	0.0137975577517015	0.0158701878215552	0.384688348116358	0.0821387567344242	0.0531825530141175	1.54446810239855	0.122474972877958
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC1	EUR	4308	3601	691	726	-0.0475441071994459	0.0531684034940357	0.371487348989222	-0.015251560300211	0.0156541869779388	0.329985188525888	0.0322925468992349	0.0554006320715959	0.582891308126274	0.559966472225785
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC1	EUR	4308	3601	691	726	0.0289304456197748	0.0502376124750683	0.564871471897786	-0.0201206924024927	0.0157742792621931	0.202205350155821	-0.0490511380222675	0.052651392751039	-0.931620902303663	0.351532476942454
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC1	full	8596	7198	1350	1449	-0.0157410716001824	0.0367628299673012	0.668575718090057	0.0015913237654823	0.0113495053192784	0.888497466155062	0.0173323953656647	0.03842388522377	0.451083883493969	0.65192909284708
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC1	full	8596	7198	1350	1449	-0.0531330453056558	0.0371855958090434	0.153230566246202	0.0114079434875241	0.0114546901908279	0.319323952332891	0.0645409887931799	0.0388759679456439	1.66017702461893	0.0968788452386033
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC1	full	8596	7198	1350	1449	-0.0800223850561849	0.0369210950021097	0.0303458474941478	0.0097041571786586	0.0113303611104771	0.391765449021435	0.0897265422348435	0.0385719632338627	2.32621144251407	0.0200072735390854
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC1	full	8596	7198	1350	1449	-0.0713314322868965	0.037680272138174	0.0585207724670227	0.0106577370797135	0.0113451841194913	0.347554927800885	0.08198916936661	0.0393088546020118	2.08576846608026	0.0369996011511556
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC1	full	8596	7198	1350	1449	-0.0419274916476942	0.036999499227147	0.257296415676845	0.0085794418334073	0.0113861690818228	0.451176828018626	0.0505069334811015	0.0386754687457786	1.30591651811885	0.191580948645072
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC1	full	8596	7198	1350	1449	-0.0354398993614731	0.0371074396421291	0.339684257992508	0.007835031439303	0.0113870312597623	0.491433869999296	0.0432749308007762	0.0387788730609439	1.11594090763717	0.264447429822885
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC1	full	8596	7198	1350	1449	-0.0548107374550245	0.0369795769548232	0.138477672008591	-0.0173954810982451	0.0111367012471676	0.118333581079669	0.0374152563567793	0.0386064645188156	0.969144852374252	0.332472921781478
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC1	full	8596	7198	1350	1449	-0.0331903180321682	0.0359889553885216	0.356538002418382	-0.0040491407041342	0.0111659717602637	0.716890516253073	0.029141177328034	0.0376859236513575	0.773264245759949	0.439366011172937
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC2	EUR	4308	3601	691	726	0.0148816085651101	0.0532004746570073	0.779752395819249	-0.0362963800260913	0.0163667034812059	0.0266377712813467	-0.0511779885912015	0.0556482238824988	-0.91966975800097	0.357745360865308
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC2	EUR	4308	3601	691	726	-0.0444267937436092	0.0513578769919114	0.387250288434125	0.0022069824386359	0.0165367510341383	0.893837615395897	0.0466337761822452	0.0539539229360811	0.864325958975994	0.387408853756684
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC2	EUR	4308	3601	691	726	-0.0732673481555898	0.0512126043461266	0.15288575893825	0.0218097619433982	0.0162852872031051	0.180580006803318	0.095077110098988	0.0537223719902531	1.76978615382504	0.0767627713267512
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0166944251819467	0.0527608772649273	0.751761173400384	0.0186635409073255	0.0162933913070601	0.252091862645603	0.0353579660892722	0.055207484671074	0.640456023307977	0.521876170717252
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC2	EUR	4308	3601	691	726	-0.0481992924371684	0.0512848367392943	0.347560129601131	0.0245380232718169	0.0163681941529413	0.133928384609968	0.0727373157089853	0.0538179235167325	1.35154444757369	0.176521091894282
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC2	EUR	4308	3601	691	726	-0.0385342861789763	0.0512735258673805	0.452526568076717	0.0247200226481466	0.0163797491265946	0.131340310992344	0.0632543088271229	0.0538137170867482	1.17543095425199	0.239822345530354
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC2	EUR	4308	3601	691	726	0.0243121033545182	0.0535878551142442	0.650165176435204	-0.040298216498235	0.0161521176874873	0.0126427782970206	-0.0646103198527532	0.055943793329497	-1.15491488881014	0.248125281718451
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC2	EUR	4308	3601	691	726	0.0414482014547594	0.0506639405325738	0.413520721045691	-0.0083191516192422	0.0162899926441086	0.609599022385702	-0.0497673530740016	0.0532136482189307	-0.935236630821657	0.349666364595763
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC2	full	8596	7198	1350	1449	-0.0392228074904557	0.0374091354931268	0.294550042854616	-0.0124854756528447	0.0116473738402522	0.283775770338711	0.026737331837611	0.0391277466981097	0.683334311170612	0.494395617906089
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC2	full	8596	7198	1350	1449	-0.100269562014765	0.0377986671867916	0.008051252591455	-0.0040084208836437	0.0117561352252409	0.733140493158337	0.0962611411311209	0.0395496234109008	2.4339331915001	0.0149357515347271
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC2	full	8596	7198	1350	1449	-0.0921734677501959	0.0375785572936632	0.0142638666951055	0.0086632509867814	0.0116280393724418	0.456277454970737	0.100836718736977	0.0392863441206139	2.56671169064233	0.0102667936212723
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC2	full	8596	7198	1350	1449	-0.074474913812908	0.0383583587410212	0.0523390580254086	0.0087354254798108	0.0116436988668728	0.453142257126592	0.0832103392927189	0.0400429364455968	2.07802790401674	0.0377067891399115
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC2	full	8596	7198	1350	1449	-0.082103431357294	0.0376282255046533	0.0292349606630949	0.009425295323025	0.0116849585582716	0.419913366734809	0.091528726680319	0.0393631835277991	2.3252368959355	0.0200592964742076
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC2	full	8596	7198	1350	1449	-0.0730835028020224	0.037743963786809	0.0529801789435903	0.007741177227233	0.0116859201944911	0.50771282849265	0.0808246800292554	0.0394739915357321	2.0475426194509	0.0406048367141691
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC2	full	8596	7198	1350	1449	0.0040784136469307	0.0376603299190845	0.913773372947801	-0.0224293679348564	0.0114281468403642	0.049725674008422	-0.0265077815817871	0.0393420176495378	-0.673777888514025	0.500452534524924
