method	trait_arm	discovery_ancestry	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
CT	SCZ25_META	multi	SCZ25META	5e-8	global_slope	within_stratum	EURanchor	4308	3601	-0.0185079199834471	0.0144627075491247	0.200723857073303			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	global_slope	within_stratum	EURlike	5665	4676	-0.0311539252861711	0.0126961674973241	0.0141672714119604			8	0.113338171295683
CT	SCZ25_META	multi	SCZ25META	0p01	global_slope	within_stratum	EURlike	5665	4676	-0.0277536094443335	0.0128707322942817	0.0311022852872167			8	0.248818282297734
CT	SCZ25_META	multi	SCZ25META	0p05	global_slope	within_stratum	EURlike	5665	4676	-0.027598013497261	0.013178087435825	0.036286519195773			8	0.290292153566184
CT	SCZ25_META	multi	SCZ25META	0p1	global_slope	within_stratum	EURlike	5665	4676	-0.0264702828934048	0.0133325434167372	0.0471526623552135			8	0.377221298841708
CT	SCZ25_META	multi	SCZ25META	0p5	global_slope	within_stratum	EURlike	5665	4676	-0.0210333766059663	0.0137695371715652	0.126689115702696			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	global_slope	within_stratum	EURlike	5665	4676	-0.02192772901312	0.013788369301749	0.111825502896529			8	0.89460402317223
CT	SCZ25_META	multi	SCZ25META	1e-5	global_slope	within_stratum	EURlike	5665	4676	-0.0281880323354808	0.0126517959171763	0.02592306214109			8	0.20738449712872
CT	SCZ25_META	multi	SCZ25META	5e-8	global_slope	within_stratum	EURlike	5665	4676	-0.0154267805727953	0.0126595220216379	0.223053216628713			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	global_slope	within_stratum	cluster1	1623	1397	0.0128019263399434	0.0251140981621493	0.610298006896324			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	global_slope	within_stratum	cluster1	1623	1397	-0.0157746647718857	0.0267734475300972	0.555818998852816			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	global_slope	within_stratum	cluster1	1623	1397	-0.0214176429518951	0.0295175609647311	0.468199485638843			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	global_slope	within_stratum	cluster1	1623	1397	-0.0257348379293755	0.0306302216920025	0.400937224878536			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	global_slope	within_stratum	cluster1	1623	1397	-0.0282496336166367	0.0340688518015655	0.407123415611128			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	global_slope	within_stratum	cluster1	1623	1397	-0.0284661988129555	0.0341174963790326	0.404208244799756			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	global_slope	within_stratum	cluster1	1623	1397	0.0242074286166779	0.02390507767737	0.311387058879049			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	global_slope	within_stratum	cluster1	1623	1397	0.0377290428133472	0.0238569307660862	0.113974750593407			8	0.911798004747256
CT	SCZ25_META	multi	SCZ25META	0p001	global_slope	within_stratum	cluster2	928	824	-0.03512328498746	0.0316306821727734	0.267127978068227			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	global_slope	within_stratum	cluster2	928	824	-0.066152655816177	0.0329513281984562	0.0450006792941149			8	0.360005434352919
CT	SCZ25_META	multi	SCZ25META	0p05	global_slope	within_stratum	cluster2	928	824	-0.0769561195007799	0.0351517618688971	0.0288551860051728			8	0.230841488041382
CT	SCZ25_META	multi	SCZ25META	0p1	global_slope	within_stratum	cluster2	928	824	-0.085425225316871	0.0360664458530652	0.0180870490005193			8	0.144696392004154
CT	SCZ25_META	multi	SCZ25META	0p5	global_slope	within_stratum	cluster2	928	824	-0.0592646364789626	0.0398806940195665	0.137644137398671			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	global_slope	within_stratum	cluster2	928	824	-0.0525718764397312	0.0400613203561869	0.189783227474242			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	global_slope	within_stratum	cluster2	928	824	0.0112052246453914	0.0313114293316026	0.720532550668711			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	global_slope	within_stratum	cluster2	928	824	0.019000249990796	0.0315791994710225	0.547547678477565			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	global_slope	within_stratum	cluster3	380	329	-0.074053943320535	0.053232259689451	0.165028244098944			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	global_slope	within_stratum	cluster3	380	329	-0.0497996748269745	0.0634058782800761	0.432720772461375			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	global_slope	within_stratum	cluster3	380	329	-0.0191394647221756	0.0772755889375647	0.804522613348684			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	global_slope	within_stratum	cluster3	380	329	-0.0291358640434075	0.0860960244675301	0.735247447371085			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	global_slope	within_stratum	cluster3	380	329	-0.0252524382764644	0.0991003738164105	0.799007827652229			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	global_slope	within_stratum	cluster3	380	329	-0.0236029755528533	0.100932019687194	0.815232071881817			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	global_slope	within_stratum	cluster3	380	329	-0.10235457441363	0.0497203854229578	0.0402399512081796			8	0.321919609665437
CT	SCZ25_META	multi	SCZ25META	5e-8	global_slope	within_stratum	cluster3	380	329	-0.10059252398022	0.0507386112031265	0.0481637050117502			8	0.385309640094002
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.529481276540783	2.21254678178957	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.63842439216685	1.69329996800661	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.68665180035655	1.48104583417444	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.886810330756855	0.641755533699325	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.926819670392974	0.463566185015225	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.931411429638154	0.442115227197064	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.274102124490656	3.88544969327268	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0945174647181738	6.37999020131974	3.0	8	0.75613971774539
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC1	pooled_stratumFE	all	8596	7198	0.0330099600338864	0.0107770040719899	0.0021985388966028			8	0.0175883111728229
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC1	pooled_stratumFE	all	8596	7198	0.0337617957899951	0.0111027055817097	0.0023666199734			8	0.0189329597872
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC1	pooled_stratumFE	all	8596	7198	0.0333613459834281	0.0115807631443861	0.0039777949884978			8	0.0318223599079829
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC1	pooled_stratumFE	all	8596	7198	0.0315207613071708	0.0117922404083158	0.0075326853026202			8	0.0602614824209619
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC1	pooled_stratumFE	all	8596	7198	0.0304816303679782	0.0123720488730831	0.013770194895578			8	0.110161559164624
CT	SCZ25_META	multi	SCZ25META	1	slope_PC1	pooled_stratumFE	all	8596	7198	0.0322398717216863	0.0123907354475016	0.0092871345597082			8	0.0742970764776657
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC1	pooled_stratumFE	all	8596	7198	0.0200010700852154	0.0106241644258259	0.0597904348992994			8	0.478323479194395
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC1	pooled_stratumFE	all	8596	7198	0.0098005504187338	0.0106368827068274	0.356882486062498			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC1	within_stratum	EURanchor	4308	3601	0.0460908120510274	0.0150544095338043	0.0022162814471424			8	0.0177302515771392
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC1	within_stratum	EURanchor	4308	3601	0.046434392876003	0.0150979112184494	0.0021155718794592			8	0.0169245750356736
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC1	within_stratum	EURanchor	4308	3601	0.0414814879122583	0.0151805826991226	0.0063131302783892			8	0.0505050422271137
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC1	within_stratum	EURanchor	4308	3601	0.0384619778279487	0.015232544653731	0.0116094028079986			8	0.0928752224639887
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC1	within_stratum	EURanchor	4308	3601	0.0396614276647752	0.015368768424751	0.0098975666733151			8	0.0791805333865213
CT	SCZ25_META	multi	SCZ25META	1	slope_PC1	within_stratum	EURanchor	4308	3601	0.0414643834890651	0.0153764023368192	0.0070346601607445			8	0.0562772812859566
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC1	within_stratum	EURanchor	4308	3601	0.0296523720655244	0.0150563373346583	0.0489734200838842			8	0.391787360671074
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC1	within_stratum	EURanchor	4308	3601	0.0164595753396001	0.0150685387260813	0.274761206321013			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC1	within_stratum	EURlike	5665	4676	0.0386620881112285	0.0131684169628695	0.0033394350800647			8	0.0267154806405181
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC1	within_stratum	EURlike	5665	4676	0.03539000010772	0.0133502382682346	0.0080519959738953			8	0.0644159677911626
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC1	within_stratum	EURlike	5665	4676	0.0327951761034148	0.0136703672194122	0.0164746486610821			8	0.131797189288656
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC1	within_stratum	EURlike	5665	4676	0.0304159413169684	0.013831759648878	0.0279217201173806			8	0.223373760939045
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC1	within_stratum	EURlike	5665	4676	0.0297880534755491	0.0142829881170646	0.0370664308789479			8	0.296531447031584
CT	SCZ25_META	multi	SCZ25META	1	slope_PC1	within_stratum	EURlike	5665	4676	0.0319907340453152	0.0143020226281027	0.0253412774855627			8	0.202730219884501
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC1	within_stratum	EURlike	5665	4676	0.0260039786320296	0.0131287416621751	0.0476776970493074			8	0.381421576394459
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC1	within_stratum	EURlike	5665	4676	0.0153655648675295	0.0131365606441059	0.242182451300839			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC1	within_stratum	cluster1	1623	1397	0.0091764699528926	0.0256474774142999	0.720547565537465			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC1	within_stratum	cluster1	1623	1397	0.0193147268143265	0.0273270230234725	0.479798246505281			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC1	within_stratum	cluster1	1623	1397	0.0294298556733588	0.0301244304330897	0.328751220545255			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC1	within_stratum	cluster1	1623	1397	0.0369355459953872	0.0312680439143636	0.237682967986331			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC1	within_stratum	cluster1	1623	1397	0.0414638122501254	0.0347571404753049	0.233071052134399			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC1	within_stratum	cluster1	1623	1397	0.0435616297530171	0.0348043830553421	0.210902471249604			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC1	within_stratum	cluster1	1623	1397	-0.0032620060167016	0.024391079699151	0.893627783939172			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC1	within_stratum	cluster1	1623	1397	-0.018360407163405	0.0243548371210563	0.451043237663205			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC1	within_stratum	cluster2	928	824	0.0512064378248802	0.0329154341400459	0.120126364006976			8	0.961010912055807
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC1	within_stratum	cluster2	928	824	0.077832059609616	0.0342845119941374	0.0234286655391747			8	0.187429324313398
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC1	within_stratum	cluster2	928	824	0.0878135361235531	0.0365060146600673	0.0163501832832786			8	0.130801466266229
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC1	within_stratum	cluster2	928	824	0.074200399506702	0.037505789806021	0.0481866657740658			8	0.385493326192526
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC1	within_stratum	cluster2	928	824	0.0712102022127045	0.0414173807764935	0.0858926168388019			8	0.687140934710415
CT	SCZ25_META	multi	SCZ25META	1	slope_PC1	within_stratum	cluster2	928	824	0.0699156389593314	0.041606418713313	0.0932202158064641			8	0.745761726451713
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC1	within_stratum	cluster2	928	824	0.0104823494629531	0.0326036081439369	0.747898294026955			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC1	within_stratum	cluster2	928	824	-0.0079064385588701	0.0329545400453139	0.810446416637257			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC1	within_stratum	cluster3	380	329	0.0294526714047102	0.0543525799144138	0.588230689974352			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC1	within_stratum	cluster3	380	329	-0.0253811792153495	0.0645176637293414	0.694256050658715			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC1	within_stratum	cluster3	380	329	-0.0802729038527242	0.0785650911394435	0.307583357500903			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC1	within_stratum	cluster3	380	329	-0.100921703965373	0.0872786839098134	0.248319050437539			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC1	within_stratum	cluster3	380	329	-0.106052806126779	0.100461821123143	0.291837292556598			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC1	within_stratum	cluster3	380	329	-0.102791167355618	0.10234470723443	0.315880595530376			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC1	within_stratum	cluster3	380	329	0.0912495532176548	0.050650827283978	0.0724481620483432			8	0.579585296386745
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC1	within_stratum	cluster3	380	329	0.118667566520439	0.0515063875469233	0.0217922051570068			8	0.174337641256054
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.98731211611084	0.135125839329703	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.965067823266702	0.272757889000786	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.956546330427243	0.318323245497595	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.865542221229888	0.732466489676881	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.920843897156396	0.491092728669173	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.922082919747605	0.485418982498231	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.549691170372446	2.11099715263117	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.0902782658640482	6.48443773389954	3.0	8	0.722226126912386
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC2	pooled_stratumFE	all	8596	7198	0.0191622774888001	0.0110605049505569	0.0832231622802607			8	0.665785298242086
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC2	pooled_stratumFE	all	8596	7198	0.0168751952272553	0.0113956338779599	0.138685954660016			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC2	pooled_stratumFE	all	8596	7198	0.0143301352164874	0.0118860870149884	0.227998289218364			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC2	pooled_stratumFE	all	8596	7198	0.0159927525758675	0.0121018728458287	0.186368500933764			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0167483639543741	0.0126963300615021	0.187156382598082			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC2	pooled_stratumFE	all	8596	7198	0.0189203114115173	0.0127155483912894	0.136798749270329			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0141232043099731	0.0108998866367	0.195108603147514			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC2	pooled_stratumFE	all	8596	7198	0.0040608162691404	0.0109117739125114	0.709790828001812			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC2	within_stratum	EURanchor	4308	3601	0.0237510485157129	0.0155273993465762	0.126188699879603			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC2	within_stratum	EURanchor	4308	3601	0.0249272932133994	0.0155727921094514	0.109522933760426			8	0.876183470083408
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC2	within_stratum	EURanchor	4308	3601	0.0188293603519272	0.0156573544686739	0.229206545520469			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0247768261109467	0.0157054863084711	0.114738579202791			8	0.917908633622327
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC2	within_stratum	EURanchor	4308	3601	0.028165178513765	0.0158450121315091	0.0755549857151083			8	0.604439885720866
CT	SCZ25_META	multi	SCZ25META	1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0309676350129846	0.0158524798230575	0.0508313279257561			8	0.406650623406049
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC2	within_stratum	EURanchor	4308	3601	0.0167826322610474	0.0155181051354091	0.279544751671548			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC2	within_stratum	EURanchor	4308	3601	0.0161541684981748	0.0155252541331568	0.298165284501446			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC2	within_stratum	EURlike	5665	4676	0.0176633839807911	0.0135479459874275	0.192369250088368			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC2	within_stratum	EURlike	5665	4676	0.0177606983858024	0.013733322872447	0.195978977385043			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC2	within_stratum	EURlike	5665	4676	0.0148932623915377	0.0140607460551911	0.289553263038987			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC2	within_stratum	EURlike	5665	4676	0.0190420706087823	0.0142243879308923	0.180728539370658			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC2	within_stratum	EURlike	5665	4676	0.0177946096445772	0.0146879019937751	0.225752384639592			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC2	within_stratum	EURlike	5665	4676	0.0201626423029143	0.0147077333736685	0.170468360184043			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC2	within_stratum	EURlike	5665	4676	0.0142991701025778	0.0135002348126102	0.289566303569651			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC2	within_stratum	EURlike	5665	4676	0.0162714976489349	0.0135045374673252	0.228298797194089			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC2	within_stratum	cluster1	1623	1397	0.0175773827041033	0.0265095745112264	0.507390384144552			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC2	within_stratum	cluster1	1623	1397	0.0079712199173046	0.0282678516061482	0.777989252383869			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC2	within_stratum	cluster1	1623	1397	0.0035235510006463	0.0311675429014758	0.910003859765961			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC2	within_stratum	cluster1	1623	1397	0.0017508574941143	0.0323447067303045	0.956837515705652			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC2	within_stratum	cluster1	1623	1397	0.0060098052849374	0.0359778880698854	0.867358901169473			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC2	within_stratum	cluster1	1623	1397	0.0111623829322022	0.036027730900427	0.756733445089274			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC2	within_stratum	cluster1	1623	1397	0.0018781316577252	0.0252417235327314	0.940697008579479			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC2	within_stratum	cluster1	1623	1397	-0.041996551011102	0.0251856314885064	0.0956192798953442			8	0.764954239162754
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC2	within_stratum	cluster2	928	824	0.0252441880739072	0.0338086733004093	0.455460793353545			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC2	within_stratum	cluster2	928	824	0.0263550040446334	0.0352754038041173	0.455194259962926			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC2	within_stratum	cluster2	928	824	0.0328343272016779	0.0376074501270425	0.382868828428328			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC2	within_stratum	cluster2	928	824	0.0279390496106708	0.0386098312298832	0.469498316806982			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC2	within_stratum	cluster2	928	824	0.0336823476394958	0.0426035459379618	0.429401282666601			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC2	within_stratum	cluster2	928	824	0.0327275404604169	0.0427910461232196	0.444591856709221			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC2	within_stratum	cluster2	928	824	0.0133151507438261	0.0334504326177615	0.690687085945317			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC2	within_stratum	cluster2	928	824	-0.0016969849588786	0.0337840453754396	0.959950147389548			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC2	within_stratum	cluster3	380	329	0.032236260313715	0.0554588677004532	0.5614262602986			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC2	within_stratum	cluster3	380	329	0.0228157889370158	0.0658132013686176	0.729038892747521			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC2	within_stratum	cluster3	380	329	-0.0265603021450775	0.0803353642145328	0.741124916331828			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC2	within_stratum	cluster3	380	329	-0.0825504903422633	0.0890476587070749	0.354534481228071			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC2	within_stratum	cluster3	380	329	-0.0881032399447748	0.102418488358109	0.390245549025525			8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC2	within_stratum	cluster3	380	329	-0.100542117220603	0.104291121827396	0.335677573001064			8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC2	within_stratum	cluster3	380	329	0.0975058668634474	0.0515583714851049	0.0594164078581412			8	0.47533126286513
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC2	within_stratum	cluster3	380	329	0.0917145396351998	0.0526179466760779	0.0821974778906758			8	0.657579823125406
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.353697411436174	3.25682313220023	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.036527973529699	8.51239858445479	3.0	8	0.292223788237592
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0835479747218481	6.66037057550784	3.0	8	0.668383797774785
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.143341088446285	5.42261455128755	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.139215073909901	5.49038099121026	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.15378782359428	5.25895800345825	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.849762934090508	0.798762792932394	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.657121835179534	1.61001185609712	3.0	8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0166135676401789	0.0109462979521584	0.129120503001647			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0197460341756001	0.0112768565798386	0.0799799160176223			8	0.639839328140978
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0181855553787933	0.0117635062761518	0.122160927378092			8	0.977287419024737
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0182041383288987	0.0119770894325392	0.128572075983066			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0211475419115041	0.0125657529049182	0.0924236327039892			8	0.739389061631914
CT	SCZ25_META	multi	SCZ25META	1	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0222417249771072	0.0125849334892809	0.0772111216458705			8	0.617688973166964
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0093757845618734	0.0107876697071596	0.384807016609997			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0088140858841357	0.0107970948352913	0.41433034096039			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p001	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0222972132005127	0.0154533635414806	0.149134441606039			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p01	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0290050797199416	0.0154991568676794	0.061362793258187			8	0.490902346065496
CT	SCZ25_META	multi	SCZ25META	0p05	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0243634905234968	0.0155871791114086	0.118120976238675			8	0.944967809909401
CT	SCZ25_META	multi	SCZ25META	0p1	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0232999565250302	0.0156372023165811	0.136294382381745			8	1.0
CT	SCZ25_META	multi	SCZ25META	0p5	slope_PC3	within_stratum	EURanchor	4308	3601	-0.025099915838217	0.015778466907386	0.111740546291919			8	0.893924370335353
CT	SCZ25_META	multi	SCZ25META	1	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0253935392636353	0.015787114478647	0.107805319580914			8	0.862442556647309
CT	SCZ25_META	multi	SCZ25META	1e-5	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0098405122014032	0.0154410991874012	0.52396964204925			8	1.0
CT	SCZ25_META	multi	SCZ25META	5e-8	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0004596418865218	0.0154464005555617	0.976262137839372			8	1.0
