method	trait_arm	discovery_ancestry	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	baseline_thickness	within_stratum	cluster1	1623	1397	0.0106622360636001	0.0407217585060693	0.793485086893549			1	0.793485086893549
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	baseline_thickness	within_stratum	cluster2	928	824	-0.085665604067699	0.0369666696629994	0.0207046161285906			1	0.0207046161285906
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	baseline_thickness	within_stratum	cluster3	380	329	0.0253198951924548	0.0591875071385346	0.669054829519385			1	0.669054829519385
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.606951475154096	1.83683844605184	3.0	1	0.606951475154096
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	global_slope	pooled_stratumFE	all	8596	7198	-0.0413176350091508	0.0119188368809639	0.0005298164889664			1	0.0005298164889664
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	global_slope	within_stratum	EURanchor	4308	3601	-0.0422156160095182	0.0146712751747634	0.0040300150605656			1	0.0040300150605656
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	global_slope	within_stratum	EURlike	5665	4676	-0.0384817201329572	0.0139406426592549	0.0057926944739932			1	0.0057926944739932
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	global_slope	within_stratum	cluster1	1623	1397	-0.071830271853293	0.0387252159657681	0.0638020509043683			1	0.0638020509043683
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	global_slope	within_stratum	cluster2	928	824	-0.0459053256794939	0.035129708729787	0.191648463546636			1	0.191648463546636
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	global_slope	within_stratum	cluster3	380	329	-0.047571429358943	0.0571232973701367	0.405509053782496			1	0.405509053782496
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0440917344117018	8.09484220465674	3.0	1	0.0440917344117018
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0385641969906081	0.0124627582514869	0.0019791571966336			1	0.0019791571966336
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0382626430647874	0.0153573257549811	0.0127617742264039			1	0.0127617742264039
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC1	within_stratum	EURlike	5665	4676	-0.0243615272606947	0.0145975603188718	0.0952013907843039			1	0.0952013907843039
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC1	within_stratum	cluster1	1623	1397	-0.10274707398039	0.0403676328530035	0.0110138470795755			1	0.0110138470795755
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC1	within_stratum	cluster2	928	824	-0.0892363304872894	0.0362526760905314	0.0140190999784975			1	0.0140190999784975
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC1	within_stratum	cluster3	380	329	-0.0317137374578491	0.0586691509256106	0.589145782274101			1	0.589145782274101
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.108206265002918	6.07100613453076	3.0	1	0.108206265002918
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC2	pooled_stratumFE	all	8596	7198	0.014386484517403	0.0126429247290724	0.255192367279454			1	0.255192367279454
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC2	within_stratum	EURanchor	4308	3601	0.0199005759829592	0.0156770390454863	0.204367908165059			1	0.204367908165059
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC2	within_stratum	EURlike	5665	4676	0.0055719291676014	0.0148224849515576	0.70699833934143			1	0.70699833934143
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC2	within_stratum	cluster1	1623	1397	0.0750563386602856	0.0408782311703754	0.066531800925487			1	0.066531800925487
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC2	within_stratum	cluster2	928	824	0.0084505430806275	0.0368439375018174	0.818640065845461			1	0.818640065845461
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC2	within_stratum	cluster3	380	329	0.0695619508510185	0.0587786047569929	0.237398381954517			1	0.237398381954517
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.20532733291164	4.57927349521196	3.0	1	0.20532733291164
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC3	pooled_stratumFE	all	8596	7198	0.0016296449560409	0.0125353493777119	0.896566468573364			1	0.896566468573364
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0144535281558661	0.01561019401858	0.354549920184649			1	0.354549920184649
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC3	within_stratum	EURlike	5665	4676	-0.0180224119824707	0.0147628040283613	0.222215458707384			1	0.222215458707384
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC3	within_stratum	cluster1	1623	1397	0.0318780801417818	0.040651145783532	0.433049501256181			1	0.433049501256181
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC3	within_stratum	cluster2	928	824	0.0269415166639076	0.0366888175949884	0.462945591928783			1	0.462945591928783
SBayesR	SCZ25_EUR	EUR	SCZ25EUR	sbr	slope_PC3	within_stratum	cluster3	380	329	0.121281334203987	0.0591711236789582	0.0411105934752748			1	0.0411105934752748
SBayesR	SCZ25_META	multi	SCZ25META	sbr	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.566697143453971	2.02760429496993	3.0	1	0.566697143453971
SBayesR	SCZ25_META	multi	SCZ25META	sbr	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0089191452739876	0.0108615365232959	0.411573437932099			1	0.411573437932099
SBayesR	SCZ25_META	multi	SCZ25META	sbr	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0162477882733332	0.0153130077128633	0.288729207593878			1	0.288729207593878
SBayesR	SCZ25_META	multi	SCZ25META	sbr	baseline_thickness	within_stratum	EURlike	5665	4676	0.0159907071254734	0.0134188787690986	0.233445679100554			1	0.233445679100554
SBayesR	SCZ25_META	multi	SCZ25META	sbr	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0065550075264403	0.0275475250880659	0.811948171095201			1	0.811948171095201
SBayesR	SCZ25_META	multi	SCZ25META	sbr	baseline_thickness	within_stratum	cluster2	928	824	-0.0297031741317088	0.0333847038989563	0.373848324027738			1	0.373848324027738
SBayesR	SCZ25_META	multi	SCZ25META	sbr	baseline_thickness	within_stratum	cluster3	380	329	0.039231573723303	0.0546115096161801	0.472985781661994			1	0.472985781661994
SBayesR	SCZ25_META	multi	SCZ25META	sbr	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.611163227836844	1.81736592189191	3.0	1	0.611163227836844
SBayesR	SCZ25_META	multi	SCZ25META	sbr	global_slope	pooled_stratumFE	all	8596	7198	-0.0238565419912184	0.0105308544619423	0.023514072545521			1	0.023514072545521
SBayesR	SCZ25_META	multi	SCZ25META	sbr	global_slope	within_stratum	EURanchor	4308	3601	-0.0325010525547538	0.0145286926895947	0.0253377917596484			1	0.0253377917596484
SBayesR	SCZ25_META	multi	SCZ25META	sbr	global_slope	within_stratum	EURlike	5665	4676	-0.0235482421271611	0.0127654861021907	0.0651383257069957			1	0.0651383257069957
SBayesR	SCZ25_META	multi	SCZ25META	sbr	global_slope	within_stratum	cluster1	1623	1397	-0.0102122549130914	0.0262505810998967	0.697306649566505			1	0.697306649566505
SBayesR	SCZ25_META	multi	SCZ25META	sbr	global_slope	within_stratum	cluster2	928	824	-0.0350994817607207	0.0317506650200321	0.269258319951607			1	0.269258319951607
SBayesR	SCZ25_META	multi	SCZ25META	sbr	global_slope	within_stratum	cluster3	380	329	-0.0725292848725777	0.0526702398513953	0.169341073018885			1	0.169341073018885
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.581853526517117	1.95473999327805	3.0	1	0.581853526517117
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0226851069684085	0.0110169062940159	0.039514497832614			1	0.039514497832614
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0243788951834452	0.0152235001771832	0.109367836956622			1	0.109367836956622
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC1	within_stratum	EURlike	5665	4676	-0.016063287460404	0.0133734202032355	0.22975196506722			1	0.22975196506722
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC1	within_stratum	cluster1	1623	1397	-0.0204456918082467	0.0273894137936517	0.455487674769084			1	0.455487674769084
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC1	within_stratum	cluster2	928	824	-0.0656587072633256	0.0328419913078486	0.0458790980867348			1	0.0458790980867348
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC1	within_stratum	cluster3	380	329	-0.0652425188656168	0.0541374799213219	0.22893316139415			1	0.22893316139415
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.604944827828193	1.84614633432648	3.0	1	0.604944827828193
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC2	pooled_stratumFE	all	8596	7198	0.0056189981770378	0.0111703663607208	0.614958553921764			1	0.614958553921764
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC2	within_stratum	EURanchor	4308	3601	0.0053100177915627	0.015524230337247	0.73233294489097			1	0.73233294489097
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC2	within_stratum	EURlike	5665	4676	0.002803470422383	0.0135727011142711	0.836367428013317			1	0.836367428013317
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC2	within_stratum	cluster1	1623	1397	0.0068343586698451	0.0277113740417053	0.80522925167498			1	0.80522925167498
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC2	within_stratum	cluster2	928	824	-0.0023770794424638	0.0333410677590906	0.943177902602902			1	0.943177902602902
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC2	within_stratum	cluster3	380	329	0.0760366032902933	0.0541875718216761	0.161408790610188			1	0.161408790610188
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0381904415384861	8.41381921080392	3.0	1	0.0381904415384861
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0037183035567465	0.011069054990077	0.736940547804219			1	0.736940547804219
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0242836769364921	0.0154381387991697	0.11580181658458			1	0.11580181658458
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC3	within_stratum	EURlike	5665	4676	-0.019241261314472	0.0135073362723067	0.154357434097611			1	0.154357434097611
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC3	within_stratum	cluster1	1623	1397	0.0226598964599336	0.0275353827445267	0.41066821176531			1	0.41066821176531
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC3	within_stratum	cluster2	928	824	-0.0037921009031455	0.0331657697217051	0.908995748996284			1	0.908995748996284
SBayesR	SCZ25_META	multi	SCZ25META	sbr	slope_PC3	within_stratum	cluster3	380	329	0.0934032043661152	0.0547081202264342	0.0886194872007573			1	0.0886194872007573
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.156141951320761	5.22353206866319	3.0	1	0.156141951320761
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0038042233799622	0.0118469995203899	0.748132746268143			1	0.748132746268143
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0210923752174721	0.0154791394466143	0.173070079802873			1	0.173070079802873
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	baseline_thickness	within_stratum	EURlike	5665	4676	0.0203701290623576	0.0142427413412707	0.152712016532921			1	0.152712016532921
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0177574854389126	0.0363571937410745	0.625321040574981			1	0.625321040574981
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	baseline_thickness	within_stratum	cluster2	928	824	-0.0763845199559748	0.0355070202718978	0.0317201499815855			1	0.0317201499815855
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	baseline_thickness	within_stratum	cluster3	380	329	0.0194182361608303	0.0557370018201179	0.727747840877285			1	0.727747840877285
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.920521071240267	0.492568266352464	3.0	1	0.920521071240267
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	global_slope	pooled_stratumFE	all	8596	7198	-0.0369797741385533	0.0114544228156053	0.0012496109374996			1	0.0012496109374996
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	global_slope	within_stratum	EURanchor	4308	3601	-0.0418193553376803	0.0146422526239245	0.0043107849145773			1	0.0043107849145773
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	global_slope	within_stratum	EURlike	5665	4676	-0.0344171914907228	0.0135000149134171	0.0108178460479918			1	0.0108178460479918
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	global_slope	within_stratum	cluster1	1623	1397	-0.0431496325399177	0.0346052027297708	0.212615701558916			1	0.212615701558916
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	global_slope	within_stratum	cluster2	928	824	-0.0557580379132961	0.0336865798683202	0.0982452512930614			1	0.0982452512930614
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	global_slope	within_stratum	cluster3	380	329	-0.0462713115770076	0.0537583469266388	0.389953757714825			1	0.389953757714825
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0762677165437412	6.8667696769262	3.0	1	0.0762677165437412
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC1	pooled_stratumFE	all	8596	7198	-0.037884024002498	0.0119764245445327	0.00156613484623			1	0.00156613484623
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0352249299761922	0.015329463555612	0.0216221423413933			1	0.0216221423413933
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC1	within_stratum	EURlike	5665	4676	-0.0227688742462277	0.0141345625159619	0.107269168918782			1	0.107269168918782
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC1	within_stratum	cluster1	1623	1397	-0.0732923015399838	0.0360778228852338	0.0423717022388173			1	0.0423717022388173
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC1	within_stratum	cluster2	928	824	-0.10109082128165	0.0347491584897029	0.003711853978435			1	0.003711853978435
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC1	within_stratum	cluster3	380	329	-0.057628329635817	0.0550463048013731	0.295845684424181			1	0.295845684424181
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.168317598567642	5.04797638235323	3.0	1	0.168317598567642
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC2	pooled_stratumFE	all	8596	7198	0.0148715909896399	0.0121493939082144	0.220964790852912			1	0.220964790852912
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC2	within_stratum	EURanchor	4308	3601	0.0154081688805037	0.0156475417230237	0.324828999957035			1	0.324828999957035
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC2	within_stratum	EURlike	5665	4676	0.0034078997939521	0.0143521208352363	0.812317455785915			1	0.812317455785915
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC2	within_stratum	cluster1	1623	1397	0.0502372370598169	0.0365274614356646	0.169225020017339			1	0.169225020017339
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC2	within_stratum	cluster2	928	824	0.0314992093028108	0.0353476751180285	0.373096444163571			1	0.373096444163571
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC2	within_stratum	cluster3	380	329	0.0820948960829472	0.0553533577507448	0.138906917445732			1	0.138906917445732
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.159819821942106	5.16918154679661	3.0	1	0.159819821942106
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC3	pooled_stratumFE	all	8596	7198	0.003480328427395	0.0120455497280198	0.772641701875664			1	0.772641701875664
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0084855010844778	0.015580932934824	0.586052294659195			1	0.586052294659195
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC3	within_stratum	EURlike	5665	4676	-0.012358010625852	0.0142955959004757	0.387372093259598			1	0.387372093259598
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC3	within_stratum	cluster1	1623	1397	0.0102941185814829	0.0363130322578082	0.776844298666399			1	0.776844298666399
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC3	within_stratum	cluster2	928	824	0.0355816964890659	0.0351888711732674	0.31221510691014			1	0.31221510691014
SBayesRC	SCZ25_EUR	EUR	SCZ25EUR	sbrc	slope_PC3	within_stratum	cluster3	380	329	0.123370611872662	0.0557277849949311	0.0274580794839728			1	0.0274580794839728
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.162697858978836	5.12746645414518	3.0	1	0.162697858978836
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0013007414768275	0.0107201512907015	0.903427663595578			1	0.903427663595578
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0191815571413594	0.0153211426265043	0.210650356224949			1	0.210650356224949
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	baseline_thickness	within_stratum	EURlike	5665	4676	0.0178982356166585	0.0134089323965387	0.181995994720486			1	0.181995994720486
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0383823106537917	0.0259369597616373	0.139115430072937			1	0.139115430072937
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	baseline_thickness	within_stratum	cluster2	928	824	-0.0359031173122103	0.0332971747011235	0.281201510717547			1	0.281201510717547
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	baseline_thickness	within_stratum	cluster3	380	329	0.0051724812131956	0.0520534432491296	0.920900229779279			1	0.920900229779279
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.18906581358055	4.7746010069568	3.0	1	0.18906581358055
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	global_slope	pooled_stratumFE	all	8596	7198	-0.0276797609528297	0.0103792704704648	0.007671906265292			1	0.007671906265292
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	global_slope	within_stratum	EURanchor	4308	3601	-0.0398553176954217	0.0145150952508505	0.0060628510007087			1	0.0060628510007087
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	global_slope	within_stratum	EURlike	5665	4676	-0.0313525227086589	0.0127237738101231	0.0137671104724991			1	0.0137671104724991
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	global_slope	within_stratum	cluster1	1623	1397	0.0076129835604022	0.0246902254624764	0.757864708842998			1	0.757864708842998
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	global_slope	within_stratum	cluster2	928	824	-0.0635333687156201	0.0315845749877158	0.0445759172634849			1	0.0445759172634849
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	global_slope	within_stratum	cluster3	380	329	-0.0666219046443135	0.0501034460774766	0.184456638082894			1	0.184456638082894
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.246859704930456	4.13881301758011	3.0	1	0.246859704930456
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0344812775731463	0.0108526236726827	0.001492442696876			1	0.001492442696876
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0365143394219137	0.0152036500587518	0.0163654734614466			1	0.0163654734614466
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC1	within_stratum	EURlike	5665	4676	-0.0256375327444225	0.0133233246985848	0.0543756303620944			1	0.0543756303620944
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC1	within_stratum	cluster1	1623	1397	-0.0282796660226469	0.0257541212131456	0.272345647388439			1	0.272345647388439
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC1	within_stratum	cluster2	928	824	-0.0984228513390901	0.0326111097912102	0.0026144080944485			1	0.0026144080944485
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC1	within_stratum	cluster3	380	329	-0.0764352057576799	0.0512472262720883	0.136716907764792			1	0.136716907764792
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.48071237461636	2.47013592566145	3.0	1	0.48071237461636
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC2	pooled_stratumFE	all	8596	7198	0.0111996037728788	0.0110089939720143	0.309034009304552			1	0.309034009304552
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC2	within_stratum	EURanchor	4308	3601	0.0114490743072213	0.0155137722321919	0.460560219811922			1	0.460560219811922
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC2	within_stratum	EURlike	5665	4676	0.0042005203459528	0.0135288364728731	0.756203146094421			1	0.756203146094421
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC2	within_stratum	cluster1	1623	1397	0.008860262215602	0.0260692730777038	0.733996998837031			1	0.733996998837031
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC2	within_stratum	cluster2	928	824	0.0341792690745983	0.0331795639600486	0.303221429278808			1	0.303221429278808
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC2	within_stratum	cluster3	380	329	0.0827139970094722	0.0516740915520442	0.110310278201919			1	0.110310278201919
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0625180885003826	7.31461469719579	3.0	1	0.0625180885003826
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC3	pooled_stratumFE	all	8596	7198	0.0018887772248977	0.0109120740638708	0.862584444069312			1	0.862584444069312
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0102798128034	0.0154370299111689	0.505499488813548			1	0.505499488813548
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC3	within_stratum	EURlike	5665	4676	-0.0125407417807411	0.0134714036845216	0.351938510726496			1	0.351938510726496
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC3	within_stratum	cluster1	1623	1397	0.0152188917839615	0.025895069909934	0.556809550696407			1	0.556809550696407
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC3	within_stratum	cluster2	928	824	0.0112107655845129	0.0330342247858202	0.73441251551819			1	0.73441251551819
SBayesRC	SCZ25_META	multi	SCZ25META	sbrc	slope_PC3	within_stratum	cluster3	380	329	0.116326853943934	0.0520290816239184	0.0259683324514154			1	0.0259683324514154
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.210321535651065	4.52216708897322	3.0	1	0.210321535651065
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0039164695439664	0.0112607902752613	0.728001165622873			1	0.728001165622873
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0060906998132995	0.0154267007888718	0.692998733812748			1	0.692998733812748
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	baseline_thickness	within_stratum	EURlike	5665	4676	0.0078500437131348	0.0137615750113762	0.568407452363982			1	0.568407452363982
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0118521925516074	0.0302836919178067	0.695574627124589			1	0.695574627124589
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	baseline_thickness	within_stratum	cluster2	928	824	-0.0743287089578589	0.0343789386206248	0.030873941120656			1	0.030873941120656
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	baseline_thickness	within_stratum	cluster3	380	329	0.0338282191886218	0.0554199357806971	0.541977519490141			1	0.541977519490141
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.681696958938812	1.5024847987188	3.0	1	0.681696958938812
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	global_slope	pooled_stratumFE	all	8596	7198	-0.0252054259618571	0.0108934584390052	0.0207025095422258			1	0.0207025095422258
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	global_slope	within_stratum	EURanchor	4308	3601	-0.0350387127713928	0.0146048325947954	0.0164790567987997			1	0.0164790567987997
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	global_slope	within_stratum	EURlike	5665	4676	-0.0281203973783148	0.013058735038367	0.0313331866152007			1	0.0313331866152007
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	global_slope	within_stratum	cluster1	1623	1397	2.50323094028766e-05	0.0287576355355309	0.999305587579445			1	0.999305587579445
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	global_slope	within_stratum	cluster2	928	824	-0.0281654711940996	0.032777341726493	0.390411940472867			1	0.390411940472867
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	global_slope	within_stratum	cluster3	380	329	-0.0820067856047997	0.0533850899896492	0.125369429642179			1	0.125369429642179
PRSCSX	SCZ25_EUR	EUR	SCZ25EUR	csx	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.425831156999403	2.78587057382902	3.0	1	0.425831156999403
