method	trait	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	SCZ	SCZ_eur	raw	SCZeur	0p1	slope_PC1	EUR	4116	3447	655	686	0.0369476832956125	0.0563444192527967	0.512178308042159	0.0365580780719211	0.0164579538925045	0.026397506665451	-0.000389605223691407	0.0584859020758662	-0.00666152371533951	0.994684912386435
CT	SCZ	SCZ_eur	raw	SCZeur	0p5	slope_PC1	EUR	4116	3447	655	686	0.0226906203643841	0.0581218375575171	0.696348290645344	0.0403056207997855	0.0163636096898828	0.0138237305661456	0.0176150004354013	0.0602397823942246	0.292414742140406	0.769969537965504
CT	SCZ	SCZ_eur	raw	SCZeur	1	slope_PC1	EUR	4116	3447	655	686	0.0208386536475833	0.0585394738581536	0.72195388144489	0.041459150850431	0.0163455290202006	0.0112448143360835	0.0206204972028477	0.0606428268147886	0.340031926048327	0.733832485371186
CT	SCZ	SCZ_eur	raw	SCZeur	1e-5	slope_PC1	EUR	4116	3447	655	686	0.117231578255094	0.0533272793039948	0.0282091742237874	0.00665269200051608	0.0176980956446267	0.707016131979602	-0.110578886254578	0.0552849214301641	-2.00016357795247	0.0454826033219667
CT	SCZ	SCZ_eur	raw	SCZeur	5e-8	slope_PC1	EUR	4116	3447	655	686	0.113458176649501	0.0535498563440828	0.0344178540833667	-0.00446968679621317	0.0178168737757708	0.801931541951512	-0.117927863445714	0.0554721778706054	-2.12589207730033	0.0335122467278911
CT	SCZ	SCZ_eur	raw	SCZeur	0p001	slope_PC1	full	8082	6789	1250	1339	0.0509053394950475	0.0440005439407918	0.247479160922192	0.0180901758378654	0.0140071704033504	0.196578498321053	-0.0328151636571821	0.0460448700741592	-0.712677950971096	0.476045063416985
CT	SCZ	SCZ_eur	raw	SCZeur	0p01	slope_PC1	full	8082	6789	1250	1339	0.0893248834883638	0.0581699161443769	0.124842160610134	0.0503947654190566	0.0186885656042835	0.00702388588929092	-0.0389301180693072	0.0607236367511298	-0.641103203829156	0.521455632799352
CT	SCZ	SCZ_eur	raw	SCZeur	0p05	slope_PC1	full	8082	6789	1250	1339	0.102221644606493	0.0685042817173761	0.135849771416217	0.0518107534199563	0.0221066686645074	0.0191241870054792	-0.0504108911865368	0.0713581820765756	-0.70644864708633	0.479909177333672
CT	SCZ	SCZ_eur	raw	SCZeur	0p1	slope_PC1	full	8082	6789	1250	1339	0.0825189759182866	0.0728994334319106	0.257825795866695	0.0572395274695304	0.0234345774604056	0.0146104875276959	-0.0252794484487562	0.0758091138459291	-0.333461864494722	0.738785671432833
CT	SCZ	SCZ_eur	raw	SCZeur	0p5	slope_PC1	full	8082	6789	1250	1339	0.0896416473409369	0.080025382112737	0.262814672401151	0.0749789066833131	0.0252105135560375	0.00294878493044619	-0.0146627406576237	0.0829606009720991	-0.176743423815782	0.859709930506409
CT	SCZ	SCZ_eur	raw	SCZeur	1	slope_PC1	full	8082	6789	1250	1339	0.0902882216614409	0.0806880654301839	0.263320321593681	0.0760495252120465	0.0253087547395905	0.00266671924650647	-0.0142386964493944	0.0835905472739946	-0.170338595854894	0.86474385966187
CT	SCZ	SCZ_eur	raw	SCZeur	1e-5	slope_PC1	full	8082	6789	1250	1339	0.0457103142733546	0.0384047212623381	0.234137406119427	0.00582978595400192	0.0125735208692719	0.64290988412175	-0.0398805283193527	0.040308308674433	-0.989387290880014	0.32247369024467
CT	SCZ	SCZ_eur	raw	SCZeur	5e-8	slope_PC1	full	8082	6789	1250	1339	0.0540327133582858	0.0364507210242816	0.138448283746773	-0.0039002716282725	0.0117984830628117	0.740976924462945	-0.0579329849865583	0.0382505584836339	-1.51456572879441	0.129882416653239
CT	SCZ	SCZ_eur	raw	SCZeur	0p001	slope_PC2	EUR	4116	3447	655	686	0.0717584595666873	0.0537384341182965	0.18213196028943	0.0264360254857911	0.0176766519705073	0.13486838174848	-0.0453224340808962	0.0558796103336361	-0.811072836948809	0.417323843754589
CT	SCZ	SCZ_eur	raw	SCZeur	0p01	slope_PC2	EUR	4116	3447	655	686	0.0578316737186916	0.0544899867607066	0.288851603290664	0.0340714411998519	0.0172480832448455	0.0483062715662226	-0.0237602325188397	0.0567386771512856	-0.418766064204959	0.675387108462879
CT	SCZ	SCZ_eur	raw	SCZeur	0p05	slope_PC2	EUR	4116	3447	655	686	0.0133486198783755	0.0541767104825792	0.805441499294014	0.0332881118840382	0.0169845257542581	0.0500876077892989	0.0199394920056627	0.0565196554375855	0.35278863346366	0.7242469057671
CT	SCZ	SCZ_eur	raw	SCZeur	0p1	slope_PC2	EUR	4116	3447	655	686	-0.0169423115623873	0.0549217792181213	0.757794642270771	0.033771175670179	0.0169029490064678	0.0458013211502825	0.0507134872325663	0.0572363507300272	0.886036349028819	0.375597940284243
CT	SCZ	SCZ_eur	raw	SCZeur	0p5	slope_PC2	EUR	4116	3447	655	686	-0.0260865321472827	0.0566624559107804	0.645362101552959	0.0406825646123068	0.0168054836743459	0.0155386599642063	0.0667690967595895	0.0589508931587896	1.13262230955078	0.257372895780951
CT	SCZ	SCZ_eur	raw	SCZeur	1	slope_PC2	EUR	4116	3447	655	686	-0.0366555529791732	0.0570649286567409	0.520826748186979	0.0422709140658776	0.0167866528396392	0.0118435473745937	0.0789264670450508	0.0593377679768299	1.33012193980518	0.183478097900813
CT	SCZ	SCZ_eur	raw	SCZeur	1e-5	slope_PC2	EUR	4116	3447	655	686	0.109305529593091	0.0520171528483049	0.0359076932711331	0.0199313740856103	0.0181710061447274	0.272771521532316	-0.0893741555074804	0.0541322261550055	-1.65103417789546	0.0987315962218086
CT	SCZ	SCZ_eur	raw	SCZeur	5e-8	slope_PC2	EUR	4116	3447	655	686	0.0872222178431207	0.0522844298478277	0.0956407237961451	0.0194854579612311	0.0182939298128564	0.286890815141683	-0.0677367598818897	0.0543591325736781	-1.2460971445797	0.212728733011758
CT	SCZ	SCZ_eur	raw	SCZeur	0p001	slope_PC2	full	8082	6789	1250	1339	0.0163500313771442	0.0435458656767105	0.707362201479021	0.0182685912320724	0.0143247338153007	0.202241340735948	0.00191855985492826	0.045702954484358	0.0419789021645175	0.966515516922397
CT	SCZ	SCZ_eur	raw	SCZeur	0p01	slope_PC2	full	8082	6789	1250	1339	0.0306296260765784	0.0575818684444644	0.594845950215364	0.0396224431587129	0.0191116981041961	0.0381912765832835	0.00899281708213447	0.0602760214941882	0.149193939135508	0.881400602339186
CT	SCZ	SCZ_eur	raw	SCZeur	0p05	slope_PC2	full	8082	6789	1250	1339	0.0173892033129334	0.0678039896027174	0.797625886886417	0.0374154560309192	0.0226021544641468	0.0978907460492027	0.0200262527179857	0.0708141268857005	0.282800249028131	0.777329963423147
CT	SCZ	SCZ_eur	raw	SCZeur	0p1	slope_PC2	full	8082	6789	1250	1339	0.00338906255280056	0.0721350790009861	0.962533198803326	0.037445272137124	0.0239578876679502	0.118107572449232	0.0340562095843235	0.0752045162948772	0.452847930711886	0.650658247027651
CT	SCZ	SCZ_eur	raw	SCZeur	0p5	slope_PC2	full	8082	6789	1250	1339	0.0517697076931627	0.0791953805597822	0.513399936867335	0.0465299819601223	0.0257754745376774	0.0710865367225399	-0.00523972573304037	0.0822921841278469	-0.0636722161232235	0.949231228164027
CT	SCZ	SCZ_eur	raw	SCZeur	1	slope_PC2	full	8082	6789	1250	1339	0.0409332621970629	0.079862485494825	0.608337854487213	0.0484843368634461	0.0258754025424411	0.0610056717118011	0.00755107466638321	0.0829242806851008	0.0910598753947339	0.927445014932022
CT	SCZ	SCZ_eur	raw	SCZeur	1e-5	slope_PC2	full	8082	6789	1250	1339	0.0272547226436338	0.0380023431559547	0.473362550934064	0.0176563529986503	0.0128565585088891	0.169694725826129	-0.00959836964498353	0.0400102852480861	-0.239897555977626	0.81040967559097
CT	SCZ	SCZ_eur	raw	SCZeur	5e-8	slope_PC2	full	8082	6789	1250	1339	0.0332665291269271	0.0360755334172131	0.356594577597581	0.0158786025376141	0.012063606397538	0.188138755953776	-0.0173879265893131	0.0379734030629204	-0.457897506855047	0.647026078151302
CT	SCZ	SCZ_eur	raw	SCZeur	0p001	slope_PC3	EUR	4116	3447	655	686	-0.0637571658965091	0.0517638280628321	0.218493154372798	0.00280346481913705	0.0175694389335013	0.873233740021582	0.0665606307156462	0.0539593205466442	1.23353352194472	0.217376777985865
CT	SCZ	SCZ_eur	raw	SCZeur	0p01	slope_PC3	EUR	4116	3447	655	686	-0.0646591598660815	0.0524319985614016	0.217936781639971	-0.000833857500741346	0.0171485787844952	0.96122074361913	0.0638253023653402	0.0547409174172603	1.16595236939189	0.243633703620022
CT	SCZ	SCZ_eur	raw	SCZeur	0p05	slope_PC3	EUR	4116	3447	655	686	-0.0183421055427492	0.0521670355146349	0.725247726992586	-0.00996735832381883	0.0168822540979349	0.55496001145771	0.0083747472189304	0.054569023788315	0.153470717222611	0.87802708099312
CT	SCZ	SCZ_eur	raw	SCZeur	0p1	slope_PC3	EUR	4116	3447	655	686	-0.0139605907708002	0.0528872679424125	0.791886147699057	-0.0153543322079029	0.0167995001636376	0.360796356358285	-0.00139374143710269	0.0552596284142609	-0.0252216939761942	0.979878133168474
CT	SCZ	SCZ_eur	raw	SCZeur	0p5	slope_PC3	EUR	4116	3447	655	686	0.0270875084602665	0.0545375606640522	0.619582885341426	-0.0217856831819821	0.0167082156363268	0.192362328262739	-0.0488731916422486	0.0568856088062505	-0.859148608371375	0.390258532442094
CT	SCZ	SCZ_eur	raw	SCZeur	1	slope_PC3	EUR	4116	3447	655	686	0.0226166047877582	0.0549349812665361	0.680694792825021	-0.0218718977335568	0.016690851992085	0.190148115196261	-0.044488502521315	0.0572670191738697	-0.776860803357731	0.437240898892527
CT	SCZ	SCZ_eur	raw	SCZeur	1e-5	slope_PC3	EUR	4116	3447	655	686	-0.0722250598602064	0.0501864278689487	0.150571629273797	0.00597351770790625	0.0180524561465582	0.740742548165886	0.0781985775681126	0.052350007664937	1.49376439576891	0.135237210541104
CT	SCZ	SCZ_eur	raw	SCZeur	5e-8	slope_PC3	EUR	4116	3447	655	686	-0.0731862536736541	0.0503884883610738	0.146838339335812	0.0116837261802732	0.0181740146637953	0.520345787710626	0.0848699798539273	0.0525127972989124	1.6161770886215	0.106056030887727
CT	SCZ	SCZ_eur	raw	SCZeur	0p001	slope_PC3	full	8082	6789	1250	1339	-0.0260572042124082	0.0429908809196064	0.544531899725898	-0.0113148986363528	0.014053956415211	0.420788931517041	0.0147423055760554	0.0450946226366516	0.326919368964256	0.743728871008262
CT	SCZ	SCZ_eur	raw	SCZeur	0p01	slope_PC3	full	8082	6789	1250	1339	-0.034593552998206	0.0568192821806857	0.54272465453835	-0.02832534991512	0.0187551485851414	0.131022064019207	0.00626820308308602	0.0594493100342395	0.105437776813152	0.916028441548372
CT	SCZ	SCZ_eur	raw	SCZeur	0p05	slope_PC3	full	8082	6789	1250	1339	-0.00750678109685265	0.0669284862089831	0.910710322195328	-0.0333882031764093	0.0221773885936359	0.132240919415882	-0.0258814220795567	0.0698651815316072	-0.370448076025507	0.71104865814307
CT	SCZ	SCZ_eur	raw	SCZeur	0p1	slope_PC3	full	8082	6789	1250	1339	0.000342166374898424	0.0712029889298944	0.996166403658392	-0.0396553626515678	0.023506621400812	0.0916519546596483	-0.0399975290264662	0.0741972773633406	-0.539070036634905	0.589838529616987
CT	SCZ	SCZ_eur	raw	SCZeur	0p5	slope_PC3	full	8082	6789	1250	1339	0.0399965149232457	0.0781277851589774	0.60876894384985	-0.0619380373155658	0.0252886167904405	0.0143407062727514	-0.101934552238811	0.0811500465532936	-1.25612438400597	0.20907087667438
CT	SCZ	SCZ_eur	raw	SCZeur	1	slope_PC3	full	8082	6789	1250	1339	0.0334501641119523	0.0787795929720069	0.671184788500291	-0.0634635296558498	0.025386960958791	0.0124481278473139	-0.096913693767802	0.0817679778127518	-1.1852279628308	0.235927326767745
CT	SCZ	SCZ_eur	raw	SCZeur	1e-5	slope_PC3	full	8082	6789	1250	1339	-0.025454233578288	0.0375309076384507	0.49773466320989	0.000507887544169601	0.0126137331356598	0.96788336617868	0.0259621211224576	0.0394886701464345	0.657457468843169	0.510886809765388
CT	SCZ	SCZ_eur	raw	SCZeur	5e-8	slope_PC3	full	8082	6789	1250	1339	-0.036263764340127	0.0356244896338886	0.308865679996075	0.00808040535583314	0.0118353212376335	0.494797539425448	0.0443441696959601	0.037474999901279	1.18330006171519	0.23669024836459
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	baseline_thickness	EUR	4116	3447	655	686	0.0343936559973774	0.0402117186141514	0.392656673189229	-0.0057375550153954	0.0181630855651968	0.752103987660141	-0.0401312110127728	0.043227099709432	-0.928380837079762	0.353210055199686
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	baseline_thickness	EUR	4116	3447	655	686	0.0118089237102448	0.0406519844577388	0.771526621855461	-0.00304629540329118	0.0177319733637822	0.863607249815276	-0.014855219113536	0.0438150892354608	-0.339043452215847	0.734576996544991
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	baseline_thickness	EUR	4116	3447	655	686	0.0089188944316067	0.0403654550829199	0.825192039230457	0.00773147232691353	0.0174549076932272	0.657836756967893	-0.00118742210469317	0.0436479606384816	-0.0272045265648973	0.978296605366979
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	baseline_thickness	EUR	4116	3447	655	686	0.0100292223839832	0.0409187506578567	0.806449115837098	0.00382761118474243	0.0173685806719461	0.825591544417092	-0.00620161119924081	0.0441608407392194	-0.140432362596148	0.888318389545054
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	baseline_thickness	EUR	4116	3447	655	686	0.0371685534105561	0.0421756997935056	0.378467152591784	0.0150824533272695	0.0172858692409839	0.382979167577457	-0.0220861000832866	0.0453873419482956	-0.486613648987125	0.626532149184008
CT	SCZ	SCZ_eur	zanc	SCZeur	1	baseline_thickness	EUR	4116	3447	655	686	0.0363847022202993	0.0424773820819268	0.391975557543324	0.0139355407140847	0.0172697664996707	0.419760467961465	-0.0224491615062145	0.0456685938014541	-0.491566734106443	0.623025664921833
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	baseline_thickness	EUR	4116	3447	655	686	-0.00373705745965116	0.0390943017282867	0.923871230448987	-0.0185938615440871	0.0186209482934404	0.318082752994115	-0.014856804084436	0.0420548131626739	-0.353272383519284	0.723884247227906
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	baseline_thickness	EUR	4116	3447	655	686	0.000567600012308669	0.0392789940656494	0.988474444872572	-0.0233272155436443	0.0187440544811152	0.213392581782274	-0.0238948155559529	0.0421842784125369	-0.566438883279594	0.571095468518374
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	baseline_thickness	full	8082	6789	1250	1339	0.00181518976090972	0.0292842842145692	0.950583728367563	0.00202393686995543	0.0119966832213574	0.866031320464497	0.000208747109045705	0.0315919787252684	0.00660759843063398	0.994727937591594
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	baseline_thickness	full	8082	6789	1250	1339	-0.00323163099020375	0.0299577873703155	0.914112400017892	0.0177920582607644	0.0119666766019497	0.137113845220662	0.0210236892509682	0.0322292797752755	0.652316446335744	0.514197052584285
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	baseline_thickness	full	8082	6789	1250	1339	-0.00271796447473789	0.0307644261222736	0.92961332555158	0.0266102838772495	0.0119372991485233	0.0258348896380731	0.0293282483519873	0.0329943539024699	0.888886881636798	0.374063876361187
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	baseline_thickness	full	8082	6789	1250	1339	0.000615678672695711	0.0312976785731557	0.984308138223544	0.0264336357687387	0.0119308003668371	0.0267530782759514	0.025817957096043	0.0334923857358953	0.770860496461221	0.440789624340152
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	baseline_thickness	full	8082	6789	1250	1339	0.0116193049299204	0.0324356612724075	0.720229442265567	0.0327556955877575	0.0119459773086883	0.00612279526207561	0.0211363906578372	0.0345692678088877	0.611421415538428	0.540920628586976
CT	SCZ	SCZ_eur	zanc	SCZeur	1	baseline_thickness	full	8082	6789	1250	1339	0.011373613252916	0.0326080773328506	0.727295222938609	0.0326443667181761	0.0119419475768801	0.00628095936848786	0.0212707534652602	0.0347285469706665	0.612486133762709	0.540216169418392
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	baseline_thickness	full	8082	6789	1250	1339	-0.01379715328827	0.0283111851319056	0.626095702497657	-0.00264633468441684	0.0120475328257719	0.826144244734753	0.0111508186038532	0.0306810853172984	0.363442769006812	0.716274157759774
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	baseline_thickness	full	8082	6789	1250	1339	-0.00922940747445963	0.028392648912286	0.74518277409067	-0.00590039311846539	0.0120297959089645	0.623808968933229	0.00332901435599424	0.0307564951881912	0.108237766872488	0.913807087289059
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	global_slope	EUR	4116	3447	655	686	-0.0903410678702967	0.0514854713097469	0.079673103615885	-0.0151580801676438	0.0166576419482802	0.362899335212355	0.0751829877026529	0.0534703470779345	1.40606881778926	0.15970369068239
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	global_slope	EUR	4116	3447	655	686	-0.122288262392881	0.0521074893313401	0.0191655662594117	-0.0250228932258114	0.0162549077456142	0.123798660708321	0.0972653691670692	0.0541964219711902	1.79468248326012	0.072704302976558
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	global_slope	EUR	4116	3447	655	686	-0.0885595751996793	0.0518848694505369	0.0882227106376751	-0.0334411782627791	0.0160007299625062	0.036693668483959	0.0551183969369002	0.0540569923289426	1.01963491793067	0.307901638231355
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	global_slope	EUR	4116	3447	655	686	-0.0771094757785895	0.0526165696277016	0.14316152035993	-0.0355724421934497	0.0159239941974625	0.0255546829195766	0.0415370335851398	0.0547616688768829	0.758505619661168	0.448148350078145
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	global_slope	EUR	4116	3447	655	686	-0.0832037688171406	0.0542712782364416	0.12562861483002	-0.0435206322768584	0.0158303352393586	0.00600578206020835	0.0396831365402822	0.0563922309323602	0.703698645791833	0.481620463869645
CT	SCZ	SCZ_eur	zanc	SCZeur	1	global_slope	EUR	4116	3447	655	686	-0.0835054064604836	0.0546604751979746	0.126963825698924	-0.0437254559681348	0.015813725033614	0.00572242247976343	0.0397799504923488	0.0567671126102691	0.700756981695643	0.48345468869496
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	global_slope	EUR	4116	3447	655	686	-0.0687007946715785	0.0499459189975872	0.169334302972417	0.00830886274145226	0.0171250915890026	0.627575070378258	0.0770096574130308	0.0519025614845491	1.4837351993881	0.137879184217403
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	global_slope	EUR	4116	3447	655	686	-0.0637568005721995	0.0501590414212677	0.204038985974049	0.0138135209358325	0.0172392100798247	0.423022252416118	0.077570321508032	0.0520797391522014	1.48945295753758	0.136368132189959
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	global_slope	full	8082	6789	1250	1339	-0.0651215354206605	0.0361345718885987	0.0717027714190843	0.000578404862217543	0.0113285705934	0.959281489586228	0.0656999402828781	0.0378278989233427	1.73681177524603	0.0824203999157368
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	global_slope	full	8082	6789	1250	1339	-0.0532424239464298	0.0369948750672324	0.150294071897745	-0.0162593222628736	0.011307182147146	0.150490940646972	0.0369831016835562	0.0386616003508613	0.956584863221584	0.338776831924062
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	global_slope	full	8082	6789	1250	1339	-0.0653966646263134	0.037983959863218	0.08531893287713	-0.0220697681599787	0.0112883650113837	0.0506136923843921	0.0433268964663348	0.0396223217540625	1.09349716392862	0.274175573529246
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	global_slope	full	8082	6789	1250	1339	-0.0518094384809177	0.0386522379549986	0.180305896481708	-0.0232359768896781	0.0112874930134707	0.0395745796515194	0.0285734615912397	0.0402652176990572	0.709631369804037	0.477932761259336
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	global_slope	full	8082	6789	1250	1339	-0.0392657685766752	0.0400670592109593	0.327233619916291	-0.0275199184592358	0.011297976590514	0.0148834853102787	0.0117458501174393	0.0416324236582334	0.282132268201888	0.777842091378447
CT	SCZ	SCZ_eur	zanc	SCZeur	1	global_slope	full	8082	6789	1250	1339	-0.0427781151655077	0.0402769652388638	0.288351090547459	-0.02755729857082	0.0112937028859064	0.0147104431483449	0.0152208165946877	0.0418324296052781	0.363852081705701	0.715968468735336
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	global_slope	full	8082	6789	1250	1339	-0.0284121001051114	0.0349427055575408	0.416278027329285	0.0199140988500248	0.0113818582133944	0.0802270932932484	0.0483261989551362	0.0366842479776605	1.31735558500655	0.187719461322527
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	global_slope	full	8082	6789	1250	1339	-0.0453250636241314	0.0350337491134362	0.19593627299847	0.0237777648531918	0.0113638284630833	0.0364396000979894	0.0691028284773232	0.0367718619894746	1.87923114954317	0.0602129381021582
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC1	EUR	4116	3447	655	686	0.0946638350735654	0.0550578644047904	0.0859375733751784	0.0199616743888049	0.0172099540117815	0.246177853740502	-0.0747021606847605	0.0570396291224155	-1.30965368874399	0.19031301702128
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC1	EUR	4116	3447	655	686	0.106889500030221	0.0558039619240896	0.0557969358970316	0.0331760869003796	0.0167924324702015	0.0482771056195133	-0.0737134131298418	0.0578866721261085	-1.27340906675813	0.202872921692245
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC1	EUR	4116	3447	655	686	0.0593059282702885	0.0555571346419024	0.286084119189785	0.0342162681238844	0.0165363563767895	0.0386089977441221	-0.0250896601464041	0.0577255753075106	-0.434636814146047	0.663826068830259
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC1	EUR	4116	3447	655	686	0.0369476734690572	0.0563444192746704	0.512178420377613	0.0365580792114935	0.016457953871283	0.0263975017792612	-0.000389594257563665	0.0584859020913096	-0.00666133621321974	0.994685061988162
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC1	EUR	4116	3447	655	686	0.0226906187041105	0.0581218371880293	0.696348309922951	0.0403056164828387	0.0163636097268452	0.0138237409336817	0.0176149977787282	0.0602397820500215	0.292414699709591	0.769969570403496
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC1	EUR	4116	3447	655	686	0.0208386358099929	0.0585394726424009	0.721954104019138	0.0414591323119494	0.0163455290658655	0.011244850914303	0.0206204965019565	0.0606428256528704	0.340031921005655	0.733832489168652
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC1	EUR	4116	3447	655	686	0.117231582758558	0.053327281689608	0.0282091752139001	0.00665269614783528	0.0176980956042179	0.707015957138121	-0.110578886610722	0.0552849236492435	-2.00016350410996	0.0454826112930164
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	slope_PC1	EUR	4116	3447	655	686	0.113458152432728	0.0535498552615036	0.0344178888052256	-0.00446969362064323	0.017816873823646	0.801931246349628	-0.117927846053372	0.0554721768112291	-2.12589180436669	0.0335122694588782
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC1	full	8082	6789	1250	1339	0.0419704807035187	0.0378387829698529	0.267517410540625	0.0149196131529919	0.0116878169274816	0.201820382156706	-0.0270508675505268	0.0395611589754956	-0.683773384073057	0.494118275968715
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC1	full	8082	6789	1250	1339	0.057060038145072	0.0387122549777294	0.140695478618843	0.0296139292768666	0.01166396390714	0.0111420294693207	-0.0274461088682054	0.0404081698041178	-0.679221776221315	0.496997351520707
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC1	full	8082	6789	1250	1339	0.0563487091019461	0.0397536334262232	0.156551185645855	0.0248346105502551	0.0116489622387697	0.033050107825522	-0.031514098551691	0.0414216390223062	-0.760812447202298	0.446769098728315
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC1	full	8082	6789	1250	1339	0.0429182726251766	0.0404499147855794	0.28884336726281	0.0253732798529851	0.0116486201484884	0.0294241806941738	-0.0175449927721915	0.0420923349793382	-0.416821560999261	0.676808930545143
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC1	full	8082	6789	1250	1339	0.0451556461363068	0.0419158649740728	0.281515634640047	0.0310066661402482	0.0116585953983141	0.00784307709282213	-0.0141489799960586	0.0435100531473501	-0.325188754611308	0.745038219099413
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC1	full	8082	6789	1250	1339	0.0450860088397404	0.0421369741953931	0.284790169612488	0.0313861459300388	0.0116540796713889	0.00709577780831755	-0.0136998629097016	0.0437209852728429	-0.313347533780562	0.754016640367348
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC1	full	8082	6789	1250	1339	0.0367928630854536	0.036575220147571	0.314594313729816	0.00314338522024121	0.011746476847723	0.789013722762228	-0.0336494778652124	0.0383485137620077	-0.877464980104373	0.380234132115736
CT	SCZ	SCZ_eur	zanc	SCZeur	5e-8	slope_PC1	full	8082	6789	1250	1339	0.0493504278577087	0.0366731035317724	0.178598768547631	-0.00556940577766831	0.0117289012165293	0.634913372490756	-0.054919833635377	0.038443163849485	-1.42859817288719	0.153119759615707
CT	SCZ	SCZ_eur	zanc	SCZeur	0p001	slope_PC2	EUR	4116	3447	655	686	0.0717584512107359	0.0537384331527457	0.182132003290801	0.0264360328509041	0.0176766519678385	0.134868273039778	-0.0453224183598319	0.0558796094104279	-0.811072569010729	0.417323997614895
CT	SCZ	SCZ_eur	zanc	SCZeur	0p01	slope_PC2	EUR	4116	3447	655	686	0.0578316693278869	0.0544899860282717	0.288851633397307	0.0340714457585855	0.0172480833049456	0.0483062423613394	-0.0237602235693014	0.0567386764494776	-0.418765911652141	0.675387219964269
CT	SCZ	SCZ_eur	zanc	SCZeur	0p05	slope_PC2	EUR	4116	3447	655	686	0.0133486264515372	0.0541767085580517	0.805441398642004	0.033288114442121	0.0169845257846845	0.0500875905852695	0.0199394879905838	0.0565196536549131	0.352788573552247	0.724246950685422
CT	SCZ	SCZ_eur	zanc	SCZeur	0p1	slope_PC2	EUR	4116	3447	655	686	-0.0169423016536817	0.054921779238622	0.757794779569935	0.0337711761184486	0.0169029489813784	0.0458013179508637	0.0507134777721304	0.0572363507426143	0.88603618354677	0.375598029453938
CT	SCZ	SCZ_eur	zanc	SCZeur	0p5	slope_PC2	EUR	4116	3447	655	686	-0.026086552507277	0.0566624555195936	0.645361841512376	0.0406825591716751	0.016805483719015	0.0155386740522634	0.0667691116789521	0.0589508927976502	1.13262256957054	0.257372786540711
CT	SCZ	SCZ_eur	zanc	SCZeur	1	slope_PC2	EUR	4116	3447	655	686	-0.0366555299024768	0.0570649274465358	0.520827001727801	0.0422708953876909	0.0167866528912025	0.0118435849792427	0.0789264252901676	0.0593377668268535	1.33012126190177	0.183478321219919
CT	SCZ	SCZ_eur	zanc	SCZeur	1e-5	slope_PC2	EUR	4116	3447	655	686	0.109305531074008	0.0520171551836369	0.0359076990660877	0.0199313734265381	0.0181710061057023	0.272771536358074	-0.0893741576474701	0.0541322283113872	-1.6510341516584	0.0987316015789177
