entrez	set	symbol
1187	MDD_pool_not_hc	CLCNKA
118788	MDD_pool_not_hc	PIK3AP1
118881	MDD_pool_not_hc	COMTD1
118980	MDD_pool_not_hc	SFXN2
118987	MDD_pool_not_hc	PDZD8
1192	MDD_pool_not_hc	CLIC1
119587	MDD_pool_not_hc	CPXM2
119764	MDD_pool_not_hc	OR4X2
119765	MDD_pool_not_hc	OR4B1
120526	MDD_pool_not_hc	DNAJC24
120534	MDD_pool_not_hc	ARL14EP
1213	MDD_pool_not_hc	CLTC
121340	MDD_pool_not_hc	SP7
122402	MDD_pool_not_hc	TDRD9
124925	MDD_pool_not_hc	SEZ6
124989	MDD_pool_not_hc	EFCAB13
126364	MDD_pool_not_hc	LRRC25
126668	MDD_pool_not_hc	TDRD10
1270	MDD_pool_not_hc	CNTF
127124	MDD_pool_not_hc	ATP6V1G3
127254	MDD_pool_not_hc	ERICH3
128025	MDD_pool_not_hc	WDR64
128414	MDD_pool_not_hc	NKAIN4
128553	MDD_pool_not_hc	TSHZ2
1289	MDD_pool_not_hc	COL5A1
128977	MDD_pool_not_hc	C22orf39
1294	MDD_pool_not_hc	COL7A1
130132	MDD_pool_not_hc	RFTN2
1302	MDD_pool_not_hc	COL11A2
130749	MDD_pool_not_hc	CPO
1315	MDD_pool_not_hc	COPB1
131616	MDD_pool_not_hc	TMEM42
132	MDD_pool_not_hc	ADK
132141	MDD_pool_not_hc	IQCF1
132158	MDD_pool_not_hc	GLYCTK
132160	MDD_pool_not_hc	PPM1M
132228	MDD_pool_not_hc	LSMEM2
132612	MDD_pool_not_hc	ADAD1
132954	MDD_pool_not_hc	PDCL2
1337	MDD_pool_not_hc	COX6A1
134187	MDD_pool_not_hc	POU5F2
134265	MDD_pool_not_hc	AFAP1L1
134266	MDD_pool_not_hc	GRPEL2
134637	MDD_pool_not_hc	ADAT2
134957	MDD_pool_not_hc	STXBP5
1351	MDD_pool_not_hc	COX8A
135644	MDD_pool_not_hc	TRIM40
1365	MDD_pool_not_hc	CLDN3
137902	MDD_pool_not_hc	PXDNL
137994	MDD_pool_not_hc	LETM2
1385	MDD_pool_not_hc	CREB1
140609	MDD_pool_not_hc	NEK7
140685	MDD_pool_not_hc	ZBTB46
140688	MDD_pool_not_hc	NOL4L
140701	MDD_pool_not_hc	ABHD16B
140710	MDD_pool_not_hc	MTCL2
140733	MDD_pool_not_hc	MACROD2
1408	MDD_pool_not_hc	CRY2
142	MDD_pool_not_hc	PARP1
142680	MDD_pool_not_hc	SLC34A3
1428	MDD_pool_not_hc	CRYM
142891	MDD_pool_not_hc	SAMD8
143379	MDD_pool_not_hc	SPMIP5
143678	MDD_pool_not_hc	FREY1
144100	MDD_pool_not_hc	PLEKHA7
144165	MDD_pool_not_hc	PRICKLE1
144245	MDD_pool_not_hc	ALG10B
145376	MDD_pool_not_hc	PPP1R36
145483	MDD_pool_not_hc	FAM161B
145581	MDD_pool_not_hc	LRFN5
145942	MDD_pool_not_hc	TMCO5A
146050	MDD_pool_not_hc	ZSCAN29
146177	MDD_pool_not_hc	VWA3A
146183	MDD_pool_not_hc	OTOA
146713	MDD_pool_not_hc	RBFOX3
147645	MDD_pool_not_hc	VSIG10L
147700	MDD_pool_not_hc	KLC3
148545	MDD_pool_not_hc	NBPF4
149041	MDD_pool_not_hc	RC3H1
1496	MDD_pool_not_hc	CTNNA2
1500	MDD_pool_not_hc	CTNND1
150223	MDD_pool_not_hc	YDJC
150353	MDD_pool_not_hc	DNAJB7
150356	MDD_pool_not_hc	CHADL
150365	MDD_pool_not_hc	MEI1
150372	MDD_pool_not_hc	NFAM1
150465	MDD_pool_not_hc	TTL
151	MDD_pool_not_hc	ADRA2B
151556	MDD_pool_not_hc	GPR155
151963	MDD_pool_not_hc	MB21D2
152185	MDD_pool_not_hc	SPICE1
152485	MDD_pool_not_hc	ZNF827
153396	MDD_pool_not_hc	TMEM161B
153527	MDD_pool_not_hc	ZMAT2
1565	MDD_pool_not_hc	CYP2D6
158	MDD_pool_not_hc	ADSL
158293	MDD_pool_not_hc	FAM120AOS
1594	MDD_pool_not_hc	CYP27B1
1605	MDD_pool_not_hc	DAG1
161497	MDD_pool_not_hc	STRC
161514	MDD_pool_not_hc	TBC1D21
1616	MDD_pool_not_hc	DAXX
161742	MDD_pool_not_hc	SPRED1
161823	MDD_pool_not_hc	MAPDA
162	MDD_pool_not_hc	AP1B1
1621	MDD_pool_not_hc	DBH
163486	MDD_pool_not_hc	DENND1B
164	MDD_pool_not_hc	AP1G1
1642	MDD_pool_not_hc	DDB1
1643	MDD_pool_not_hc	DDB2
164592	MDD_pool_not_hc	CCDC116
1649	MDD_pool_not_hc	DDIT3
1653	MDD_pool_not_hc	DDX1
165324	MDD_pool_not_hc	UBXN2A
166647	MDD_pool_not_hc	ADGRA3
169841	MDD_pool_not_hc	ZNF169
170679	MDD_pool_not_hc	PSORS1C1
170680	MDD_pool_not_hc	PSORS1C2
170692	MDD_pool_not_hc	ADAMTS18
170712	MDD_pool_not_hc	COX7B2
170954	MDD_pool_not_hc	PPP1R18
171023	MDD_pool_not_hc	ASXL1
171024	MDD_pool_not_hc	SYNPO2
171177	MDD_pool_not_hc	RHOV
171568	MDD_pool_not_hc	POLR3H
1723	MDD_pool_not_hc	DHODH
1728	MDD_pool_not_hc	NQO1
1729	MDD_pool_not_hc	DIAPH1
1745	MDD_pool_not_hc	DLX1
1746	MDD_pool_not_hc	DLX2
1749	MDD_pool_not_hc	DLX5
1750	MDD_pool_not_hc	DLX6
1781	MDD_pool_not_hc	DYNC1I2
1794	MDD_pool_not_hc	DOCK2
1797	MDD_pool_not_hc	DXO
1803	MDD_pool_not_hc	DPP4
1813	MDD_pool_not_hc	DRD2
1837	MDD_pool_not_hc	DTNA
1839	MDD_pool_not_hc	HBEGF
1844	MDD_pool_not_hc	DUSP2
1861	MDD_pool_not_hc	TOR1A
189	MDD_pool_not_hc	AGXT
1910	MDD_pool_not_hc	EDNRB
191585	MDD_pool_not_hc	PLAC4
1946	MDD_pool_not_hc	EFNA5
1951	MDD_pool_not_hc	CELSR3
1958	MDD_pool_not_hc	EGR1
196074	MDD_pool_not_hc	METTL15
1962	MDD_pool_not_hc	EHHADH
196294	MDD_pool_not_hc	IMMP1L
196383	MDD_pool_not_hc	RILPL2
196385	MDD_pool_not_hc	DNAH10
196403	MDD_pool_not_hc	DTX3
1983	MDD_pool_not_hc	EIF5
199	MDD_pool_not_hc	AIF1
200576	MDD_pool_not_hc	PIKFYVE
200942	MDD_pool_not_hc	KLHDC8B
2011	MDD_pool_not_hc	MARK2
201134	MDD_pool_not_hc	CEP112
201255	MDD_pool_not_hc	LRRC45
2023	MDD_pool_not_hc	ENO1
202559	MDD_pool_not_hc	KHDRBS2
202658	MDD_pool_not_hc	TRIM39-RPP21
203062	MDD_pool_not_hc	TSNARE1
203068	MDD_pool_not_hc	TUBB
203228	MDD_pool_not_hc	C9orf72
203259	MDD_pool_not_hc	FAM219A
2033	MDD_pool_not_hc	EP300
2037	MDD_pool_not_hc	EPB41L2
2043	MDD_pool_not_hc	EPHA4
2045	MDD_pool_not_hc	EPHA7
204962	MDD_pool_not_hc	SLC44A5
2060	MDD_pool_not_hc	EPS15
2100	MDD_pool_not_hc	ESR2
2109	MDD_pool_not_hc	ETFB
211	MDD_pool_not_hc	ALAS1
2119	MDD_pool_not_hc	ETV5
2130	MDD_pool_not_hc	EWSR1
2139	MDD_pool_not_hc	EYA2
2147	MDD_pool_not_hc	F2
2176	MDD_pool_not_hc	FANCC
2194	MDD_pool_not_hc	FASN
219539	MDD_pool_not_hc	YPEL4
219541	MDD_pool_not_hc	MED19
219595	MDD_pool_not_hc	FOLH1B
219938	MDD_pool_not_hc	SPATA19
219952	MDD_pool_not_hc	OR6Q1
219954	MDD_pool_not_hc	OR9I1
219956	MDD_pool_not_hc	OR9Q1
219968	MDD_pool_not_hc	OR5B21
219995	MDD_pool_not_hc	MS4A15
220001	MDD_pool_not_hc	VWCE
220002	MDD_pool_not_hc	CYB561A3
220004	MDD_pool_not_hc	SAXO4
220047	MDD_pool_not_hc	CCDC83
221223	MDD_pool_not_hc	CES5A
221303	MDD_pool_not_hc	FAM162B
221458	MDD_pool_not_hc	KIF6
221496	MDD_pool_not_hc	LEMD2
221806	MDD_pool_not_hc	VWDE
2219	MDD_pool_not_hc	FCN1
221938	MDD_pool_not_hc	MMD2
221960	MDD_pool_not_hc	CCZ1B
221981	MDD_pool_not_hc	THSD7A
222183	MDD_pool_not_hc	SRRM3
222642	MDD_pool_not_hc	TSPO2
222696	MDD_pool_not_hc	ZSCAN23
222698	MDD_pool_not_hc	NKAPL
2237	MDD_pool_not_hc	FEN1
2242	MDD_pool_not_hc	FES
2257	MDD_pool_not_hc	FGF12
2260	MDD_pool_not_hc	FGFR1
2272	MDD_pool_not_hc	FHIT
22818	MDD_pool_not_hc	COPZ1
22841	MDD_pool_not_hc	RAB11FIP2
22844	MDD_pool_not_hc	FRMPD1
22864	MDD_pool_not_hc	R3HDM2
22871	MDD_pool_not_hc	NLGN1
22879	MDD_pool_not_hc	MON1B
22880	MDD_pool_not_hc	MORC2
22890	MDD_pool_not_hc	ZBTB1
22893	MDD_pool_not_hc	BAHD1
22915	MDD_pool_not_hc	MMRN1
22925	MDD_pool_not_hc	PLA2R1
22950	MDD_pool_not_hc	SLC4A1AP
22974	MDD_pool_not_hc	TPX2
22978	MDD_pool_not_hc	NT5C2
22989	MDD_pool_not_hc	MYH15
22997	MDD_pool_not_hc	IGSF9B
23	MDD_pool_not_hc	ABCF1
23012	MDD_pool_not_hc	STK38L
23013	MDD_pool_not_hc	SPEN
23014	MDD_pool_not_hc	FBXO21
23039	MDD_pool_not_hc	XPO7
23040	MDD_pool_not_hc	MYT1L
23067	MDD_pool_not_hc	SETD1B
23070	MDD_pool_not_hc	CMTR1
23082	MDD_pool_not_hc	PPRC1
23098	MDD_pool_not_hc	SARM1
23132	MDD_pool_not_hc	RAD54L2
23135	MDD_pool_not_hc	KDM6B
23165	MDD_pool_not_hc	NUP205
23166	MDD_pool_not_hc	STAB1
23169	MDD_pool_not_hc	SLC35D1
23186	MDD_pool_not_hc	RCOR1
23196	MDD_pool_not_hc	FAM120A
23201	MDD_pool_not_hc	FAM168A
23223	MDD_pool_not_hc	RRP12
23224	MDD_pool_not_hc	SYNE2
23239	MDD_pool_not_hc	PHLPP1
23244	MDD_pool_not_hc	PDS5A
23259	MDD_pool_not_hc	DDHD2
23264	MDD_pool_not_hc	ZC3H7B
23275	MDD_pool_not_hc	POFUT2
23279	MDD_pool_not_hc	NUP160
23284	MDD_pool_not_hc	ADGRL3
23288	MDD_pool_not_hc	IQCE
23291	MDD_pool_not_hc	FBXW11
23301	MDD_pool_not_hc	EHBP1
23328	MDD_pool_not_hc	SASH1
23348	MDD_pool_not_hc	DOCK9
23350	MDD_pool_not_hc	U2SURP
23353	MDD_pool_not_hc	SUN1
23360	MDD_pool_not_hc	FNBP4
23368	MDD_pool_not_hc	PPP1R13B
23401	MDD_pool_not_hc	FRAT2
23418	MDD_pool_not_hc	CRB1
23438	MDD_pool_not_hc	HARS2
23440	MDD_pool_not_hc	OTP
23451	MDD_pool_not_hc	SF3B1
23452	MDD_pool_not_hc	ANGPTL2
23457	MDD_pool_not_hc	ABCB9
2346	MDD_pool_not_hc	FOLH1
23468	MDD_pool_not_hc	CBX5
23500	MDD_pool_not_hc	DAAM2
23504	MDD_pool_not_hc	RIMBP2
23509	MDD_pool_not_hc	POFUT1
23522	MDD_pool_not_hc	KAT6B
23545	MDD_pool_not_hc	ATP6V0A2
23556	MDD_pool_not_hc	PIGN
23617	MDD_pool_not_hc	TSSK2
23657	MDD_pool_not_hc	SLC7A11
23658	MDD_pool_not_hc	LSM5
23682	MDD_pool_not_hc	RAB38
23753	MDD_pool_not_hc	SDF2L1
23759	MDD_pool_not_hc	PPIL2
23769	MDD_pool_not_hc	FLRT1
23770	MDD_pool_not_hc	FKBP8
23774	MDD_pool_not_hc	BRD1
23788	MDD_pool_not_hc	MTCH2
2488	MDD_pool_not_hc	FSHB
253190	MDD_pool_not_hc	SERHL2
253943	MDD_pool_not_hc	YTHDF3
254042	MDD_pool_not_hc	METAP1D
254050	MDD_pool_not_hc	LRRC43
254170	MDD_pool_not_hc	FBXO33
2547	MDD_pool_not_hc	XRCC6
254827	MDD_pool_not_hc	NAALADL2
2550	MDD_pool_not_hc	GABBR1
255239	MDD_pool_not_hc	ANKK1
2554	MDD_pool_not_hc	GABRA1
2555	MDD_pool_not_hc	GABRA2
255783	MDD_pool_not_hc	INAFM1
2559	MDD_pool_not_hc	GABRA6
2561	MDD_pool_not_hc	GABRB2
256144	MDD_pool_not_hc	OR4C3
256148	MDD_pool_not_hc	OR4S1
2568	MDD_pool_not_hc	GABRP
257194	MDD_pool_not_hc	NEGR1
257202	MDD_pool_not_hc	GPX6
25791	MDD_pool_not_hc	NGEF
25804	MDD_pool_not_hc	LSM4
25825	MDD_pool_not_hc	BACE2
2583	MDD_pool_not_hc	B4GALNT1
25843	MDD_pool_not_hc	MOB4
25915	MDD_pool_not_hc	NDUFAF3
259197	MDD_pool_not_hc	NCR3
25920	MDD_pool_not_hc	NELFB
259217	MDD_pool_not_hc	HSPA12A
259266	MDD_pool_not_hc	ASPM
25946	MDD_pool_not_hc	ZNF385A
25957	MDD_pool_not_hc	PNISR
25972	MDD_pool_not_hc	UNC50
25981	MDD_pool_not_hc	DNAH1
26007	MDD_pool_not_hc	TKFC
26025	MDD_pool_not_hc	PCDHGA12
26030	MDD_pool_not_hc	PLEKHG3
26031	MDD_pool_not_hc	OSBPL3
26047	MDD_pool_not_hc	CNTNAP2
26054	MDD_pool_not_hc	SENP6
26059	MDD_pool_not_hc	ERC2
26093	MDD_pool_not_hc	CCDC9
26130	MDD_pool_not_hc	GAPVD1
26154	MDD_pool_not_hc	ABCA12
26207	MDD_pool_not_hc	PITPNC1
26212	MDD_pool_not_hc	OR2B6
26234	MDD_pool_not_hc	FBXL5
26251	MDD_pool_not_hc	KCNG2
26267	MDD_pool_not_hc	FBXO10
26353	MDD_pool_not_hc	HSPB8
26354	MDD_pool_not_hc	GNL3
2644	MDD_pool_not_hc	GCHFR
26519	MDD_pool_not_hc	TIMM10
26529	MDD_pool_not_hc	OR12D2
26531	MDD_pool_not_hc	OR11A1
26589	MDD_pool_not_hc	MRPL46
26610	MDD_pool_not_hc	ELP4
2665	MDD_pool_not_hc	GDI2
266722	MDD_pool_not_hc	HS6ST3
266727	MDD_pool_not_hc	MDGA1
26692	MDD_pool_not_hc	OR2W1
267	MDD_pool_not_hc	AMFR
26707	MDD_pool_not_hc	OR2J2
26716	MDD_pool_not_hc	OR2H1
2675	MDD_pool_not_hc	GFRA2
2676	MDD_pool_not_hc	GFRA3
2690	MDD_pool_not_hc	GHR
26985	MDD_pool_not_hc	AP3M1
27010	MDD_pool_not_hc	TPK1
27020	MDD_pool_not_hc	NPTN
27031	MDD_pool_not_hc	NPHP3
27079	MDD_pool_not_hc	RPUSD2
27087	MDD_pool_not_hc	B3GAT1
27130	MDD_pool_not_hc	INVS
27145	MDD_pool_not_hc	FILIP1
27147	MDD_pool_not_hc	DENND2A
27165	MDD_pool_not_hc	GLS2
27199	MDD_pool_not_hc	OXGR1
27229	MDD_pool_not_hc	TUBGCP4
27253	MDD_pool_not_hc	PCDH17
27254	MDD_pool_not_hc	CSDC2
27257	MDD_pool_not_hc	LSM1
27292	MDD_pool_not_hc	DIMT1
27303	MDD_pool_not_hc	RBMS3
27319	MDD_pool_not_hc	BHLHE22
27324	MDD_pool_not_hc	TOX3
27332	MDD_pool_not_hc	ZNF638
2735	MDD_pool_not_hc	GLI1
27351	MDD_pool_not_hc	DESI1
2744	MDD_pool_not_hc	GLS
275	MDD_pool_not_hc	AMT
2766	MDD_pool_not_hc	GMPR
2768	MDD_pool_not_hc	GNA12
2771	MDD_pool_not_hc	GNAI2
2779	MDD_pool_not_hc	GNAT1
2781	MDD_pool_not_hc	GNAZ
2794	MDD_pool_not_hc	GNL1
2800	MDD_pool_not_hc	GOLGA1
282890	MDD_pool_not_hc	ZNF311
283208	MDD_pool_not_hc	P4HA3
283234	MDD_pool_not_hc	CCDC88B
283248	MDD_pool_not_hc	RCOR2
283254	MDD_pool_not_hc	HARBI1
283383	MDD_pool_not_hc	ADGRD1
2834	MDD_pool_not_hc	PRLHR
283450	MDD_pool_not_hc	HECTD4
283455	MDD_pool_not_hc	KSR2
283571	MDD_pool_not_hc	PROX2
283807	MDD_pool_not_hc	FBXL22
284018	MDD_pool_not_hc	C17orf58
284058	MDD_pool_not_hc	KANSL1
284254	MDD_pool_not_hc	DYNAP
284369	MDD_pool_not_hc	SIGLECL1
2844	MDD_pool_not_hc	GPR21
284546	MDD_pool_not_hc	C1orf185
284656	MDD_pool_not_hc	EPHA10
2847	MDD_pool_not_hc	MCHR1
284805	MDD_pool_not_hc	C20orf203
2849	MDD_pool_not_hc	GPR26
2850	MDD_pool_not_hc	GPR27
285193	MDD_pool_not_hc	DUSP28
285195	MDD_pool_not_hc	SLC9A9
285231	MDD_pool_not_hc	FBXW12
285343	MDD_pool_not_hc	TCAIM
285346	MDD_pool_not_hc	ZNF852
285349	MDD_pool_not_hc	ZNF660
285429	MDD_pool_not_hc	DCAF4L1
285555	MDD_pool_not_hc	STPG2
285600	MDD_pool_not_hc	KIAA0825
285643	MDD_pool_not_hc	KIF4B
285761	MDD_pool_not_hc	DCBLD1
286204	MDD_pool_not_hc	CRB2
286205	MDD_pool_not_hc	SCAI
286749	MDD_pool_not_hc	STON1-GTF2A1L
2868	MDD_pool_not_hc	GRK4
2873	MDD_pool_not_hc	GPS1
2880	MDD_pool_not_hc	GPX5
2888	MDD_pool_not_hc	GRB14
2890	MDD_pool_not_hc	GRIA1
28966	MDD_pool_not_hc	SNX24
28972	MDD_pool_not_hc	SPCS1
28973	MDD_pool_not_hc	MRPS18B
2898	MDD_pool_not_hc	GRIK2
2899	MDD_pool_not_hc	GRIK3
28992	MDD_pool_not_hc	MACROD1
2901	MDD_pool_not_hc	GRIK5
2902	MDD_pool_not_hc	GRIN1
2904	MDD_pool_not_hc	GRIN2B
29113	MDD_pool_not_hc	C6orf15
2914	MDD_pool_not_hc	GRM4
2917	MDD_pool_not_hc	GRM7
2923	MDD_pool_not_hc	PDIA3
2928	MDD_pool_not_hc	GSC2
2935	MDD_pool_not_hc	GSPT1
2968	MDD_pool_not_hc	GTF2H4
2969	MDD_pool_not_hc	GTF2I
29763	MDD_pool_not_hc	PACSIN3
29777	MDD_pool_not_hc	ABT1
29799	MDD_pool_not_hc	YPEL1
29886	MDD_pool_not_hc	SNX8
29925	MDD_pool_not_hc	GMPPB
29947	MDD_pool_not_hc	DNMT3L
29959	MDD_pool_not_hc	NRBP1
29969	MDD_pool_not_hc	MDFIC
29994	MDD_pool_not_hc	BAZ2B
30012	MDD_pool_not_hc	TLX3
3055	MDD_pool_not_hc	HCK
3075	MDD_pool_not_hc	CFH
3077	MDD_pool_not_hc	HFE
3078	MDD_pool_not_hc	CFHR1
3080	MDD_pool_not_hc	CFHR2
3084	MDD_pool_not_hc	NRG1
3092	MDD_pool_not_hc	HIP1
3097	MDD_pool_not_hc	HIVEP2
3106	MDD_pool_not_hc	HLA-B
3113	MDD_pool_not_hc	HLA-DPA1
3115	MDD_pool_not_hc	HLA-DPB1
3133	MDD_pool_not_hc	HLA-E
3134	MDD_pool_not_hc	HLA-F
317649	MDD_pool_not_hc	EIF4E3
3178	MDD_pool_not_hc	HNRNPA1
321	MDD_pool_not_hc	APBA2
3213	MDD_pool_not_hc	HOXB3
3236	MDD_pool_not_hc	HOXD10
3237	MDD_pool_not_hc	HOXD11
3238	MDD_pool_not_hc	HOXD12
3239	MDD_pool_not_hc	HOXD13
3242	MDD_pool_not_hc	HPD
326	MDD_pool_not_hc	AIRE
326625	MDD_pool_not_hc	MMAB
327	MDD_pool_not_hc	APEH
3280	MDD_pool_not_hc	HES1
3293	MDD_pool_not_hc	HSD17B3
3306	MDD_pool_not_hc	HSPA2
3309	MDD_pool_not_hc	HSPA5
3313	MDD_pool_not_hc	HSPA9
3329	MDD_pool_not_hc	HSPD1
3336	MDD_pool_not_hc	HSPE1
3373	MDD_pool_not_hc	HYAL1
338917	MDD_pool_not_hc	VSX2
339479	MDD_pool_not_hc	BRINP3
340481	MDD_pool_not_hc	ZDHHC21
341019	MDD_pool_not_hc	DCDC1
341359	MDD_pool_not_hc	SYT10
342096	MDD_pool_not_hc	GOLGA6A
342371	MDD_pool_not_hc	ATXN1L
343450	MDD_pool_not_hc	KCNT2
344191	MDD_pool_not_hc	EVX2
344901	MDD_pool_not_hc	OSTN
344905	MDD_pool_not_hc	ATP13A5
345222	MDD_pool_not_hc	MSANTD1
346157	MDD_pool_not_hc	ZNF391
346171	MDD_pool_not_hc	ZFP57
348174	MDD_pool_not_hc	CLEC18A
348235	MDD_pool_not_hc	SKA2
348980	MDD_pool_not_hc	HCN1
349633	MDD_pool_not_hc	PLET1
35	MDD_pool_not_hc	ACADS
353116	MDD_pool_not_hc	RILPL1
353332	MDD_pool_not_hc	KRTAP12-1
3550	MDD_pool_not_hc	IK
3558	MDD_pool_not_hc	IL2
3615	MDD_pool_not_hc	IMPDH2
3619	MDD_pool_not_hc	INCENP
3626	MDD_pool_not_hc	INHBC
3631	MDD_pool_not_hc	INPP4A
3632	MDD_pool_not_hc	INPP5A
3633	MDD_pool_not_hc	INPP5B
3655	MDD_pool_not_hc	ITGA6
3678	MDD_pool_not_hc	ITGA5
3680	MDD_pool_not_hc	ITGA9
3689	MDD_pool_not_hc	ITGB2
3694	MDD_pool_not_hc	ITGB6
3697	MDD_pool_not_hc	ITIH1
3699	MDD_pool_not_hc	ITIH3
3700	MDD_pool_not_hc	ITIH4
3707	MDD_pool_not_hc	ITPKB
3710	MDD_pool_not_hc	ITPR3
3712	MDD_pool_not_hc	IVD
373863	MDD_pool_not_hc	DND1
3739	MDD_pool_not_hc	KCNA4
374383	MDD_pool_not_hc	NCR3LG1
374470	MDD_pool_not_hc	C12orf42
3745	MDD_pool_not_hc	KCNB1
374659	MDD_pool_not_hc	HDDC3
375190	MDD_pool_not_hc	FAM228B
375337	MDD_pool_not_hc	TOPAZ1
375341	MDD_pool_not_hc	C3orf62
375593	MDD_pool_not_hc	TRIM73
375612	MDD_pool_not_hc	LHFPL3
375791	MDD_pool_not_hc	CYSRT1
3760	MDD_pool_not_hc	KCNJ3
3767	MDD_pool_not_hc	KCNJ11
3769	MDD_pool_not_hc	KCNJ13
3782	MDD_pool_not_hc	KCNN3
3785	MDD_pool_not_hc	KCNQ2
3786	MDD_pool_not_hc	KCNQ3
3796	MDD_pool_not_hc	KIF2A
3798	MDD_pool_not_hc	KIF5A
3833	MDD_pool_not_hc	KIFC1
3838	MDD_pool_not_hc	KPNA2
3841	MDD_pool_not_hc	KPNA5
386672	MDD_pool_not_hc	KRTAP10-4
386681	MDD_pool_not_hc	KRTAP10-8
386724	MDD_pool_not_hc	AMIGO3
387	MDD_pool_not_hc	RHOA
387032	MDD_pool_not_hc	ZKSCAN4
387640	MDD_pool_not_hc	SKIDA1
387712	MDD_pool_not_hc	ENO4
388722	MDD_pool_not_hc	C1orf53
389114	MDD_pool_not_hc	ZNF662
389118	MDD_pool_not_hc	CDHR4
389123	MDD_pool_not_hc	IQCF2
389124	MDD_pool_not_hc	IQCF5
389125	MDD_pool_not_hc	MUSTN1
389376	MDD_pool_not_hc	SFTA2
389549	MDD_pool_not_hc	FEZF1
389677	MDD_pool_not_hc	RBM12B
3899	MDD_pool_not_hc	AFF3
390113	MDD_pool_not_hc	OR4X1
390190	MDD_pool_not_hc	OR5B2
390205	MDD_pool_not_hc	LRRC10B
390231	MDD_pool_not_hc	TRIM77
3908	MDD_pool_not_hc	LAMA2
3909	MDD_pool_not_hc	LAMA3
3913	MDD_pool_not_hc	LAMB2
391475	MDD_pool_not_hc	DYTN
392	MDD_pool_not_hc	ARHGAP1
392617	MDD_pool_not_hc	ELFN1
392862	MDD_pool_not_hc	GRID2IP
3929	MDD_pool_not_hc	LBP
394263	MDD_pool_not_hc	MUC21
3953	MDD_pool_not_hc	LEPR
3973	MDD_pool_not_hc	LHCGR
3984	MDD_pool_not_hc	LIMK1
3995	MDD_pool_not_hc	FADS3
399687	MDD_pool_not_hc	MYO18A
399888	MDD_pool_not_hc	FAM180B
400120	MDD_pool_not_hc	SERTM1
4010	MDD_pool_not_hc	LMX1B
401027	MDD_pool_not_hc	C2orf66
401067	MDD_pool_not_hc	IQCF3
401250	MDD_pool_not_hc	MCCD1
401505	MDD_pool_not_hc	TOMM5
401551	MDD_pool_not_hc	WDR38
4016	MDD_pool_not_hc	LOXL1
401647	MDD_pool_not_hc	GOLGA7B
402117	MDD_pool_not_hc	VWC2L
402665	MDD_pool_not_hc	IGLON5
403	MDD_pool_not_hc	ARL3
403253	MDD_pool_not_hc	OR4A47
403341	MDD_pool_not_hc	ZBTB34
4035	MDD_pool_not_hc	LRP1
4038	MDD_pool_not_hc	LRP4
404552	MDD_pool_not_hc	SCGB1D4
404734	MDD_pool_not_hc	ANKHD1-EIF4EBP3
4049	MDD_pool_not_hc	LTA
4050	MDD_pool_not_hc	LTB
4053	MDD_pool_not_hc	LTBP2
4065	MDD_pool_not_hc	LY75
4066	MDD_pool_not_hc	LYL1
4122	MDD_pool_not_hc	MAN2A2
4130	MDD_pool_not_hc	MAP1A
4133	MDD_pool_not_hc	MAP2
4134	MDD_pool_not_hc	MAP4
4137	MDD_pool_not_hc	MAPT
4140	MDD_pool_not_hc	MARK3
414332	MDD_pool_not_hc	LCN10
4154	MDD_pool_not_hc	MBNL1
4190	MDD_pool_not_hc	MDH1
4191	MDD_pool_not_hc	MDH2
4192	MDD_pool_not_hc	MDK
4212	MDD_pool_not_hc	MEIS2
4225	MDD_pool_not_hc	MEP1B
4234	MDD_pool_not_hc	METTL1
4238	MDD_pool_not_hc	MFAP3
4255	MDD_pool_not_hc	MGMT
4258	MDD_pool_not_hc	MGST2
4277	MDD_pool_not_hc	MICB
4291	MDD_pool_not_hc	MLF1
4293	MDD_pool_not_hc	MAP3K9
4295	MDD_pool_not_hc	MLN
431705	MDD_pool_not_hc	ASTL
4318	MDD_pool_not_hc	MMP9
4335	MDD_pool_not_hc	MNT
4340	MDD_pool_not_hc	MOG
440567	MDD_pool_not_hc	UQCRHL
440955	MDD_pool_not_hc	TMEM89
440957	MDD_pool_not_hc	UQCC5
441250	MDD_pool_not_hc	TYW1B
441478	MDD_pool_not_hc	NRARP
442184	MDD_pool_not_hc	OR2B3
442186	MDD_pool_not_hc	OR2J3
442191	MDD_pool_not_hc	OR14J1
442194	MDD_pool_not_hc	OR10C1
442590	MDD_pool_not_hc	SPDYE5
4439	MDD_pool_not_hc	MSH5
4440	MDD_pool_not_hc	MSI1
4485	MDD_pool_not_hc	MST1
4486	MDD_pool_not_hc	MST1R
4520	MDD_pool_not_hc	MTF1
4521	MDD_pool_not_hc	NUDT1
4522	MDD_pool_not_hc	MTHFD1
4598	MDD_pool_not_hc	MVK
460	MDD_pool_not_hc	ASTN1
4607	MDD_pool_not_hc	MYBPC3
462	MDD_pool_not_hc	SERPINC1
4627	MDD_pool_not_hc	MYH9
4646	MDD_pool_not_hc	MYO6
4665	MDD_pool_not_hc	NAB2
4666	MDD_pool_not_hc	NACA
4684	MDD_pool_not_hc	NCAM1
4695	MDD_pool_not_hc	NDUFA2
4722	MDD_pool_not_hc	NDUFS3
4744	MDD_pool_not_hc	NEFH
4759	MDD_pool_not_hc	NEU2
4778	MDD_pool_not_hc	NFE2
478	MDD_pool_not_hc	ATP1A3
4781	MDD_pool_not_hc	NFIB
