disorder	threshold	stratum	phenotype	n	n_families	beta_new	se_new	p_new	beta_global	se_global	p_global	delta	se_delta	p_delta	boot_se	boot_lo	boot_hi
ASD	1e-5	EUR	slope_topDelta	4116	3447	0.02113722319312674	0.0177175436693229	0.23294722674586016	0.03099976016913348	0.017392999681091054	0.07478631166440441	-0.009862536976006734	0.008872801773426682	0.26641047716967226			
ASD	1e-5	EUR	slope_topC3	4116	3447	0.020841469818028528	0.017422172656944332	0.23167693091040265	0.03099976016913348	0.017392999681091054	0.07478631166440441	-0.01015829035110496	0.0075578493767558185	0.1790137291935179			
ASD	1e-5	EUR	slope_projDelta	4116	3447	0.0052030623828538064	0.019204735935790838	0.7864641701057353	0.03099976016913348	0.017392999681091054	0.07478631166440441	-0.02579669778627966	0.022330410559401985	0.24807749214343494			
ASD	1e-5	EUR	slope_projC3	4116	3447	-0.016240978634162746	0.018036481579278354	0.3679428953593308	0.03099976016913348	0.017392999681091054	0.07478631166440441	-0.047240738803296226	0.01951663912847361	0.015548992062306623			
ASD	0p001	EUR	slope_topDelta	4116	3447	0.006289858578080153	0.015968392309263838	0.6936834560620897	0.018667823869300295	0.015818423298684017	0.23802926800181184	-0.01237796529122015	0.00802299283575996	0.12296834830927536			
ASD	0p001	EUR	slope_topC3	4116	3447	0.01647789635463527	0.01620685886057179	0.3093562986846241	0.018667823869300295	0.015818423298684017	0.23802926800181184	-0.0021899275146650176	0.006832060805207412	0.7485808062733911			
ASD	0p001	EUR	slope_projDelta	4116	3447	-0.020016680344776504	0.017027144981898164	0.23984609554816427	0.018667823869300295	0.015818423298684017	0.23802926800181184	-0.03868450421407677	0.01972637036346738	0.04995298747256375			
ASD	0p001	EUR	slope_projC3	4116	3447	-0.004190016077993771	0.016364588356320244	0.797933965549488	0.018667823869300295	0.015818423298684017	0.23802926800181184	-0.022857839947294067	0.01736469282184693	0.18814749348478402			
ASD	0p01	EUR	slope_topDelta	4116	3447	-0.008690446061043076	0.014963334475953686	0.5614248832927521	-0.007668525428713823	0.014976232438695579	0.6086513713294912	-0.0010219206323292488	0.0075722851721735495	0.8926550338659177	0.0074994973271013815	-0.01575475484055777	0.013684897001361501
ASD	0p01	EUR	slope_topC3	4116	3447	-0.0008435260107058386	0.015279786093324012	0.9559780633208513	-0.007668525428713823	0.014976232438695579	0.6086513713294912	0.006824999418007985	0.006417671496773145	0.28764349788889665	0.00652561917751653	-0.0057467615032008364	0.019436292460445707
ASD	0p01	EUR	slope_projDelta	4116	3447	-0.011452861577325071	0.016292578988341477	0.4821346555889531	-0.007668525428713823	0.014976232438695579	0.6086513713294912	-0.003784336148611204	0.01886791126519537	0.841046687688067	0.01897360011387444	-0.0417627262772215	0.03173934680931539
ASD	0p01	EUR	slope_projC3	4116	3447	0.008778428237274016	0.01600137303685766	0.5833123089005114	-0.007668525428713823	0.014976232438695579	0.6086513713294912	0.016446953665987828	0.016970770047117813	0.33254624919167697	0.016897269917531793	-0.017635072772404014	0.049466906663279284
ASD	0p05	EUR	slope_topDelta	4116	3447	-0.012311191077046518	0.015251058752263428	0.4195867162678414	-0.0007032837031510817	0.015076362360714808	0.9627963961958453	-0.011607907373895443	0.007668751677945426	0.13020298350571263			
ASD	0p05	EUR	slope_topC3	4116	3447	0.013010490745002122	0.01548424240889105	0.4008317330217778	-0.0007032837031510817	0.015076362360714808	0.9627963961958453	0.01371377444815319	0.006455733917859603	0.03371790613690797			
ASD	0p05	EUR	slope_projDelta	4116	3447	-0.014738307418452987	0.016607687142537922	0.3749045866363453	-0.0007032837031510817	0.015076362360714808	0.9627963961958453	-0.014035023715301895	0.01881026561546133	0.4556359230846298			
ASD	0p05	EUR	slope_projC3	4116	3447	0.013920687555183778	0.01644318773906081	0.3972808062398334	-0.0007032837031510817	0.015076362360714808	0.9627963961958453	0.014623971258334872	0.01687898369400561	0.38633052023348624			
ASD	0p1	EUR	slope_topDelta	4116	3447	-0.01345120141428461	0.01541899200334107	0.3830625524900126	-0.008067460288743984	0.01514493637339604	0.5942869184010453	-0.005383741125540651	0.007645935021966586	0.4813986722467536			
ASD	0p1	EUR	slope_topC3	4116	3447	-0.0009540860189778753	0.01549054566232879	0.9508917140390638	-0.008067460288743984	0.01514493637339604	0.5942869184010453	0.007113374269766097	0.006444982367552499	0.2697971808243833			
ASD	0p1	EUR	slope_projDelta	4116	3447	-0.019987881297686645	0.016761290031172233	0.23314635363528494	-0.008067460288743984	0.01514493637339604	0.5942869184010453	-0.011920421008942653	0.018767613915842626	0.5253668174861993			
ASD	0p1	EUR	slope_projC3	4116	3447	0.0006046520744660876	0.016495506021501273	0.9707617628581957	-0.008067460288743984	0.01514493637339604	0.5942869184010453	0.008672112363210058	0.0166634500846325	0.6027993026730011			
ASD	0p5	EUR	slope_topDelta	4116	3447	-0.007967748067947618	0.015550154605751524	0.6084107309156124	0.002195522890884156	0.015275462844117136	0.8857230866640675	-0.01016327095883177	0.007637606490215516	0.18337975082483113	0.007783063107335506	-0.025948676392622706	0.004659821825339664
ASD	0p5	EUR	slope_topC3	4116	3447	0.00363645227888431	0.015479476668335847	0.8142841009896256	0.002195522890884156	0.015275462844117136	0.8857230866640675	0.0014409293880001711	0.0064996801608086085	0.8245665195055263	0.006415402514420605	-0.011692621674566011	0.0139634694111977
ASD	0p5	EUR	slope_projDelta	4116	3447	-0.031667936851824105	0.01661529707711071	0.056739726991844465	0.002195522890884156	0.015275462844117136	0.8857230866640675	-0.033863459742708296	0.018732346130335722	0.07073206961967081	0.01934623578717549	-0.07223216201551726	0.0030840472590583225
ASD	0p5	EUR	slope_projC3	4116	3447	-0.006801401985654664	0.016499987279565267	0.6802137143019672	0.002195522890884156	0.015275462844117136	0.8857230866640675	-0.008996924876538798	0.01689990088297413	0.5945071690871722	0.01688425743704707	-0.04107036444563265	0.02361033701062713
ASD	1	EUR	slope_topDelta	4116	3447	-0.009304688667558583	0.01554673288996195	0.5495470233629877	0.0009895166166062038	0.015230209907761137	0.9482011384469446	-0.010294205284164802	0.007591980389094152	0.17520981160809504			
ASD	1	EUR	slope_topC3	4116	3447	0.002049040913301887	0.015422080061074232	0.8943086102457293	0.0009895166166062038	0.015230209907761137	0.9482011384469446	0.0010595242966957073	0.006508012071302188	0.8706830427297849			
ASD	1	EUR	slope_projDelta	4116	3447	-0.03213941920122402	0.016602864435233924	0.05297689161357383	0.0009895166166062038	0.015230209907761137	0.9482011384469446	-0.033128935817830184	0.01858403195579097	0.07473032989791539			
ASD	1	EUR	slope_projC3	4116	3447	-0.007559623053061529	0.01648916096681172	0.6466508035642139	0.0009895166166062038	0.015230209907761137	0.9482011384469446	-0.00854913966966774	0.016868357437628722	0.6123169286752103			
ALZ	5e-8	EUR	slope_topDelta	4116	3447	-0.021206465357188536	0.01515319710367812	0.16176168990420722	-0.023215687795729016	0.014688328691447892	0.11407196451153213	0.0020092224385404654	0.007667883928524557	0.7933132897880772			
ALZ	5e-8	EUR	slope_topC3	4116	3447	-0.02095069402238295	0.014842299005454728	0.15817185537265502	-0.023215687795729016	0.014688328691447892	0.11407196451153213	0.0022649937733460745	0.006681272543026989	0.7346256075382162			
ALZ	5e-8	EUR	slope_projDelta	4116	3447	0.003572475368161787	0.015600100448043164	0.8188798965646444	-0.023215687795729016	0.014688328691447892	0.11407196451153213	0.026788163163890783	0.017866592599293466	0.13387609192564723			
ALZ	5e-8	EUR	slope_projC3	4116	3447	-0.00338152444607247	0.01546016457499324	0.8268772283493245	-0.023215687795729016	0.014688328691447892	0.11407196451153213	0.01983416334965653	0.017047957199999752	0.2447342437989695			
ALZ	1e-5	EUR	slope_topDelta	4116	3447	-0.02203200563808709	0.01537473972818847	0.15194848315326473	-0.02349415095243658	0.014859029120489742	0.1139386400007187	0.0014621453143494746	0.0077976083626904195	0.8512702378457649			
ALZ	1e-5	EUR	slope_topC3	4116	3447	-0.020958144505560043	0.014981547443329354	0.16192380454995078	-0.02349415095243658	0.014859029120489742	0.1139386400007187	0.002536006446876522	0.006709341735779212	0.7054676846814553			
ALZ	1e-5	EUR	slope_projDelta	4116	3447	0.0017860450003566184	0.015710852487789397	0.9094963091067374	-0.02349415095243658	0.014859029120489742	0.1139386400007187	0.025280195952793186	0.017991336120421617	0.1600722714115277			
ALZ	1e-5	EUR	slope_projC3	4116	3447	-0.0007018037744543682	0.015542163174508827	0.9639865123092424	-0.02349415095243658	0.014859029120489742	0.1139386400007187	0.02279234717798218	0.01714191444658652	0.18372930275338686			
ALZ	0p001	EUR	slope_topDelta	4116	3447	-0.033299072562123236	0.015410211491276934	0.030776037770820035	-0.03468535797817628	0.015081892820143003	0.02151897469666902	0.001386285416053023	0.007861527871201755	0.8600388405248212			
ALZ	0p001	EUR	slope_topC3	4116	3447	-0.025526340420605243	0.015364174960146686	0.09672017983157825	-0.03468535797817628	0.015081892820143003	0.02151897469666902	0.009159017557571071	0.006576160227885378	0.16378201243297744			
ALZ	0p001	EUR	slope_projDelta	4116	3447	0.004746761109736188	0.01606540481496263	0.7676566635318616	-0.03468535797817628	0.015081892820143003	0.02151897469666902	0.03943211908791245	0.018321416204015936	0.03144755400253838			
ALZ	0p001	EUR	slope_projC3	4116	3447	0.010792069086217002	0.015666212566390673	0.49094803180201685	-0.03468535797817628	0.015081892820143003	0.02151897469666902	0.0454774270643933	0.016660645364070154	0.0063727309209421846			
ALZ	0p01	EUR	slope_topDelta	4116	3447	-0.01610843668782994	0.01487065525980438	0.27877924549765326	-0.023273526181962535	0.014739896440974162	0.11443982631092778	0.007165089494132608	0.007510665334218475	0.34015629946226594	0.007543956023498759	-0.0075247107587289785	0.021648468836053036
ALZ	0p01	EUR	slope_topC3	4116	3447	-0.015675035835774197	0.015258210965406102	0.3043428200659293	-0.023273526181962535	0.014739896440974162	0.11443982631092778	0.0075984903461883595	0.006696205182724938	0.25656078817100264	0.006812480883990077	-0.005052816327443845	0.02105318018575576
ALZ	0p01	EUR	slope_projDelta	4116	3447	0.016586796605124462	0.015534859753614972	0.28572406111362453	-0.023273526181962535	0.014739896440974162	0.11443982631092778	0.03986032278708701	0.017643800643319826	0.02393511982921752	0.017302130875500008	0.006612453543839879	0.07415587567846021
ALZ	0p01	EUR	slope_projC3	4116	3447	0.027473961524460265	0.015971398406632493	0.0854863055383537	-0.023273526181962535	0.014739896440974162	0.11443982631092778	0.050747487706422775	0.01653587056017177	0.00216495877483613	0.01631524050631265	0.01845453649935989	0.0814855543673026
ALZ	0p05	EUR	slope_topDelta	4116	3447	-0.026051946427200188	0.01487028348215756	0.07987189013587949	-0.03380822551397151	0.014545362490485611	0.02016564795978427	0.007756279086771342	0.007556928097245473	0.30478458933256247			
ALZ	0p05	EUR	slope_topC3	4116	3447	-0.03278931271898074	0.014863155717996327	0.027444141299333213	-0.03380822551397151	0.014545362490485611	0.02016564795978427	0.001018912794990816	0.006657771437703038	0.8783748088164622			
ALZ	0p05	EUR	slope_projDelta	4116	3447	0.0018177218560021867	0.01541265275322138	0.9061244583794663	-0.03380822551397151	0.014545362490485611	0.02016564795978427	0.035625947369973716	0.01764402997471383	0.043548892401619334			
ALZ	0p05	EUR	slope_projC3	4116	3447	-0.0016856118719300827	0.015506177828456038	0.9134421496484837	-0.03380822551397151	0.014545362490485611	0.02016564795978427	0.032122613642041456	0.016538404172969336	0.05218164455157284			
ALZ	0p1	EUR	slope_topDelta	4116	3447	-0.027553947885437517	0.014822633170473557	0.06312502013618931	-0.0339569104791571	0.014797028354653434	0.021801749358400672	0.006402962593719547	0.007509762211087783	0.393930124120763			
ALZ	0p1	EUR	slope_topC3	4116	3447	-0.032219988650261454	0.015048756842795215	0.03234077903025497	-0.0339569104791571	0.014797028354653434	0.021801749358400672	0.0017369218288956312	0.006666613825342559	0.794462570066282			
