disorder	threshold	stratum	phenotype	n	n_families	beta_new	se_new	p_new	beta_global	se_global	p_global	delta	se_delta	p_delta	boot_se	boot_lo	boot_hi
ALZ	0p1	EUR	slope_projDelta	4116	3447	-0.005952321723483314	0.015480852065841582	0.700634775735076	-0.034690877888195706	0.014793484668521028	0.019082989707394346	0.028738556164712395	0.01814345126207795	0.11329389181196879			
ALZ	0p1	EUR	slope_projC3	4116	3447	-0.004144560509426552	0.015608913823038641	0.790620755663959	-0.034690877888195706	0.014793484668521028	0.019082989707394346	0.03054631737876916	0.01689919139777	0.07076203531118593			
ALZ	0p5	EUR	slope_topDelta	4116	3447	-0.026268256394966834	0.015392048111300542	0.0879842605933846	-0.034236972055526914	0.015146484205941484	0.023859160356750203	0.007968715660560103	0.0076090018523002016	0.2950463177756386	0.0076003537132207115	-0.006428889889614203	0.0223905579182144
ALZ	0p5	EUR	slope_topC3	4116	3447	-0.03259141152938898	0.015290176276846437	0.033116373855704644	-0.034236972055526914	0.015146484205941484	0.023859160356750203	0.0016455605261379797	0.006497239383532838	0.8000741251198153	0.006537173166591432	-0.010847110649073023	0.014863473995402336
ALZ	0p5	EUR	slope_projDelta	4116	3447	-0.0035704066927216786	0.015453311097994377	0.8172937385168417	-0.034236972055526914	0.015146484205941484	0.023859160356750203	0.03066656536280525	0.01836469907960074	0.09503693015942784	0.018621825083958876	-0.005286504725637776	0.06851158906475723
ALZ	0p5	EUR	slope_projC3	4116	3447	-0.0007171143605021449	0.015513789113221094	0.9631341366591413	-0.034236972055526914	0.015146484205941484	0.023859160356750203	0.03351985769502479	0.01686736136038536	0.04697246759176409	0.016908133684422545	-0.0011818942111771577	0.06619282634067464
ALZ	1	EUR	slope_topDelta	4116	3447	-0.025625548581852342	0.015383777532651594	0.09585383687272946	-0.033504966793906465	0.015167908039528468	0.027244525903796495	0.00787941821205413	0.007604313949099986	0.3001920955615119			
ALZ	1	EUR	slope_topC3	4116	3447	-0.03264236539869159	0.01532718976735835	0.03326679625384923	-0.033504966793906465	0.015167908039528468	0.027244525903796495	0.0008626013952148414	0.006488084960875027	0.8942394064323729			
ALZ	1	EUR	slope_projDelta	4116	3447	-0.0050737208501430466	0.015465370477663163	0.7428788262050676	-0.033504966793906465	0.015167908039528468	0.027244525903796495	0.028431245943763426	0.018401821239324753	0.12243240693498994			
ALZ	1	EUR	slope_projC3	4116	3447	-0.001235459118977595	0.015524256966732023	0.9365739381407968	-0.033504966793906465	0.015167908039528468	0.027244525903796495	0.03226950767492888	0.016891889225839025	0.056170418268809384			
ALZnoAPOE	5e-8	EUR	slope_topDelta	4116	3447	0.004970976394121005	0.015514127270637371	0.7486723379759183	0.011289910786647567	0.015164326143195744	0.4566220170985347	-0.006318934392526547	0.0075462398904656645	0.4024471973543513			
ALZnoAPOE	5e-8	EUR	slope_topC3	4116	3447	0.01888139951170325	0.01538052469973792	0.2196744829562695	0.011289910786647567	0.015164326143195744	0.4566220170985347	0.007591488725055679	0.0064776174816889975	0.24129536471640878			
ALZnoAPOE	5e-8	EUR	slope_projDelta	4116	3447	0.012761551757427304	0.01661260794866755	0.4424300809058345	0.011289910786647567	0.015164326143195744	0.4566220170985347	0.0014716409707797467	0.018656018378123123	0.9371303388619432			
ALZnoAPOE	5e-8	EUR	slope_projC3	4116	3447	0.018636407884826983	0.015966582244167384	0.24320498208663532	0.011289910786647567	0.015164326143195744	0.4566220170985347	0.007346497098179408	0.01671191549029697	0.6602570483181966			
ALZnoAPOE	1e-5	EUR	slope_topDelta	4116	3447	-0.004891958553118909	0.015387651706734045	0.7505690094073594	0.0020100098760719967	0.015296628913928403	0.8954648613230956	-0.006901968429190904	0.007597589815209473	0.3637083579891477			
ALZnoAPOE	1e-5	EUR	slope_topC3	4116	3447	0.009503226813741413	0.01541026282111912	0.5374854428350679	0.0020100098760719967	0.015296628913928403	0.8954648613230956	0.007493216937669419	0.006526269877460426	0.2509812719379088			
ALZnoAPOE	1e-5	EUR	slope_projDelta	4116	3447	-0.0009362237177056225	0.016275070725652045	0.9541303137378601	0.0020100098760719967	0.015296628913928403	0.8954648613230956	-0.002946233593777575	0.018701417226359103	0.8748279966549962			
ALZnoAPOE	1e-5	EUR	slope_projC3	4116	3447	0.015290667683796735	0.015775600705750136	0.3324832213952971	0.0020100098760719967	0.015296628913928403	0.8954648613230956	0.013280657807724736	0.01695632016256228	0.4335472984391254			
ALZnoAPOE	0p001	EUR	slope_topDelta	4116	3447	-0.02431416558102742	0.015115762966809946	0.1078106483958076	-0.02149893578219868	0.015065843272785906	0.15367092574603597	-0.002815229798828736	0.007575861956034229	0.7102096534239881			
ALZnoAPOE	0p001	EUR	slope_topC3	4116	3447	-0.007233498980563801	0.01544945199544037	0.6396681494509195	-0.02149893578219868	0.015065843272785906	0.15367092574603597	0.014265436801634883	0.006409258903670914	0.02609508472661665			
ALZnoAPOE	0p001	EUR	slope_projDelta	4116	3447	0.004752174257281413	0.016169695895094583	0.7688567135659489	-0.02149893578219868	0.015065843272785906	0.15367092574603597	0.026251110039480056	0.018568790305190805	0.1575338297840567			
ALZnoAPOE	0p001	EUR	slope_projC3	4116	3447	0.02421236182066715	0.015909887469494483	0.12814000310749663	-0.02149893578219868	0.015065843272785906	0.15367092574603597	0.04571129760286581	0.016596550483366838	0.005913287897249531			
ALZnoAPOE	0p01	EUR	slope_topDelta	4116	3447	-0.0073172618493865275	0.015032641977108742	0.6264606477241553	-0.013020819768505677	0.014961970954944642	0.3842184042312105	0.005703557919119151	0.0074163189626109466	0.44191330720789296	0.0073913403560130556	-0.009112157260820776	0.01999988373313817
ALZnoAPOE	0p01	EUR	slope_topC3	4116	3447	-0.003615719773880044	0.01537345431316902	0.8140733712339177	-0.013020819768505677	0.014961970954944642	0.3842184042312105	0.00940509999462565	0.006578341679523609	0.1528918319385252	0.006454740650626819	-0.0033014032857881423	0.021592474578643307
ALZnoAPOE	0p01	EUR	slope_projDelta	4116	3447	0.017739333765355286	0.015616054669076677	0.2560490762923533	-0.013020819768505677	0.014961970954944642	0.3842184042312105	0.030760153533861	0.01785536912488918	0.08502532277741877	0.018020573072377647	-0.004247319023233102	0.06457112009027184
ALZnoAPOE	0p01	EUR	slope_projC3	4116	3447	0.035231360226429156	0.016086264268078562	0.02858002733762579	-0.013020819768505677	0.014961970954944642	0.3842184042312105	0.04825217999493484	0.01692358183045702	0.004381635973671161	0.01682820561884716	0.014808291157983869	0.08218499740847798
ALZnoAPOE	0p05	EUR	slope_topDelta	4116	3447	-0.021207952808394777	0.01489040261168356	0.15445889208165262	-0.02792873429997986	0.014706887424260058	0.05764474325029158	0.006720781491585065	0.007509154107669294	0.37084329246878067			
ALZnoAPOE	0p05	EUR	slope_topC3	4116	3447	-0.026068659223526542	0.014976562809887206	0.08183765785944348	-0.02792873429997986	0.014706887424260058	0.05764474325029158	0.0018600750764533054	0.006595067445481317	0.777929513782454			
ALZnoAPOE	0p05	EUR	slope_projDelta	4116	3447	0.0014929737838613652	0.015463952347873176	0.9230930161175865	-0.02792873429997986	0.014706887424260058	0.05764474325029158	0.0294217080838412	0.017868368379492395	0.09973547200573699			
ALZnoAPOE	0p05	EUR	slope_projC3	4116	3447	0.0023282506718199734	0.015579040619393997	0.8812091771523557	-0.02792873429997986	0.014706887424260058	0.05764474325029158	0.03025698497179981	0.01678659548294842	0.07156211072999816			
ALZnoAPOE	0p1	EUR	slope_topDelta	4116	3447	-0.023338977833990884	0.014882510723883746	0.11692275884151002	-0.02869200109472841	0.014954294297030763	0.055111640729945933	0.005353023260737497	0.007497108947769234	0.4752683224190499			
ALZnoAPOE	0p1	EUR	slope_topC3	4116	3447	-0.026211088243832316	0.015166686243838498	0.08404170664411884	-0.02869200109472841	0.014954294297030763	0.055111640729945933	0.002480912850896107	0.0066274968824711405	0.7081771393528324			
ALZnoAPOE	0p1	EUR	slope_projDelta	4116	3447	-0.006716572695770375	0.015616760556934159	0.6671589236417479	-0.02869200109472841	0.014954294297030763	0.055111640729945933	0.021975428398958035	0.01838895613624939	0.23215597129082463			
ALZnoAPOE	0p1	EUR	slope_projC3	4116	3447	-0.00279270137446826	0.015667266273504368	0.8585365623174757	-0.02869200109472841	0.014954294297030763	0.055111640729945933	0.025899299720260144	0.017100844951247265	0.12998974706771868			
ALZnoAPOE	0p5	EUR	slope_topDelta	4116	3447	-0.0224873032493842	0.015369444519122344	0.1435264299922357	-0.029516060866786202	0.01521307516511302	0.05243964247271025	0.007028757617401956	0.007580959309301315	0.35390871428984055	0.0077092924334770585	-0.007890770998395632	0.021567002834031984
ALZnoAPOE	0p5	EUR	slope_topC3	4116	3447	-0.027644927204155588	0.015352512228725267	0.07184109226465406	-0.029516060866786202	0.01521307516511302	0.05243964247271025	0.0018711336626305584	0.006452448269422494	0.7718427358157388	0.006449488037208297	-0.011264375631430167	0.01402338697036471
ALZnoAPOE	0p5	EUR	slope_projDelta	4116	3447	-0.004384746033831316	0.015610831496715128	0.7788204980310989	-0.029516060866786202	0.01521307516511302	0.05243964247271025	0.025131314832954835	0.018558915418718246	0.17578145093365902	0.018568497276091573	-0.011629123635851063	0.06024143292090256
ALZnoAPOE	0p5	EUR	slope_projC3	4116	3447	0.0002626388943272745	0.01560280640025697	0.9865709787414724	-0.029516060866786202	0.01521307516511302	0.05243964247271025	0.029778699761113435	0.01698184839741984	0.07959473019160061	0.017226050848633292	-0.001454859590418954	0.06418293948262234
ALZnoAPOE	1	EUR	slope_topDelta	4116	3447	-0.02190079496407818	0.015362075459739753	0.15406274950679077	-0.028828838035287394	0.015230993603465921	0.05847157402181832	0.006928043071209197	0.0075811052177674615	0.3608561330495068			
ALZnoAPOE	1	EUR	slope_topC3	4116	3447	-0.027768274592430957	0.015384714024993399	0.07117347724009984	-0.028828838035287394	0.015230993603465921	0.05847157402181832	0.0010605634428564393	0.006444666350066022	0.8692964089107577			
ALZnoAPOE	1	EUR	slope_projDelta	4116	3447	-0.005926374018676912	0.01564087114790849	0.7047831912830231	-0.028828838035287394	0.015230993603465921	0.05847157402181832	0.022902464016610467	0.018614429251708944	0.21864600699684297			
ALZnoAPOE	1	EUR	slope_projC3	4116	3447	-0.0003075847378419728	0.015614266134560247	0.9842846642507591	-0.028828838035287394	0.015230993603465921	0.05847157402181832	0.028521253297445395	0.017007889549321836	0.09364441846311608			
SCZ	5e-8	full	slope_topDelta	8082	6789	0.006510488613361313	0.011808091968711043	0.5814062806667597	0.0067611782413449185	0.011572225586829403	0.5590654127151659	-0.00025068962798359526	0.005658683585176996	0.964665173862332			
SCZ	5e-8	full	slope_topC3	8082	6789	0.004411086694149107	0.011744300350865378	0.7072306181214196	0.0067611782413449185	0.011572225586829403	0.5590654127151659	-0.0023500915471958046	0.004891534193239269	0.6309296243871527			
SCZ	5e-8	full	slope_projDelta	8082	6789	0.0127620712266194	0.012152473566450812	0.2936808232290535	0.0067611782413449185	0.011572225586829403	0.5590654127151659	0.006000892985274507	0.014074641995626665	0.669857581774112			
SCZ	5e-8	full	slope_projC3	8082	6789	0.008039910466080633	0.011877888596476293	0.4985048801623657	0.0067611782413449185	0.011572225586829403	0.5590654127151659	0.0012787322247357039	0.012614713831848284	0.9192610855910884			
SCZ	1e-5	full	slope_topDelta	8082	6789	0.00473647120601167	0.011798576638557996	0.6881056847790981	0.0030881718083618248	0.011492859351662207	0.788166005597529	0.0016482993976498425	0.005618486932127399	0.7692477933886634			
SCZ	1e-5	full	slope_topC3	8082	6789	0.0017455054236406452	0.011726797548508862	0.8816783278204615	0.0030881718083618248	0.011492859351662207	0.788166005597529	-0.001342666384721163	0.004930241351031509	0.78537442869663			
SCZ	1e-5	full	slope_projDelta	8082	6789	0.018632074807276713	0.012126895976446372	0.12448061185017145	0.0030881718083618248	0.011492859351662207	0.788166005597529	0.015543902998914862	0.013950455464356845	0.26522345198408254			
SCZ	1e-5	full	slope_projC3	8082	6789	0.007441630482331252	0.011987601383648466	0.5347670217779553	0.0030881718083618248	0.011492859351662207	0.788166005597529	0.004353458673969411	0.012691940011840895	0.7316017763721334			
SCZ	0p001	full	slope_topDelta	8082	6789	-0.0049065310135737285	0.011244804444082032	0.6626056805149949	-0.004595709938896993	0.011070550283606595	0.678060361732792	-0.0003108210746767316	0.00544848534485177	0.9545092399333064			
SCZ	0p001	full	slope_topC3	8082	6789	-0.0036018056923700524	0.011234040724477298	0.7485117868760863	-0.004595709938896993	0.011070550283606595	0.678060361732792	0.0009939042465269346	0.0048395875221956325	0.8372895128663713			
SCZ	0p001	full	slope_projDelta	8082	6789	0.012886591578354124	0.011694331219277735	0.2705216131619196	-0.004595709938896993	0.011070550283606595	0.678060361732792	0.017482301517251105	0.013763193442376094	0.2040493481013942			
SCZ	0p001	full	slope_projC3	8082	6789	0.005293984968467817	0.011669373592296056	0.6500845511653023	-0.004595709938896993	0.011070550283606595	0.678060361732792	0.009889694907364814	0.012553297862766015	0.43083156975107906			
SCZ	0p01	full	slope_topDelta	8082	6789	-0.018455923461949398	0.012272231884309051	0.1326596427117609	-0.02041032650640474	0.012100996193621103	0.0917137402682502	0.0019544030444553105	0.006057366028042494	0.7469710231316403	0.006069301803580433	-0.009660747294173464	0.01432004838385822
SCZ	0p01	full	slope_topC3	8082	6789	-0.019746168902720615	0.0123394170640645	0.10958936971002932	-0.02041032650640474	0.012100996193621103	0.0917137402682502	0.0006641576036841238	0.005293436357100925	0.9001566634182592	0.0052559469105894685	-0.00981395352864896	0.010473305801388194
SCZ	0p01	full	slope_projDelta	8082	6789	0.005921055361795257	0.012611469884555963	0.6387290508170644	-0.02041032650640474	0.012100996193621103	0.0917137402682502	0.0263313818682	0.014838565256120331	0.0760214186385426	0.015208452792551843	-0.003414080034476403	0.05547717212068844
SCZ	0p01	full	slope_projC3	8082	6789	-0.004316327937102963	0.012658687638813018	0.733131056988465	-0.02041032650640474	0.012100996193621103	0.0917137402682502	0.016093998569301778	0.013726069849598461	0.24103220786614482	0.013569715539053348	-0.011833141977190875	0.04176303991009813
SCZ	0p05	full	slope_topDelta	8082	6789	-0.0346969022498416	0.012702644794655011	0.006321530751000469	-0.0337449274201762	0.012462070960323838	0.006789833237802333	-0.0009519748296654186	0.006198291183184134	0.8779402227757762			
SCZ	0p05	full	slope_topC3	8082	6789	-0.034580159070436316	0.012704849653654657	0.006509156988961881	-0.0337449274201762	0.012462070960323838	0.006789833237802333	-0.0008352316502601291	0.005433240631626985	0.8778301643473568			
SCZ	0p05	full	slope_projDelta	8082	6789	-0.007612455507336095	0.01297569228696745	0.5574445526510285	-0.0337449274201762	0.012462070960323838	0.006789833237802333	0.026132471912840106	0.015233965545852456	0.08631601895977821			
SCZ	0p05	full	slope_projC3	8082	6789	-0.015972761429763557	0.013102291990352235	0.22285563183795234	-0.0337449274201762	0.012462070960323838	0.006789833237802333	0.017772165990412644	0.014305362417433331	0.21415297619342266			
SCZ	0p1	full	slope_topDelta	8082	6789	-0.03703436165280018	0.013433151247184624	0.005850137776616656	-0.034480731106796246	0.01309230684232615	0.008466072633498094	-0.002553630546003921	0.006545919835070602	0.696467250179697			
SCZ	0p1	full	slope_topC3	8082	6789	-0.0336786251893045	0.013339971433846033	0.011604288732150126	-0.034480731106796246	0.01309230684232615	0.008466072633498094	0.0008021059174917508	0.005716430943376307	0.8884145979346799			
SCZ	0p1	full	slope_projDelta	8082	6789	-0.010076230946198902	0.013669227595143826	0.4610584005689496	-0.034480731106796246	0.01309230684232615	0.008466072633498094	0.024404500160597357	0.015950527306932846	0.1260603254112532			
SCZ	0p1	full	slope_projC3	8082	6789	-0.014126036001196144	0.013723867362097998	0.30337336677821036	-0.034480731106796246	0.01309230684232615	0.008466072633498094	0.020354695105600104	0.014974085641548989	0.17408780516498296			
SCZ	0p5	full	slope_topDelta	8082	6789	-0.043903424390727405	0.014742302720164253	0.0029110702388645943	-0.04357177551041879	0.014389639670002228	0.002471058715148921	-0.000331648880308611	0.007103818576775277	0.962764861236556	0.007023144591229519	-0.014797775411553159	0.013733014181433457
SCZ	0p5	full	slope_topC3	8082	6789	-0.03918508790564599	0.014739986151102641	0.00786918793812964	-0.04357177551041879	0.014389639670002228	0.002471058715148921	0.004386687604772831	0.006271724524371451	0.48430180052022187	0.00622329387017862	-0.007846560667168202	0.016466435522764878
SCZ	0p5	full	slope_projDelta	8082	6789	-0.008162264266545143	0.015062060920242844	0.5878990799017889	-0.04357177551041879	0.014389639670002228	0.002471058715148921	0.03540951124387366	0.017487658441249988	0.04292403492764414	0.017512229293202706	-0.000282362893334305	0.06752761137735407
SCZ	0p5	full	slope_projC3	8082	6789	-0.009334994927826369	0.01514010312875195	0.5375363826886403	-0.04357177551041879	0.014389639670002228	0.002471058715148921	0.03423678058259243	0.016365227320287726	0.03647161140193584	0.016603876624452295	0.002561940519070631	0.06641413015259985
SCZ	1	full	slope_topDelta	8082	6789	-0.0422612727996063	0.014957983160523642	0.00473694969058255	-0.0413511377027858	0.014616489037982593	0.004681976014795836	-0.0009101350968205161	0.007222411070916078	0.8997234579580303			
SCZ	1	full	slope_topC3	8082	6789	-0.036830649310603196	0.014978291455308263	0.01395975012824709	-0.0413511377027858	0.014616489037982593	0.004681976014795836	0.004520488392182597	0.006359681289467202	0.47722997747891			
SCZ	1	full	slope_projDelta	8082	6789	-0.007574505934464582	0.015284156642787351	0.6202075673415154	-0.0413511377027858	0.014616489037982593	0.004681976014795836	0.033776631768321214	0.017744305291481396	0.05701504072897276			
SCZ	1	full	slope_projC3	8082	6789	-0.008421256078903271	0.015396826582592988	0.5844327682538143	-0.0413511377027858	0.014616489037982593	0.004681976014795836	0.03292988162388253	0.01659390156602977	0.04724513372432401			
MDD	5e-8	full	slope_topDelta	8082	6789	-0.01675135322412021	0.011092085007923398	0.13103695634668244	-0.01548321217963942	0.011148641642684648	0.16493972117941924	-0.0012681410444807827	0.0054807955864109624	0.8170273460486548			
MDD	5e-8	full	slope_topC3	8082	6789	-0.013522537166381143	0.011110755961977055	0.22362094260810295	-0.01548321217963942	0.011148641642684648	0.16493972117941924	0.0019606750132582845	0.004797859444633289	0.6828048717965224			
MDD	5e-8	full	slope_projDelta	8082	6789	-0.0057200885964325526	0.011618877239662182	0.6225161856985402	-0.01548321217963942	0.011148641642684648	0.16493972117941924	0.009763123583206879	0.013720039533631692	0.4767395131596916			
MDD	5e-8	full	slope_projC3	8082	6789	-0.00792847342866187	0.011534243900416652	0.4918632395071006	-0.01548321217963942	0.011148641642684648	0.16493972117941924	0.00755473875097754	0.012751501689652106	0.5535631697162278			
MDD	1e-5	full	slope_topDelta	8082	6789	-0.024248203962627758	0.012348517620628777	0.04961110021556739	-0.018838814193492034	0.0122362490030857	0.12370678476397236	-0.005409389769135719	0.005971302808275492	0.3650221296155802			
MDD	1e-5	full	slope_topC3	8082	6789	-0.014101273174542276	0.012484165359159164	0.2587130906692475	-0.018838814193492034	0.0122362490030857	0.12370678476397236	0.004737541018949772	0.005205860795286445	0.3628337818711801			
MDD	1e-5	full	slope_projDelta	8082	6789	-0.012813799346788455	0.012782025844851587	0.31614475759844984	-0.018838814193492034	0.0122362490030857	0.12370678476397236	0.006025014846703616	0.015065706450153846	0.6892310789497252			
MDD	1e-5	full	slope_projC3	8082	6789	-0.010238482843141966	0.012721089463707256	0.42093833512105655	-0.018838814193492034	0.0122362490030857	0.12370678476397236	0.008600331350350062	0.013545015890196604	0.5254861091516912			
MDD	0p001	full	slope_topDelta	8082	6789	-0.03543721979802002	0.016970013585790256	0.03681464980920877	-0.03020570663268245	0.016461384392612705	0.0665578281103598	-0.005231513165337553	0.00820183357474649	0.5235949372397481			
MDD	0p001	full	slope_topC3	8082	6789	-0.0210223042555125	0.016842836109268153	0.2120209556469784	-0.03020570663268245	0.016461384392612705	0.0665578281103598	0.009183402377169938	0.006984745609015665	0.18862833813692945			
MDD	0p001	full	slope_projDelta	8082	6789	-0.009724294176521627	0.017279006604613782	0.5736027019165358	-0.03020570663268245	0.016461384392612705	0.0665578281103598	0.020481412456160825	0.020191457687393218	0.310447028849622			
MDD	0p001	full	slope_projC3	8082	6789	-0.009416582737715647	0.01718185231361656	0.5836728523375854	-0.03020570663268245	0.016461384392612705	0.0665578281103598	0.020789123894966805	0.018263352627911865	0.25503655891900995			
MDD	0p01	full	slope_topDelta	8082	6789	-0.048844149066439885	0.020117171328289843	0.015208876526558784	-0.04575528331996791	0.01982260270600656	0.021015817541222444	-0.003088865746471988	0.009674051210615108	0.7495134669513864	0.009626139207391584	-0.02192986061079766	0.015738194748934776
MDD	0p01	full	slope_topC3	8082	6789	-0.0317578207688921	0.020083331961657055	0.11385550441248946	-0.04575528331996791	0.01982260270600656	0.021015817541222444	0.013997462551075762	0.008370144010223983	0.09450960042274631	0.008218707022050539	-0.0021309306471770074	0.03004358090451188
MDD	0p01	full	slope_projDelta	8082	6789	0.0004471491472694382	0.02004438187035955	0.9822029598346629	-0.04575528331996791	0.01982260270600656	0.021015817541222444	0.04620243246723732	0.024138181143719045	0.05565181782683028	0.02390531434912353	0.0008985221178752613	0.09352347074721641
MDD	0p01	full	slope_projC3	8082	6789	0.008219015685825124	0.020335203010288978	0.6860955036757246	-0.04575528331996791	0.01982260270600656	0.021015817541222444	0.053974299005793	0.02208790699416419	0.014566302547299794	0.022357737093713616	0.010239629773404386	0.09779299701871151
MDD	0p05	full	slope_topDelta	8082	6789	-0.05144280735590495	0.023133220000894086	0.026197151285070584	-0.04866848930611212	0.02306862058839273	0.034918393308846905	-0.0027743180497928283	0.01132003506080956	0.8064016330959569			
MDD	0p05	full	slope_topC3	8082	6789	-0.034702789852690714	0.02332395480588918	0.13683415079683006	-0.04866848930611212	0.02306862058839273	0.034918393308846905	0.013965699453421403	0.009698703638441246	0.14992616958395721			
MDD	0p05	full	slope_projDelta	8082	6789	0.011667503694370605	0.022718993953865525	0.6075783008469029	-0.04866848930611212	0.02306862058839273	0.034918393308846905	0.060335993000482716	0.02795542857666585	0.03094004579903368			
MDD	0p05	full	slope_projC3	8082	6789	0.013606703762326786	0.02332035436422767	0.5595970071627044	-0.04866848930611212	0.02306862058839273	0.034918393308846905	0.062275193068438886	0.025290937721927583	0.013827571642908666			
MDD	0p1	full	slope_topDelta	8082	6789	-0.05533385845052775	0.024913348788224994	0.026380271516373406	-0.057694881281718444	0.025105758294165278	0.02158785690396328	0.002361022831190687	0.012243369252056602	0.8470893091394888			
MDD	0p1	full	slope_topC3	8082	6789	-0.04530944507466655	0.025295818573566758	0.07330843851341728	-0.057694881281718444	0.025105758294165278	0.02158785690396328	0.0123854362070519	0.010482603944618644	0.23743646873247604			
MDD	0p1	full	slope_projDelta	8082	6789	0.013730435247835392	0.02460700506916868	0.5768703781013341	-0.057694881281718444	0.025105758294165278	0.02158785690396328	0.07142531652955378	0.030514059055477657	0.019274635155066028			
MDD	0p1	full	slope_projC3	8082	6789	0.003974786001363291	0.025309076873892798	0.8752102543122701	-0.057694881281718444	0.025105758294165278	0.02158785690396328	0.06166966728308172	0.027672965435092373	0.02587869745060812			
MDD	0p5	full	slope_topDelta	8082	6789	-0.056365284454250666	0.02722086392634468	0.03842784680493301	-0.055881527670165784	0.027248748442946422	0.040325473038381264	-0.00048375678408488443	0.013432223348971364	0.9712717387973437	0.01332449586801974	-0.02645549572233225	0.025200096297009283
MDD	0p5	full	slope_topC3	8082	6789	-0.03862879699163053	0.027625416058731107	0.162066748502363	-0.055881527670165784	0.027248748442946422	0.040325473038381264	0.017252730678535232	0.011716304847394905	0.1409214043992092	0.011818477833534758	-0.006072538931523055	0.03936640184867887
MDD	0p5	full	slope_projDelta	8082	6789	0.010334564081610166	0.027188829473462968	0.7038806210293221	-0.055881527670165784	0.027248748442946422	0.040325473038381264	0.06621609175177584	0.03325497238092907	0.04650291666134599	0.033119627048676256	-0.0012871215843915874	0.12899878539862955
MDD	0p5	full	slope_projC3	8082	6789	0.004460446051499893	0.027981447967067776	0.8733527591930758	-0.055881527670165784	0.027248748442946422	0.040325473038381264	0.060341973721665665	0.030539345226678886	0.0482092011037036	0.031126436570117322	0.00020671113536410062	0.11850050804291706
MDD	1	full	slope_topDelta	8082	6789	-0.06010430459442434	0.027048271948998014	0.026308538158594793	-0.05783072440393869	0.027032044140878793	0.03244373401166045	-0.0022735801904856558	0.013372156357932404	0.8649967596505697			
MDD	1	full	slope_topC3	8082	6789	-0.03997791442093783	0.027410405371704128	0.14475066784381646	-0.05783072440393869	0.027032044140878793	0.03244373401166045	0.017852809983000855	0.011624570137743599	0.12463836955185637			
MDD	1	full	slope_projDelta	8082	6789	0.01077529358244588	0.027126877244295786	0.6912189360880157	-0.05783072440393869	0.027032044140878793	0.03244373401166045	0.06860601798638456	0.03303782764357744	0.03787696291980826			
MDD	1	full	slope_projC3	8082	6789	0.004550128121936987	0.02784341621166675	0.8701938363879335	-0.05783072440393869	0.027032044140878793	0.03244373401166045	0.06238085252587565	0.030304096178184203	0.03958065150022845			
ASD	5e-8	full	slope_topDelta	8082	6789	0.0017137932997304832	0.01095452872618766	0.8756860541748791	0.0030637478808241817	0.010872348199714452	0.7781110923366394	-0.0013499545810937027	0.005452387771225713	0.8044594361742949			
ASD	5e-8	full	slope_topC3	8082	6789	0.0027515516282054686	0.011123940770027813	0.8046417251191401	0.0030637478808241817	0.010872348199714452	0.7781110923366394	-0.00031219625261873283	0.0047607761947762	0.9477167274683743			
ASD	5e-8	full	slope_projDelta	8082	6789	0.013338648363713856	0.011659856961777246	0.25267208575956673	0.0030637478808241817	0.010872348199714452	0.7781110923366394	0.010274900482889673	0.013989888482485387	0.4626987215248478			
ASD	5e-8	full	slope_projC3	8082	6789	-0.007259018327693704	0.011428873641059713	0.525353753661814	0.0030637478808241817	0.010872348199714452	0.7781110923366394	-0.010322766208517886	0.012412572041506658	0.4056425769601444			
ASD	1e-5	full	slope_topDelta	8082	6789	0.029026471419437757	0.011796920557923972	0.013898594528839356	0.03627943349772152	0.011600220758147761	0.0017705881190262737	-0.007252962078283749	0.00584753003489138	0.2148902153435807			
ASD	1e-5	full	slope_topC3	8082	6789	0.032322566762891164	0.011757604957235117	0.0059921335172265985	0.03627943349772152	0.011600220758147761	0.0017705881190262737	-0.003956866734830353	0.005009567512548647	0.4296359886745773			
ASD	1e-5	full	slope_projDelta	8082	6789	0.01469662020285215	0.012650083656052476	0.24536549508860195	0.03627943349772152	0.011600220758147761	0.0017705881190262737	-0.021582813294869364	0.014635793323223137	0.14035045589524955			
ASD	1e-5	full	slope_projC3	8082	6789	0.0011058161019562509	0.012072440462207982	0.9270198340454425	0.03627943349772152	0.011600220758147761	0.0017705881190262737	-0.035173617395765265	0.013144064466536272	0.0074683836524701425			
ASD	0p001	full	slope_topDelta	8082	6789	-0.0010860449759581244	0.011411244002925298	0.9241800402868067	0.0073969232237039	0.011262287920034829	0.511340211041517	-0.00848296819966201	0.005528504964337305	0.12497654011908829			
ASD	0p001	full	slope_topC3	8082	6789	0.0070470934512679925	0.011492507042959975	0.5397710846568404	0.0073969232237039	0.011262287920034829	0.511340211041517	-0.0003498297724358907	0.0049109261687150865	0.9432128333615206			
ASD	0p001	full	slope_projDelta	8082	6789	-0.014155188043708926	0.011864310454264507	0.2328758966848403	0.0073969232237039	0.011262287920034829	0.511340211041517	-0.02155211126741282	0.013955008926141502	0.12253815435677917			
ASD	0p001	full	slope_projC3	8082	6789	-0.004196342022588865	0.011631415917417698	0.7182777260879099	0.0073969232237039	0.011262287920034829	0.511340211041517	-0.011593265246292752	0.012514220707542495	0.3542672942634607			
ASD	0p01	full	slope_topDelta	8082	6789	-0.016818638673300423	0.010933250956637358	0.12402147118031223	-0.013228961132415064	0.010835203088154017	0.22215714575156809	-0.003589677540885365	0.0052800920346158615	0.4966217911927873	0.0052864702366715675	-0.01394384069236428	0.006383771513895069
