method	trait_arm	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
CT	ADHD	ADHD	1e-5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.159785982328445	5.1696762232823	3.0	8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0500600697212049	7.81204884874751	3.0	8	0.400480557769639
CT	ADHD	ADHD	0p001	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0042646582027724	0.0109397360066057	0.696671012681512			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	pooled_stratumFE	all	8596	7198	0.0085720793845477	0.0115484994732371	0.457946441366176			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	pooled_stratumFE	all	8596	7198	0.0028132714955706	0.0115830470234378	0.808105733454104			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	pooled_stratumFE	all	8596	7198	0.0003172965694447	0.0116456494215988	0.978264249997935			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0095772391410088	0.0118981243087589	0.420879789946533			8	1.0
CT	ADHD	ADHD	1	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0104842977241607	0.0118933307235772	0.378058601807372			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0188358403105505	0.0107807065247627	0.0806434146713324			8	0.645147317370659
CT	ADHD	ADHD	5e-8	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0018410917421192	0.0108078647949219	0.864741094048615			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0046955653081621	0.0154405564167773	0.76106290219017			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	EURanchor	4308	3601	0.0234149851777681	0.0155066230640694	0.131121810715434			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	EURanchor	4308	3601	0.0117533840980642	0.0155589697512981	0.450047882157182			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	EURanchor	4308	3601	0.0039960413114584	0.0156441248841032	0.798401065381839			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0060698028290993	0.0157374050207719	0.699744794191648			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0054495863901597	0.0157362537016282	0.729129694245195			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0074469626580197	0.0153826445008474	0.628330403243772			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	EURanchor	4308	3601	0.0183483486291736	0.0153434447833633	0.231826390031406			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	EURlike	5665	4676	0.0086072209497901	0.013569476356751	0.525907586334384			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	EURlike	5665	4676	0.0241205882458786	0.0140977385353268	0.0871477775562819			8	0.697182220450255
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	EURlike	5665	4676	0.0116021515480897	0.0141746047641335	0.413098930816109			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	EURlike	5665	4676	0.0041934354443491	0.0142725286251879	0.768913351514358			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	EURlike	5665	4676	-0.0056538569581375	0.0144687496626079	0.695987965386255			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	EURlike	5665	4676	-0.0057980188836767	0.0144667154192834	0.688595868876786			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	EURlike	5665	4676	-0.012405040299772	0.0133975260098255	0.35452910810812			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	EURlike	5665	4676	0.0131812815381365	0.013403222357112	0.32543434550952			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	cluster1	1623	1397	-0.0372554208583956	0.0254240637753247	0.143022901883421			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	cluster1	1623	1397	0.0082114791650933	0.0284706928837931	0.773064931432469			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	cluster1	1623	1397	8.68367460937608e-06	0.0289274744590491	0.999760523269751			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	cluster1	1623	1397	-0.0041864876277878	0.0288779988451701	0.884752102019901			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	cluster1	1623	1397	-0.0332841507505142	0.0305206562313405	0.275642557708617			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	cluster1	1623	1397	-0.0366271253768464	0.030263380102706	0.226356285072621			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	cluster1	1623	1397	-0.0053014642525349	0.0248776051828369	0.83127535064932			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	cluster1	1623	1397	0.0012105794790489	0.0250933893471029	0.961528809480933			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	cluster2	928	824	-0.0385919720368321	0.0332598140103909	0.246236687475307			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	cluster2	928	824	-0.0903968528235423	0.0345445213363889	0.0090286299980029			8	0.0722290399840235
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	cluster2	928	824	-0.0743664795489152	0.0340785589266647	0.0293609763994497			8	0.234887811195597
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	cluster2	928	824	-0.0421809370114211	0.0343096892733276	0.21924667738374			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	cluster2	928	824	-0.033330206289109	0.0346462026214052	0.336306357374119			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	cluster2	928	824	-0.0346696981805407	0.0348069961635827	0.319497301746704			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	cluster2	928	824	-0.0909246462267236	0.0329149789862007	0.0058588238287465			8	0.0468705906299727
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	cluster2	928	824	-0.0762064963095618	0.03316047644938	0.0217887571930027			8	0.174310057544022
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	cluster3	380	329	0.0532412782313341	0.055653057399231	0.339371310808514			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	cluster3	380	329	0.0218523285749818	0.0620396479014031	0.724870812496356			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	cluster3	380	329	0.0960647480240035	0.0609128356384888	0.115640344399115			8	0.925122755192922
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	cluster3	380	329	0.0882668177575314	0.0616047887882807	0.152783795605105			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	cluster3	380	329	0.119293511375232	0.0642609228170685	0.0642352380282657			8	0.513881904226126
CT	ADHD	ADHD	1	slope_PC3	within_stratum	cluster3	380	329	0.124060022977957	0.0650018770904979	0.057129774895466			8	0.457038199163728
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	cluster3	380	329	0.0082374663512069	0.0543097846357496	0.879526423036501			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	cluster3	380	329	-0.054895300160117	0.0533240906003489	0.303942144103331			8	1.0
CT	INT	INT	0p001	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.970880578998838	0.240039103056915	3.0	8	1.0
CT	INT	INT	0p01	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.983231966825341	0.163652871200611	3.0	8	1.0
CT	INT	INT	0p05	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.611166922033102	1.81734887976199	3.0	8	1.0
CT	INT	INT	0p1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.587607325157461	1.92741727541215	3.0	8	1.0
CT	INT	INT	0p5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.731072292610118	1.29183731891681	3.0	8	1.0
CT	INT	INT	1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.728068136447843	1.30448587905266	3.0	8	1.0
CT	INT	INT	1e-5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.78756307828185	1.05658714104356	3.0	8	1.0
CT	INT	INT	5e-8	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.161568940408966	5.14374586625127	3.0	8	1.0
CT	INT	INT	0p001	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0032293118878611	0.0109061832966528	0.767161534580166			8	1.0
CT	INT	INT	0p01	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0117639645317803	0.011341282331025	0.299639686502812			8	1.0
CT	INT	INT	0p05	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0096346266709225	0.0118162338728058	0.414882105267663			8	1.0
CT	INT	INT	0p1	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0151702107338424	0.012091072176298	0.20963573390591			8	1.0
CT	INT	INT	0p5	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0188582039370348	0.0123811389338416	0.12776080820844			8	1.0
CT	INT	INT	1	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0179913883911536	0.0124013046432951	0.146881836004128			8	1.0
CT	INT	INT	1e-5	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0021517653872791	0.0107002986401166	0.840629877521196			8	1.0
CT	INT	INT	5e-8	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0075192503132697	0.0107624821784012	0.484787296378992			8	1.0
CT	INT	INT	0p001	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0171500017239686	0.015881370684672	0.280255690440067			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0197588254265667	0.0164089924938509	0.228599672190161			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0020947007866159	0.0168274523659189	0.900940160656841			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0022802935474072	0.0170423095278655	0.893565510121879			8	1.0
CT	INT	INT	0p5	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0010136980524646	0.0172717131091527	0.953200789565841			8	1.0
CT	INT	INT	1	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0010940110604976	0.017252398142189	0.949441303432585			8	1.0
CT	INT	INT	1e-5	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0159441624301683	0.0154847562888367	0.303223853043183			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0282696668000264	0.0153361786310089	0.0653495363559087			8	0.52279629084727
CT	INT	INT	0p001	baseline_thickness	within_stratum	EURlike	5665	4676	0.0043613517395243	0.0138424182718909	0.752719066133395			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	EURlike	5665	4676	0.0106518492659538	0.014356105467719	0.458134499882359			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0042609713106741	0.0148255161216527	0.773810571340142			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0011184630815483	0.0150413305012317	0.940727126981272			8	1.0
CT	INT	INT	0p5	baseline_thickness	within_stratum	EURlike	5665	4676	0.0051977424008053	0.0153038706964942	0.734143534081029			8	1.0
CT	INT	INT	1	baseline_thickness	within_stratum	EURlike	5665	4676	0.0041606900920552	0.0153154116391899	0.785888169814044			8	1.0
CT	INT	INT	1e-5	baseline_thickness	within_stratum	EURlike	5665	4676	0.0062653170317691	0.013539728876201	0.643571674443568			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	EURlike	5665	4676	0.0090105472270814	0.0135220602367533	0.505208951509564			8	1.0
CT	INT	INT	0p001	baseline_thickness	within_stratum	cluster1	1623	1397	0.006038480324836	0.0252566095401591	0.811070339541681			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	cluster1	1623	1397	0.0176421833293211	0.0256562728400541	0.491781650024259			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	cluster1	1623	1397	0.0276237660143399	0.0273419404198058	0.31250155243017			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	cluster1	1623	1397	0.047944614510153	0.0295235340268652	0.104585244581817			8	0.836681956654537
CT	INT	INT	0p5	baseline_thickness	within_stratum	cluster1	1623	1397	0.0517472319833247	0.0301664421850491	0.0864680664578588			8	0.69174453166287
CT	INT	INT	1	baseline_thickness	within_stratum	cluster1	1623	1397	0.0503523004523043	0.0305131767500209	0.0991027317622162			8	0.792821854097729
CT	INT	INT	1e-5	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0064093420890062	0.0252105928221068	0.799348972461076			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0397786463488093	0.0253704138020635	0.117098590895923			8	0.936788727167387
CT	INT	INT	0p001	baseline_thickness	within_stratum	cluster2	928	824	0.0007660362003574	0.0337476060279804	0.981895347542369			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	cluster2	928	824	0.0076004330055779	0.0357664697016327	0.831763103385251			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	cluster2	928	824	0.0540214567015087	0.037137899908819	0.146118376754641			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	cluster2	928	824	0.0446992643000328	0.0370789191096534	0.228315862207922			8	1.0
CT	INT	INT	0p5	baseline_thickness	within_stratum	cluster2	928	824	0.0448547431444553	0.0394579624487804	0.255931398691965			8	1.0
CT	INT	INT	1	baseline_thickness	within_stratum	cluster2	928	824	0.046766201699492	0.039223716705108	0.233455837374432			8	1.0
CT	INT	INT	1e-5	baseline_thickness	within_stratum	cluster2	928	824	0.0136871700442412	0.0331928869951518	0.680177882910609			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	cluster2	928	824	-0.0294322975465949	0.0340884352959124	0.388138705188638			8	1.0
CT	INT	INT	0p001	baseline_thickness	within_stratum	cluster3	380	329	-0.0332612408600112	0.0554637944113491	0.549082136656353			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	cluster3	380	329	-0.019315647222062	0.0664322693388577	0.771402784987415			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	cluster3	380	329	0.0115444939061231	0.0767142266318684	0.880463549319589			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	cluster3	380	329	0.0582310589161388	0.0775812599654125	0.453387307576783			8	1.0
CT	INT	INT	0p5	baseline_thickness	within_stratum	cluster3	380	329	0.0256063229421848	0.0846660726934804	0.762490206860633			8	1.0
CT	INT	INT	1	baseline_thickness	within_stratum	cluster3	380	329	0.0284487836697003	0.0843871115563225	0.736218363574926			8	1.0
CT	INT	INT	1e-5	baseline_thickness	within_stratum	cluster3	380	329	-0.0452105757887127	0.0522417618159879	0.387380371644985			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	cluster3	380	329	-0.0380907784770403	0.0549565219475407	0.488683224992822			8	1.0
CT	INT	INT	0p001	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.752143205553368	1.20359085582459	3.0	8	1.0
CT	INT	INT	0p01	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.981257164953565	0.176718854352657	3.0	8	1.0
CT	INT	INT	0p05	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.956233812199109	0.319949830718542	3.0	8	1.0
CT	INT	INT	0p1	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.630094915185492	1.73085968600935	3.0	8	1.0
CT	INT	INT	0p5	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.603175127739577	1.85437164090035	3.0	8	1.0
CT	INT	INT	1	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.565353838097502	2.03412689869583	3.0	8	1.0
CT	INT	INT	1e-5	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.0421152084369194	8.19677896882786	3.0	8	0.336921667495355
CT	INT	INT	5e-8	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.175641568855876	4.9480416243714	3.0	8	1.0
CT	INT	INT	0p001	global_slope	pooled_stratumFE	all	8596	7198	0.0080227462291408	0.0105155112590449	0.445518865634148			8	1.0
CT	INT	INT	0p01	global_slope	pooled_stratumFE	all	8596	7198	0.0007988525698087	0.0109307980911756	0.941742084085428			8	1.0
CT	INT	INT	0p05	global_slope	pooled_stratumFE	all	8596	7198	0.0008246223799209	0.0113897240749371	0.942284920938238			8	1.0
CT	INT	INT	0p1	global_slope	pooled_stratumFE	all	8596	7198	-0.0017788236751717	0.0116570002712903	0.878719842046693			8	1.0
CT	INT	INT	0p5	global_slope	pooled_stratumFE	all	8596	7198	-0.0062580125827899	0.0119303338523982	0.599912910326385			8	1.0
CT	INT	INT	1	global_slope	pooled_stratumFE	all	8596	7198	-0.0063782513997372	0.0119493982577364	0.593514036651492			8	1.0
CT	INT	INT	1e-5	global_slope	pooled_stratumFE	all	8596	7198	0.0130352824289937	0.0103365597077128	0.207313939544608			8	1.0
CT	INT	INT	5e-8	global_slope	pooled_stratumFE	all	8596	7198	0.0113341238205372	0.0103940890867599	0.275551648849573			8	1.0
CT	INT	INT	0p001	global_slope	within_stratum	EURanchor	4308	3601	0.0012218050656749	0.0149125931596634	0.934705572242736			8	1.0
CT	INT	INT	0p01	global_slope	within_stratum	EURanchor	4308	3601	-0.004381059166791	0.0153950745330299	0.775984181125958			8	1.0
CT	INT	INT	0p05	global_slope	within_stratum	EURanchor	4308	3601	-0.0004322453618595	0.0157917320556097	0.978164688929638			8	1.0
CT	INT	INT	0p1	global_slope	within_stratum	EURanchor	4308	3601	0.0016450325658957	0.0159863608411952	0.918045689067966			8	1.0
CT	INT	INT	0p5	global_slope	within_stratum	EURanchor	4308	3601	0.0015727238999522	0.0161971770821131	0.922652898751825			8	1.0
CT	INT	INT	1	global_slope	within_stratum	EURanchor	4308	3601	0.001574058562611	0.0161847019935983	0.922527978159158			8	1.0
CT	INT	INT	1e-5	global_slope	within_stratum	EURanchor	4308	3601	-0.0045877842107357	0.0145544412907064	0.752614348407405			8	1.0
CT	INT	INT	5e-8	global_slope	within_stratum	EURanchor	4308	3601	-0.0066436450537392	0.0144321689784456	0.645299763346178			8	1.0
CT	INT	INT	0p001	global_slope	within_stratum	EURlike	5665	4676	0.004433146162947	0.0130351590840991	0.733801168432406			8	1.0
CT	INT	INT	0p01	global_slope	within_stratum	EURlike	5665	4676	0.0009351742523966	0.0135054693025515	0.944797945023851			8	1.0
CT	INT	INT	0p05	global_slope	within_stratum	EURlike	5665	4676	0.005886521623886	0.0139654112231422	0.673401864018291			8	1.0
CT	INT	INT	0p1	global_slope	within_stratum	EURlike	5665	4676	0.0069538797805581	0.0141698146150735	0.623621435600828			8	1.0
CT	INT	INT	0p5	global_slope	within_stratum	EURlike	5665	4676	0.0047546271962661	0.0144085312000794	0.741422878061644			8	1.0
CT	INT	INT	1	global_slope	within_stratum	EURlike	5665	4676	0.0050186750700325	0.01442057220681	0.72783755892005			8	1.0
CT	INT	INT	1e-5	global_slope	within_stratum	EURlike	5665	4676	9.28555560020402e-05	0.0127614322220069	0.994194705953727			8	1.0
CT	INT	INT	5e-8	global_slope	within_stratum	EURlike	5665	4676	-0.0042201794950006	0.0127534610540524	0.74072954299296			8	1.0
CT	INT	INT	0p001	global_slope	within_stratum	cluster1	1623	1397	0.0089508261903508	0.024001218649474	0.709250077068645			8	1.0
CT	INT	INT	0p01	global_slope	within_stratum	cluster1	1623	1397	0.0055662698176853	0.0244105113535754	0.819654817344574			8	1.0
CT	INT	INT	0p05	global_slope	within_stratum	cluster1	1623	1397	-0.0140369511349367	0.0259941083991602	0.589271206791931			8	1.0
CT	INT	INT	0p1	global_slope	within_stratum	cluster1	1623	1397	-0.0276054737238996	0.0280874499890585	0.32583925917196			8	1.0
CT	INT	INT	0p5	global_slope	within_stratum	cluster1	1623	1397	-0.0321827015775796	0.028697619217731	0.262273573509812			8	1.0
CT	INT	INT	1	global_slope	within_stratum	cluster1	1623	1397	-0.0317260702519602	0.0290272042619233	0.27457358257806			8	1.0
CT	INT	INT	1e-5	global_slope	within_stratum	cluster1	1623	1397	0.0442419018035053	0.0239561007242453	0.0649674470655474			8	0.51973957652438
CT	INT	INT	5e-8	global_slope	within_stratum	cluster1	1623	1397	0.0498270552880176	0.0241397420711012	0.039172124810162			8	0.313376998481296
CT	INT	INT	0p001	global_slope	within_stratum	cluster2	928	824	0.0168897894417123	0.0316850206573664	0.59413075203277			8	1.0
CT	INT	INT	0p01	global_slope	within_stratum	cluster2	928	824	0.009027137596809	0.0336320587188409	0.788447542772706			8	1.0
CT	INT	INT	0p05	global_slope	within_stratum	cluster2	928	824	0.0035782983280774	0.034882996752076	0.918319957772662			8	1.0
CT	INT	INT	0p1	global_slope	within_stratum	cluster2	928	824	0.0128212345898996	0.0348424229464682	0.712979117428995			8	1.0
CT	INT	INT	0p5	global_slope	within_stratum	cluster2	928	824	-0.0143482838462751	0.036981323983802	0.698120630920629			8	1.0
CT	INT	INT	1	global_slope	within_stratum	cluster2	928	824	-0.0166902853845156	0.0367385658441618	0.649727743453736			8	1.0
CT	INT	INT	1e-5	global_slope	within_stratum	cluster2	928	824	-0.0039535425290622	0.0313844738634179	0.899782614424154			8	1.0
CT	INT	INT	5e-8	global_slope	within_stratum	cluster2	928	824	0.0218938054028029	0.0320421568792626	0.494607016641751			8	1.0
CT	INT	INT	0p001	global_slope	within_stratum	cluster3	380	329	0.104237439107991	0.0534501793729033	0.0519181783978134			8	0.415345427182507
CT	INT	INT	0p01	global_slope	within_stratum	cluster3	380	329	0.0604319497088271	0.0641451674177614	0.34676343074067			8	1.0
CT	INT	INT	0p05	global_slope	within_stratum	cluster3	380	329	0.110084936140668	0.0739746441594112	0.13757955460452			8	1.0
CT	INT	INT	0p1	global_slope	within_stratum	cluster3	380	329	0.0481094555880161	0.0750728052250706	0.522031000973535			8	1.0
CT	INT	INT	0p5	global_slope	within_stratum	cluster3	380	329	0.0724877020332521	0.0817698179205774	0.375944746750454			8	1.0
CT	INT	INT	1	global_slope	within_stratum	cluster3	380	329	0.0672168311914102	0.0815494618522588	0.410340129296282			8	1.0
CT	INT	INT	1e-5	global_slope	within_stratum	cluster3	380	329	0.121964035855125	0.050226020679976	0.015651005763341			8	0.125208046106728
CT	INT	INT	5e-8	global_slope	within_stratum	cluster3	380	329	0.0508248306951549	0.053213670168432	0.34015384963861			8	1.0
CT	INT	INT	0p001	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.198979213180821	4.65375148414387	3.0	8	1.0
CT	INT	INT	0p01	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.611758371121191	1.81462123804522	3.0	8	1.0
CT	INT	INT	0p05	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.937539457708843	0.413022253535019	3.0	8	1.0
CT	INT	INT	0p1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.770588930682217	1.1268820530313	3.0	8	1.0
CT	INT	INT	0p5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.520201357740609	2.26013300180421	3.0	8	1.0
CT	INT	INT	1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.495462545199865	2.39019438380637	3.0	8	1.0
CT	INT	INT	1e-5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0233998036134907	9.4935755953702	3.0	8	0.187198428907925
CT	INT	INT	5e-8	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.43965958711861	2.70334240107695	3.0	8	1.0
CT	INT	INT	0p001	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0149095226364528	0.0108768639422604	0.17048931966694			8	1.0
CT	INT	INT	0p01	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0139395417571962	0.011304598384521	0.217579851182396			8	1.0
CT	INT	INT	0p05	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0049888325712722	0.0117812620464269	0.671974767869718			8	1.0
CT	INT	INT	0p1	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0037141654370314	0.0120585100177369	0.758081188980164			8	1.0
CT	INT	INT	0p5	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0080133693851773	0.0123405701185213	0.516129659207427			8	1.0
CT	INT	INT	1	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0066493377337733	0.0123603482526952	0.590621520149218			8	1.0
CT	INT	INT	1e-5	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0123940192497172	0.0106953465343673	0.246562150774815			8	1.0
CT	INT	INT	5e-8	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0066379626006651	0.010755118796283	0.537126046131295			8	1.0
CT	INT	INT	0p001	slope_PC1	within_stratum	EURanchor	4308	3601	-0.019440570711173	0.0155298854275296	0.210710699870169			8	1.0
CT	INT	INT	0p01	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0214177419692987	0.0160286025272604	0.181554949515998			8	1.0
CT	INT	INT	0p05	slope_PC1	within_stratum	EURanchor	4308	3601	0.0015107613060169	0.0164468181703893	0.926816046908685			8	1.0
CT	INT	INT	0p1	slope_PC1	within_stratum	EURanchor	4308	3601	0.0022236389056783	0.0166487628723206	0.893755926077595			8	1.0
CT	INT	INT	0p5	slope_PC1	within_stratum	EURanchor	4308	3601	0.0033576045033945	0.0168694727835003	0.842246146127209			8	1.0
CT	INT	INT	1	slope_PC1	within_stratum	EURanchor	4308	3601	0.0049413031014974	0.0168572135965853	0.769440552450185			8	1.0
CT	INT	INT	1e-5	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0028994648086417	0.0151616257974615	0.848349645712324			8	1.0
CT	INT	INT	5e-8	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0119377668465334	0.0150351861141363	0.427249227883029			8	1.0
CT	INT	INT	0p001	slope_PC1	within_stratum	EURlike	5665	4676	-0.0159123083872782	0.0135228347061575	0.239368885745905			8	1.0
CT	INT	INT	0p01	slope_PC1	within_stratum	EURlike	5665	4676	-0.0195342789183239	0.0140085905817194	0.163241116889367			8	1.0
CT	INT	INT	0p05	slope_PC1	within_stratum	EURlike	5665	4676	-0.0043530712872842	0.0144896090707786	0.763863265864947			8	1.0
CT	INT	INT	0p1	slope_PC1	within_stratum	EURlike	5665	4676	-0.0053381144401386	0.0147020397039047	0.716554715319795			8	1.0
CT	INT	INT	0p5	slope_PC1	within_stratum	EURlike	5665	4676	-0.0074090962082834	0.01494945309874	0.620190381376909			8	1.0
CT	INT	INT	1	slope_PC1	within_stratum	EURlike	5665	4676	-0.0067225824567776	0.0149620879015524	0.65322813365752			8	1.0
CT	INT	INT	1e-5	slope_PC1	within_stratum	EURlike	5665	4676	-0.0065295277791756	0.013240485843498	0.621928106254778			8	1.0
CT	INT	INT	5e-8	slope_PC1	within_stratum	EURlike	5665	4676	-0.0048837252480585	0.0132335299932329	0.712111360540782			8	1.0
CT	INT	INT	0p001	slope_PC1	within_stratum	cluster1	1623	1397	-0.014422025070081	0.0244867747032108	0.555967502441932			8	1.0
CT	INT	INT	0p01	slope_PC1	within_stratum	cluster1	1623	1397	-0.0111954732981292	0.024910863611059	0.653191530359918			8	1.0
CT	INT	INT	0p05	slope_PC1	within_stratum	cluster1	1623	1397	-0.0054688093835188	0.0265239523403361	0.836674883106383			8	1.0
CT	INT	INT	0p1	slope_PC1	within_stratum	cluster1	1623	1397	-1.90873390368108e-05	0.0286717586731934	0.999468919749186			8	1.0
