var,x,density
thickness_mm,2.97640005410264,0.0328147624212095
thickness_mm,2.97899433052812,0.0277976331946103
thickness_mm,2.98158860695359,0.023480321555447
thickness_mm,2.98418288337907,0.0199163771547418
thickness_mm,2.98677715980455,0.0171474659101356
thickness_mm,2.98937143623002,0.0151473250621321
thickness_mm,2.9919657126555,0.0138312290027064
thickness_mm,2.99455998908097,0.0130346636458059
thickness_mm,2.99715426550645,0.0125500590721194
thickness_mm,2.99974854193193,0.0122082348461463
thickness_mm,3.0023428183574,0.0118715082585046
thickness_mm,3.00493709478288,0.0114383211593125
thickness_mm,3.00753137120835,0.0108540537635089
thickness_mm,3.01012564763383,0.0101046980487842
thickness_mm,3.0127199240593,0.0091928048714333
thickness_mm,3.01531420048478,0.00813559130917137
thickness_mm,3.01790847691026,0.00696259586569133
thickness_mm,3.02050275333573,0.00573427253902856
thickness_mm,3.02309702976121,0.00451920041397762
thickness_mm,3.02569130618668,0.0033878851270246
thickness_mm,3.02828558261216,0.00240160555057076
thickness_mm,3.03087985903764,0.00161318756214772
thickness_mm,3.03347413546311,0.00102059916536749
thickness_mm,3.03606841188859,0.000606699593151414
thickness_mm,3.03866268831406,0.000340760175091167
thickness_mm,3.04125696473954,0.00018902829146798
thickness_mm,3.04385124116501,0.000124321204459134
thickness_mm,3.04644551759049,0.000125798052230496
thickness_mm,3.04903979401597,0.000193404127266507
thickness_mm,3.05163407044144,0.000340495930494408
thickness_mm,3.05422834686692,0.000593043928874468
thickness_mm,3.05682262329239,0.000980289561876107
thickness_mm,3.05941689971787,0.00150904546021781
thickness_mm,3.06201117614335,0.00216481584537314
thickness_mm,3.06460545256882,0.00289885670683146
thickness_mm,3.0671997289943,0.00362279712203664
thickness_mm,3.06979400541977,0.00421705377125274
thickness_mm,3.07238828184525,0.00457962443922482
thickness_mm,3.07498255827073,0.00464322171381703
thickness_mm,3.0775768346962,0.00439401438278118
thickness_mm,3.08017111112168,0.00386878321925398
thickness_mm,3.08276538754715,0.00317849858350325
thickness_mm,3.08535966397263,0.0024376129013927
thickness_mm,3.08795394039811,0.00174222160774203
thickness_mm,3.09054821682358,0.00115784325783375
thickness_mm,3.09314249324906,0.000721790681604621
thickness_mm,3.09573676967453,0.000419902977460771
thickness_mm,3.09833104610001,0.000227154083908087
thickness_mm,3.10092532252548,0.000113903800514821
thickness_mm,3.10351959895096,5.30189324633911e-05
slope_um_per_yr,-34.7617019634609,1.78430848201502e-06
slope_um_per_yr,-34.6512853456803,4.85498376025573e-06
slope_um_per_yr,-34.5408687278998,1.18709524633333e-05
slope_um_per_yr,-34.4304521101192,2.53652963339933e-05
slope_um_per_yr,-34.3200354923387,4.72559402434025e-05
slope_um_per_yr,-34.2096188745581,7.71580715227511e-05
slope_um_per_yr,-34.0992022567776,0.000111021975397413
slope_um_per_yr,-33.9887856389971,0.000141718863507949
slope_um_per_yr,-33.8783690212165,0.000161964188119147
slope_um_per_yr,-33.767952403436,0.000169085238744192
slope_um_per_yr,-33.6575357856554,0.000167847993881455
slope_um_per_yr,-33.5471191678749,0.000165509683280963
slope_um_per_yr,-33.4367025500944,0.00016653145389136
slope_um_per_yr,-33.3262859323138,0.000169113244810362
slope_um_per_yr,-33.2158693145333,0.000166549750919728
slope_um_per_yr,-33.1054526967527,0.000151936601565391
slope_um_per_yr,-32.9950360789722,0.000125130240792728
slope_um_per_yr,-32.8846194611916,9.17829441060611e-05
slope_um_per_yr,-32.7742028434111,5.94576006710873e-05
slope_um_per_yr,-32.6637862256306,3.38052294618219e-05
slope_um_per_yr,-32.55336960785,1.67773308366789e-05
slope_um_per_yr,-32.4429529900695,7.3125175200354e-06
slope_um_per_yr,-32.3325363722889,2.84406961055442e-06
slope_um_per_yr,-32.2221197545084,9.68886146138256e-07
slope_um_per_yr,-32.1117031367278,2.87392321154176e-07
slope_um_per_yr,-32.0012865189473,7.38193456084366e-08
slope_um_per_yr,-31.8908699011668,1.63994778629608e-08
slope_um_per_yr,-31.7804532833862,3.49181779083334e-09
slope_um_per_yr,-31.6700366656057,2.93395457909418e-09
slope_um_per_yr,-31.5596200478251,1.26879776946026e-08
slope_um_per_yr,-31.4492034300446,5.77022250227923e-08
