gene	PLS1	PLS2	C1	C3
DHX16	2.64541	-0.798893	0.492974	0.122752
DHX35	10.7022	0.969701	0.854532	0.153651
DHX36	-3.81641	2.79063	-0.415226	0.338102
DHX58	-6.59868	1.41865	-0.729685	0.101904
DIABLO	1.26955	-1.1456	0.631803	-0.137965
DIAPH1	5.47338	4.48005	0.168424	0.296883
DIAPH2	-5.30123	1.85783	-0.723003	0.159195
DIAPH3	-13.038	1.94977	-0.774326	-0.166013
DIDO1	9.01367	0.35064	0.605626	-0.0525925
DIO2	-7.35635	0.991836	-0.595599	-0.0952364
DIO3	-3.51967	0.0976421	-0.241504	-0.271749
DIO3OS	5.12348	0.386296	0.509477	-0.275807
DIP2A	5.1072	-3.03511	0.418524	-0.537727
DIP2B	4.20442	-3.0797	0.370101	-0.308983
DIRAS1	4.22052	0.541306	0.776095	0.200507
DIRAS2	-0.0214051	3.20436	0.176926	0.373329
DIRAS3	-6.93079	0.338166	-0.854028	-0.0682407
DIRC2	-2.99896	-0.556015	-0.597846	-0.325933
DIS3	12.774	0.311402	0.658386	-0.0600977
DIS3L2	15.2588	-0.487542	0.838675	0.0368747
DISP2	-7.71976	3.63497	-0.705378	0.221954
DIXDC1	-1.11578	-1.37447	-0.450021	-0.399332
DKFZP586I1420	-0.732412	2.39858	-0.573223	0.143859
DKFZp779M0652	-23.0392	0.325234	-0.946416	-0.0423902
DKK3	-8.74101	1.43024	-0.694138	0.198225
DLC1	2.59742	-4.02976	0.386695	-0.557826
DLD	-1.44004	-0.0643568	0.101338	0.136978
DLEC1	-2.15538	-0.226651	-0.579218	-0.158078
DLG2	-5.6088	0.124986	-0.754488	0.0206846
DLG5	3.40587	0.0814533	0.42113	0.271769
DLGAP1	3.47731	2.54963	0.622122	0.15541
DLGAP1-AS4	5.91626	3.5708	0.502421	0.386685
DLGAP2	2.00761	1.74093	0.520037	0.201348
DLGAP3	-2.89989	-0.141842	-0.358002	0.366415
DLGAP4	-0.0958814	0.0419812	-0.544553	0.0212846
DLK2	-9.26869	3.59433	-0.629152	0.471459
DLL3	-9.10393	1.54396	-0.824148	0.100837
DMAC1	-7.75281	-0.420134	-0.486991	0.0816405
DMBT1	2.55364	-4.82584	0.305694	-0.484651
DMD	-5.07332	1.13607	-0.670194	0.0441862
DMGDH	-9.54909	-0.571161	-0.715495	-0.041829
DMKN	16.3838	5.98513	0.832606	0.290848
DMRT2	2.94962	-6.04481	0.173302	-0.573326
DMRTA2	-0.512412	-0.608105	0.138955	-0.37112
DMRTC2	2.98592	-6.20872	0.263972	-0.501091
DMWD	-5.64602	-3.34675	-0.758189	0.191871
DNA2	4.47359	1.26565	0.515997	-0.0640091
DNAAF2	4.51288	0.879163	0.692441	0.0741178
DNAAF4	-14.3571	2.18989	-0.888987	-0.00973548
DNAAF5	4.0871	-3.41568	0.45733	-0.179466
DNAH12	-6.14403	-3.03987	-0.617154	-0.509148
DNAH14	-9.7247	0.38279	-0.853505	-0.135266
DNAH2	-10.2356	4.03324	-0.861521	0.0326559
DNAH5	-12.9093	1.92577	-0.946101	-0.0146768
DNAH7	-4.22803	2.44664	-0.663751	0.132841
DNAH9	-4.58623	-3.63611	-0.422694	-0.287686
DNAJA1	-10.3398	2.96183	-0.719264	0.278004
DNAJA4	-4.44607	-0.728616	-0.88455	-0.0896632
DNAJB9	1.19069	-1.39017	0.054606	0.219677
DNAJC1	-2.64846	0.837543	-0.397942	-0.0061147
DNAJC10	-0.630121	0.329284	-0.799599	-0.0305017
DNAJC11	3.37409	-1.70001	0.649715	0.0965371
DNAJC12	-7.65284	-1.20595	-0.705533	-0.0225449
DNAJC18	1.97736	-1.66868	0.602534	-0.0392139
DNAJC19	-7.31885	0.540461	-0.578175	0.130931
DNAJC2	-8.3596	1.3733	-0.806201	0.0919184
DNAJC21	2.63092	-0.0372572	0.552015	0.336287
DNAJC22	2.60911	-5.95636	0.599327	-0.170808
DNAJC25	2.87745	-3.45216	0.660215	-0.0424581
DNAJC27	1.51149	0.583941	0.33648	0.316154
DNAJC28	4.03117	-0.136075	0.699898	0.021005
DNAJC30	-0.319793	1.27881	-0.693218	0.282369
DNAJC4	6.14415	-1.55269	0.851367	-0.0210648
DNAJC5G	7.12131	2.25707	0.640387	0.395005
DNAJC8	0.545585	0.162831	-0.561129	0.126789
DNAL1	-5.79529	1.0658	-0.687253	-0.0305541
DNAL4	-8.91957	0.525867	-0.824208	0.173378
DNALI1	-7.05913	1.83822	-0.716652	0.068903
DNASE1L1	-5.72013	-1.63903	-0.443637	-0.131555
DNASE1L2	9.50748	2.44528	0.623289	0.0326283
DND1	13.8246	-0.889799	0.804339	-0.110539
DNHD1	8.63352	2.18265	0.525022	0.248879
DNM3	2.25725	-0.9289	0.450289	0.294686
DNMT3A	2.57583	-1.33051	0.555789	-0.19452
DNPH1	-6.68249	2.1456	-0.607426	0.0803466
DOC2A	-14.4776	1.04627	-0.757883	0.427544
DOC2B	-15.1922	0.674938	-0.803663	-0.137587
DOCK4	2.15491	3.73898	0.125911	0.41166
DOCK7	-2.08724	1.42405	-0.719815	-0.0553913
DOCK8	-4.06392	-3.34134	-0.515187	-0.389665
DOCK9	-3.24662	-2.92546	-0.561519	-0.170701
DOCK9-AS2	-0.516202	2.8469	-0.130494	0.433568
DOK1	-6.60771	-1.27308	-0.794964	-0.217388
DOK3	4.63699	-4.7444	0.780364	-0.213666
DOK4	-6.2831	7.056	-0.614846	0.164499
DOK6	-10.0819	2.54227	-0.905749	0.0433076
DOK7	-1.25573	-2.00507	-0.0436974	-0.475438
DONSON	1.44595	1.51512	-0.274001	-0.0319912
DOT1L	10.6606	0.197182	0.671259	-0.180894
DPCD	-6.0355	0.0575338	-0.724772	-0.0176967
DPF1	-7.56329	5.15397	-0.746048	0.487909
DPH3	1.56675	-2.38768	0.650869	-0.0380866
DPH3P1	1.00905	-1.19061	0.452359	-0.0114153
DPH5	-2.01097	1.0202	-0.7815	-0.219233
DPH7	8.21906	2.10347	0.443048	-0.0226955
DPM3	3.90725	1.7072	0.486599	0.157099
DPP10	-8.15789	2.75208	-0.687373	0.344212
DPP10-AS1	-6.64767	1.83017	-0.511968	0.550203
DPP6	-0.278276	-0.153739	0.233984	0.429533
DPP7	4.31909	3.33864	0.44134	0.0353118
DPP8	4.74862	-0.133602	0.76717	0.194624
DPT	1.37045	-1.25103	0.524759	-0.0209851
DPY19L1	-0.526904	-1.35295	0.108507	-0.201495
DPY19L1P1	11.6101	3.68095	0.485683	0.093171
DPY19L2	5.76367	1.76734	0.626847	0.103343
DPY19L2P1	14.4932	2.15237	0.756643	0.166759
DPY19L2P2	8.77604	3.91446	0.680983	0.154712
DPY19L2P3	7.58945	1.34696	0.545694	0.0878879
DPY19L2P4	3.6791	1.21379	0.655234	0.133302
DPY19L4	5.98362	-1.89844	0.328021	-0.504531
DPY30	-1.83658	0.427254	-0.357811	-0.0791703
DPYD	-6.09686	-0.615845	-0.649665	-0.165043
DPYSL3	-11.3182	1.82952	-0.937978	-0.0483193
DPYSL4	-6.75466	3.25567	-0.608823	0.391276
DPYSL5	-1.9941	-4.19036	-0.545859	-0.433684
DR1	-9.7514	-2.27376	-0.79746	-0.0827902
DRAIC	-6.81285	-1.32686	-0.695028	0.0169572
DRAM1	-2.47543	-0.00653134	-0.491503	-0.187084
DRAXIN	-4.33369	0.112843	-0.543183	0.0470379
DRC1	-5.90452	4.46403	-0.58612	0.367928
DRD1	-1.04004	4.22665	0.202469	0.122606
DRD2	-4.68541	-0.436868	-0.413228	0.283402
DSCAML1	7.57093	-6.40669	0.480588	-0.545638
DSCC1	9.82372	1.39312	0.847646	-0.104902
DSCR9	0.938968	0.775613	-0.0982879	-0.0359987
DSEL	-6.59343	-1.80621	-0.62368	-0.382747
DSP	2.47128	-2.78382	0.15963	0.0205784
DST	1.5229	-4.09767	0.377897	-0.391578
DSTN	-8.979	-0.302951	-0.653685	-0.0357798
DTNA	2.20302	-2.24267	-0.224275	-0.631637
DTNB	3.03343	-2.86508	-0.569134	0.380268
DTNBP1	-16.6262	1.13069	-0.882456	0.02767
DTWD1	-0.914133	1.15877	-0.588012	-0.228735
DTWD2	11.0323	0.361533	0.646232	-0.087328
DTX1	-5.13991	4.93756	-0.557716	0.176877
DTX3	6.81356	4.47804	0.461573	0.260433
DUBR	7.82139	-1.90827	0.435658	-0.297657
DUS1L	9.89747	-4.41402	0.8027	-0.184267
DUS4L	-2.23284	0.628924	-0.451113	-0.0336849
DUSP1	7.39737	-2.2756	0.556145	-0.281037
DUSP14	-5.92068	0.374982	-0.474908	0.419534
DUSP16	2.17731	-1.9071	0.254921	-0.18394
DUSP18	-6.15519	1.09861	-0.66723	-0.104623
DUSP2	-2.73528	2.72067	-0.28366	0.50381
DUSP22	3.1713	-3.83907	0.193061	-0.269662
DUSP23	-5.45443	-1.83835	-0.482706	-0.344472
DUSP26	-3.44228	-0.130437	-0.669974	0.340465
DUSP3	-2.29465	3.50257	-0.320867	0.534955
DUSP4	3.36257	4.3079	0.461087	0.270974
DUSP5P1	-2.29593	1.06326	-0.56449	0.328283
DUSP6	-0.424547	4.75773	-0.0381144	0.31889
DUSP7	2.46012	3.63984	0.386742	0.0963452
DUSP8	6.28301	0.126332	0.384157	0.0411067
DUT	3.19782	2.39401	0.431503	0.062413
DVL1	-1.01676	4.40563	-0.465306	0.131916
DVL2	10.9257	3.07557	0.511875	-0.0307039
DYDC2	-21.96	-2.21707	-0.907927	-0.0180249
DYM	-0.274598	0.400457	0.545467	-0.00375885
DYNC1I1	-9.63968	-0.781777	-0.594179	0.175637
DYNC1LI1	1.09914	0.0399979	0.446661	0.338166
DYNC2H1	11.1569	2.93207	0.481548	0.152171
DYNLL1	-10.8942	1.97069	-0.845367	0.0613274
DYNLT1	-0.485208	-0.236185	-0.461071	-0.495051
DYNLT3	-0.97241	2.07729	0.157768	0.356633
DYRK2	-9.79716	4.02577	-0.666055	0.045629
DYRK3	-9.03234	0.62213	-0.773343	-0.198393
DZIP3	-8.73977	8.36563	-0.750044	0.234804
E2F1	-0.205607	-1.75282	0.377166	0.0987747
E2F3	-6.60489	3.92931	-0.683304	0.27434
E2F5	-7.49778	1.49522	-0.827298	0.104076
EAF1	-0.18479	-0.62241	-0.329803	0.1169
EAF2	0.907974	-2.46502	0.00873333	-0.433393
EARS2	-3.36222	2.98793	-0.709783	0.264325
EBAG9	-1.18279	-1.1343	-0.10464	0.196432
EBF1	3.3016	-1.4212	0.343307	-0.404469
EBI3	0.536683	0.64627	-0.55613	-0.20842
ECH1	-5.64372	-1.20611	-0.506869	-0.22079
ECHDC2	2.61169	-1.32388	0.0219761	-0.165658
ECHDC3	-14.0414	2.60899	-0.926351	-0.00400627
ECHS1	-7.25181	-1.69587	-0.435869	-0.0443477
ECI1	1.12637	1.44863	0.243128	-0.268139
ECI2	-1.47943	-0.00480466	-0.284495	-0.299337
ECM1	8.64789	-0.371211	0.886616	-0.00966947
ECSIT	4.06124	1.24705	0.661141	0.210415
EDA	-4.12709	-1.41777	-0.603488	-0.242967
EDARADD	-8.51867	-0.754838	-0.710063	-0.124006
EDC3	4.47454	3.44772	-0.414039	0.185403
EDEM1	3.72854	1.01364	0.566965	-0.006756
EDF1	-6.11361	0.48978	-0.615428	0.183011
EDIL3	4.09049	-3.52146	0.322844	-0.202884
EDN1	-3.46966	3.03922	-0.537678	0.0865898
EDN3	2.75097	-1.43605	0.587935	-0.120597
EDNRA	4.40269	-0.60632	0.545391	-0.227354
EDNRB	-9.01986	1.34708	-0.826735	-0.175016
EED	2.50081	1.56561	0.463049	0.0708093
EEF1AKMT1	-3.97498	2.68681	-0.6086	0.0667708
EEF1AKMT2	1.30379	2.17796	0.0355177	0.0390991
EEF2K	8.29977	-2.30986	0.682468	-0.118729
EEPD1	20.1609	-4.53033	0.917342	-0.209617
EFCAB1	-18.6484	4.03076	-0.945287	0.156951
EFCAB11	-1.14489	-4.85235	-0.117321	-0.40658
EFCAB14	1.79141	-3.94679	0.197815	-0.542572
EFCAB2	0.0604364	-2.1149	0.224533	-0.286647
EFCAB7	3.66448	1.27799	0.492318	0.21242
EFCC1	-3.0595	-0.928897	-0.314358	-0.149379
EFEMP1	-2.92113	1.56069	-0.606911	-0.262203
EFEMP2	-5.05173	1.63205	-0.678203	-0.157148
EFHB	-6.91179	0.849536	-0.618951	-0.185136
EFHC2	-7.30572	4.24698	-0.787952	-0.0134617
EFHD2	0.943166	-0.112461	-0.0616098	-0.240422
EFL1	-1.35218	-1.36992	-0.0335209	-0.310382
EFNA2	-2.31953	-1.91628	-0.414583	-0.30852
EFNA5	9.04107	2.12979	0.796462	0.110165
EFNB1	-1.51444	2.00083	-0.432155	-0.205026
EFNB2	-10.8957	3.39503	-0.704151	0.384488
EFNB3	-12.757	3.96985	-0.938656	0.144822
EFR3A	8.69856	-0.660817	0.858022	-0.050545
EFR3B	-1.25855	2.01048	-0.391569	0.202202
EGFEM1P	-3.91661	0.766097	-0.62393	-0.353708
EGFL7	0.0479353	2.35364	0.235375	0.483685
EGLN1	-4.37243	-2.17553	-0.678085	-0.28543
EGR1	9.90752	4.93408	0.585633	0.198141
EGR2	2.63261	6.36867	0.0840805	0.362994
EGR3	-4.28414	2.35175	-0.341193	0.613573
EGR4	-0.931019	3.79061	-0.300295	0.325256
EHBP1L1	-6.5701	2.62979	-0.639132	0.482637
EHD1	0.514635	-1.89531	-0.0967009	-0.457757
EHD2	9.96534	2.76387	0.70164	0.292162
EHMT1	7.48911	-0.387151	0.629582	-0.192194
EID1	-2.83959	1.26508	-0.301348	0.277927
EID2B	-2.23786	2.93366	-0.625949	0.241978
EIF1	-11.5401	-1.32161	-0.658483	-0.0410152
EIF1AD	-1.60183	2.47682	-0.586896	0.0564024
EIF1AX	3.33762	0.998753	0.668147	0.315434
EIF1AY	-5.78754	0.467083	-0.759365	-0.160236
EIF1B	1.93591	2.09863	0.570709	0.213534
EIF2A	10.8154	-0.939585	0.829653	0.0456926
EIF2B2	1.308	-1.21392	0.499782	0.0363127
EIF3D	-6.27168	0.240268	-0.61419	-0.0355996
EIF3J	-2.59122	0.874558	-0.430893	-0.0323856
EIF4A2	1.45991	0.71473	0.634984	0.123353
EIF4E	-0.737893	1.88602	0.580266	0.0752546
EIF4E1B	7.14525	-0.470025	0.877797	0.182619
EIF4E2	4.97903	-1.80369	0.74881	-0.0488823
EIF4E3	0.106646	1.818	0.838512	0.126163
EIF4EBP1	-6.24729	-0.614586	-0.726711	-0.086345
EIF4G2	2.80425	-2.36691	0.508256	0.049879
EIF4G3	4.15116	-0.632917	0.595273	-0.11864
EIF5	9.03057	0.449854	0.737067	0.083562
EIF5A2	7.65229	-0.269425	0.892596	0.0034141
EIF6	-7.50006	-0.00751843	-0.647709	0.268125
EIPR1	-3.2257	-0.719585	-0.773006	0.224246
ELAC2	-2.87096	-1.61743	-0.474755	-0.0804233
ELAVL4	8.99319	5.09549	0.721724	0.447287
ELFN2	-4.64429	2.88245	-0.861139	0.156536
ELK1	-3.46754	-0.267058	-0.465511	0.157879
ELK3	-0.201419	-3.68894	-0.125863	-0.56463
ELL	6.53181	1.44834	0.478759	0.167494
ELL2	2.05903	2.18259	0.275495	0.24539
ELL3	-12.4405	0.651206	-0.849431	-0.0846117
ELMO1	0.239051	0.371553	0.311952	0.150358
ELMO2	-3.43301	0.522946	-0.67486	-0.0472137
ELMO3	6.12024	-1.25719	0.794554	0.0348482
ELMOD2	3.89682	2.40816	0.346495	0.0136897
ELMOD3	12.9992	-1.93531	0.655764	-0.212019
ELMSAN1	0.87433	1.47648	-0.119896	0.0770621
ELN	2.4785	1.17607	0.0417232	-0.304409
ELOA	3.56586	0.293676	-0.369811	0.140639
ELOB	-10.1584	0.584715	-0.6242	0.0994784
ELOVL1	3.8765	-4.02182	0.516977	-0.404562
ELOVL4	6.90443	-2.65506	0.742257	0.0251072
ELOVL5	1.65484	-1.13237	0.0578412	-0.562367
ELOVL7	9.12816	-5.45968	0.61811	-0.467143
ELP3	0.188112	1.52095	0.207331	0.223115
EMB	4.18692	-2.60959	0.643683	-0.256261
EMBP1	4.15001	-1.83269	0.699363	-0.0727933
EMC2	2.79182	-3.23963	0.0062684	-0.516179
EMC3	-5.43536	0.209411	-0.521547	0.260427
EMC3-AS1	4.36021	1.85637	0.313418	0.0715645
EMC7	-10.5572	-1.65574	-0.716383	-0.168248
EMCN	3.88849	-3.06604	0.607241	-0.222786
EMG1	-10.1766	0.133295	-0.788113	0.00726643
EMID1	-7.74338	2.83637	-0.782245	-0.0997886
EMILIN2	1.26095	-7.35157	0.381458	-0.609864
EMILIN3	4.49159	-0.047044	0.782475	0.0911586
EML1	0.67329	1.38906	-0.0653386	-0.0701133
EML2	5.61014	-3.16323	0.699307	-0.240861
EML5	3.23724	1.11397	0.330906	0.37061
EML6	7.14417	3.37075	0.694722	0.375478
EMP1	-5.30249	-1.49137	-0.552229	-0.397338
EMP2	1.11875	-0.712145	0.0143258	-0.421304
EMP3	-6.18942	0.184736	-0.589633	-0.336655
EMSY	13.1873	1.82672	0.641153	-0.010949
EMX1	7.45427	0.703976	0.790709	0.252887
EMX2OS	-2.4841	1.02453	-0.556154	-0.194683
ENAH	-1.24898	-1.20757	0.00959572	-0.423607
ENC1	-6.5361	1.24691	-0.528629	0.624148
ENDOD1	4.75702	-5.90343	0.227432	-0.310034
ENDOU	-4.40754	1.4065	-0.47812	0.0907779
ENG	2.08526	-1.19807	0.383183	-0.142074
ENKD1	2.76056	4.20313	0.330444	0.0622278
ENKUR	-5.74522	0.810066	-0.559359	-0.163499
ENO1	-13.6556	-0.863628	-0.821489	-0.0912396
ENO2	0.256779	0.72825	0.666734	0.238889
ENO3	0.306498	-0.989355	0.0821827	-0.449211
ENO4	-1.03419	-1.24831	0.0534877	-0.172797
ENOX1	-11.6968	2.55427	-0.761522	0.157329
ENPP1	-1.66728	-1.48044	-0.553505	-0.156588
ENPP2	3.50726	-5.73082	0.217775	-0.456249
ENPP4	-1.33353	-1.22017	-0.0887371	-0.197676
ENPP5	0.478387	1.75168	0.820211	0.0890767
ENPP6	1.54337	-1.62724	0.293011	-0.27043
ENSA	-2.89771	2.20254	-0.45321	0.461636
ENTPD3	2.58985	0.400294	0.609163	0.00123878
ENTPD4	17.4004	-1.02952	0.932023	0.0613655
ENTPD6	-10.3433	1.32635	-0.600984	0.520382
ENY2	-5.52972	-0.622664	-0.56915	-0.10649
EPB41	17.5658	0.573604	0.933376	0.101034
EPB41L1	6.49449	-2.6298	0.834946	-0.0268665
EPB41L3	5.54622	-1.51598	0.733545	0.145436
EPB41L4A	-3.59765	-9.00034	0.107154	-0.277
EPB41L4A-AS2	1.15521	0.499195	0.151186	-0.200477
EPB41L4B	-7.31252	2.56612	-0.693907	0.431791
EPB41L5	3.7798	2.31927	0.519681	0.149302
EPC1	6.12431	0.634532	0.319881	-0.0177018
EPC2	4.70854	1.88128	0.50166	0.095766
EPCAM	-2.63694	-7.68895	-0.48519	-0.174502
EPDR1	-1.50348	-2.69391	0.184802	0.122314
EPHA10	-5.95511	0.406138	-0.70338	0.155132
EPHA3	2.14501	0.218529	0.139843	0.357689
EPHA4	0.121269	4.80908	0.0225637	0.538314
EPHA5	-5.69252	0.572468	-0.555304	0.360353
EPHA5-AS1	-2.10226	0.211459	-0.275984	0.234558
EPHA6	-2.61254	-1.31248	-0.400586	0.0196673
EPHA7	-0.60187	-3.69587	0.402704	-0.250392
EPHB2	4.97355	-0.423982	0.631126	-0.169257
EPHB3	-1.17697	1.79858	-0.0120107	0.045423
EPHB6	5.23236	3.00353	0.725739	0.212527
EPHX1	-4.16037	0.335222	-0.483607	-0.361801
EPHX4	2.62447	3.03045	0.68138	0.417702
EPM2A	1.29605	-0.297248	0.716455	-0.0540612
EPN3	4.50956	-1.71499	0.836465	0.0565697
EPOP	-12.7349	4.03961	-0.739597	0.449372
EPRS	0.489636	-2.53512	0.227756	-0.111436
ERBB2	-3.06324	1.20679	-0.68023	-0.206367
ERC1	-0.472033	-0.921109	-0.500025	-0.369132
ERC2	-14.9508	-0.310108	-0.843751	0.263506
ERC2-IT1	1.10231	2.3057	-0.11018	0.225819
ERCC2	-9.63107	3.50526	-0.736426	0.0942982
ERCC4	11.4325	-0.694152	0.711779	-0.151772
ERCC6L2	-0.010286	0.204961	-0.776445	0.155076
ERFE	-13.9143	2.53288	-0.92644	0.153257
ERG	1.66557	-2.3885	0.520353	-0.251845
ERH	-1.31925	1.14372	-0.796306	-0.0374212
ERI3	-8.26591	-0.0480852	-0.538466	0.0707446
ERICH1	-1.81006	1.09352	-0.116995	0.068617
ERICH2	-3.75725	-2.52337	-0.436198	-0.306341
ERICH3	-4.58966	4.0008	-0.701491	-0.0122265
ERICH5	11.1132	0.705249	0.692273	0.0632203
ERICH6-AS1	-17.0425	-1.06824	-0.938353	-0.105183
ERLIN1	-6.65185	4.84683	-0.743055	0.293193
ERMARD	-2.45356	-0.390361	-0.593206	-0.307193
ERMP1	8.27382	-1.35399	0.648388	-0.207701
ERO1A	0.471115	2.05926	0.324198	0.281551
ERO1B	4.20282	1.24736	0.406024	-0.218763
ERP29	-1.47139	-3.26875	0.282061	-0.194954
ERP44	13.9406	3.70258	0.665976	0.142326
ERRFI1	7.46832	0.116189	0.796098	0.0675696
ESAM	2.98234	-1.16931	0.599509	-0.134725
ESCO1	11.6567	-0.98939	0.667522	-0.0414883
ESD	-7.06526	0.797215	-0.695774	0.0724516
ESRRA	10.1314	-2.05244	0.912696	-0.142378
ESRRB	2.16552	-3.00673	0.472033	-0.227321
ESRRG	12.8251	-2.96376	0.92846	-0.147946
ESYT1	3.04104	-1.06938	0.617707	0.27394
ETFB	-12.4467	-1.31306	-0.557381	-0.170328
ETFDH	-4.44887	1.24965	-0.49353	-0.0993127
ETFRF1	-4.48692	-3.27815	-0.361949	-0.373277
ETHE1	1.71815	-0.860356	0.516446	-0.0511355
ETNK1	-1.25064	1.85207	-0.600792	0.179544
ETNPPL	-7.75305	0.426545	-0.821278	-0.0837273
ETS2	2.74105	1.09101	0.723982	0.422626
ETV1	-0.923414	-0.470877	0.23415	0.0475489
ETV5	1.85877	1.86319	0.323001	-0.235668
ETV6	14.1639	6.82675	0.761312	0.302076
EVI2B	-3.8526	-3.60288	-0.456806	-0.286591
EXD3	-2.42503	2.91418	-0.516661	0.505948
EXOC1	0.27539	-0.939808	-0.534137	-0.370344
EXOC3-AS1	-7.73871	2.36266	-0.670476	0.181994
EXOC3L2	0.273481	-0.500029	0.109068	-0.0695273
EXOC4	-5.53503	-0.747864	-0.75708	0.148824
EXOC6	-15.8637	3.21251	-0.852406	0.365987
EXOG	5.2939	0.282266	0.580973	-0.0687332
EXOSC8	0.103066	0.353516	-0.488573	-0.185428
EXPH5	0.669449	0.980279	-0.0700862	0.442532
EXT1	-1.82032	3.04872	-0.274909	0.415733
EXTL1	0.969101	3.47997	0.205205	0.494681
EXTL2	10.9159	-1.30308	0.899793	0.0918569
EXTL3	1.63087	3.90702	-0.149791	0.328851
EYA2	-5.69443	1.35133	-0.654899	-0.171064
EYA3	6.81467	0.953619	0.515102	-0.00375207
EYA4	11.9031	-6.69864	0.813601	-0.252496
EZR	-3.67981	0.0980952	-0.646268	-0.302957
F12	-11.9183	3.02192	-0.854439	0.294912
F7	-0.469593	0.273839	0.623562	0.0629864
F8	1.1171	4.01644	0.333699	0.447539
FA2H	2.71686	-3.87581	0.168558	-0.395412
FAAH2	3.1663	-0.125036	-0.0199733	0.10611
FABP3	-12.1215	0.179224	-0.715036	0.215723
FABP5	-7.31151	0.291072	-0.751117	-0.383914
FABP5P3	-9.31756	-0.940579	-0.758026	-0.379221
FABP6	-8.4943	-5.08367	-0.424751	-0.340805
FABP7	-10.1547	1.71123	-0.942815	-0.0310014
FADS1	-1.19459	-0.494023	-0.450436	-0.449522
FADS2	-8.74662	-0.985062	-0.708164	-0.316295
FADS3	-15.3307	5.39372	-0.787634	0.281702
FADS6	7.62494	-0.311738	0.633784	0.155059
FAH	-6.10811	1.70121	-0.765412	-0.0616979
FAM102A	-1.21424	-0.283616	-0.518684	-0.236244
FAM102B	-10.6659	6.13521	-0.79412	0.242758
FAM104B	2.72435	-0.682735	0.648973	0.118884
FAM105A	-6.20277	-1.03691	-0.723687	-0.108434
FAM106A	5.21421	2.39213	0.445298	0.187283
FAM107A	-6.01463	0.00722753	-0.683288	-0.159849
FAM110A	15.8385	2.08083	0.769106	0.1458
FAM110C	-11.5263	8.31467	-0.904647	0.225423
FAM111A-DT	0.63328	-2.64777	-0.14876	-0.478651
FAM117A	-11.2599	-1.55068	-0.893786	-0.140959
FAM117B	0.972733	8.40768	-0.0922206	0.572078
FAM120A	-2.97337	-1.38698	-0.673974	-0.0117394
FAM120AOS	-16.4137	1.9004	-0.839474	-0.0931056
FAM120C	7.77566	0.0700632	0.731536	-0.0377612
FAM122C	-4.17317	1.56176	-0.889614	-0.0561076
FAM126B	6.82951	4.12286	0.674754	0.135378
FAM129A	-4.92295	-5.38377	-0.533361	-0.406801
FAM129B	-9.3107	-1.16925	-0.764028	-0.143066
FAM131A	-4.53049	1.24374	-0.498826	0.388808
FAM131B	6.69032	-1.07511	0.814604	0.190004
FAM133A	1.06635	3.48755	-0.39027	0.579086
FAM133DP	7.10363	-1.97885	0.607139	0.0449886
FAM135B	3.78229	-2.89335	0.735654	-0.227404
FAM13A	4.96731	1.87483	0.379425	0.530221
FAM13A-AS1	7.97808	-1.88805	0.48854	-0.320551
FAM13B	3.94219	-1.25761	0.567332	-0.12086
FAM149A	-10.0217	2.83143	-0.893964	0.0714836
FAM151B	-4.47686	-0.978274	-0.512313	0.0159701
FAM153A	4.50405	2.19401	0.342645	0.415916
FAM155B	-0.610177	-4.32236	-0.204934	-0.269438
FAM160A2	-1.81539	2.70377	-0.624949	0.394852
FAM160B2	3.76802	0.357652	0.511256	0.0290215
FAM161A	0.154003	0.702558	-0.337803	0.258547
FAM162A	-8.01399	-1.09702	-0.517361	-0.0505447
FAM162B	7.88618	10.8941	0.539321	0.594043
FAM167A	-2.85359	2.5761	-0.518466	-0.104973
FAM167B	3.6389	-2.22956	0.748687	-0.0678776
FAM168B	0.0481572	-0.600759	0.621642	0.0453515
FAM169A	1.72038	3.48218	0.325778	0.253124
FAM171A1	1.76125	-2.36637	0.501526	-0.048983
FAM171A2	-8.08786	2.53295	-0.656482	0.162989
FAM171B	-10.9628	0.935212	-0.911151	0.0396187
FAM172A	-1.02799	1.65249	-0.464803	0.152719
FAM174B	-6.39414	1.62043	-0.505769	0.321909
FAM181A	-9.68383	0.461813	-0.857811	-0.15689
FAM181B	-2.58314	-0.914219	-0.43762	-0.501989
FAM182B	3.69317	3.28454	-0.615819	0.13921
FAM184A	-6.8121	3.32483	-0.768398	0.145185
FAM185A	0.914107	3.04222	-0.0316748	0.302827
FAM187A	-5.41274	1.911	-0.758011	0.206968
FAM189A1	-0.394069	-0.21114	-0.0749722	-0.463939
FAM189A2	-2.04973	-0.688756	-0.528431	-0.45691
FAM189B	-0.186607	-1.94417	0.431796	0.0126119
FAM192A	0.247267	-1.95379	-0.113208	0.15801
FAM196A	-2.60715	-1.12746	-0.636149	-0.3712
FAM198B	5.99244	2.88508	0.564622	0.0851746
FAM19A1	-11.6583	4.74183	-0.766947	0.406011
FAM19A2	1.72269	3.37363	0.210195	0.0992047
FAM200B	-7.84743	1.64376	-0.662928	-0.0655298
FAM201A	-2.97058	-2.22547	-0.301747	-0.42272
FAM206A	4.55298	-0.577638	0.751376	0.173715
FAM207A	-11.3221	-0.864613	-0.727458	0.00608748
FAM208B	5.70686	-0.604489	0.568696	0.0572509
FAM209A	2.89444	-1.09164	0.490398	0.0178451
FAM20A	9.22255	-0.57405	0.681863	0.214219
