gene	PLS1	PLS2	C1	C3
MPLKIP	5.86884	0.934792	0.502555	-0.109657
MPND	-6.43737	1.41808	-0.488734	0.414877
MPO	-5.40747	0.762262	-0.425394	0.257063
MPP1	5.55377	-1.23765	0.84304	0.0394233
MPP2	-7.07083	3.01517	-0.630803	0.300331
MPP3	-6.35989	0.77754	-0.479974	0.208726
MPP5	8.56509	-1.63664	0.576223	-0.370665
MPP6	-6.75574	0.43761	-0.613613	-0.0833598
MPP7	1.23538	0.71255	0.517464	0.236656
MPPED1	-2.22477	1.99182	-0.127341	0.0736646
MPRIP	9.09675	1.30153	0.559839	-0.0242168
MPV17L	2.98626	-0.728193	-0.000371271	-0.235252
MPV17L2	-12.9273	1.63064	-0.786549	0.246111
MPZL1	-4.43321	-1.44086	-0.36423	-0.29242
MPZL3	8.6819	-0.91803	0.647305	-0.0410527
MR1	-11.1043	0.915383	-0.772557	-0.0678994
MRAP	0.547137	-2.42459	0.216555	-0.323467
MRAP2	-0.685273	0.895988	-0.0647817	0.0255996
MRAS	-17.74	5.21974	-0.878821	0.229907
MRC1	-10.0972	0.0804786	-0.785311	-0.0101212
MREG	3.11347	-0.651564	0.546285	-0.070479
MRGBP	5.30551	0.920782	0.585018	0.044444
MRGPRF	10.9526	-0.710216	0.807378	-0.187792
MRM3	-3.63645	2.74028	-0.411192	0.274694
MRNIP	7.17918	2.14188	0.489994	0.0982158
MROH5	4.19818	-2.39164	0.819183	-0.0645109
MROH6	3.72222	-0.861486	0.679621	-0.0366997
MROH8	8.04516	3.96568	0.679159	0.103041
MRPL10	-6.49856	3.14484	-0.705275	0.171544
MRPL12	0.827701	-2.3656	0.473659	0.035072
MRPL14	-5.91696	-0.541382	-0.508889	0.17575
MRPL15	2.86061	-1.11247	0.603263	0.0710113
MRPL16	5.43953	0.214061	0.584501	0.0359246
MRPL19	2.3709	-0.294534	0.523317	0.0177123
MRPL20	-13.6567	-0.441894	-0.734307	-0.00703624
MRPL22	2.19174	-3.55617	0.566672	-0.0616437
MRPL23	-10.8723	-0.592475	-0.604612	-0.0319208
MRPL27	1.75091	0.700879	0.538006	0.147865
MRPL28	-10.4098	-0.0859811	-0.686829	0.302925
MRPL30	-8.46415	1.7347	-0.679959	0.125405
MRPL33	9.45675	2.5688	0.896185	0.147391
MRPL34	6.073	-2.34927	0.645236	0.0405388
MRPL37	-9.74518	-0.0451414	-0.684299	0.11286
MRPL39	4.54095	-0.175193	0.599789	0.0864173
MRPL42	1.79189	-3.07855	0.238082	-0.376168
MRPL43	-4.98514	-1.5079	-0.656232	-0.220091
MRPL47	0.385726	-1.73198	0.285923	-0.119573
MRPL48	5.78515	-4.46041	0.644852	-0.283271
MRPL49	-12.9655	-3.14902	-0.82819	-0.0214513
MRPL58	3.1762	-2.88682	0.638906	0.0101572
MRPS15	-3.82538	-2.55446	-0.0488041	-0.0773387
MRPS16	-10.2515	-1.36408	-0.704393	-0.116111
MRPS18C	-3.68231	-0.0377218	-0.219062	0.0445661
MRPS21	-3.2951	2.73695	-0.260711	0.198679
MRPS22	1.24364	-0.979119	0.32496	-0.108724
MRPS26	4.54332	2.46904	0.547404	0.271005
MRPS30	9.03988	3.57813	0.711117	0.295483
MRPS30-DT	7.45429	0.0876039	0.714829	0.123223
MRPS33	-11.2544	-2.19029	-0.759652	-0.10323
MRPS36	4.54888	-3.3572	0.586569	-0.171186
MRPS6	-5.27729	-0.670553	-0.694159	0.189511
MRPS9	-4.17848	-1.1536	-0.320422	0.0487657
MRRF	8.88477	-3.07865	0.653592	-0.329882
MRS2	8.13613	-0.441896	0.673167	0.0426299
MRVI1	-2.93263	-0.226073	-0.502963	-0.344844
MRVI1-AS1	1.36077	0.592263	0.225949	0.421833
MS4A15	-1.13681	-1.49919	0.0124216	-0.231927
MS4A4A	-4.29497	-1.47565	-0.523076	-0.152208
MS4A7	-5.09304	-4.28154	-0.414668	-0.320668
MSANTD1	-13.7697	4.47961	-0.847253	0.332539
MSANTD2	5.23115	2.63656	0.582775	0.0383824
MSANTD3	0.376146	-1.60315	0.354486	-0.00139577
MSANTD4	1.37376	3.34989	0.186567	0.17426
MSH2	3.97781	1.29795	0.318659	0.261217
MSI2	-5.63033	0.893073	-0.619129	-0.114132
MSL2	7.06628	2.71645	0.493939	-0.0523634
MSL3	1.52209	1.78012	0.0655174	0.436322
MSMO1	-10.412	0.82787	-0.689719	0.0289428
MSN	-2.9395	-3.22259	-0.306029	-0.459466
MSRA	-8.46457	-1.44646	-0.682609	-0.152091
MSRB2	-3.53795	1.07072	-0.444987	-0.313925
MSRB3	9.72924	0.213408	0.702063	-0.0278362
MST1R	2.14565	0.469967	0.201245	0.305499
MSX1	0.483649	3.15834	-0.10168	0.120867
MT1A	-4.83758	1.05289	-0.616064	-0.183804
MT1B	-6.14714	1.60002	-0.747626	-0.200024
MT1E	-4.85602	2.24006	-0.707196	-0.193988
MT1F	-3.71126	2.11411	-0.71444	-0.210771
MT1G	-6.07228	2.10009	-0.727561	-0.186044
MT1JP	-4.9528	2.44892	-0.707521	-0.123053
MT1L	-4.94546	1.38509	-0.711909	-0.222658
MT1M	-2.98067	1.61854	-0.656041	-0.226679
MT1X	-5.55477	1.46088	-0.694166	-0.24252
MT2A	-5.63158	0.854388	-0.732196	-0.221483
MT3	-6.39857	1.51039	-0.657844	-0.0119913
MTA3	-12.0918	4.11802	-0.82081	0.212784
MTAP	12.444	-1.17222	0.776701	-0.0661953
MTBP	8.05406	1.83697	0.46064	0.155417
MTCH1	-15.0793	1.74424	-0.824768	0.175044
MTCL1	5.87479	1.85848	0.863684	0.231408
MTDH	8.15121	1.91009	0.756163	0.182692
MTERF2	2.9271	0.132693	0.096196	-0.0207302
MTFP1	4.05774	-1.07652	0.732911	0.0515582
MTFR1	5.9329	-2.98139	0.477524	-0.388876
MTHFD1	-6.74889	0.153348	-0.675182	0.0468613
MTHFD1L	-9.63424	-0.476753	-0.72135	0.044785
MTHFD2	2.11995	-3.28724	0.455304	-0.314314
MTHFD2L	3.74224	-1.88966	0.323069	-0.0733226
MTIF2	2.82645	-1.37401	0.546256	0.0494778
MTMR11	0.754906	1.87734	-0.204036	-0.409437
MTMR12	-1.89021	2.2362	-0.385409	0.344723
MTMR14	2.59004	1.8601	0.456431	0.161131
MTMR2	3.41553	0.0645203	0.66491	-0.0764156
MTMR3	-3.83003	0.298362	-0.54196	-0.0540061
MTMR9LP	-3.87353	-1.84731	-0.486145	-0.473518
MTPAP	16.1156	3.05339	0.789926	0.0465818
MTRF1	6.69763	-0.59817	0.672259	-0.0767462
MTRF1L	4.07774	-0.386897	0.683073	0.124477
MTRR	6.59265	-2.4018	0.5051	-0.195644
MTSS1	-1.36935	-1.33944	-0.245566	-0.511497
MTSS1L	-9.78251	-4.55399	-0.723404	-0.134852
MTTP	-0.481001	-3.17098	-0.0122232	-0.437586
MTUS1	3.17093	-2.01812	0.223035	-0.435869
MTUS2	10.2088	1.41292	0.772666	0.172867
MUC20	6.96674	0.288464	0.621643	-0.126394
MUCL1	-0.0431736	2.6057	0.277702	0.357276
MUL1	-0.746529	2.61461	-0.0764888	0.233606
MUM1	6.735	7.32959	0.49021	0.143334
MUM1L1	-9.41046	6.63589	-0.606148	0.568389
MUTYH	5.47959	0.73732	0.223379	-0.327614
MVD	-8.29616	1.0486	-0.678752	0.223785
MVP	3.85003	-3.43841	0.483158	-0.272326
MX1	6.02926	-0.478051	0.705766	-0.238913
MX2	1.03953	-1.09757	-0.154051	-0.050288
MXD1	11.9417	8.34386	0.529587	0.313636
MXD4	5.00764	0.652687	0.332069	-0.0983721
MXI1	10.3917	1.22342	0.692664	-0.0796762
MXRA7	-2.78626	2.30325	-0.108967	0.239163
MXRA8	-0.251437	0.853778	-0.465856	-0.420403
MYADM	-10.966	0.0708049	-0.782481	0.0106332
MYADML2	2.59592	-0.581732	0.616668	0.181712
MYB	-10.2036	0.391916	-0.779075	0.294605
MYBBP1A	7.27331	2.15351	0.60661	0.36568
MYBL1	1.10319	-0.287262	0.188197	-0.300706
MYBPC1	-3.80319	6.37372	-0.575183	0.127798
MYBPC2	-3.69289	2.78065	-0.269363	0.136646
MYBPHL	5.3832	2.72132	0.750948	0.277686
MYC	4.33038	-0.674141	0.634015	-0.149488
MYCBPAP	5.2041	5.12182	0.464606	0.0148347
MYCN	-4.13082	-2.06876	-0.609156	-0.305469
MYCNOS	-9.25385	-1.71741	-0.732762	0.0759547
MYCT1	-0.0765537	-0.72768	0.0849237	-0.267556
MYDGF	-11.1246	0.702544	-0.745044	0.0567962
MYH10	-6.98389	-0.952315	-0.497827	0.0807199
MYH15	-5.79603	-1.44923	-0.587353	-0.278645
MYH7	-8.13913	4.65231	-0.839912	0.237083
MYH7B	11.8324	-0.210396	0.896764	0.0393372
MYL12A	2.43636	-4.69482	0.274807	-0.586704
MYL12B	-22.054	-4.86092	-0.857553	-0.0480636
MYL3	-0.468711	-0.265963	-0.227285	-0.49323
MYL5	-13.3751	0.106109	-0.909411	-0.073682
MYL6	-9.1842	-2.61994	-0.581659	-0.208718
MYL6B	-8.04608	0.734068	-0.630499	0.166331
MYLIP	-4.18318	-2.66552	-0.559408	-0.0337826
MYLK	3.39836	-2.37489	0.389654	-0.581412
MYLK2	2.40051	-2.11756	0.585487	-0.214659
MYMX	7.21795	-1.22139	0.670392	-0.145194
MYNN	10.2894	0.478333	0.634194	0.00454518
MYO15A	6.97728	4.36936	0.751009	0.325096
MYO16	-6.88276	-1.81646	-0.740865	-0.0387902
MYO19	15.2886	-0.79491	0.800846	-0.113918
MYO1B	3.57618	1.87468	0.371304	0.359063
MYO1D	2.13468	-3.01708	0.219575	-0.446018
MYO1E	5.63024	-1.61796	0.496075	-0.432238
MYO1F	-7.04905	-6.04827	-0.552925	-0.383451
MYO5B	0.774147	0.257637	0.271502	0.00604046
MYO5C	6.24583	2.98244	0.254988	0.249181
MYO7A	-1.1406	1.47319	-0.156523	0.451121
MYO9B	4.00612	-4.38529	0.383961	-0.473963
MYOF	-1.63405	-4.73485	-0.119253	-0.647854
MYOM1	-1.6584	-1.23565	-0.496992	-0.46229
MYOM2	-1.93627	-0.117592	-0.164265	0.203422
MYOT	3.94208	-0.569089	0.35988	-0.204573
MYOZ3	5.8335	-2.14936	0.757957	0.195202
MYRIP	-8.29544	1.42047	-0.815462	0.159006
MYSM1	6.19011	0.93763	0.551347	0.241518
MYT1	-1.1957	-0.738454	-0.268409	-0.211003
MYT1L	4.55894	-1.2849	0.531239	0.124585
MZT1	-3.90481	1.87809	-0.375413	0.322899
MZT2A	-10.8583	0.231652	-0.850315	0.0542153
MZT2B	-12.7572	1.11659	-0.825411	0.0739033
N4BP1	9.50636	2.70587	0.600286	0.0937867
N4BP2	6.53551	2.32955	0.31893	0.15067
N4BP2L1	8.39953	2.95224	0.47067	0.239498
N4BP2L2	9.02849	0.963741	0.553251	-0.183043
NAA10	-9.72183	-0.847339	-0.594013	0.12611
NAA16	15.4404	0.741257	0.786431	-0.142214
NAA30	-13.7112	1.82295	-0.724416	0.270505
NAA38	-5.80451	0.485364	-0.523588	0.0261667
NAAA	8.44579	-1.73898	0.590444	-0.397351
NAALAD2	13.8098	-1.52452	0.774386	-0.106223
NAB1	5.74584	1.71897	0.42033	-0.00786645
NABP1	-14.817	-7.14634	-0.814559	-0.198629
NACC1	-6.79963	-0.0350227	-0.593362	-0.0275986
NACC2	2.88592	-6.09653	0.23819	-0.663473
NADK2	-7.32786	2.79406	-0.814946	-0.072877
NAGK	-15.2413	-0.4936	-0.83381	-0.0911225
NAGLU	-1.96237	-1.74055	-0.24194	-0.41818
NAGPA	5.75803	3.86024	0.69485	0.421228
NANOS1	-10.9774	2.59606	-0.921492	0.0555345
NAP1L1	3.64099	1.5783	0.597801	0.246848
NAP1L2	6.64317	-0.482696	0.760026	0.179425
NAP1L3	5.18233	6.05383	0.309281	0.396913
NAP1L5	0.697656	5.3678	0.115105	0.397504
NAPA	2.52641	-1.49815	0.626736	0.142649
NAPB	-1.56486	1.18796	-0.0752838	0.353605
NAPEPLD	7.01046	4.4667	0.722668	0.382208
NAPG	1.48725	-4.23255	0.468389	-0.0885747
NAPSB	2.38073	-4.33039	0.258862	-0.201086
NARS	7.58446	-2.69477	0.828029	-0.0319274
NAT8L	4.84854	-1.1593	0.864592	0.040154
NAV1	-4.30435	-0.166666	-0.61916	-0.247475
NAV2	-2.17107	-1.46055	-0.531566	-0.506132
NAV3	-8.76298	4.944	-0.780597	0.259654
NAXE	-6.9186	0.691633	-0.536148	0.181079
NBAS	-9.55845	-0.789049	-0.525093	0.2561
NBDY	-9.36344	0.638649	-0.844671	0.0537899
NBPF3	4.55887	-1.3384	0.320108	-0.485003
NCALD	6.6344	4.57683	0.444083	0.498929
NCAM1	-2.96947	-0.0556528	-0.67224	-0.0940781
NCAM2	-11.8633	0.16245	-0.825785	0.158837
NCAN	-7.63103	3.11519	-0.809749	-0.0101943
NCAPD2	5.4752	-4.88305	0.63581	-0.262616
NCAPH2	-5.20686	1.99864	-0.65521	0.218642
NCBP2	-3.25006	-2.77687	-0.349557	-0.132395
NCEH1	3.64384	1.72364	0.661206	0.322186
NCK2	14.0346	5.44438	0.748139	0.150437
NCKIPSD	11.7154	-0.661191	0.760534	-0.0140549
NCOA3	16.725	-0.755685	0.923787	-0.00411498
NCOA6	-1.23114	0.862042	-0.298735	0.0714285
NCOA7	-2.59976	-0.907005	-0.147386	0.0171745
NCOR2	3.00545	-0.631419	0.466878	0.110297
NCS1	0.495413	-1.68749	0.110692	-0.0510314
NDE1	2.56282	-3.76311	0.275523	-0.476568
NDEL1	0.649744	3.55126	0.234974	0.571185
NDFIP1	-10.237	4.48142	-0.671529	0.221684
NDN	-1.35599	0.105241	-0.605679	0.0172218
NDP	-3.66493	4.94919	-0.537186	0.162031
NDRG3	5.5175	-2.77866	0.846577	-0.0153923
NDST2	-9.5057	-2.02224	-0.519034	0.0520144
NDST3	-0.284712	7.13986	-0.204468	0.434863
NDUFA10	6.64968	0.529571	0.543871	0.00796656
NDUFA11	-9.00654	-1.04359	-0.633621	0.0791139
NDUFA12	-0.400901	-1.67778	0.296011	-0.0664107
NDUFA4L2	3.13824	-0.406145	0.526035	-0.154897
NDUFA6	-2.12175	-1.5401	-0.0257985	-0.112273
NDUFA6-AS1	-7.48531	-0.118897	-0.552367	0.0673316
NDUFAF2	3.59231	-4.72738	0.435382	-0.224296
NDUFAF4P1	-2.90788	-0.823574	-0.207707	-0.0665092
NDUFAF5	4.85991	-0.674607	0.694836	0.0735502
NDUFAF8	-19.6112	-0.201445	-0.853047	0.0493717
NDUFB1	-8.65392	-2.0856	-0.697557	0.0586647
NDUFB2-AS1	-6.00129	-1.51072	-0.578728	0.0959278
NDUFB6	-7.39275	-4.30152	-0.527259	-0.176171
NDUFB8	-5.73353	1.09665	-0.32519	0.127417
NDUFB9	0.457069	-3.69727	0.31841	-0.29155
NDUFC2	-11.2235	0.425786	-0.847069	0.12573
NDUFS1	5.2906	-1.47549	0.697484	0.00574653
NDUFS7	3.36695	-0.46282	0.332004	-0.0150409
NDUFV3	-2.67117	-4.25314	-0.082434	-0.226266
NEAT1	8.36527	-3.38998	0.55897	-0.500206
NEB	5.79625	-5.98146	0.691773	-0.40099
NEBL-AS1	-7.99807	1.80636	-0.829998	0.0397916
NECAB1	1.8547	4.48132	0.088881	0.553756
NECAB2	-12.8151	2.92299	-0.911404	0.217874
NECAB3	3.49389	-1.90723	0.712968	0.132151
NECAP2	-0.85522	-1.97501	-0.364408	-0.610428
NECTIN1	-3.17904	2.68148	-0.313654	0.407129
NECTIN3	-4.31567	2.58603	-0.442358	0.105796
NEDD4L	-9.87886	1.71071	-0.767489	0.315343
NEDD9	5.33443	4.12882	0.547908	0.0570828
NEFH	3.79053	-1.28785	0.804151	-0.017239
NEFL	3.81771	-2.47033	0.729943	0.0596177
NEFM	4.21518	-2.9186	0.766635	-0.0136106
NEGR1	3.55557	2.43284	0.137083	0.181351
NEIL1	11.8992	3.40305	0.584547	0.0879608
NEK10	1.16217	0.782381	-0.0271182	0.155867
NEK11	-2.74173	1.34275	-0.498542	-0.248516
NEK2	-10.8062	4.61656	-0.763042	0.417382
NEK6	-4.45551	0.978789	-0.530851	0.0084163
NELFA	10.4402	0.779795	0.664063	-0.0590619
NELFE	-10.62	0.540431	-0.782365	-0.0988874
NELL1	1.66858	2.07319	0.204971	0.530373
NELL2	-5.9472	2.7461	-0.735273	0.379048
NEMF	5.40113	3.15735	0.337607	0.0695922
NEPRO	-11.2096	0.591152	-0.772347	0.214412
NET1	3.58893	-2.37985	0.473844	-0.24991
NETO1	-8.33602	1.87933	-0.472568	0.357424
NETO2	-6.05379	5.9677	-0.503017	0.484647
NEURL1	-2.42051	2.67001	-0.368222	0.371107
NEURL1B	-5.19674	1.27427	-0.863422	-0.0848805
NEUROD1	1.2899	3.87293	-0.073794	0.453463
NEUROD2	-7.63682	1.4141	-0.550157	0.2085
NEUROD6	-4.14785	6.24766	-0.557474	0.45958
NEXMIF	-2.2323	4.65641	-0.620367	0.288931
NEXN	8.14418	-5.5743	0.778607	-0.331319
NF2	3.14019	-0.0688941	0.61737	-0.0341865
NFATC2IP	7.71532	-1.66873	0.695973	-0.102139
NFATC3	8.95338	-0.720465	0.591893	-0.354912
NFE2L3	0.514815	-4.49923	-0.00967814	-0.477563
NFIA	-2.55164	0.0606464	-0.50814	-0.547215
NFIB	-8.02569	-1.64398	-0.692361	-0.131881
NFIC	7.56639	-2.01168	0.932694	-0.0841109
NFIL3	8.33998	2.64605	0.649151	0.0649725
NFIX	10.8646	0.69901	0.66314	-0.255175
NFKB1	6.16905	-0.621661	0.698561	-0.0698245
NFKBIA	6.9395	0.739956	0.572809	-0.0526966
NFKBIE	-10.43	5.70044	-0.761873	0.209003
NFKBIZ	6.86362	-3.19709	0.672161	-0.275811
NFYB	4.76539	-0.613804	0.335896	-0.026716
NFYC	8.71356	1.63676	0.599806	0.237814
NGB	0.381825	13.6019	-0.161497	0.545167
NGDN	2.54441	1.00909	0.298013	0.116358
NGEF	4.87744	3.91866	0.628929	0.57634
NGLY1	6.35582	-0.866921	0.701284	-0.0568142
NHLRC1	-11.6213	-0.721692	-0.813627	0.0974022
NHLRC2	15.6745	3.8985	0.706287	0.0173613
NHLRC3	1.27791	4.4159	-0.158604	0.154868
NHLRC4	4.42527	0.862693	0.586281	0.0875407
NHP2	-8.18159	-0.928606	-0.673682	0.231901
NHSL1	-5.0677	1.17273	-0.64868	-0.23549
NICN1	-6.43551	1.01638	-0.504025	0.524974
NIM1K	4.52785	0.920927	0.382989	0.157763
NINJ2	2.6221	-3.60093	0.293193	-0.3576
NINL	-1.19019	-0.131791	-0.42798	-0.461573
NIP7	-6.06121	-0.281487	-0.529219	0.108802
NIPA1	6.50345	-2.89874	0.647293	-0.255768
NIPAL2	10.0293	1.34859	0.841535	0.311008
NIPAL3	4.44789	-2.45838	0.592202	-0.289534
NIPBL	4.14478	1.49867	0.185343	-0.109403
NIPBL-AS1	3.92859	1.1323	0.226019	0.0249753
NIPSNAP1	-7.51776	0.396019	-0.541825	0.174175
NIPSNAP3A	-12.9428	-2.44963	-0.756277	-0.198903
NISCH	-11.8341	2.24482	-0.88471	0.162505
NIT2	-11.2299	-0.156779	-0.891366	0.0483621
NKAIN1	1.5331	2.26738	-0.267467	0.193905
NKAIN2	-5.86269	-0.974077	-0.842915	-0.146932
NKAIN3	-7.72906	1.10785	-0.856624	-0.18543
NKAIN4	-9.80116	0.684934	-0.924501	-0.210342
NKAPL	6.45581	-2.46921	0.736351	0.0454541
NKD1	2.22439	-2.53537	0.360473	-0.239392
NKD2	-12.337	3.01796	-0.755224	0.0845608
NKG7	1.71948	-0.567048	0.455038	-0.03372
NKTR	4.20635	1.87012	0.0645295	-0.147926
NKX1-2	9.76358	1.42876	0.830578	0.159445
NKX3-1	7.64496	-4.24039	0.760152	-0.317015
NKX6-3	8.59545	1.82327	0.852698	0.100707
NLE1	-9.74863	1.95118	-0.727166	0.187922
NLGN1	0.912455	-1.03151	-0.0178708	0.0756252
NLGN3	-8.22459	0.978735	-0.708041	0.0155693
NLK	1.71929	2.63358	0.497131	0.586106
NLN	1.65193	1.69096	0.455588	0.416756
NLRX1	3.73648	1.36188	0.50283	-0.0191136
NME4	-4.91346	1.74489	-0.666801	0.0107775
NME5	6.55097	0.0372214	0.568197	0.100683
NMI	-3.2285	-2.11069	-0.422468	-0.332941
NMNAT3	-6.65637	0.573361	-0.622098	-0.0453237
NMT1	-5.08552	1.24509	-0.656969	0.105848
NMU	-1.28958	7.15355	-0.335146	0.448676
NNAT	-6.05549	-0.181019	-0.847657	-0.022857
NNMT	1.83638	2.3849	0.510684	0.590033
NOB1	5.24235	-4.13452	0.633343	-0.218587
NOC3L	-0.057534	-1.35462	0.0377169	-0.378545
NOL3	-1.84396	-5.74207	0.137934	-0.415603
NOL4	-10.7134	7.07783	-0.842909	0.379087
NOL4L	-9.25146	0.961352	-0.720992	0.143944
NOL6	-0.545052	-2.63594	0.26617	-0.152026
NOL9	-6.43229	-1.06326	-0.599462	-0.0356294
NOM1	8.99518	-0.769148	0.763464	-0.0437661
NONO	5.87633	0.311583	0.326673	-0.201339
NOP16	-9.13194	-2.29526	-0.524611	0.11037
NOP2	6.82104	1.65585	0.635775	0.106589
NOP53	8.70636	0.608428	0.527312	-0.129156
NOP56	-5.31935	2.80038	-0.576871	0.247473
NOS1	-2.72754	-0.975635	-0.400438	-0.368825
NOS1AP	-3.18531	-0.328066	-0.424374	-0.14387
NOS2	3.19314	2.49783	0.68911	0.521606
NOS3	1.13235	0.0831819	0.362908	-0.020723
NOSTRIN	2.6856	-1.74052	0.524007	-0.24456
NOTCH4	2.0238	-0.0497567	0.421606	-0.273103
NOV	-10.0343	6.81839	-0.865095	0.226566
NOVA1	3.3508	2.55854	0.646577	0.392304
NOVA2	-9.71208	2.36529	-0.828072	0.0953222
NOX4	2.29064	-1.54579	0.706367	-0.0139911
NOXO1	12.8246	3.54027	0.713778	0.312071
NPAS3	-3.23926	1.71124	-0.623021	-0.156797
NPAT	4.26067	-0.103888	0.311406	-0.191291
NPB	-5.01054	-0.553487	-0.634586	-0.102492
NPC1	2.14336	-2.18814	0.21933	-0.416728
NPC2	-3.27634	-4.87652	-0.376003	-0.602727
NPDC1	-8.2535	2.5335	-0.678981	0.289914
NPFFR2	-3.93756	-1.76872	-0.264946	-0.107207
NPHP1	-4.68032	2.0258	-0.61122	0.171189
NPHS1	-10.9771	-1.32162	-0.519346	0.0424006
NPIPA8	7.54112	0.534911	0.607204	-0.109503
NPL	-1.82735	-0.121403	-0.426312	-0.380761
NPM1	-5.88768	1.20085	-0.555197	0.0127574
NPM2	3.88723	2.46441	0.433433	0.238401
NPM3	-8.12943	-0.640471	-0.71974	0.158317
NPNT	-0.380548	0.0860908	-0.447151	-0.335015
NPPA	-7.54915	2.11727	-0.630259	0.463782
NPR3	7.27327	2.71298	0.417787	0.196512
NPTX1	-5.46358	-1.56595	-0.61669	0.215504
NPTX2	-7.88418	0.288665	-0.545831	0.50504
NPTXR	-10.0599	0.851908	-0.825382	0.249783
NPY	-7.39627	-1.79267	-0.653443	-0.311634
NPY1R	-12.9741	5.48118	-0.738777	0.392324
NPY5R	-7.41055	5.1075	-0.51195	0.536141
NQO1	-5.19247	-1.56839	-0.442786	-0.146447
NR0B1	-7.07859	0.66289	-0.61581	-0.0316982
NR1D1	9.39888	2.6987	0.647348	0.295952
NR1D2	12.4736	2.4939	0.810527	0.292668
NR1H2	6.28423	1.37701	0.741921	-0.0195566
NR1H3	-5.79182	1.91054	-0.386246	0.192247
NR2C1	12.2076	-0.558427	0.713832	-0.0442161
NR2C2AP	0.587585	2.37362	-0.330714	0.173716
NR2E1	-4.12086	1.93231	-0.607549	0.0162305
NR2F1	0.616305	1.41617	-0.0919897	0.218467
NR2F1-AS1	3.24104	4.67964	0.205021	0.304328
NR2F2	-4.21117	-3.26593	-0.550686	0.0881342
NR2F2-AS1	-2.1823	-2.22704	-0.311446	-0.0391215
NR3C1	10.0364	2.75887	0.887207	0.140657
NR3C2	14.1742	4.10388	0.880651	0.200095
NR4A2	-4.29784	-4.11773	-0.405978	-0.261053
NR4A3	-4.42614	4.04483	-0.773693	-0.0483158
NRAP	-4.75175	1.85009	-0.557302	-0.268857
NRAS	-3.73688	-0.606503	-0.520818	-0.316158
NRBF2	6.84974	-0.596623	0.687953	0.0895211
NRCAM	-6.67821	4.52876	-0.545439	0.390037
NREP	8.59869	3.18354	0.802804	0.0742988
NRG1	3.31454	-0.559891	0.749758	-0.113878
NRG2	5.60994	-0.938982	0.512745	-0.217875
NRG3	-3.41258	3.19139	-0.501582	0.369308
NRG4	3.86668	1.12824	0.259466	0.206905
NRGN	1.03265	1.6969	0.385147	0.423101
NRIP1	0.387005	3.5268	0.0882921	0.240101
NRIP2	4.04885	-4.99674	0.543418	-0.442678
NRIP3	-0.384451	-7.0311	0.399511	-0.0755299
NRL	-4.03003	-1.1344	-0.500562	-0.214231
NRN1	2.52691	1.73875	0.537833	0.63559
NRN1L	-1.64193	0.445991	-0.166482	-0.106396
NRP1	-2.6282	-0.533694	-0.306417	-0.386463
NRP2	-5.79249	-0.236738	-0.689967	0.0678728
NRXN1	4.29122	7.32369	0.290364	0.695588
NRXN2	-3.17361	-0.00342399	-0.547668	0.248842
NSD2	-11.7342	-2.14061	-0.722038	0.0151734
NSD3	2.14784	4.6433	-0.00412822	0.56331
NSDHL	-6.84229	-2.23908	-0.532724	-0.0268359
NSFL1C	-19.0431	1.72417	-0.917651	0.0195729
NSG1	0.756029	0.0834747	0.49278	0.283664
NSG2	-10.4261	1.29987	-0.917911	0.149296
NSMAF	9.28915	3.38357	0.524224	0.189273
NSMCE1	-8.35826	-0.94226	-0.605979	-0.0916117
NSMCE4A	0.875661	-2.50666	0.0945997	-0.472613
NSMF	-5.9338	0.943847	-0.658296	-0.0235585
NSRP1	5.322	-3.33355	0.567509	-0.226732
NSUN3	11.4082	0.214704	0.67423	-0.0279509
NSUN5	4.05861	3.00797	0.472777	0.0950009
NSUN5P2	5.65469	2.41178	0.383337	-0.0174719
NSUN6	-1.16404	1.97643	-0.465241	0.0415896
NT5C3A	-3.4879	-0.845141	-0.520161	0.0952506
NT5DC1	6.83175	-2.5548	0.795085	-0.276946
NT5DC2	-4.67892	5.22136	-0.455918	0.23681
NT5DC3	-16.4769	4.5594	-0.831827	0.242245
NT5E	-3.41012	0.682738	-0.487369	-0.147091
NT5M	9.259	0.566051	0.928568	0.0798428
NTHL1	1.06775	0.117026	0.372405	0.194537
NTM	5.42767	6.08747	0.408831	0.310902
NTN4	4.80863	5.12149	0.611625	0.460404
NTNG1	6.21314	-0.706704	0.334886	-0.0296258
NTNG2	-11.426	0.601213	-0.655848	0.0708402
NTRK2	-3.48128	2.46126	-0.67966	-0.160926
NTRK3	-6.82327	1.74741	-0.558883	0.363705
NTSR1	-7.07748	0.772845	-0.892339	-0.134062
NTSR2	-6.12081	1.016	-0.762208	-0.210141
NUAK1	3.22628	5.87376	0.584064	0.542852
NUB1	11.1284	0.470835	0.771485	-0.147021
NUBP1	0.696271	-0.324127	0.320521	-0.0644966
NUCB2	-2.7618	-1.19479	-0.557379	-0.0416266
NUDCD1	-3.48761	2.89032	-0.342963	0.337573
NUDT1	-0.731756	-3.00932	0.0486756	-0.338217
NUDT10	-13.8708	0.93782	-0.821585	0.0478715
NUDT11	-14.3581	2.40458	-0.936442	0.120014
NUDT12	6.20835	0.361616	0.591318	-0.163909
NUDT14	-12.3448	2.90451	-0.759161	0.144865
NUDT15	4.61189	-0.758293	0.611741	0.137107
NUDT16	-9.28821	2.96545	-0.698558	0.143678
