gene	PLS1	PLS2	C1	C3
DNAL4	-9.20094	0.312405	-0.824208	0.173378
DNALI1	-7.15733	1.77351	-0.716652	0.068903
DNASE1L1	-5.63388	-1.60812	-0.443637	-0.131555
DNASE1L2	9.39362	2.52158	0.623289	0.0326283
DND1	13.5254	-0.486957	0.804339	-0.110539
DNHD1	7.65536	2.29301	0.525022	0.248879
DNM3	2.25934	-0.595785	0.450289	0.294686
DNMT3A	5.54005	-1.31617	0.555789	-0.19452
DNPH1	-6.33639	1.93009	-0.607426	0.0803466
DOC2A	-14.5064	0.828972	-0.757883	0.427544
DOC2B	-15.9125	0.447776	-0.803663	-0.137587
DOCK4	2.0966	3.80072	0.125911	0.41166
DOCK7	-6.25419	0.981958	-0.719815	-0.0553913
DOCK8	-4.08476	-3.29852	-0.515187	-0.389665
DOCK9	-1.78341	-2.71871	-0.561519	-0.170701
DOCK9-AS2	-0.443096	2.73726	-0.130494	0.433568
DOK1	-6.81017	-1.43641	-0.794964	-0.217388
DOK3	5.05234	-4.88776	0.780364	-0.213666
DOK4	-7.85934	0.874813	-0.614846	0.164499
DOK6	-11.1296	2.39855	-0.905749	0.0433076
DOK7	-1.26245	-1.9262	-0.0436974	-0.475438
DONSON	1.38344	1.61938	-0.274001	-0.0319912
DOT1L	9.9628	0.432662	0.671259	-0.180894
DPCD	-12.0567	-1.07186	-0.724772	-0.0176967
DPF1	-6.75577	4.5482	-0.746048	0.487909
DPH3	2.7924	-0.588381	0.650869	-0.0380866
DPH3P1	0.929046	-1.14757	0.452359	-0.0114153
DPH5	-10.1842	-1.24145	-0.7815	-0.219233
DPH7	7.25531	2.21507	0.443048	-0.0226955
DPM3	3.93386	1.87263	0.486599	0.157099
DPP10	-8.28436	2.40554	-0.687373	0.344212
DPP10-AS1	-6.31338	1.71807	-0.511968	0.550203
DPP4	8.20196	-0.697493	0.810571	-0.211754
DPP6	-0.308007	-0.0923182	0.233984	0.429533
DPP7	3.23166	2.29919	0.44134	0.0353118
DPP8	4.8652	0.218485	0.76717	0.194624
DPY19L1	-0.498805	-1.27324	0.108507	-0.201495
DPY19L1P1	10.6749	3.65698	0.485683	0.093171
DPY19L2	6.00174	1.96718	0.626847	0.103343
DPY19L2P1	15.6185	2.47156	0.756643	0.166759
DPY19L2P2	8.04377	4.15331	0.680983	0.154712
DPY19L2P3	7.57057	1.50633	0.545694	0.0878879
DPY19L2P4	4.90199	0.916029	0.655234	0.133302
DPY19L4	5.67956	-1.53794	0.328021	-0.504531
DPY30	-3.85089	0.907935	-0.357811	-0.0791703
DPYD	-6.12392	-0.714485	-0.649665	-0.165043
DPYS	-1.81879	3.41819	-0.0109442	0.0650619
DPYSL3	-12.9876	1.74232	-0.937978	-0.0483193
DPYSL4	-6.13113	2.95482	-0.608823	0.391276
DPYSL5	-1.9351	-4.08433	-0.545859	-0.433684
DR1	-9.42739	-2.36323	-0.79746	-0.0827902
DRAIC	-6.85293	-1.27666	-0.695028	0.0169572
DRAM1	-2.38698	-0.0253249	-0.491503	-0.187084
DRAXIN	-4.35835	0.0560911	-0.543183	0.0470379
DRC1	-6.37402	4.50896	-0.58612	0.367928
DRC3	6.65577	1.81566	0.518943	0.0738284
DRD1	0.904208	3.91488	0.202469	0.122606
DRD2	-4.64322	-0.462573	-0.413228	0.283402
DRD3	-3.37388	1.03592	-0.257708	0.369371
DSCAML1	7.73618	-5.54669	0.480588	-0.545638
DSCC1	16.1652	2.73878	0.847646	-0.104902
DSCR9	0.80481	0.792032	-0.0982879	-0.0359987
DSEL	-6.32209	-1.88684	-0.62368	-0.382747
DSP	2.52702	-2.50102	0.15963	0.0205784
DST	2.30864	-2.00608	0.377897	-0.391578
DSTN	-8.25294	-0.247315	-0.653685	-0.0357798
DTNA	-2.39933	-1.39407	-0.224275	-0.631637
DTNB	-5.08981	0.210805	-0.569134	0.380268
DTNBP1	-14.8386	0.918931	-0.882456	0.02767
DTWD1	-2.47282	-0.164601	-0.588012	-0.228735
DTWD2	10.1465	0.577767	0.646232	-0.087328
DTX1	-5.09352	4.61753	-0.557716	0.176877
DTX3	5.93497	3.28907	0.461573	0.260433
DUBR	7.10152	-1.47384	0.435658	-0.297657
DUS1L	9.80763	-4.11608	0.8027	-0.184267
DUS4L	-2.32365	0.632922	-0.451113	-0.0336849
DUSP1	7.43435	-1.84358	0.556145	-0.281037
DUSP14	-5.40497	0.371337	-0.474908	0.419534
DUSP16	2.65124	-1.34063	0.254921	-0.18394
DUSP18	-6.61316	1.02695	-0.66723	-0.104623
DUSP2	-2.73191	2.52174	-0.28366	0.50381
DUSP22	3.0545	-3.23442	0.193061	-0.269662
DUSP23	-5.13197	-1.77093	-0.482706	-0.344472
DUSP26	-4.91516	4.92717	-0.669974	0.340465
DUSP27	-3.71948	1.60301	-0.625098	0.161788
DUSP3	-2.05906	3.28015	-0.320867	0.534955
DUSP4	3.54908	4.51495	0.461087	0.270974
DUSP5P1	-2.97017	1.89895	-0.56449	0.328283
DUSP6	-0.473935	4.54247	-0.0381144	0.31889
DUSP7	2.51808	3.74768	0.386742	0.0963452
DUSP8	5.85769	-0.310804	0.384157	0.0411067
DUT	3.95269	3.76566	0.431503	0.062413
DVL1	-0.828544	4.58656	-0.465306	0.131916
DVL2	9.81842	3.04258	0.511875	-0.0307039
DYDC2	-25.4492	-2.5268	-0.907927	-0.0180249
DYM	4.90139	1.27926	0.545467	-0.00375885
DYNC1I1	-8.77062	-0.74514	-0.594179	0.175637
DYNC1LI1	1.05669	0.169793	0.446661	0.338166
DYNC2H1	10.6817	2.89526	0.481548	0.152171
DYNLL1	-16.2605	1.34862	-0.845367	0.0613274
DYNLT1	-0.415947	-0.149263	-0.461071	-0.495051
DYNLT3	-0.897778	2.09004	0.157768	0.356633
DYRK2	-9.6754	1.3676	-0.666055	0.045629
DYRK3	-9.16088	0.445613	-0.773343	-0.198393
DZIP3	-9.05657	8.24741	-0.750044	0.234804
E2F1	-0.177573	-1.68807	0.377166	0.0987747
E2F3	-6.03442	3.55601	-0.683304	0.27434
E2F5	-7.98886	1.39441	-0.827298	0.104076
EAF1	-1.71006	1.16433	-0.329803	0.1169
EAF2	1.035	-2.23294	0.00873333	-0.433393
EARS2	-3.18513	2.81177	-0.709783	0.264325
EBAG9	-1.12483	-0.935709	-0.10464	0.196432
EBF1	3.2264	-1.2221	0.343307	-0.404469
EBI3	-3.0035	-3.22556	-0.55613	-0.20842
ECH1	-5.47398	-1.18286	-0.506869	-0.22079
ECHDC2	2.50061	-1.11307	0.0219761	-0.165658
ECHDC3	-16.2212	2.41588	-0.926351	-0.00400627
ECHS1	-6.96965	-1.71402	-0.435869	-0.0443477
ECI1	1.23141	1.63708	0.243128	-0.268139
ECI2	-3.13252	-0.392824	-0.284495	-0.299337
ECM1	9.37466	-0.143552	0.886616	-0.00966947
ECSIT	2.45763	0.771442	0.661141	0.210415
EDA	-4.99905	-2.46633	-0.603488	-0.242967
EDARADD	-8.62874	-0.81326	-0.710063	-0.124006
EDC3	-4.05928	1.13918	-0.414039	0.185403
EDEM1	3.86345	1.12064	0.566965	-0.006756
EDF1	-6.37835	1.63284	-0.615428	0.183011
EDIL3	4.72885	-2.73279	0.322844	-0.202884
EDN1	-3.58753	2.95479	-0.537678	0.0865898
EDN3	2.677	-1.30038	0.587935	-0.120597
EDNRA	4.51998	-0.411864	0.545391	-0.227354
EDNRB	-9.63791	1.24978	-0.826735	-0.175016
EED	7.48453	2.98821	0.463049	0.0708093
EEF1AKMT1	-3.89846	2.53035	-0.6086	0.0667708
EEF1AKMT2	2.60172	1.70953	0.0355177	0.0390991
EEF2K	8.77683	-2.08079	0.682468	-0.118729
EEPD1	22.2982	-3.89654	0.917342	-0.209617
EFCAB1	-21.1486	3.94801	-0.945287	0.156951
EFCAB11	-1.00881	-4.68115	-0.117321	-0.40658
EFCAB14	3.53304	-1.51246	0.197815	-0.542572
EFCAB2	0.610071	-1.13759	0.224533	-0.286647
EFCAB7	3.17912	2.639	0.492318	0.21242
EFCC1	-2.95088	-0.922256	-0.314358	-0.149379
EFEMP1	-2.94717	1.50202	-0.606911	-0.262203
EFEMP2	-5.17522	1.58067	-0.678203	-0.157148
EFHB	-7.04893	0.692623	-0.618951	-0.185136
EFHC2	-7.71716	4.21729	-0.787952	-0.0134617
EFHD2	1.00415	-0.0266572	-0.0616098	-0.240422
EFL1	-1.29501	-1.2112	-0.0335209	-0.310382
EFNA2	-2.13643	-1.8032	-0.414583	-0.30852
EFNA5	9.0496	2.38131	0.796462	0.110165
EFNB1	-1.48416	2.02054	-0.432155	-0.205026
EFNB2	-11.3008	3.28202	-0.704151	0.384488
EFNB3	-15.0159	4.0125	-0.938656	0.144822
EFR3A	9.63977	-0.40127	0.858022	-0.050545
EFR3B	-1.20634	1.99792	-0.391569	0.202202
EGFEM1P	-3.97431	0.660047	-0.62393	-0.353708
EGFL6	-3.76716	-0.883015	-0.635349	-0.0617461
EGFL7	-0.0113193	2.29126	0.235375	0.483685
EGLN1	-4.36743	-2.06511	-0.678085	-0.28543
EGR1	10.4119	5.23948	0.585633	0.198141
EGR2	2.75916	6.66983	0.0840805	0.362994
EGR3	-4.27441	2.14727	-0.341193	0.613573
EGR4	-0.976484	3.79275	-0.300295	0.325256
EHBP1L1	-6.73858	2.45095	-0.639132	0.482637
EHD1	0.53656	-1.66395	-0.0967009	-0.457757
EHD2	9.74536	3.12117	0.70164	0.292162
EHF	0.210464	-1.65451	0.197733	-0.360103
EHMT1	9.11047	0.276562	0.629582	-0.192194
EID1	-2.20545	1.33086	-0.301348	0.277927
EID2B	-3.54338	3.55033	-0.625949	0.241978
EIF1	-9.97201	-1.20361	-0.658483	-0.0410152
EIF1AD	-3.41272	0.22137	-0.586896	0.0564024
EIF1AX	3.42433	1.29897	0.668147	0.315434
EIF1AY	-5.84624	0.458352	-0.759365	-0.160236
EIF1B	5.22524	0.739325	0.570709	0.213534
EIF2A	10.825	-0.636157	0.829653	0.0456926
EIF2B2	1.38749	-1.0074	0.499782	0.0363127
EIF3D	-5.84512	0.375238	-0.61419	-0.0355996
EIF3J	-2.46945	0.952799	-0.430893	-0.0323856
EIF4A2	5.35442	1.91672	0.634984	0.123353
EIF4E	2.69807	1.82409	0.580266	0.0752546
EIF4E1B	7.34535	-0.312937	0.877797	0.182619
EIF4E2	5.0533	-1.60993	0.74881	-0.0488823
EIF4E3	8.27716	1.87726	0.838512	0.126163
EIF4EBP1	-6.19906	-0.684881	-0.726711	-0.086345
EIF4G2	2.98496	-1.77924	0.508256	0.049879
EIF4G3	3.33805	-0.738783	0.595273	-0.11864
EIF5	8.90994	0.960237	0.737067	0.083562
EIF5A2	8.22075	-0.0314606	0.892596	0.0034141
EIF6	-6.56546	0.0262776	-0.647709	0.268125
EIPR1	-9.24709	1.66843	-0.773006	0.224246
ELAC2	-2.52134	-0.629764	-0.474755	-0.0804233
ELAVL4	9.38126	3.62304	0.721724	0.447287
ELFN2	-4.69761	2.85477	-0.861139	0.156536
ELK1	-3.4515	-0.295697	-0.465511	0.157879
ELK3	-0.145324	-3.46357	-0.125863	-0.56463
ELL	7.22414	1.61311	0.478759	0.167494
ELL2	2.08665	2.19601	0.275495	0.24539
ELL3	-13.3532	0.360032	-0.849431	-0.0846117
ELMO1	0.227792	0.464218	0.311952	0.150358
ELMO2	-3.53533	0.4739	-0.67486	-0.0472137
ELMO3	6.45303	-1.11906	0.794554	0.0348482
ELMOD2	4.08701	2.47167	0.346495	0.0136897
ELMOD3	12.0407	-1.58652	0.655764	-0.212019
ELMSAN1	0.907703	1.47997	-0.119896	0.0770621
ELN	2.45612	1.19182	0.0417232	-0.304409
ELOA	-1.96261	0.088806	-0.369811	0.140639
ELOB	-8.3913	0.488274	-0.6242	0.0994784
ELOVL1	4.62765	-5.17735	0.516977	-0.404562
ELOVL4	4.38959	-2.6959	0.742257	0.0251072
ELOVL5	2.54786	-0.909488	0.0578412	-0.562367
ELOVL7	9.37034	-4.91231	0.61811	-0.467143
ELP3	0.0967747	1.53691	0.207331	0.223115
EMB	4.41819	-2.49965	0.643683	-0.256261
EMBP1	4.32481	-1.63474	0.699363	-0.0727933
EMC2	0.449546	-3.47522	0.0062684	-0.516179
EMC3	-4.91745	0.224859	-0.521547	0.260427
EMC3-AS1	4.00627	1.98452	0.313418	0.0715645
EMC7	-9.91473	-1.55104	-0.716383	-0.168248
EMCN	4.09988	-2.93196	0.607241	-0.222786
EMG1	-9.22966	0.0383566	-0.788113	0.00726643
EMID1	-8.39678	2.80154	-0.782245	-0.0997886
EMILIN2	1.52149	-7.70779	0.381458	-0.609864
EMILIN3	4.5811	0.13652	0.782475	0.0911586
EML1	0.697476	1.43329	-0.0653386	-0.0701133
EML2	5.69792	-2.89986	0.699307	-0.240861
EML5	7.51833	3.41457	0.330906	0.37061
EML6	6.70115	3.50425	0.694722	0.375478
EMP1	-5.32736	-1.5931	-0.552229	-0.397338
EMP2	1.1314	-0.547141	0.0143258	-0.421304
EMP3	-6.65893	-1.31503	-0.589633	-0.336655
EMSY	12.5125	1.90771	0.641153	-0.010949
EMX1	8.293	0.999773	0.790709	0.252887
EMX2OS	-2.3952	1.00919	-0.556154	-0.194683
ENAH	2.00578	-0.375793	0.00959572	-0.423607
ENC1	-5.6848	1.05576	-0.528629	0.624148
ENDOD1	1.55599	-1.68956	0.227432	-0.310034
ENDOU	-4.52096	1.26828	-0.47812	0.0907779
ENG	2.15248	-1.0731	0.383183	-0.142074
ENKD1	3.24959	3.34517	0.330444	0.0622278
ENKUR	-5.64327	0.74687	-0.559359	-0.163499
ENO1	-12.7446	-0.928396	-0.821489	-0.0912396
ENO2	3.20916	-0.181372	0.666734	0.238889
ENO3	0.325581	-0.878168	0.0821827	-0.449211
ENO4	0.843113	1.81224	0.0534877	-0.172797
ENOX1	-12.4948	2.30527	-0.761522	0.157329
ENPP1	-1.54174	-1.43902	-0.553505	-0.156588
ENPP2	3.39659	-5.07225	0.217775	-0.456249
ENPP4	-1.10353	-1.04545	-0.0887371	-0.197676
ENPP5	3.38348	-0.966513	0.820211	0.0890767
ENPP6	1.50653	-1.48629	0.293011	-0.27043
ENSA	-5.04425	3.76829	-0.45321	0.461636
ENTPD3	6.3793	1.05794	0.609163	0.00123878
ENTPD4	20.2983	-0.624191	0.932023	0.0613655
ENTPD6	-9.46288	1.11067	-0.600984	0.520382
ENY2	-5.02217	-0.550541	-0.56915	-0.10649
EPB41	20.5902	1.02945	0.933376	0.101034
EPB41L1	12.4212	-3.23554	0.834946	-0.0268665
EPB41L3	5.5485	-1.16042	0.733545	0.145436
EPB41L4A	-3.51557	-8.99486	0.107154	-0.277
EPB41L4A-AS2	-1.99026	-5.10708	0.151186	-0.200477
EPB41L4B	-7.61423	2.34244	-0.693907	0.431791
EPB41L5	7.48498	5.11296	0.519681	0.149302
EPC1	6.06907	2.39775	0.319881	-0.0177018
EPC2	5.14987	1.88339	0.50166	0.095766
EPCAM	-5.63248	-6.86618	-0.48519	-0.174502
EPDR1	-1.55134	-2.63861	0.184802	0.122314
EPHA10	-5.9059	0.27765	-0.70338	0.155132
EPHA3	3.07403	1.01945	0.139843	0.357689
EPHA4	1.08507	3.04238	0.0225637	0.538314
EPHA5	-5.47297	0.499437	-0.555304	0.360353
EPHA5-AS1	-2.07019	0.135889	-0.275984	0.234558
EPHA6	-3.34151	-0.247398	-0.400586	0.0196673
EPHA7	1.78687	-3.44733	0.402704	-0.250392
EPHB2	5.14069	-0.265164	0.631126	-0.169257
EPHB3	-1.14957	1.67923	-0.0120107	0.045423
EPHB6	5.08725	3.20087	0.725739	0.212527
EPHX1	-4.79911	0.23176	-0.483607	-0.361801
EPHX4	3.84168	3.79091	0.68138	0.417702
EPM2A	3.29954	-0.955964	0.716455	-0.0540612
EPN3	4.68487	-1.5981	0.836465	0.0565697
EPOP	-11.7696	3.57949	-0.739597	0.449372
EPRS	0.734271	-2.22403	0.227756	-0.111436
ERBB2	-3.15228	1.17825	-0.68023	-0.206367
ERC1	-3.03953	-1.42445	-0.500025	-0.369132
ERC2	-15.2904	-0.454918	-0.843751	0.263506
ERC2-IT1	0.99841	2.37733	-0.11018	0.225819
ERCC2	-9.17104	3.22833	-0.736426	0.0942982
ERCC4	10.4095	-0.416253	0.711779	-0.151772
ERCC6L2	-9.76849	0.411326	-0.776445	0.155076
ERFE	-15.1777	2.18571	-0.92644	0.153257
ERG	1.63142	-2.28488	0.520353	-0.251845
ERH	-7.07144	1.20909	-0.796306	-0.0374212
ERI3	-8.04487	-1.0242	-0.538466	0.0707446
ERICH1	-1.78397	1.04902	-0.116995	0.068617
ERICH2	-3.50134	-2.40976	-0.436198	-0.306341
ERICH3	-6.15854	1.59288	-0.701491	-0.0122265
ERICH5	10.6471	0.950631	0.692273	0.0632203
ERICH6-AS1	-18.5727	-1.6052	-0.938353	-0.105183
ERLIN1	-6.93091	4.7561	-0.743055	0.293193
ERMARD	-2.34962	-0.368591	-0.593206	-0.307193
ERMP1	7.86616	-1.06717	0.648388	-0.207701
ERO1A	1.72351	0.738864	0.324198	0.281551
ERO1B	4.18098	1.33743	0.406024	-0.218763
ERP44	12.8251	4.1281	0.665976	0.142326
ERRFI1	5.46468	0.362091	0.796098	0.0675696
ESAM	3.05847	-1.05472	0.599509	-0.134725
ESCO1	11.231	-0.511465	0.667522	-0.0414883
ESD	-7.30071	1.39682	-0.695774	0.0724516
ESRRA	11.4455	-1.91922	0.912696	-0.142378
ESRRB	2.20482	-2.83709	0.472033	-0.227321
ESRRG	15.5581	-2.9127	0.92846	-0.147946
ESYT1	2.95799	-0.923816	0.617707	0.27394
ETFB	-10.1195	-1.20255	-0.557381	-0.170328
ETFDH	-3.99496	1.25286	-0.49353	-0.0993127
ETFRF1	-4.3485	-2.54539	-0.361949	-0.373277
ETHE1	1.82616	-0.714571	0.516446	-0.0511355
ETNK1	-2.94067	1.24986	-0.600792	0.179544
ETNPPL	-9.80347	0.540007	-0.821278	-0.0837273
ETS2	7.42842	3.8278	0.723982	0.422626
ETV1	-0.902182	-0.449834	0.23415	0.0475489
ETV5	1.80045	1.92933	0.323001	-0.235668
ETV6	14.4168	7.25211	0.761312	0.302076
EVI2B	-3.65592	-3.4545	-0.456806	-0.286591
EXD3	-2.31772	2.77755	-0.516661	0.505948
EXOC1	-5.12531	-2.5826	-0.534137	-0.370344
EXOC3-AS1	-7.70574	2.10628	-0.670476	0.181994
EXOC4	-5.49051	-0.743322	-0.75708	0.148824
EXOC6	-15.4501	2.77644	-0.852406	0.365987
EXOG	8.64438	-1.00056	0.580973	-0.0687332
EXOSC8	0.202179	0.433229	-0.488573	-0.185428
EXPH5	0.647713	0.997097	-0.0700862	0.442532
EXT1	-1.90108	2.94923	-0.274909	0.415733
EXTL1	0.851062	3.43473	0.205205	0.494681
EXTL2	12.4118	-1.03885	0.899793	0.0918569
EXTL3	1.62901	3.92706	-0.149791	0.328851
EYA2	-5.72842	1.27414	-0.654899	-0.171064
EYA3	6.41423	1.04794	0.515102	-0.00375207
EYA4	13.357	-6.09992	0.813601	-0.252496
EZR	-3.55021	0.0992229	-0.646268	-0.302957
F12	-13.3239	2.77427	-0.854439	0.294912
F7	2.05293	-1.83629	0.623562	0.0629864
F8	1.08004	3.97731	0.333699	0.447539
FA2H	2.68005	-3.51818	0.168558	-0.395412
FAAH2	2.99703	0.0111661	-0.0199733	0.10611
FABP3	-10.817	-0.0615149	-0.715036	0.215723
FABP5	-10.2391	-1.5305	-0.751117	-0.383914
FABP5P3	-9.25794	-1.02984	-0.758026	-0.379221
FABP6	-8.19784	-5.05346	-0.424751	-0.340805
FABP7	-11.0974	1.59415	-0.942815	-0.0310014
FADS1	-1.01519	-0.407344	-0.450436	-0.449522
FADS2	-8.66118	-0.955083	-0.708164	-0.316295
FADS3	-11.9968	4.60037	-0.787634	0.281702
FADS6	7.4069	-0.124947	0.633784	0.155059
FAH	-6.18119	1.55987	-0.765412	-0.0616979
FAM102A	-1.07412	-0.161158	-0.518684	-0.236244
FAM102B	-11.2982	5.80808	-0.79412	0.242758
FAM104B	4.52087	0.679045	0.648973	0.118884
FAM105A	-5.98632	-1.07208	-0.723687	-0.108434
FAM106A	4.64842	2.47287	0.445298	0.187283
FAM107A	-6.02062	-0.0578275	-0.683288	-0.159849
FAM110A	16.8323	2.82648	0.769106	0.1458
FAM110C	-13.9852	9.68441	-0.904647	0.225423
FAM111A-DT	0.636906	-2.39532	-0.14876	-0.478651
FAM117A	-12.2616	-1.82536	-0.893786	-0.140959
FAM117B	0.992563	8.21304	-0.0922206	0.572078
FAM120A	-5.14079	1.19031	-0.673974	-0.0117394
FAM120AOS	-15.6054	1.7299	-0.839474	-0.0931056
FAM120C	7.69111	0.302957	0.731536	-0.0377612
FAM122C	-13.6787	1.37874	-0.889614	-0.0561076
FAM126B	4.43506	0.0823585	0.674754	0.135378
FAM129A	-4.97328	-5.33276	-0.533361	-0.406801
FAM129B	-9.39689	-1.18806	-0.764028	-0.143066
FAM131A	-4.29434	1.10652	-0.498826	0.388808
FAM131B	6.8371	-0.913796	0.814604	0.190004
FAM133A	-3.95348	6.24498	-0.39027	0.579086
FAM133DP	7.29902	-1.72547	0.607139	0.0449886
FAM135B	3.94595	-2.78828	0.735654	-0.227404
FAM13A	5.00459	2.07595	0.379425	0.530221
FAM13A-AS1	7.07437	-1.53914	0.48854	-0.320551
FAM13B	3.87233	-0.998551	0.567332	-0.12086
FAM149A	-10.7486	2.70948	-0.893964	0.0714836
FAM151B	-4.29853	-0.966622	-0.512313	0.0159701
FAM153A	5.51492	4.28186	0.342645	0.415916
FAM155B	-0.515294	-4.07573	-0.204934	-0.269438
FAM160A2	-3.67822	5.35052	-0.624949	0.394852
FAM160B2	3.691	0.570768	0.511256	0.0290215
FAM161A	0.297766	5.75496	-0.337803	0.258547
FAM162A	-7.92052	-3.34804	-0.517361	-0.0505447
FAM162B	7.70361	11.7858	0.539321	0.594043
FAM167B	3.83873	-2.15396	0.748687	-0.0678776
FAM168B	2.5081	-1.25733	0.621642	0.0453515
FAM169A	1.78671	3.53131	0.325778	0.253124
FAM171A1	1.79318	-2.2426	0.501526	-0.048983
FAM171A2	-8.0046	2.35158	-0.656482	0.162989
FAM171B	-11.8321	0.726968	-0.911151	0.0396187
FAM172A	-1.03123	1.65058	-0.464803	0.152719
FAM174B	-5.93204	1.46702	-0.505769	0.321909
FAM181A	-9.89494	0.336843	-0.857811	-0.15689
FAM181B	-2.37032	-0.846697	-0.43762	-0.501989
FAM182B	-6.47625	1.24147	-0.615819	0.13921
FAM184A	-6.7699	3.13013	-0.768398	0.145185
FAM185A	0.853169	3.15301	-0.0316748	0.302827
FAM187A	-4.99237	1.69269	-0.758011	0.206968
FAM189A1	-0.319256	-0.106594	-0.0749722	-0.463939
FAM189A2	-1.98855	-0.665277	-0.528431	-0.45691
FAM189B	-0.150681	-1.8269	0.431796	0.0126119
FAM196A	-3.81787	-1.47227	-0.636149	-0.3712
FAM198B	5.83594	2.89116	0.564622	0.0851746
FAM19A1	-11.3507	4.5066	-0.766947	0.406011
FAM19A2	1.73752	1.367	0.210195	0.0992047
FAM200B	-7.95385	1.47583	-0.662928	-0.0655298
FAM206A	4.91209	-0.410896	0.751376	0.173715
FAM207A	-10.0656	-0.97731	-0.727458	0.00608748
FAM208B	5.40149	-0.395928	0.568696	0.0572509
FAM209A	2.91673	-1.01289	0.490398	0.0178451
FAM20A	8.99604	-0.382634	0.681863	0.214219
FAM210B	9.402	2.19189	0.636939	0.114318
FAM212A	-10.2765	-0.49721	-0.658713	-0.0286346
FAM212B	-1.83144	-0.114426	-0.225944	0.383482
FAM213A	-2.73002	1.22761	-0.0898255	-0.00133585
FAM213B	-8.36212	-1.67266	-0.490371	-0.127845
FAM214A	11.9764	-0.428645	0.72634	-0.023173
FAM216A	10.7871	-0.948871	0.891834	0.00208097
FAM217B	8.5889	3.78838	0.773607	0.362997
FAM218A	1.14383	1.56376	-0.128127	-0.158243
FAM221A	5.27338	-2.08936	0.403563	-0.421161
FAM222B	9.51655	-1.01578	0.821065	-0.0348884
FAM225B	4.02303	-4.29437	0.369373	-0.409383
FAM228B	-4.12481	1.15836	-0.619236	-0.123114
FAM229B	-11.6824	-1.46044	-0.687961	-0.0896155
FAM234A	3.78868	-3.4857	0.2239	-0.448289
FAM234B	0.755631	4.42372	0.19869	0.605917
FAM241A	-9.92283	-2.76695	-0.706586	-0.169872
FAM241B	-7.13935	7.13436	-0.727559	0.398434
FAM24B	-0.282315	-1.33914	-0.417054	-0.13737
FAM27E2	-0.744516	2.02633	-0.386932	0.0234895
FAM27E3	-0.294457	3.39976	-0.42951	0.140143
FAM32A	-7.32916	-0.283872	-0.569578	0.128326
FAM35BP	4.96496	-0.513315	0.60578	-0.208759
FAM3C	0.828972	1.36275	0.3018	0.248462
FAM43A	9.24161	-2.15336	0.801571	-0.0839326
FAM43B	2.17577	-0.0677567	0.50823	0.102299
FAM46A	-4.95825	-1.37354	-0.649198	-0.408061
FAM47E	-4.92972	6.04469	-0.632271	0.312703
FAM49A	-8.82421	3.70951	-0.67185	0.412323
FAM49B	7.41944	2.44648	0.73472	0.408026
FAM53C	-1.26192	2.04607	-0.593627	0.199858
FAM57B	3.12697	-4.41738	0.71366	-0.179917
FAM69B	-0.00401328	-0.547766	0.271175	0.0613965
FAM71E1	16.7092	-4.59914	0.886759	-0.135985
FAM71F1	-21.1415	1.82904	-0.924434	0.0958171
FAM76A	-2.64808	2.06583	-0.485543	0.101302
FAM76B	8.87512	0.751213	0.662658	-0.126818
FAM78A	6.4044	-0.509684	0.830445	0.0685
FAM78B	10.4879	3.49202	0.824404	0.15221
FAM81A	3.563	4.3296	0.629045	0.273003
FAM83D	5.39668	-1.02296	0.805224	0.0639194
FAM83H	-1.20915	0.796327	-0.167751	0.252186
FAM84A	10.4568	5.17865	0.621046	0.512532
FAM84B	-1.28985	-1.49212	-0.114425	-0.351645
FAM86B3P	-8.99189	-1.5368	-0.593953	-0.0640985
FAM86C1	-11.2061	-0.266592	-0.6773	-0.120876
FAM86EP	-5.75084	-0.133851	-0.472887	-0.149772
FAM86FP	-9.31731	-2.10356	-0.618869	-0.15039
FAM86HP	0.365662	-0.138534	0.381179	-0.0613264
FAM89A	-3.73595	-2.77997	-0.518579	-0.441285
FAM89B	1.94733	0.404096	0.472896	0.264425
FAM95A	8.42561	1.18703	0.510765	0.148652
FAM95C	1.36809	-3.13054	0.0544685	-0.598758
FAM98A	-2.2473	-1.19561	-0.218256	-0.141659
FANCA	2.39119	-0.413955	0.210013	0.055139
FANCC	6.76419	1.28831	0.43465	-0.0975162
FANCE	1.7029	-0.839544	-0.0874609	-0.254594
FANCG	2.54836	0.838245	-0.11833	-0.133248
FANCI	8.03373	-1.23074	0.835066	0.0282458
FANCL	-1.87701	0.23852	-0.575794	-0.00256858
FANK1	0.505568	-0.165548	-0.105821	-0.456968
FAP	4.91235	0.733657	0.481044	0.432231
FAR1	3.36722	0.0538674	0.286817	-0.0819738
FAR2	2.11504	-2.25998	0.653872	0.0115497
FAR2P1	-10.5236	0.763852	-0.783357	0.14282
FAR2P2	-9.09607	0.808388	-0.741978	0.129304
FARP1	-12.8978	5.37323	-0.926965	0.0208877
FARSB	-6.64524	-0.100391	-0.669272	0.177321
FASTKD1	18.2555	-2.37523	0.891339	-0.0966336
FASTKD5	4.04149	1.53808	0.695079	0.209236
FAT1	-1.73967	1.33309	-0.45415	-0.218042
FAU	-5.21031	-0.251958	-0.559114	-0.0856034
FBL	-3.67143	-0.385154	-0.668831	-0.177294
FBLIM1	3.08474	-1.62661	0.636941	-0.13131
FBLN2	-8.84542	-0.763223	-0.790106	-0.149167
FBLN5	-3.53866	0.733416	-0.413963	0.245251
