gene	PLS1	PLS2	C1	C3
STRADA	7.58713	0.491905	0.750902	0.00348254
STRAP	-8.69294	0.309555	-0.507353	0.351326
STRBP	8.41623	0.863852	0.825518	0.162404
STRIP1	-6.92586	2.03498	-0.683882	0.307504
STRIP2	0.280681	-0.651777	-0.150879	0.0443645
STRN	15.1242	-0.491061	0.913471	-0.0429706
STS	11.795	0.394372	0.888661	0.184692
STT3B	-3.72993	-2.24855	-0.526336	-0.133359
STUM	-19.318	-0.0813805	-0.946558	0.0670018
STX12	-10.3032	2.63299	-0.785351	0.0576362
STX16	5.93789	-0.544246	0.554597	-0.29404
STX17-AS1	-6.00723	1.86404	-0.870576	-0.196327
STX19	3.53055	3.42839	0.567689	0.5283
STX1A	-11.9161	6.97928	-0.731127	0.550521
STX1B	6.44431	0.0328756	0.702171	0.098431
STX2	-4.48721	-1.63653	-0.616427	-0.137181
STX7	-3.07808	0.627067	-0.453937	-0.0803966
STX8	6.59797	0.180927	0.625743	0.0343093
STXBP1	5.72378	2.58348	0.594408	0.369687
STXBP3	-2.13024	-1.49999	-0.461677	-0.507937
STXBP4	-1.9015	-1.58748	-0.51684	-0.523089
STXBP5	-1.31392	1.19254	-0.156647	0.0752089
STXBP5L	13.4827	3.87248	0.794773	0.283646
STXBP6	-1.98563	3.43636	-0.295285	0.0882714
STYK1	-15.166	3.4743	-0.830809	0.37631
STYXL1	-6.2985	-0.86605	-0.487274	-0.218389
SUB1	-18.8823	-0.0287428	-0.916828	-0.0288744
SUCO	-1.85749	0.41027	-0.585143	-0.263755
SUGP2	17.4194	1.73119	0.835802	0.0211207
SUGT1P3	-5.53527	-0.060614	-0.648892	0.0159111
SULF1	-1.71889	-0.286919	-0.41893	-0.468165
SULF2	-15.5762	-2.91867	-0.868179	-0.137982
SULT1C4	-0.315662	1.0727	-0.399215	-0.32805
SUMF1	-18.6512	-1.54103	-0.861229	-0.0794182
SUMF2	2.72197	-3.00083	0.472047	-0.164467
SUMO2	-5.99307	1.07295	-0.619758	0.143247
SUMO3	-20.8301	-0.391974	-0.89928	0.0564808
SUN1	6.67246	1.94695	0.293916	0.115302
SUPT16H	6.64018	3.03781	0.632257	0.267761
SUPT20H	6.21889	0.498859	0.408729	-0.182116
SUPT7L	9.17006	-0.19529	0.705291	-0.11225
SURF2	-2.74415	-0.812503	0.0230751	0.245464
SURF4	-1.4794	0.576409	0.0719168	0.28679
SUSD1	-15.6791	1.10715	-0.879228	0.231971
SUSD3	-8.03914	-3.94919	-0.650584	-0.215604
SUSD4	-3.35348	0.547786	-0.364896	-0.135406
SUSD5	3.01797	2.86067	0.576168	0.402023
SUSD6	0.42327	1.85002	0.0341588	-0.0100956
SUV39H1	-5.56609	4.08559	-0.490948	0.334056
SUZ12	8.13671	2.87172	0.575434	0.235327
SV2A	10.5667	0.156673	0.706776	-0.00917619
SV2B	-4.38954	3.56392	-0.307283	0.677748
SV2C	5.04733	-1.96361	0.877411	-0.0511424
SVIP	4.01737	-5.72524	0.412965	-0.464072
SVOP	-15.8707	2.23802	-0.84412	0.274802
SWI5	-8.6849	-1.19839	-0.586304	-0.172798
SWSAP1	-4.10673	0.166732	-0.411998	-0.176552
SYBU	5.48359	3.50869	0.355303	0.448989
SYCE1	0.0590873	6.26191	0.0788809	0.642067
SYCP2	19.7178	-1.11926	0.932845	0.0422581
SYCP2L	2.47084	2.2944	0.339583	0.134944
SYDE2	2.25146	1.64135	0.210848	-0.0963039
SYF2	-3.054	-0.462783	-0.463679	-0.0812918
SYK	-7.43924	-5.22366	-0.583673	-0.215019
SYN2	-6.46411	1.52468	-0.732795	0.201504
SYN3	5.28327	-0.239957	0.581631	0.364745
SYNDIG1	2.23285	-1.46669	0.740188	0.185158
SYNE1	13.9543	2.37902	0.733002	0.238832
SYNE4	9.89634	-4.21787	0.874754	-0.17442
SYNGR2	2.64439	-2.604	0.28716	-0.352219
SYNGR3	-8.74983	4.19056	-0.598911	0.377159
SYNJ1	2.51815	-1.099	0.415508	-0.0987161
SYNJ2	2.01613	-5.98587	0.396808	-0.415894
SYNM	-1.89513	3.16558	-0.298902	0.109001
SYNPO	-8.28605	-3.23517	-0.578724	0.0384165
SYNPO2	-0.210655	4.34421	0.0345748	0.371328
SYNPR	-11.1482	3.9221	-0.820534	0.157922
SYPL1	4.53698	-2.56724	0.362296	-0.479204
SYT1	-1.82053	1.71148	-0.288974	0.504523
SYT10	-4.5927	6.646	-0.681411	0.0748861
SYT12	6.14413	0.0826802	0.891042	0.0561717
SYT13	-1.05152	6.42886	-0.128225	0.679438
SYT14	2.95705	4.66129	0.182151	0.225162
SYT15	4.80866	-2.53234	0.634295	-0.346393
SYT16	-4.07088	3.11738	-0.427355	0.433376
SYT17	-20.2505	0.188884	-0.942597	0.0327889
SYT2	7.49234	-3.74347	0.874038	-0.182756
SYT3	3.24991	-2.19793	0.695212	0.055318
SYT4	-5.10876	2.63075	-0.57089	0.251449
SYT5	-4.92929	3.37337	-0.444276	0.610824
SYT6	-0.462547	-5.48273	-0.140044	-0.747418
SYT9	-5.3852	1.02048	-0.573837	-0.186581
SYTL1	-5.04638	-1.01883	-0.725438	0.0132746
SYTL2	-10.9183	1.73109	-0.815706	0.126036
SYTL3	-4.49888	-5.06903	-0.35775	-0.394658
SYTL4	-4.32018	2.20819	-0.569287	-0.130522
SYTL5	-6.04342	0.300335	-0.797531	0.0816357
SZRD1	-1.57283	-1.15257	-0.260613	-0.519696
SZT2	12.5614	1.49051	0.731311	-0.119321
TAB2	-4.78415	4.54965	-0.651605	0.106278
TAB3	3.067	0.915145	0.536595	0.243745
TAC1	-8.91936	-0.342389	-0.665672	-0.0631053
TAC3	-1.55053	3.52826	-0.494926	0.307153
TACC1	5.27194	-2.24063	0.628	0.130909
TACC3	3.93562	-2.26086	0.526957	-0.0490556
TACR2	-5.92718	0.418206	-0.625908	0.278671
TADA1	-1.34214	2.28316	-0.581846	0.117986
TADA2A	10.3067	2.14974	0.702532	0.181249
TADA2B	9.0687	-0.181154	0.741354	-0.0671533
TAF10	-10.5139	-0.840464	-0.702226	-0.0399397
TAF12	3.35668	-1.0098	0.494168	-0.112763
TAF13	5.54925	-3.58678	0.678502	-0.107307
TAF1A	-0.272815	1.73174	-0.327891	0.119178
TAF1C	8.26263	1.6537	0.582359	-0.0350532
TAF1D	6.81144	1.72995	0.540993	0.060645
TAF3	6.8003	-1.84181	0.678212	-0.131982
TAF4B	12.8836	1.93818	0.842463	0.110024
TAF5L	3.37098	-0.4043	0.458423	-0.0945976
TAF9B	-9.06677	1.60142	-0.865022	-0.122087
TAGLN2	-4.04557	-1.77697	-0.505456	-0.442504
TAGLN3	-10.86	-0.0409154	-0.685111	0.175937
TALDO1	-2.97368	-3.15621	-0.326361	-0.427811
TAMM41	-11.3386	1.02186	-0.740612	0.248694
TANC1	5.39351	-3.4999	0.539334	-0.470183
TANGO2	6.59274	-2.22979	0.677902	-0.202677
TANGO6	-5.23597	1.6053	-0.438785	0.219301
TAOK1	-5.82009	1.60334	-0.540363	0.0569201
TAP1	4.88306	-2.47802	0.497478	-0.582285
TAPT1	-2.21469	1.95592	-0.383836	0.123738
TARBP1	0.732459	3.44689	-0.152152	0.313554
TARDBP	11.4569	0.604166	0.689621	0.0979289
TARSL2	3.60615	-4.24638	0.349703	-0.331451
TAS2R10	9.77583	3.69361	0.608448	0.159039
TAS2R13	9.7603	-0.339098	0.664088	-0.187892
TAS2R14	11.5703	3.04765	0.709506	-0.0872788
TAS2R30	11.647	1.79913	0.661733	-0.179921
TAS2R31	9.78611	1.63285	0.636008	-0.081591
TAS2R43	8.12841	2.56019	0.593506	-0.101711
TAS2R45	7.78747	2.50209	0.541352	-0.137915
TAS2R5	7.99678	2.69407	0.584093	-0.197189
TAS2R50	6.84548	2.40728	0.538016	-0.118035
TASP1	4.71636	5.00487	0.385793	0.32066
TATDN1	-6.74524	-2.0269	-0.436144	-0.0895413
TAX1BP1	-0.207949	-0.132209	0.207477	0.0360677
TAZ	4.84653	0.926585	0.521686	0.00866111
TBC1D1	7.10546	1.62865	0.576185	0.140233
TBC1D10A	-10.874	1.55233	-0.826883	0.0498926
TBC1D10C	-3.12948	-2.68197	-0.288701	-0.251968
TBC1D12	3.30734	-2.69176	0.417354	-0.370768
TBC1D13	-9.57143	1.86941	-0.71862	-0.0736754
TBC1D14	-6.2621	-0.0361048	-0.681979	-0.0272276
TBC1D15	0.208787	1.57876	0.0125068	0.0495719
TBC1D16	5.68339	-2.00156	0.718657	-0.0663244
TBC1D19	6.80134	-0.402439	0.745055	0.00150443
TBC1D22A	-4.86861	2.45299	-0.545623	0.0216184
TBC1D24	-7.74091	6.75486	-0.828889	0.303404
TBC1D26	-8.08753	0.826954	-0.84565	0.0228778
TBC1D30	9.27983	-1.48306	0.713245	-0.123213
TBC1D31	-0.0769674	-2.5343	-0.180009	-0.121375
TBC1D4	9.86116	-1.75682	0.837668	-0.0476432
TBC1D8	6.6008	-3.38457	0.633943	-0.271424
TBC1D8B	5.29073	-2.47306	0.408329	-0.205571
TBC1D9	-1.97749	0.838205	-0.0905461	0.515358
TBC1D9B	-0.655346	-2.5547	0.0988817	-0.316521
TBCA	-15.7113	-0.8908	-0.83559	-0.0828389
TBCB	-5.80646	1.24364	-0.618528	0.0631734
TBCE	7.39585	-1.51194	0.822199	-0.0179982
TBCEL	8.34072	0.761046	0.555673	-0.122243
TBL1X	1.6204	-2.83219	-0.0390749	-0.507508
TBL1Y	3.36601	-2.73112	0.195515	-0.446733
TBL2	-5.89475	1.54591	-0.516234	0.211945
TBR1	9.77463	1.1592	0.777031	0.175206
TBRG1	1.79427	-1.06724	0.468263	0.205442
TBX19	-4.07412	-2.95702	-0.510117	-0.526085
TBX2	0.320052	-0.108658	0.210035	-0.256246
TBX2-AS1	2.6864	-1.22371	0.289031	-0.34833
TBX3	3.3873	-1.02127	0.428255	-0.225592
TBXA2R	-6.28121	1.36194	-0.549459	-0.0627133
TC2N	2.49159	0.897498	0.288069	-0.00558196
TCAP	-4.28916	2.0626	-0.650008	0.1625
TCEA3	-20.5158	4.19144	-0.933035	0.0336076
TCEAL9	-1.63115	2.27069	-0.404565	-0.22727
TCERG1	5.35122	0.815982	0.495118	-0.0296981
TCERG1L	-0.827326	3.86579	-0.119622	0.186302
TCF7L1	-6.29644	1.24743	-0.664994	-0.10521
TCF7L2	11.1072	6.27111	0.806683	0.157734
TCFL5	-0.971075	-0.388443	-0.137344	-0.217227
TCHH	6.32424	-1.86293	0.772428	0.10477
TCHP	11.342	-0.828571	0.670921	-0.141935
TCIM	3.37965	3.40869	0.358352	-0.0629564
TCOF1	3.46453	1.32124	0.708078	0.365399
TCTA	-8.69779	-1.39237	-0.664263	-0.0872793
TCTE1	-7.89023	-0.000351229	-0.624995	0.017015
TCTEX1D1	14.0982	-1.66787	0.877407	0.0716504
TCTN1	-2.64036	2.51804	-0.663007	0.0215287
TCTN2	8.23632	4.05287	0.439159	0.155291
TDG	7.44027	2.84011	0.518374	0.183712
TDP2	8.7202	0.238436	0.737781	-0.0129391
TDRD1	7.97652	3.12306	0.709765	0.422054
TDRD10	-1.29786	-0.893722	-0.245089	-0.365396
TDRD3	11.6003	-2.43218	0.791381	-0.276329
TDRD6	9.52254	-1.7758	0.605314	-0.217203
TDRD7	2.47611	3.26475	0.343834	0.162901
TDRD9	-15.4946	0.0105975	-0.859286	0.0597743
TDRKH	-9.76738	3.18546	-0.724309	0.352002
TECPR2	-7.84789	1.90343	-0.797979	-0.0630818
TECTA	1.48938	-1.59967	0.132999	-0.511455
TEDC2	3.83321	1.8414	0.41168	0.405732
TEK	-4.66337	1.02881	-0.743753	-0.0287015
TEKT2	-6.25632	1.15764	-0.776272	-0.00182959
TEKT4	-0.0256875	-2.41602	0.381902	-0.0732375
TENM1	-2.86811	-2.05008	-0.6439	-0.391547
TENM2	3.77813	1.48675	0.202602	0.188393
TENM3	-6.99939	2.93349	-0.837033	0.0285483
TENM4	3.04013	-4.33857	0.478959	-0.00365113
TEPSIN	6.03044	-0.84287	0.650082	-0.183766
TERF1	-5.88121	1.4243	-0.707248	0.0277452
TERF2IP	-5.22756	2.30014	-0.587058	0.310715
TES	1.96483	-2.27568	0.265433	-0.248126
TESC	2.33823	-2.74855	0.639056	0.0307477
TESPA1	1.82514	1.52503	0.57994	0.399068
TEX26	-0.649323	0.135841	-0.154683	-0.428209
TEX29	1.96157	2.87303	0.574476	0.488768
TEX30	0.373275	4.45871	0.10062	0.082033
TEX47	0.0923358	2.16729	0.195199	0.0270973
TEX9	-1.77971	0.705736	-0.541454	-0.260319
TF	2.00874	-3.42819	0.24648	-0.429184
TFAM	9.68806	0.579728	0.897745	0.0825663
TFB2M	5.41145	0.802622	0.674708	0.249686
TFDP2	-4.14252	-2.54551	-0.232976	-0.220077
TFEB	6.16006	-2.05269	0.441444	-0.387173
TFEC	-4.35115	-1.71585	-0.601169	-0.162216
TFPT	-11.2574	4.49523	-0.788919	0.185969
TFRC	-3.36597	-0.349014	-0.183114	0.0023906
TG	-15.4294	-5.89254	-0.786595	-0.196527
TGFBI	-5.31086	0.264595	-0.622337	-0.257937
TGFBR1	7.06064	-3.71543	0.513244	-0.403017
TGFBR3L	-5.11142	2.34486	-0.428551	0.647263
TGFBRAP1	2.96194	3.60764	0.357014	0.557585
TGM1	7.98567	0.26618	0.739596	0.024686
TGM2	3.06869	0.440842	0.279576	-0.114243
TGOLN2	-5.17587	1.99976	-0.55614	0.162767
THAP10	10.8413	-0.443137	0.93621	0.0624592
THAP8	-5.36559	1.57857	-0.550702	0.0900623
THBD	-3.70623	1.19412	-0.434291	-0.123163
THBS3	5.92383	2.71492	0.650531	0.167961
THBS4	-5.24875	-6.98723	-0.376932	-0.57092
THEM4	6.49354	-0.680465	0.455289	-0.169095
THEM5	-5.60951	1.79513	-0.420576	0.1856
THEM6	2.28596	-0.182778	0.647373	0.132609
THEMIS	1.23408	-0.759382	0.583336	0.0685325
THEMIS2	3.02099	-2.23591	0.54199	-0.359484
THG1L	5.35835	-0.969726	0.591052	-0.0120306
THNSL2	-4.30469	0.851799	-0.543335	0.084392
THOC1	6.77209	0.224755	0.527339	-0.16061
THOC2	5.58718	0.399605	0.31541	-0.153051
THRA	-13.124	1.05244	-0.902759	0.0276107
THRB	-3.7895	4.68755	-0.653734	0.298829
THSD4	9.85081	0.511392	0.589979	-0.25828
THSD7A	4.42823	-0.103423	0.31068	0.0307881
THTPA	-14.3839	-1.63536	-0.833499	0.0342849
THY1	-3.52584	1.41903	-0.199716	0.473942
TIA1	6.81906	3.43323	0.451304	-0.00733172
TIAM1	9.44777	-0.362993	0.595937	0.00613909
TIAM2	4.56117	1.20713	0.601212	0.257027
TICAM1	3.60873	3.64727	0.567372	0.158769
TIE1	1.31717	0.435672	0.36871	-0.123157
TIFA	7.77551	-3.59843	0.849417	-0.125534
TIGAR	3.94208	-2.6754	0.720271	-0.0914915
TIGD3	7.80808	2.04939	0.741477	0.359826
TIMM10	-16.6884	1.44922	-0.828757	0.170764
TIMM13	-8.89471	1.16847	-0.659136	0.0431128
TIMM17B	-8.10264	0.354944	-0.571495	0.219827
TIMM21	0.334135	-1.35017	0.229361	-0.0588419
TIMM23B	9.89631	-1.52924	0.6439	-0.25831
TIMM8A	1.90076	1.8754	0.338021	0.226911
TIMM8B	-25.1973	-3.17762	-0.902287	-0.124652
TIMP1	-7.65566	-1.50475	-0.734088	-0.275915
TIMP2	-5.79823	-2.11933	-0.740361	-0.298906
TIMP3	-2.04018	-0.0277003	-0.483714	-0.430946
TIMP4	-10.4162	-2.8672	-0.612125	-0.320651
TINCR	-10.0596	0.796489	-0.822694	-0.126656
TIPARP	0.501784	0.690271	-0.0177212	-0.455413
TK1	0.745778	-1.259	0.113523	0.137025
TK2	-0.945326	-0.110257	-0.19711	-0.249167
TKFC	-11.8452	-2.03426	-0.902064	-0.0994721
TLCD2	-5.78906	-1.72839	-0.425233	-0.066894
TLDC1	-8.79363	-1.87794	-0.626067	-0.0910974
TLE1	-1.62724	-0.228208	-0.289542	0.201621
TLE2	7.65164	-1.22429	0.833314	-0.0969422
TLE4	1.38852	-0.812449	0.116068	-0.441201
TLK1	-4.13104	-2.26591	-0.354029	-0.282329
TLL1	-8.20737	1.13536	-0.572996	0.319195
TLL2	-1.14401	-3.69128	-0.176075	-0.473718
TLN2	-8.10368	3.67355	-0.706231	0.469853
TLR1	-2.73896	-3.8425	-0.382483	-0.283522
TLR2	-4.64482	-3.27304	-0.501408	-0.311203
TLR3	-4.27295	0.91984	-0.479062	-0.26431
TLR4	-4.41066	0.354961	-0.478525	-0.0902088
TLR6	-2.20378	-3.80673	-0.320015	-0.423575
TLR7	-7.17313	-1.28422	-0.561712	-0.0098542
TLX2	1.30231	-2.40007	0.459183	0.176608
TM2D3	-14.9478	4.16406	-0.864097	0.198461
TM4SF18	1.55195	-2.77299	0.448686	-0.270114
TM6SF1	0.259976	3.79575	0.114744	0.259073
TM7SF2	-6.03372	2.73666	-0.565624	0.260899
TMA16	4.17001	2.92849	0.298826	0.151943
TMC6	2.44602	-3.73419	0.235302	-0.393791
TMC7	3.27834	-1.91611	0.264128	-0.398047
TMC8	-6.07317	-2.16336	-0.521106	-0.313955
TMCC1	3.9141	-1.09588	0.503232	0.0886056
TMCC2	9.01952	-1.80286	0.816481	-0.203672
TMCO6	4.51002	-2.24913	0.436148	-0.246449
TMED10	-4.3496	1.16554	-0.699336	-0.0376176
TMED3	-3.16418	0.0827831	-0.396549	-0.00653486
TMEFF2	-19.1122	-2.04571	-0.866709	-0.0880473
TMEM100	-4.49488	-1.16896	-0.590986	-0.320471
TMEM106A	-5.81803	-3.04718	-0.608382	-0.340235
TMEM106C	-7.19246	4.39305	-0.845477	0.128694
TMEM107	-7.15907	2.70335	-0.763685	0.347267
TMEM108	-8.45374	4.24569	-0.831054	0.183193
TMEM109	3.72659	1.86055	0.395482	0.220846
TMEM117	-6.56649	1.75408	-0.601784	-0.0606542
TMEM120A	-7.63299	-3.06075	-0.623717	-0.111903
TMEM121	-4.01752	1.70852	-0.408838	0.256288
TMEM125	1.6216	-2.62171	0.144519	-0.350768
TMEM127	6.22153	-0.857016	0.766555	0.0917148
TMEM128	-3.53402	0.593481	-0.656558	-0.250085
TMEM130	-16.7073	3.15489	-0.872939	0.227993
TMEM132A	-9.02885	3.58728	-0.785473	0.316581
TMEM132C	3.86161	-1.10093	0.760601	-0.0836021
TMEM132D	-3.29239	1.68735	-0.230528	0.596953
TMEM132E	11.9433	1.40619	0.673848	0.241322
TMEM136	-8.8854	-2.15813	-0.675355	-0.225775
TMEM140	3.33177	-0.865781	0.359155	-0.33018
TMEM141	-4.49515	-0.214955	-0.255223	0.110129
TMEM145	12.408	-0.684519	0.778851	-0.0829773
TMEM14C	3.54453	-2.38049	0.752584	-0.0464543
TMEM150C	-5.02767	2.63787	-0.533583	0.306415
TMEM151A	-2.43987	-1.09233	-0.173066	-0.0994002
TMEM155	1.56063	2.22814	0.598305	0.405415
TMEM158	-15.4057	0.958014	-0.936984	0.118701
TMEM159	-11.849	0.227773	-0.92497	-0.146887
TMEM161B-AS1	6.2787	-0.152025	0.692067	0.0284373
TMEM164	-8.44485	3.27424	-0.71985	0.217207
TMEM165	3.60197	-2.36575	0.315722	-0.462321
TMEM169	2.36531	-1.37144	0.535486	0.0444694
TMEM17	-8.76621	-2.92103	-0.853869	-0.0517104
TMEM170A	-2.45385	0.885058	-0.583432	-0.317718
TMEM170B	6.57127	3.77296	0.607068	0.433494
TMEM173	-6.24815	-1.78144	-0.471373	0.222648
TMEM176A	-10.4761	-0.0955262	-0.793052	-0.17138
TMEM176B	-10.7347	0.29385	-0.787283	-0.145158
TMEM178A	3.99931	-0.927994	0.546442	-0.109463
TMEM179B	-2.05265	-2.14046	-0.300971	-0.463251
TMEM18	-10.0924	-2.27786	-0.723628	0.0933929
TMEM181	-6.50123	1.89675	-0.52015	0.29444
TMEM182	-4.63255	-2.96259	-0.252794	-0.234687
TMEM184B	-2.13234	1.45433	-0.226851	-0.0181436
TMEM184C	2.84479	0.255364	0.598279	0.0289273
TMEM187	-4.72994	-0.546286	-0.386227	-0.0794648
TMEM189	0.026862	-4.84134	0.121587	-0.390693
TMEM191A	1.77518	-0.93511	0.324403	-0.0664086
TMEM196	-3.80317	2.86278	-0.426088	0.0429079
TMEM200A	-15.2348	-2.81836	-0.884644	-0.012864
TMEM200C	-2.12372	10.3909	-0.324661	0.56518
TMEM201	5.31669	-2.69228	0.654687	-0.225585
TMEM204	3.47651	0.0917056	0.632214	-0.0575606
TMEM205	-9.78516	1.83402	-0.734767	0.256143
TMEM206	-0.120403	-4.17089	-0.00198945	-0.515513
TMEM208	-11.2486	0.328159	-0.787503	-0.0169692
TMEM209	-1.8359	-0.367845	-0.478505	-0.324811
TMEM215	-3.73685	-1.15676	-0.583925	0.0884525
TMEM218	-3.28677	-1.32425	-0.51972	-0.381738
TMEM219	-5.32572	0.629545	-0.53124	-0.102445
TMEM223	7.89966	0.560898	0.77733	0.194683
TMEM229A	2.84465	-1.10081	0.538841	-0.111339
TMEM229B	6.66948	-3.76908	0.743076	-0.121681
TMEM232	3.48825	4.41812	0.299827	0.198256
TMEM233	-6.44564	-0.0570125	-0.684082	-0.103071
TMEM234	-6.26523	1.03301	-0.677234	0.209361
TMEM237	12.2336	1.86085	0.78558	0.122978
TMEM238	-9.86811	1.46191	-0.811903	-0.0890336
TMEM241	4.80751	2.15863	0.364209	0.38706
TMEM242	-7.22285	1.24491	-0.602331	0.309194
TMEM243	-0.937282	0.414643	0.341721	0.400913
TMEM244	-1.92502	-4.47233	-0.334359	-0.360891
TMEM249	0.937962	-0.569115	-0.0495904	0.184296
TMEM255B	4.79011	-2.98047	0.707214	-0.305944
TMEM256	-8.11629	0.110771	-0.676956	-0.0284033
TMEM263	-22.165	2.22242	-0.957682	0.0925478
TMEM265	6.43211	1.98282	0.47799	-0.00156087
TMEM268	5.17953	1.02815	0.667191	0.490005
TMEM35A	7.31448	-1.62177	0.654259	-0.0164911
TMEM35B	0.165703	-1.37398	-0.211995	-0.511065
TMEM38A	5.25289	-0.1791	0.68213	0.464219
TMEM39A	8.87843	1.05494	0.510668	-0.181967
TMEM39B	-0.243445	1.9622	-0.148353	0.272049
TMEM42	-6.46122	-3.01091	-0.527538	-0.158257
TMEM43	-4.86531	-1.43575	-0.586864	-0.190848
TMEM44	-1.94906	-0.536175	-0.122108	-0.0606907
TMEM45B	1.78716	-4.03484	0.406985	-0.337848
TMEM47	-5.74536	2.98577	-0.711744	0.0388421
TMEM51	-3.32998	-0.792898	-0.374009	-0.329515
TMEM52	-12.3586	2.28196	-0.882594	0.0188098
TMEM53	-10.565	3.20739	-0.753511	0.215662
TMEM54	-7.78893	5.43915	-0.638153	0.275028
TMEM56	2.23682	4.79163	0.0876407	0.5403
TMEM59	6.38037	-1.05259	0.734582	0.0816381
TMEM59L	-12.1521	1.97147	-0.7399	0.337955
TMEM61	-2.94571	-5.35964	-0.330427	-0.195931
TMEM63A	1.46445	-2.9482	0.184583	-0.423722
TMEM65	-4.86647	0.301938	-0.583678	0.0726266
TMEM67	5.15045	2.4316	0.205953	0.086514
TMEM68	-6.7789	-0.13396	-0.737163	-0.0849817
TMEM70	-6.32672	-0.719611	-0.432821	0.0432136
TMEM74B	1.81252	5.40947	-0.135418	0.299441
TMEM81	5.14936	1.07373	0.834507	0.192887
TMEM86A	-5.62231	3.9582	-0.50632	0.289709
TMEM86B	9.41443	0.896472	0.840984	0.101051
TMEM87A	2.88111	-0.379055	0.269414	-0.332997
TMEM88	3.85238	-0.338319	0.471726	-0.266455
TMEM8B	-4.92406	0.424616	-0.576863	0.218774
TMEM9	-12.1924	0.478837	-0.748319	0.058842
TMEM91	0.557648	1.43186	-0.389021	0.120253
TMEM94	-2.67764	1.0652	-0.600349	0.0476578
TMEM97	-4.09607	-0.31556	-0.412895	0.387279
TMEM98	2.44601	-3.39993	0.220723	-0.476516
TMF1	6.12213	0.267948	0.562919	-0.01666
TMIGD3	-3.69848	-0.979224	-0.410953	-0.133652
TMOD1	2.03597	4.39483	-0.0266446	0.600149
TMOD3	-2.57517	0.239336	-0.63844	-0.119829
TMPO	6.90949	4.13814	0.698325	0.359467
TMPRSS5	-2.52041	1.61606	-0.64373	-0.304262
TMSB10	-18.6016	0.983956	-0.876026	0.290053
TMSB15A	0.822535	0.0136667	-0.100475	-0.129151
TMSB15B	-0.0141811	-0.0493988	-0.306457	0.0175191
TMSB4X	-9.59952	-2.68849	-0.774388	-0.163071
TMSB4Y	-5.10444	-0.28017	-0.532441	0.0151584
TMTC1	-12.2591	-4.64974	-0.651533	-0.14539
TMTC2	1.56972	-0.155347	0.0705272	-0.274902
TMTC4	8.10174	-0.0203629	0.708933	0.0845141
TMX1	0.423592	-0.405023	0.0999725	-0.378174
TMX2	1.84581	-0.473033	0.512394	-0.0304182
TMX4	1.74772	-0.157793	0.613158	0.133858
TNC	1.60046	0.00964097	0.048487	-0.374819
TNF	9.87077	-3.47552	0.755837	-0.173547
TNFAIP1	3.2952	2.52126	0.499523	0.362741
TNFAIP2	-7.48079	-2.59248	-0.701114	-0.129063
TNFAIP8L1	-7.91891	1.93931	-0.583047	0.53318
TNFAIP8L2	-8.10371	-2.09142	-0.629645	-0.134863
TNFAIP8L3	-6.79948	-1.19431	-0.617788	-0.149298
TNFRSF10B	-4.3364	-3.59584	-0.403018	-0.341823
TNFRSF11A	-14.3651	3.6497	-0.765116	0.471479
TNFRSF12A	0.484248	-7.57263	0.258473	-0.589009
TNFRSF14	-0.909731	3.10799	-0.108297	0.182549
TNFRSF21	-1.30218	-2.7152	0.0756872	-0.307825
TNFRSF25	13.2326	7.34441	0.688936	0.223097
TNFRSF4	1.78648	3.37365	0.373174	0.573874
TNFSF12	-3.99922	3.70234	-0.459707	0.135597
TNFSF13B	-1.16732	5.93226	-0.173532	0.67649
TNIK	-6.1885	1.45812	-0.777381	-0.108555
TNIP1	5.46979	-3.37019	0.825036	-0.147756
TNIP2	-0.987517	-1.16052	0.00831715	-0.154643
TNKS	5.40397	-0.132793	0.51819	-0.220675
TNKS2	-6.00734	0.466999	-0.664957	-0.0985591
TNNC2	7.49548	5.06428	0.768207	0.320202
TNNI3	-11.4584	0.0882187	-0.695058	0.23513
TNNT1	-12.6773	0.201801	-0.83431	0.233298
TNNT2	1.01641	3.74817	0.342514	0.371697
TNR	-2.57312	0.0391222	-0.634293	-0.0687004
TNRC6A	6.60268	3.1046	0.497424	0.0325906
TNRC6B	4.40369	1.69489	0.368577	0.102711
TNRC6C	3.91368	3.25853	0.159746	0.0835231
TNS1	3.35972	-5.35736	0.37171	-0.658395
TNS3	-3.25917	2.14486	-0.569777	-0.0220924
TNXB	3.70427	-0.439367	0.582518	0.0481599
TOB1	5.56294	0.526422	0.277073	-0.434382
TOB1-AS1	7.39059	-0.467603	0.667088	-0.0853026
TOE1	1.48663	0.680659	0.0623122	0.217926
TOLLIP	-8.88804	0.947278	-0.640191	0.35051
TOM1L1	-10.4222	3.75657	-0.756692	0.144569
TOMM34	-2.07226	-4.43951	0.0769575	-0.0989407
TOMM40	2.77998	-0.708353	0.602422	0.0326038
TOMM6	-8.30295	1.63165	-0.703188	0.147421
TOP1MT	-1.59457	-1.18271	-0.438476	-0.430629
TOP1P2	8.14246	2.10857	0.624326	0.0798748
TOR1AIP2	4.74707	-2.98511	0.634516	-0.230809
TOX	2.90585	5.21119	0.19307	0.55078
TOX2	4.81047	1.33967	0.818066	0.192315
TOX3	-8.9396	-1.04447	-0.806679	-0.0371994
TOX4	-4.48147	0.92636	-0.384909	0.154421
TP53AIP1	1.13487	1.69256	0.0672958	0.171699
