gene	DK_PLS2_matchedX	DK_PLS1_dCTonly_matchedX
GOLPH3	0.344562	1.71742
GOLPH3L	3.79357	1.32579
GOLT1A	0.148188	-1.12501
GON4L	-1.2929	0.499984
GON7	-3.39604	-1.06267
GOPC	5.24414	5.95066
GOSR2	1.64547	-0.562327
GOT1	1.66206	2.06545
GOT2	0.460048	1.33151
GPAT3	-0.259376	1.12748
GPATCH4	1.62462	0.276901
GPATCH8	0.251211	1.7424
GPBP1L1	0.408766	1.5538
GPC2	-4.0469	-5.08818
GPC4	-1.59583	-2.50113
GPC5	-2.06975	-2.55338
GPC6	0.992244	-0.925522
GPCPD1	0.274197	1.70173
GPD1	-1.65186	-1.18246
GPD2	-0.8809	-1.92447
GPER1	-1.17158	-0.89331
GPHN	-0.283751	0.92639
GPIHBP1	-0.279046	0.429099
GPLD1	-0.794497	1.58447
GPM6A	4.34101	0.863718
GPM6B	1.31586	-1.11811
GPN1	4.45509	1.9857
GPN2	3.99871	3.09608
GPNMB	1.47366	-0.835911
GPR107	-0.960212	-2.14013
GPR108	-0.883065	0.656939
GPR137B	-1.98945	-2.49538
GPR137C	2.53094	3.49707
GPR143	0.773453	-0.525753
GPR146	-1.56567	0.602823
GPR149	-0.505399	0.98141
GPR150	5.36102	2.50517
GPR155	7.15387	3.32907
GPR158	2.64095	3.20889
GPR160	0.787839	-1.52635
GPR161	-0.708035	1.74185
GPR179	-3.47774	-3.5553
GPR180	2.37638	2.86458
GPR183	-3.66483	-3.96897
GPR19	-0.832828	0.375331
GPR20	1.90976	1.82929
GPR22	4.23089	4.96275
GPR25	2.44048	-0.367125
GPR26	2.9843	3.08333
GPR27	0.940506	-0.681736
GPR34	-1.48797	-2.17652
GPR4	-2.48126	-0.917828
GPR6	0.317501	-0.800887
GPR61	0.111859	1.29551
GPR62	-0.131256	0.393489
GPR68	1.80582	-0.709487
GPR83	2.14136	0.308627
GPR85	0.349443	1.51897
GPR88	-0.168307	-1.4249
GPRC5C	-3.50829	-4.00416
GPRIN1	1.57016	-0.450541
GPRIN2	3.32577	-0.850098
GPSM1	0.713338	-0.532283
GPSM2	-2.07892	-1.32823
GPT2	0.502524	-1.22885
GPX3	5.16284	4.07284
GPX4	1.76008	0.356182
GPX7	-1.91347	-1.11686
GRAMD1B	-2.37227	0.75285
GRAMD4	4.77244	0.552897
GRASP	5.33505	3.33791
GRB10	2.5189	-0.591817
GRB14	0.394185	-0.979374
GREB1	-0.549041	1.18446
GREB1L	-3.86672	-3.82768
GREM1	2.13208	1.96258
GREM2	0.790033	1.36953
GRHPR	0.531593	0.560974
GRIA1	3.16821	-0.719656
GRIA2	6.02366	3.24838
GRID1	0.150004	0.14198
GRID2	-0.672154	-2.53665
GRIK1	2.40547	0.762103
GRIK2	3.25527	0.337178
GRIK3	3.18435	1.23302
GRIK4	-0.285654	-0.811946
GRIK5	-1.86008	-2.91022
GRIN2A	3.43983	3.31192
GRIN2B	1.49726	-0.0589744
GRIN2C	-1.14158	-1.84454
GRIN3A	2.40317	-0.905083
GRIP2	0.530536	1.88447
GRK3	-0.764971	-0.0666936
GRK5	1.02963	0.389876
GRM1	5.06551	1.15371
GRM3	3.99055	1.46264
GRM4	-4.35829	-1.47246
GRM5	0.298455	-0.318184
GRM7	1.29797	0.216428
GRM8	2.01731	0.442505
GRN	-0.450946	-1.76024
GRP	-1.12724	-2.1138
GRPEL2	3.55242	3.51371
GRSF1	2.62307	1.3612
GS1-124K5.11	-5.73852	-0.853868
GS1-124K5.4	-2.68293	-3.19796
GSAP	-1.08378	0.0801356
GSDMB	-0.122233	1.0337
GSDME	1.90635	1.86549
GSE1	-1.44177	0.436439
GSG1	5.86505	0.260816
GSG1L	1.36506	-0.677798
GSK3B	3.1746	3.9329
GSKIP	2.23818	-0.551907
GSN	-3.47858	-3.13704
GSPT2	3.13377	0.707586
GSR	-2.46877	-1.66709
GSS	3.71515	0.90273
GSTCD	0.2521	0.776797
GSTK1	-4.09527	-1.24604
GSTM1	-0.655452	-1.54472
GSTM2	-0.690593	-1.66569
GSTM2P1	-0.833555	-1.45309
GSTM3	1.36755	-0.972904
GSTM5	-0.135054	-1.40245
GSTO2	1.55902	-1.05096
GSTP1	-2.00396	-3.00204
GSTT1	-0.155236	0.972014
GTDC1	2.62034	1.49935
GTF2A1	1.8052	2.57767
GTF2A2	-1.3688	-1.16143
GTF2F2	0.263518	-1.33068
GTF2H2B	-1.10973	1.24194
GTF2H5	-1.95361	-2.41643
GTF2IRD1	0.719825	1.8978
GTF3A	-0.471475	0.63534
GTF3C2	0.89589	1.99948
GTF3C3	-0.0460653	1.63345
GTF3C6	-0.869072	-1.82681
GTPBP1	-2.51075	-0.65956
GTPBP4	1.35919	-0.845693
GUCA2B	-5.37093	-0.127465
GUCD1	-4.57087	-1.84553
GUCY1A1	1.09888	-1.1818
GUCY1A2	2.64802	3.06837
GUCY1B1	4.54741	2.01803
GUK1	0.969467	-1.07775
GULP1	5.96043	1.90716
GUSB	-1.47267	-0.555579
GUSBP4	0.501631	1.90303
GXYLT2	-0.299827	-2.02437
GYG1	0.688742	0.128906
GYG2	1.15975	0.0207533
GYPE	2.18487	-0.313044
GZF1	2.20265	3.58757
H1F0	-1.12214	1.01406
H2AFJ	-2.47273	-2.13659
H2AFX	-4.10647	-1.33529
H2AFY2	0.543111	2.07188
HAAO	-0.0135541	0.874121
HACD1	0.951602	-0.846207
HACD2	-1.16292	-0.487404
HACD4	-0.206108	-1.57403
HACE1	0.71384	1.77209
HACL1	3.4745	3.82858
HADH	0.616469	-1.16415
HADHB	-2.22425	-2.85925
HAGHL	1.40455	2.36143
HAGLR	-1.04185	-0.310988
HAGLROS	-0.391222	-0.419333
HAMP	-0.00825666	-0.573169
HAPLN2	-1.92812	-0.746432
HAPLN4	1.77512	2.55477
HAR1A	1.20569	2.2429
HARBI1	0.638939	1.10988
HARS	2.77674	3.14949
HAUS3	-0.668341	0.126561
HAUS6	3.11855	3.87575
HAUS7	2.27477	2.01071
HAUS8	-0.733975	0.939654
HAVCR2	-5.94353	-4.97111
HBG1	-2.26074	-3.35596
HBM	2.29841	0.257074
HBP1	-3.26834	-0.823772
HBQ1	1.02315	-1.28682
HBZ	-0.219321	-1.67277
HCG23	-0.436874	-1.47964
HCG4	-2.201	-0.177134
HCLS1	-5.54865	-5.05276
HCN1	2.04977	2.67077
HCN2	-2.25785	0.22117
HCN3	4.7038	3.45678
HCN4	-0.957518	-2.41142
HCST	-2.36258	-2.5882
HDAC4	-0.331757	1.2403
HDAC5	0.327487	0.469479
HDAC7	-0.609938	0.584089
HDAC8	-1.67397	0.154855
HDAC9	8.32809	3.53639
HDC	3.30336	0.486272
HDDC2	-1.61914	-2.50735
HDGFL3	1.97189	0.480154
HDHD2	0.62587	0.342724
HEBP1	0.383587	-1.29995
HEBP2	-4.52763	-4.04846
HECA	2.78999	3.66001
HECTD1	2.29792	2.62042
HECTD2	3.47503	0.441936
HECW1	2.23039	2.63001
HEG1	-2.48013	-1.21707
HELB	-3.72996	-1.7555
HELLS	0.779822	1.73918
HELQ	0.589653	2.14604
HEPACAM	-3.26971	-3.51603
HERC2P2	-2.49554	0.147263
HERC3	-2.75261	0.111962
HERC5	-1.00722	-1.90213
HERC6	2.87682	3.50397
HERPUD1	0.781716	1.56811
HES1	-2.0646	-2.87897
HES4	4.27843	-0.0639761
HES5	-0.5674	-1.54516
HES6	-0.847311	0.826147
HEXB	1.91321	1.94256
HEXIM1	1.20934	2.46646
HEY1	0.672488	-1.167
HEY2	-3.98471	-3.93025
HEYL	-3.83726	-4.0826
HGF	4.71934	1.34993
HGH1	-0.914749	-1.85798
HGSNAT	2.33126	1.26173
HHAT	-0.241712	-0.0431995
HHATL	-2.40356	-1.05702
HHEX	-4.63215	-5.13374
HHIP-AS1	-2.22947	-0.0611849
HHIPL1	1.4208	-0.899476
HHLA3	-0.366814	-1.57713
HIC2	0.895967	0.982947
HIGD1B	-0.223853	0.504525
HILS1	-1.16986	-2.57344
HINT3	0.742683	-0.091522
HIST1H1A	-1.33979	0.399173
HIST1H1D	-1.09019	0.741565
HIST1H1E	-2.13243	-0.597047
HIST1H2BK	-2.44571	-2.90451
HIST1H3A	-0.143953	1.59701
HIST1H4A	1.15083	2.72516
HIST1H4E	1.7587	3.07625
HIST1H4H	0.726527	1.64333
HIST4H4	-1.95307	0.0549098
HIVEP2	2.17665	2.8277
HK2	-6.29379	-6.02792
HKDC1	-0.22772	-1.41497
HLA-A	-7.3537	-5.75887
HLA-B	-7.90017	-3.6366
HLA-C	-7.0905	-3.92097
HLA-DMA	-5.43254	-5.35728
HLA-DMB	-4.71473	-3.94178
HLA-DOA	-3.02943	-3.2793
HLA-DPA1	-4.3373	-4.68205
HLA-DPB1	-6.31553	-4.8042
HLA-DPB2	-4.82148	-4.94908
HLA-DQB1	-0.860979	-1.93121
HLA-DRA	-3.07529	-3.43669
HLA-DRB1	-3.49892	-3.99155
HLA-DRB3	-4.72652	-5.09224
HLA-DRB4	-2.44599	-3.08061
HLA-DRB5	-3.7114	-4.27313
HLA-E	-8.36052	-4.31027
HLA-G	-7.92193	-4.74053
HLA-H	-6.95245	-5.43717
HLCS	-0.904684	-1.47474
HLF	4.29728	4.59337
HLTF	0.911865	1.94559
HMBS	-0.443364	0.880427
HMCES	-0.086816	1.20387
HMGB1	0.368865	-1.17839
HMGB2	0.0270445	1.51213
HMGB3	1.89073	-0.244959
HMGCL	0.785249	-1.30138
HMGCR	4.89194	1.26055
HMGCS1	4.04133	0.45183
HMGN2	-1.08007	-1.88347
HMGN2P46	-1.15009	-1.85696
HMOX1	-2.56064	-3.613
HMOX2	0.699064	0.919427
HNMT	-0.326649	-1.3041
HNRNPA1L2	-5.16561	-0.240363
HNRNPA3	-0.439026	1.36016
HNRNPA3P1	1.66791	2.58615
HNRNPC	-0.0564092	-1.44701
HNRNPDL	2.48257	3.75188
HNRNPF	-1.4329	0.254406
HNRNPH1	-1.54643	0.188688
HNRNPU	-0.178842	1.05902
HNRNPUL2	3.85451	4.25866
HOMER1	2.25844	2.22727
HOMER3	-4.67684	-1.20472
HOOK1	2.31374	2.15143
HOPX	1.74633	-0.408437
HOXD1	-0.791196	0.0650755
HPCA	4.97733	1.29468
HPCAL1	5.58749	0.921006
HPCAL4	1.98982	-0.584712
HPGD	-2.58813	-4.28142
HPGDS	-3.61929	-3.90086
HPN	-1.70703	0.029833
HPS1	-1.61807	0.567938
HPSE2	2.61406	3.44281
HR	1.62432	2.2801
HRAS	2.09576	-0.801865
HRASLS	0.832645	-1.45199
HRASLS5	3.64717	0.487078
HRC	-3.42278	-0.451598
HRH1	6.18141	1.50226
HRH2	2.71609	3.14276
HRH3	-0.277361	-0.925892
HRK	1.24014	0.174979
HS2ST1	4.58008	0.681757
HS3ST1	-1.15969	1.27804
HS3ST2	2.47149	2.26587
HS3ST4	-1.65451	-1.13131
HS3ST5	0.460551	1.33188
HS6ST2	-2.95408	-1.44025
HSBP1	-1.72533	-2.48679
HSBP1L1	-4.25925	-1.27001
HSD11B1	-1.15266	0.16568
HSD11B1L	2.95921	-0.578643
HSD17B10	-1.70111	-2.51904
HSD17B11	-2.31545	-1.21137
HSD17B12	-2.25858	-2.35317
HSD17B14	-0.869705	-1.54277
HSD17B4	-3.41418	-1.44035
HSD17B6	-0.471082	-1.36386
HSD3B7	-1.15507	-2.16815
HSDL2	-2.94623	-2.99936
HSF4	-0.344443	1.14379
HSP90AB1	3.10158	0.0220672
HSP90B1	3.52941	-0.000101829
HSPA12A	0.768875	1.16129
HSPA12B	1.77849	2.00296
HSPA13	6.29684	1.17903
HSPA2	-0.783295	-0.325386
HSPA4	0.603181	0.308891
HSPA4L	-2.70096	0.556878
HSPA5	-4.04622	-4.54747
HSPB1	0.336405	-1.02644
HSPB11	0.0657533	-1.57414
HSPB2	-1.76082	-0.146674
HSPB3	2.5223	1.02119
HSPB6	0.0810704	0.904848
HSPB8	1.08527	1.91547
HSPBAP1	-2.00375	0.706895
HSPD1	-0.467704	-1.55541
HSPE1	-0.770513	-1.36552
HSPH1	1.51378	2.01233
HTATIP2	-0.228689	1.15847
HTATSF1	0.281267	-1.37486
HTR1A	-0.684132	-1.94063
HTR1D	-0.881642	-1.2234
HTR1E	5.17267	3.90967
HTR1F	3.24938	2.96233
HTR2A	1.32096	2.06302
HTR2C	0.508025	-1.06936
HTR3B	5.85938	2.97966
HTR4	-0.372278	-1.11428
HTR5A	4.92097	4.76112
HTR7	2.60799	-0.45084
HTR7P1	5.64762	0.139095
HTRA1	-2.08484	-2.74227
HTRA3	-3.174	-4.4297
HUNK	-1.37537	1.33515
HVCN1	0.366955	-0.126081
HYAL3	1.43698	1.75993
HYDIN	-1.8412	-2.56875
HYI	0.422481	-1.08466
HYKK	-4.20724	-4.4992
HYLS1	0.291177	2.15723
IARS2	-0.551724	-1.58712
ICA1	1.27715	2.18982
ICA1L	1.66316	2.64438
ICAM2	-1.2861	-0.0396923
ICAM3	-1.9117	-2.50511
ICAM5	1.8051	-0.79539
ICE1	1.78094	-0.780882
ICK	0.730266	1.62165
ID1	-3.22045	-1.26686
ID2	3.05098	1.85751
ID4	-1.06305	-1.72745
IDE	-2.25494	0.853173
IDH1	-3.92129	-3.79464
IDH1-AS1	-1.34531	-2.12854
IDH2	0.37801	-1.19065
IDH3A	-0.572408	0.254343
IDH3B	2.69104	2.86541
IDH3G	-0.0562789	0.613926
IDI1	0.582187	-0.92356
IDI2-AS1	-1.54396	0.31711
IDNK	1.55836	-0.639705
IDS	2.49118	2.8037
IER2	-0.263013	1.32129
IER5	6.28964	5.51127
IER5L	4.69976	4.96232
IFFO1	0.601925	1.70406
IFFO2	-1.72496	0.574667
IFI27	-2.84961	-0.391607
IFI27L1	-1.96693	-2.55935
IFI27L2	-1.58063	-2.19832
IFI30	-5.48023	-5.42243
IFI44L	-6.32413	-3.74917
IFI6	1.70085	1.16089
IFIH1	-2.46626	-1.45188
IFIT1	4.14619	3.51707
IFIT2	-0.881484	-0.705301
IFIT5	0.232645	1.61583
IFITM1	-3.70038	-1.65653
IFITM10	0.861098	1.13924
IFNLR1	2.41954	2.5964
IFRD2	-0.685941	1.06775
IFT122	4.8014	4.29755
IFT22	2.09115	-0.976023
IFT27	-1.1975	-2.38127
IFT57	2.3649	2.65778
IFT74	-2.37528	-2.85784
IGDCC3	-0.844975	0.590306
IGDCC4	-1.82518	-2.61231
IGF1	5.04692	0.677736
IGF1R	-1.93693	0.608082
IGF2BP3	-1.51775	0.256938
IGFALS	1.20466	2.22595
IGFBP2	0.957236	1.87666
IGFBP3	0.181553	0.634761
IGFBP5	0.207623	-1.72422
IGFBP6	0.955613	1.30502
IGFBPL1	-3.80245	-4.17999
IGFL4	-2.89354	-0.228702
IGFLR1	-2.6423	-1.364
IGFN1	-2.03451	-2.70871
IGIP	2.1228	3.25892
IGLL1	-2.80655	0.834752
IGLL3P	-0.958008	1.35183
IGLON5	-0.0925456	0.633338
IGSF1	0.334385	1.82913
IGSF21	3.75219	3.37281
IGSF22	-0.308658	-1.53817
IGSF3	6.75883	3.85319
IGSF6	-3.97517	-3.75659
IKBIP	1.92422	-0.883987
IKBKB	-3.53921	-0.98696
IL10RA	1.10712	-1.15722
IL10RB	-4.43523	-2.47087
IL12RB2	4.92452	0.364237
IL13RA1	-4.703	-4.69115
IL13RA2	-0.882757	-2.01316
IL15	-2.07884	-3.05671
IL15RA	-2.6652	0.0146735
IL17D	0.511916	-0.758945
IL17RA	-5.26389	-1.78298
IL17RB	-0.484711	-1.17593
IL17RC	-4.00697	-0.98368
IL17RD	-0.347971	-1.39975
IL17RE	-4.16574	-1.22648
IL1B	-2.19015	-2.92944
IL1RAP	0.430042	2.35529
IL1RAPL2	6.43207	3.8311
IL33	-0.351308	-1.5994
IL34	-1.22573	-2.48038
IL4R	-0.783149	-1.31286
IL6R	-4.27396	-1.51828
IL6ST	0.00507418	1.40932
IL7R	-1.17206	0.493123
ILF3	0.0633056	-1.51305
ILF3-AS1	0.0659615	-0.991359
ILK	-0.219167	0.775844
IMMP2L	0.55739	-1.33056
IMP4	1.03745	0.34355
IMPA1	-1.62377	0.366912
IMPA2	-3.01181	-2.48807
IMPACT	-0.213807	-1.79028
IMPAD1	1.60488	2.30501
IMPDH1	1.55922	2.18779
INA	1.08904	1.97083
INF2	2.90509	3.27631
ING1	0.377763	1.65619
ING2	1.8251	0.184767
ING3	4.05115	4.63201
INHBA	-2.25833	-0.427509
INHBB	-1.58794	-2.16579
INIP	-1.91834	0.93757
INPP4A	2.16551	0.95645
INPP4B	-0.325504	-0.672126
INPP5A	-0.213847	0.86868
INPP5D	-5.42409	-4.3576
INPP5F	-1.33106	0.832477
INPP5J	-0.0667348	0.784754
INPP5K	-0.335047	-1.67926
INSIG1	2.13558	1.86062
INSIG2	-0.473462	0.85974
INSM1	1.40182	-0.281641
INSM2	1.74392	2.56168
INSR	-0.102497	1.41208
INTS4	-3.33498	-4.31251
INTS4P1	0.454812	1.72234
INTS6L	0.0203094	1.1103
INTS8	0.589542	2.05929
INTS9	1.48709	2.33897
INTU	-1.08443	-1.77954
IP6K2	-3.52623	-0.327826
IP6K3	-0.14459	0.721778
IPCEF1	5.76381	5.53987
IPO5	3.79337	4.36312
IPO5P1	-0.437583	-1.64976
IPW	-1.05759	1.02893
IQCA1	0.0704171	-0.768823
IQCF3	1.1348	-0.665167
IQCF4	1.55915	-0.0317296
IQCG	-0.404539	-0.634502
IQCH-AS1	-1.7713	0.459006
IQCJ	1.34117	-0.0330877
IQCK	-0.967362	-1.80111
IQCN	0.541515	1.46799
IQSEC1	1.10217	2.16421
IQSEC2	0.36519	-1.13841
IQUB	0.864853	2.4548
IRF2BP1	2.605	3.34501
IRF2BP2	-0.564526	0.908525
IRF3	-0.358266	1.18655
IRS1	0.634137	1.791
IRS2	2.57509	2.05626
ISCA1	-0.942009	1.16989
ISCA2	-1.956	-2.56114
ISCU	-0.0164288	1.18217
ISG15	-0.684672	-1.6982
ISL1	-2.28291	-1.29291
ISLR	1.65732	2.10072
ISM1	-4.02552	-3.50067
ISOC1	1.2951	-0.888346
ISYNA1	0.841777	-0.971536
ITCH	-2.55669	0.312246
ITFG1	4.9405	2.23728
ITFG2	-3.17414	0.132816
ITGA1	-2.57281	-2.09405
ITGA11	-0.713586	0.563465
ITGA2	0.314221	0.9658
ITGA2B	3.99593	4.26929
ITGA6	-2.95871	-3.47079
ITGA7	-1.42448	-1.08062
ITGA8	0.995911	0.794189
ITGAM	-3.40859	-3.20873
ITGAV	-7.65438	-4.66914
ITGAX	-2.58098	-3.15935
ITGB1	-6.74591	-1.35668
ITGB1BP1	1.23433	0.119656
ITGB1BP2	0.277076	1.34093
ITGB2	-4.99822	-1.19904
ITGB3BP	-1.3974	0.384912
ITGB4	-0.384812	-0.530382
ITGB7	-3.16034	-3.18816
ITIH5	-0.957821	-0.233073
ITM2A	-3.56366	0.068632
ITPK1	2.45415	3.49892
ITPKA	5.90519	3.44674
ITPKC	-3.93574	-0.167582
ITPR1	3.3663	3.75977
ITPR2	-4.17654	-3.47288
ITPR3	-0.566238	-0.114617
ITPRIPL1	-1.43169	-0.031149
ITPRIPL2	-1.18715	-2.14448
ITSN2	0.958498	2.13401
IVNS1ABP	-0.749217	0.726348
JADE1	1.66168	2.83716
JADE2	2.37153	0.632751
JAK1	-1.65789	-0.284872
JAK2	-1.1107	0.601376
JAKMIP1	-0.874785	-1.8269
JAKMIP3	1.35113	1.96192
JAM2	1.30949	2.70394
JAML	0.734589	-0.699293
JARID2	0.0378798	1.68709
JCAD	0.965349	1.77155
JDP2	-1.78999	1.03562
JMJD1C	0.657524	1.86007
JMJD1C-AS1	3.59085	1.16407
JMJD4	0.808909	-0.644101
JMY	0.707106	2.10735
JPH3	0.518498	-1.11311
JPH4	1.81411	-0.209981
JPT1	0.836353	-1.27053
JPT2	-1.46505	-0.424757
JUN	0.557315	-1.3126
JUP	0.14123	-1.27844
KALRN	4.28661	3.48405
KANK3	0.658046	1.72177
KANK4	-1.48264	-0.313939
KANSL1	0.270333	1.70983
KANSL1-AS1	-1.40496	-1.89856
KANSL1L	-0.851714	-0.727716
KAT2A	1.59356	2.493
KAT6A	0.133054	1.35809
KAT6B	0.177695	1.81876
KAT8	0.853857	1.99292
KATNAL1	3.48316	3.73333
KATNAL2	0.574383	1.25743
KAZALD1	-1.73729	-0.678519
KAZN	1.27691	1.34198
KBTBD11	5.06504	4.64306
KBTBD12	-1.83158	-0.0942346
KBTBD2	-0.350667	1.24642
KBTBD3	1.82572	2.36611
KBTBD6	0.232818	-1.04012
KCMF1	1.13518	1.87113
KCNA1	-0.224358	1.01987
KCNA2	1.67446	2.48336
KCNA3	-0.317557	1.02792
KCNA4	1.51545	0.189109
KCNA5	3.32334	0.536473
KCNAB1	1.58278	0.0759246
KCNAB3	-0.953213	1.32933
KCNB1	5.35114	3.68296
KCNB2	3.6516	1.5268
KCNC1	0.0232236	1.36508
KCNC2	4.16876	4.59361
KCNC3	-0.034947	1.32297
KCNC4	-1.81884	0.631072
KCND3	1.20851	2.59393
KCNE4	-4.74883	-5.30534
KCNE5	-7.70923	-4.30662
KCNG1	0.272901	-1.20956
KCNG3	7.10825	0.450761
KCNH1	3.76946	3.5008
KCNH4	1.0797	2.2768
KCNH5	2.78486	2.59519
KCNH6	0.705556	1.64098
KCNH7	2.29412	0.182719
KCNIP1	-1.16457	-2.0159
KCNIP2	-3.55948	-1.3196
KCNIP3	1.70261	2.92845
KCNIP4	4.43871	4.2199
KCNJ11	1.99357	2.56307
KCNJ12	8.21042	4.24092
KCNJ14	-0.383794	1.0132
KCNJ16	-1.67224	-2.24321
KCNJ2	-0.368703	0.889142
KCNJ3	0.773964	1.75057
KCNJ5	0.648922	0.0392074
KCNJ8	2.30612	2.42808
KCNK1	2.53109	1.4713
KCNK12	-3.12094	0.30516
KCNK2	-0.416812	-1.63581
KCNK3	3.96533	1.53242
KCNMA1	-2.4383	-2.85132
KCNMB1	-1.54612	-2.3447
KCNMB2	1.39031	-0.493095
KCNMB4	3.33285	0.0649718
KCNN2	3.87909	2.27389
KCNN3	-0.491982	-1.59147
KCNN4	-1.0602	-0.0303877
KCNQ1	-3.73239	-3.00512
KCNQ1DN	-1.63981	-2.08871
KCNQ2	-5.35416	-5.11183
KCNQ5	2.52919	3.15875
KCNS1	1.69154	2.40547
KCNS2	5.20428	4.58247
KCNS3	0.90412	1.65694
KCNT1	-1.77416	1.25222
KCNT2	6.61348	3.58961
KCNV1	6.23398	3.39362
KCTD1	3.44824	3.68164
KCTD10	-0.96338	-2.36808
KCTD12	-1.62377	-2.36467
KCTD15	1.28281	-0.335537
KCTD21	0.669345	-0.791661
KCTD3	-4.64329	-2.1438
KCTD4	-0.0836372	-1.54147
KCTD6	2.73819	0.685333
KCTD8	1.71715	2.25612
KCTD9	0.910285	1.81067
KDELC1	2.21148	2.90013
KDF1	0.120319	1.83423
KDM1B	-0.70301	-2.15544
KDM2B	-0.652678	1.31942
KDM4C	-1.48142	0.943638
KDM4D	-0.32887	0.10381
KDM5B	-1.35654	-0.311093
KDM7A	-0.63649	1.24719
KDR	-0.838721	-0.507224
KHDC4	-1.61036	0.272308
KHDRBS2	2.3153	1.62143
KHNYN	1.29853	2.56303
KIAA0319	-0.308081	-0.718387
KIAA0355	-1.12001	0.324572
KIAA0368	1.83505	2.56408
KIAA0513	-0.280615	0.335501
KIAA0825	0.538043	1.07406
KIAA0895	-2.02766	-0.950594
KIAA0895L	-0.243567	0.54887
KIAA1024	3.71875	0.205267
KIAA1107	1.66048	2.50262
KIAA1147	-1.74782	-2.3437
KIAA1191	-0.432234	-1.45726
KIAA1211	-5.62622	-5.40143
KIAA1211L	1.96378	1.73859
KIAA1217	0.0682581	1.18445
KIAA1257	-2.28953	-2.02977
KIAA1324	-1.16572	-0.706761
KIAA1324L	0.109091	1.47612
KIAA1328	1.66325	-0.384671
KIAA1522	0.29357	0.0706248
KIAA1549	8.4733	4.58631
KIAA1549L	8.89512	4.81837
KIAA1551	0.380901	1.92468
KIAA1586	-0.317814	1.13798
KIAA1614	2.10744	3.17239
KIAA1656	0.374645	0.857957
KIAA1841	-1.61342	0.491153
KIDINS220	1.09576	-0.920645
KIF12	-1.21198	-2.25514
KIF13B	-3.08289	-2.00348
KIF15	-1.49483	-0.259462
KIF16B	-1.52328	0.360727
KIF17	5.86529	3.79379
KIF1B	2.6776	-0.110624
KIF21A	0.804427	1.55152
KIF21B	1.29494	-0.962392
KIF22	1.06589	-0.119484
KIF26A	2.57189	1.91595
KIF26B	0.641851	-0.476339
KIF27	-0.861293	1.13421
KIF2A	2.6438	-0.696437
KIF2C	1.87469	2.53532
KIF3C	2.847	1.02818
KIF5A	-1.72315	0.624433
KIF5B	-6.60463	-2.91574
KIF9	0.828886	1.6072
KIF9-AS1	-1.39534	0.410418
KIFAP3	2.03695	1.82611
KIFC2	1.05491	2.36267
KIN	-1.3546	0.409088
KIRREL2	1.3034	-1.62388
KIRREL3	2.44293	0.447515
KITLG	1.50424	2.22551
KIZ	-2.47449	-0.848129
KLC2	1.31981	2.07467
KLC4	-2.50232	-0.623634
KLF10	2.13737	0.0231582
KLF12	2.44497	3.99547
KLF13	-0.683093	0.655337
KLF2	0.00219225	1.13794
KLF3	-1.5358	-2.03097
KLF4	0.652507	1.17562
KLF5	-0.690221	-0.63741
KLF6	4.10654	1.90982
KLF8	2.90909	-0.633428
KLF9	1.96802	2.53941
KLHDC2	3.47091	3.54326
KLHDC8A	0.584011	-1.01093
KLHDC8B	3.79006	-0.270009
KLHL1	-2.30926	-3.78237
KLHL11	1.10637	2.06273
KLHL12	6.42669	1.20012
KLHL13	-3.09023	-3.94292
KLHL15	2.26261	3.68144
KLHL17	2.8455	3.31097
KLHL2	2.71449	0.699327
KLHL20	0.00769161	1.65729
KLHL21	1.14966	2.46037
KLHL24	-1.11633	1.33462
KLHL25	7.62199	3.1581
KLHL29	0.897928	0.61512
KLHL3	-0.457035	1.03449
KLHL35	3.96411	1.01246
KLHL36	-2.35079	-1.30752
KLHL4	1.01667	1.24885
KLHL41	-0.691628	-0.535916
KLHL5	-1.86538	-2.38237
KLHL8	1.282	2.02938
KLHL9	3.29531	3.8735
KLK10	3.08583	-0.626632
KLK5	3.59356	-0.290963
KLK6	-1.45841	-0.309182
KLK7	-0.276791	-2.0263
KLRC2	-2.3617	-2.69909
KLRC3	-1.38581	-2.08772
KLRG1	0.0715444	-1.29466
KMO	5.27485	2.34539
KMT2E	0.0229459	1.46415
KMT5B	2.97168	3.68663
KNDC1	-0.687691	1.14625
KNG1	-0.605168	0.839852
KNOP1	-1.41511	-0.673723
KNTC1	2.68464	2.46718
KPNA4	3.80223	-0.0432561
KPNA5	0.982812	2.28692
KPNB1	2.76439	0.800058
KRAS	6.1458	2.78885
KRBA1	-2.70219	0.118677
KRBOX4	1.26536	-0.677299
KREMEN1	-3.31675	-0.756793
KREMEN2	2.373	-0.197872
KRI1	-1.87581	0.665218
KRIT1	0.385962	1.85075
KRT14	0.213623	-0.526588
KRT17	0.159602	-0.774919
KRT18	-2.52221	-0.928656
KRT19	1.62901	0.409645
KRT222	-0.256641	1.13948
KRT31	2.43234	2.73251
KRT33B	1.3928	1.16015
KRT5	2.98662	2.48815
KRT83	2.39586	0.659328
KRT86	2.06014	0.0294276
KRTAP10-10	-3.32882	-1.92727
KRTAP5-2	-1.58699	0.574593
KRTAP5-7	-0.455967	0.884039
KRTCAP3	-2.9251	-0.362618
KYAT1	3.59997	3.28288
KYNU	-0.426797	-1.35915
L2HGDH	-2.47034	1.02568
L3MBTL1	-2.05267	-2.79115
L3MBTL2	2.66048	3.11993
L3MBTL3	0.186683	0.539205
