gene,C1,C2,C3
KCNN4,0.4701146233924207,0.0657666464265507,-0.4177328041039145
KCNQ1,-0.728246576220929,0.1072380783023734,-0.2416907191876951
KCNQ1DN,0.0059357538028163,0.3741643558896986,-0.3823876421453741
KCNQ2,-0.5893250219591546,-0.1460228149409352,-0.2137277037951466
KCNQ5,0.7813543878370258,0.3717678199596265,0.2182322430482204
KCNS1,0.8726781197838073,0.3784718639636859,0.1864467653768353
KCNS2,0.7485009289418756,-0.0981987716833197,0.4775899667800162
KCNS3,0.5972189990270858,0.6011746473442223,-0.0413350738768595
KCNT1,0.8839322288134676,-0.1033294083524797,0.0671953506037243
KCNT2,-0.3561128131157364,0.339502240216937,0.3526996355056
KCNV1,-0.1221686452873411,0.1190984262550038,0.6917812328215251
KCTD1,0.4602643412472778,-0.0023699561958667,0.6040386165321892
KCTD10,-0.6000365109017959,-0.0264019473399419,-0.1463007833238397
KCTD12,-0.8949679058768046,0.0643695294780687,-0.1366358805617156
KCTD15,-0.6771311040832976,-0.028435053721184,0.0276038846041921
KCTD21,-0.5953890358724891,-0.0510238240176841,-0.2246422466091703
KCTD3,0.2554589743270765,-0.3180649071119665,-0.5531075589961808
KCTD4,-0.8154564186566547,-0.4603866645520793,0.1335238002732481
KCTD6,-0.6069858683416348,0.0254546560998985,0.0068450370231803
KCTD8,0.5960136731983466,-0.3284160910823446,0.3014825560113635
KCTD9,0.8060943598378083,0.4822690908367521,0.0309567690254467
KDELC1,0.5821112241111812,0.1291370906535437,-0.1448627166252319
KDF1,0.6857591114090631,-0.3024835376929343,0.2074810519777994
KDM1B,-0.6192519613482096,-0.3586105148065088,0.0392062218410602
KDM2B,0.5934655653759823,-0.3416291649127742,-0.0384731953760089
KDM4C,0.6499628042742457,-0.2354992068426568,-0.1576270601305624
KDM4D,0.0381294261709051,-0.4267756268835655,0.144924405588272
KDM5B,0.0489409266784154,-0.5790027407442564,0.0864220512703048
KDM7A,0.755365631872383,-0.1454401996423761,-0.0338188846318022
KDR,0.4804674788791153,0.285325470567464,-0.2206700978640952
KHDC4,0.5196258025132243,-0.4455660216613916,-0.0663550261749641
KHDRBS2,-0.3677127946908278,-0.5013689920775838,0.5209656479666568
KHNYN,0.3074413779875875,0.0736607347440238,-0.0958543339036156
KIAA0319,-0.5186530639036533,-0.4412966786334922,0.0727343384295558
KIAA0355,0.3901652419992001,0.0575636147962698,-0.4881142790337353
KIAA0368,0.5896645098187475,1.1440942189195413e-05,0.1692281912702101
KIAA0513,-0.0834925273468832,-0.5058894439428181,0.1501100968493918
KIAA0825,-0.1057998640412472,-0.657938761423072,0.1190839557704113
KIAA0895,0.2123766617949313,-0.2678316735182707,-0.1148775836753689
KIAA0895L,0.0078031272526019,-0.6795191444730059,-0.093551766178675
KIAA1024,-0.7732607504590184,0.2374931723210526,0.0148033174130239
KIAA1107,0.7838350845051322,-0.1710329776355196,0.2220212832687179
KIAA1147,-0.6096036241498005,-0.0715680264089325,-0.3048831514985073
KIAA1191,-0.5357755912067597,0.0642883808728864,0.0751402447960491
KIAA1211,-0.3547617822864014,0.1891885062972482,-0.4386534589229612
KIAA1211L,0.0568804729175007,-0.5435299166248471,0.6331298068648707
KIAA1217,0.0668868367197351,-0.0794114339756019,-0.1705896639443082
KIAA1257,0.0368640679785383,-0.5908126396867881,0.0816136787055799
KIAA1324,-0.0368873982290155,-0.6941900756548007,0.0865191388381984
KIAA1324L,0.3707742005316093,0.0444728585135109,-0.092099927869113
KIAA1328,-0.6626158532327121,-0.1607996923596685,-0.0038231752587136
KIAA1522,0.0723897403033398,-0.4180919744069265,0.5140888671321919
KIAA1549,-0.373136538761063,0.1176163192516996,0.7102706592847535
KIAA1549L,0.080055730375952,0.2073493350652718,0.7931035570375793
KIAA1551,0.6716945916618275,-0.2383270359579414,-0.0832703637557402
KIAA1586,0.6287901538046891,-0.0972004690195543,0.0193920133170425
KIAA1614,0.6682058735681263,0.0862815004127499,0.0120549270665507
KIAA1656,0.5607310411798001,0.3199203077381561,0.2042178545593847
KIAA1841,0.781718487201725,0.1120521322227902,-0.2652716374653495
KIDINS220,-0.6082798760639034,0.1042286059419791,-0.0587253854025409
KIF12,-0.8805785479660285,-0.1047316271756424,0.0140739739147581
KIF13B,0.2594730125155978,0.0981118127817033,-0.4814974074186691
KIF15,0.3473428859784916,-0.3075104254412796,0.1383471330188385
KIF16B,0.4753170602770782,-0.1695137586312274,-0.1673557982689497
KIF17,-0.0445497002992365,0.5581991409238415,0.6583978247584704
KIF1B,-0.6496901014652938,0.0332502253347653,0.1016595638090105
KIF21A,0.470689492366917,0.3485648998735888,-0.010049085318427
KIF21B,-0.90195682933574,0.0289555010013575,0.200445734265699
KIF22,-0.5919997621705291,-0.2008383235401178,0.0389685904078236
KIF26A,-0.0804120114411202,0.2860766130630193,-0.0461329917624407
KIF26B,-0.519277217082516,-0.2013733131372244,0.010924739439438
KIF27,0.5851054154149463,-0.2462529151971081,-0.1267514051695984
KIF2A,-0.7605901010050045,0.1631545569674128,-0.0567224164941857
KIF2C,0.5647127876877943,-0.0977668481463604,0.2714596885578916
KIF3C,-0.4297150979689981,0.1539223974960437,0.3598911818485224
KIF5A,0.7345587993351358,-0.4664185251744387,0.0084130690267966
KIF5B,0.3995635173563167,-0.2371838480460743,-0.4427081865261104
KIF9,0.6295724927853693,0.4022158676556177,0.0610922969610867
KIF9-AS1,0.5332797016181997,-0.4975416158606171,-0.1098981542483882
KIFAP3,-0.1925649314146206,0.6947199330711388,0.0688293050676759
KIFC2,0.3870612121696057,-0.3273522180088971,0.3650630530347365
KIN,0.4185198504481004,-0.6040473575831683,0.0211707531292705
KIRREL2,-0.8810397757379539,0.1465261004821786,0.1148336404146001
KIRREL3,-0.4237641071666737,-0.543540922347054,0.5353380442622178
KITLG,0.6490592854959997,0.1877091766120385,0.085584700008925
KIZ,0.3759127367425197,-0.0964038436535492,-0.3956005490566548
KLC2,0.6328453876643847,0.3120412018164479,0.1889720467538959
KLC4,0.4674868872188745,-0.4008084006410397,-0.2232046008516706
KLF10,-0.7589369300774004,-0.120375245954254,0.3712061257435319
KLF12,0.8478366221189867,0.0859163452971125,0.1776637391511315
KLF13,0.4205290601369458,-0.3929028607978483,0.2240340967690458
KLF2,0.4819950160871193,0.2441870307825488,-0.1779974799904765
KLF3,-0.0572321204081082,0.3907110929213239,-0.446843769933216
KLF4,0.0328939263599784,0.1352790041607677,-0.157420234321978
KLF5,-0.0836844433065766,-0.3867629089230875,0.0044284698915274
KLF6,-0.694082841637239,0.3121682784562481,0.0599657193619712
KLF8,-0.9082079921714058,0.0606178048193332,0.0165449304728793
KLF9,0.8541526664605441,0.0865210149322265,0.238617880533708
KLHDC2,0.3788926109770378,-0.1614129251491976,0.3763581122316254
KLHDC8A,-0.6461859915812395,0.4787848743801137,-0.1634907480365831
KLHDC8B,-0.926028909253041,0.044560844044474,0.1043011401387792
KLHL1,-0.7704835562820843,-0.1967271265367524,-0.2458999928421975
KLHL11,0.6849644223875565,-0.1562690988155437,0.0603306074137054
KLHL12,-0.7504860467746324,0.0965128328732194,0.3086808767644833
KLHL13,-0.6567489432832226,0.0065189640670243,-0.4560256158879043
KLHL15,0.5592832550907735,-0.0147074291335865,0.144465419974167
KLHL17,0.6303946291196697,0.1658356086303364,0.206389941351058
KLHL2,-0.5948462111783979,-0.1364369935566486,0.2777013774826111
KLHL20,0.6825827685805419,0.1240098748650689,-0.1031240502823268
KLHL21,0.6055549459521179,-0.0308193019048463,-0.1403920131076196
KLHL24,0.7268242361591828,-0.0763830445833189,-0.2279566035435639
KLHL25,-0.4415000431689184,0.0783133998340048,0.3090941669355535
KLHL29,-0.0300342320294181,0.8370654223549202,-0.0449085212280323
KLHL3,0.3996226430059199,-0.1874020206351211,-0.0656828249110705
KLHL35,-0.6903539492247959,0.0148459966800284,0.2964082946162273
KLHL36,0.1853303229208351,-0.6671619652970266,-0.0413990356285683
KLHL4,0.2933219889154614,-0.4234106406385879,-0.0125451490338852
KLHL41,-0.2784038817081653,-0.388318980635531,-0.0317295358329433
KLHL5,-0.3309518694449276,-0.0346307346783213,-0.3477171317605382
KLHL8,0.4892519676124026,-0.0875629286425656,0.2826852182231901
KLHL9,0.5558115671820746,0.3190288858165615,-0.0340821772305977
KLK10,-0.8830558892185801,0.2693826905141715,0.094340479598814
KLK5,-0.7890255243433811,0.2487500265361656,0.3002858980114372
KLK6,0.2864841778877766,0.2042350909575306,-0.512118630179552
KLK7,-0.7697186490064523,0.3873911571553886,0.0759550525753326
KLRC2,-0.6019839729867283,0.1070366091754611,-0.2246705087495423
KLRC3,-0.5121921724275599,0.1011949459188264,-0.2096510126389648
KLRG1,-0.7062715914722162,-0.1691413974104869,-0.1569221691456238
KMO,0.071746158667115,-0.0021766430177095,0.5571397802699187
KMT2E,0.5925709629099358,-0.4607028040370136,0.0855193768980565
KMT5B,0.5312670653911529,-0.154929967888326,0.1703686534780773
KNDC1,0.6500302256187862,-0.2199951734273183,0.2611118766648814
KNG1,0.7705682345442403,0.4398819884034685,-0.0988873185376375
KNOP1,0.2106514684477083,0.0551510286530449,-0.4024619759999551
KNTC1,-0.4076979601352763,-0.0983039560441123,0.1594420196913328
KPNA4,-0.676821014129828,0.2713556126487129,0.1804660517107028
KPNA5,0.5275112292077486,-0.172187418286645,0.1219801346708705
KPNB1,-0.5762758226452354,0.1458204377096781,0.0916487386221684
KRAS,-0.4886248661733476,0.2638396960020547,0.2938326380001762
KRBA1,0.6956147351963028,0.0668053326689338,-0.0878175826567153
KRBOX4,-0.7347354192924008,-0.3762116252045431,0.0091546989253215
KREMEN1,0.7603183869349375,-0.2227255760315048,-0.2096966895021652
KREMEN2,-0.6862815074377789,0.4308482798956968,0.1826867144673336
KRI1,0.5594118728242398,-0.1696551826965179,-0.1260985159610433
KRIT1,0.6967567713664382,-0.327202172322834,-0.0759468332135571
KRT14,-0.6495437247418131,0.2040843442069839,-0.0852975076717143
KRT17,-0.6751661856817869,0.2142221805171698,-0.2317465950607587
KRT18,0.1441445889142963,-0.4457748136874207,-0.1251847888822299
KRT19,-0.3034540139067509,-0.1057097317416379,-0.2869595755829169
KRT222,0.6488200326217713,0.0802457961678961,0.0429455052841322
KRT31,-0.3740520947028014,0.579675445261048,-0.2551184438183394
KRT33B,-0.5514359343756663,0.4422371979511282,-0.1963539459322567
KRT5,0.233841163669568,0.6400908475738394,0.4601672474291583
KRT83,-0.4896912999744759,0.0768449505469756,0.309808679556385
KRT86,-0.6465450307892018,0.3241657104036468,-0.0127359142902965
KRTAP10-10,0.4074269922488847,0.3047930011020926,-0.2781788881294929
KRTAP5-2,0.6604293602994358,-0.2464637697265149,-0.1356617674256223
KRTAP5-7,0.5583033073756324,-0.0915699855514421,-0.046071883686287
KRTCAP3,0.5380484920382015,-0.5772583974179929,-0.1746541350770869
KYAT1,0.7521154448668702,0.0013632429725318,0.1596737902862859
KYNU,-0.3648754096787219,0.5959899717736823,-0.3509172634652537
L2HGDH,0.7888261191833031,-0.1717683211522057,-0.1225490456185329
L3MBTL1,-0.5260940424858292,-0.3996557658349807,-0.2138659632403595
L3MBTL2,0.2694421996397702,-0.1672180582442307,0.4340966880885901
L3MBTL3,-0.0310903017218065,-0.5310269493256334,0.2066072944947565
L3MBTL4,-0.6172310548932454,-0.0779066647255221,0.2662507989232544
LACTB,-0.5333908182612661,-0.0876161581294106,-0.3174086867577207
LACTB2,-0.0091386160290555,0.247061271944949,-0.5003547314543845
LAG3,0.8796580423387127,-0.1467665823549397,0.0170746943309245
LAGE3,-0.4909398964072791,0.5309855580726043,0.1742422458006973
LAMA1,-0.7741537888464501,0.1382999152595305,-0.1800666330556163
LAMA2,0.2170982325035373,0.8266511727202391,-0.083408159297293
LAMA3,0.3273322879634789,-0.6751178419226885,-0.1134293056760617
LAMA4,0.6049863193907332,-0.0346890809272729,-0.4363224442976608
LAMA5,0.1110826844048196,0.025910984869798,0.1807827167833192
LAMB1,-0.5411552694407343,0.0218054056496561,0.577551046050465
LAMB2,-0.1850007334390295,0.2398244103283545,-0.4384785381798686
LAMB2P1,-0.1060771465087393,-0.5436788407629187,0.0901934016458827
LAMB3,0.3319940033902356,0.1622466889663575,0.6689309891442162
LAMP2,0.2972443713200106,0.1161547515017283,-0.3765142073240842
LAMP5,-0.0432986287198829,-0.686038565949073,0.227859290918948
LAMTOR2,-0.60708278802334,0.4529591482500156,-0.0005394946392333
LAMTOR4,-0.5854535146524775,0.3547468987316164,0.0045529591375755
LANCL2,-0.6656739458000861,-0.1042316966398729,0.0825896118232278
LANCL3,0.3312534255345022,-0.2125518724963103,0.5650588905374851
LAPTM4A,-0.3283433812709729,0.1662793444552974,-0.426011328606489
LAPTM4B,0.8517892462722734,0.3134004772502997,0.0723006637636538
LAPTM5,-0.4527296768280131,0.2362780245081358,-0.2264023322089097
LARGE1,-0.9207580754907804,0.2024535823202589,0.1188898146404672
LARP1,-0.7539155188379268,0.1992485013095326,0.2672507415748029
LARP1B,0.5979273757689398,-0.0076720732933406,0.2612923785641786
LARP4,0.6383985167359363,-0.0437714279706641,-0.2554659474008355
LARP6,0.3824579034130079,-0.0228142510116478,0.1585291848738573
LARS2,-0.592141137349727,0.1685421049752687,-0.0186423990583612
LAT,0.45401863747096,-0.3847655499003168,0.0502994132496361
LAT2,-0.5462166444708342,0.0071291665909935,-0.3769772301239164
LAYN,0.3054033086219142,0.2938363679245572,-0.3460249452336494
LBH,0.1707586881767105,0.7102436657786335,-0.1408231147212861
LBR,0.1238089254759538,0.0495846257615761,-0.5389176833460548
LCA5,0.8129218950021273,-0.148504493170318,-0.2989827037241553
LCE3C,0.4096318402634065,0.1455241013148262,0.2888409961122614
LCLAT1,-0.6035555795302773,0.2440180928439016,0.3385809452680824
LCMT1,-0.6074805058976571,0.1641544111369717,0.3277031806977235
LCN15,0.0235050764823214,-0.2573531370942897,0.7796305899707211
LCP1,-0.6995348736407142,0.0588785126153304,-0.3022869467351447
LCP2,0.2527936978599243,0.868644343630582,-0.0148427077652475
LCTL,-0.4592153656214712,-0.1323256507856819,-0.335177410759051
LDB1,0.3731273300596817,-0.501381689629216,0.1587804897010316
LDB2,0.6191835561635062,-0.0680844640226752,0.4372878762467508
LDB3,0.4125168802285986,0.2423860232559803,-0.4250734814204801
LDHA,-0.5197876446735685,0.6336795960198192,0.0721932716555521
LDHB,0.151279006527931,0.6063512597951971,0.0616354046243165
LDHC,-0.3201122161301527,0.4725820976598091,0.0900221851669557
LDHD,-0.770406408064633,0.4578024093601845,0.0696399379588585
LDLR,0.2029839671704825,0.6685567523254885,0.1167207173255356
LDLRAD4,0.3618734157182424,0.6284340874707485,-0.0836010311861124
LEAP2,0.6361209961420465,-0.1774024939505622,-0.280042410945425
LEF1,0.5160194758935311,0.3209910120369221,-0.3015837094630871
LEFTY1,-0.017342064452818,-0.542563899811072,0.3979617330958519
LEO1,0.5746945649789814,-0.3988307600637892,0.2259870535873898
LEPROTL1,0.7320701310563459,0.32327890571239,-0.0019297473295497
LFNG,-0.4858109393699022,-0.0031356513485815,-0.4367784651057623
LGALS1,0.1494497471613052,0.9196314406124528,0.1472434048138606
LGALS2,-0.5567463252091454,0.5822405281223529,-0.2137629186774801
LGALS3,-0.4706653983543497,-0.1120537769098484,-0.0720151784186792
LGALS8,0.103115490633775,0.64914827685538,-0.0273396005589841
LGALS9C,-0.5058023853981093,0.0533937785321308,-0.4577832262888155
LGI2,0.6818379932794484,0.4370468141636688,-0.2149033237909474
LGI3,0.7837991673570185,0.230282199076514,0.0242266186627097
LGI4,-0.5998919237714223,-0.0118241133511366,0.1305388256001559
LGR6,0.1372384019734672,-0.557679579264458,-0.3699028070918683
LHFPL3,-0.6797892776277747,0.0434319163450628,-0.2366466107576803
LHFPL5,-0.562876707639574,0.0973499441478624,-0.0927548134321217
LHFPL6,-0.4145588632706984,0.3396353442722847,-0.2603765966976171
LHPP,-0.1706166407964846,0.5056197611241912,0.3987133205659996
LHX2,-0.6116748871036346,-0.2422944470237347,0.0268801573224382
LHX4-AS1,-0.0037970749868691,-0.5892518231178809,-0.1372915401463059
LHX6,-0.378677471924413,0.3571961331380323,-0.0128587183600853
LIAS,0.6929832243666749,0.1652892124042532,-0.0643739349881234
LIFR,0.085496086028163,0.1758028859797839,-0.4718732379694546
LIFR-AS1,-0.2847896081595458,-0.50934539256833,-0.2758531229178118
LIG1,-0.49550364887281,-0.4454356473040604,-0.0016312973727073
LILRB4,-0.4475786299478929,-0.094387975723843,-0.3044940801467358
LIMD2,-0.5451356005004852,-0.193072414678986,0.3010751638897529
LIMK1,0.5390380403945075,0.3469570294819741,-0.1014458698585394
LIMK2,-0.3117104979046452,-0.5972848981455064,-0.4533883031564761
LIMS2,-0.3422299583188886,0.3271550653248897,-0.251410762903527
LIN28B,0.7706340834242735,-0.1128430025066687,0.26420660478844
LIN7A,0.376804116922476,-0.4706370050894603,0.2967846285839762
LIN7B,-0.7790796374769029,0.0542543916027406,0.0892873504707918
LIN9,0.714867698803175,-0.385549717851696,0.1412792089658055
LINC-PINT,0.6011725545406427,-0.490217890575479,-0.1976999271991694
LINC00260,-0.89821301286209,-0.2581820545158088,-0.0188022633041313
LINC00265,0.6518967715761534,-0.2399141702863911,-0.1216744084905637
LINC00266-1,0.5220516545518632,0.0541010669984787,-0.1402154787724443
LINC00319,-0.361679652057237,0.1527853098166958,0.0986173587539003
LINC00320,-0.4652739578138471,0.1464792075536454,-0.1939597385725812
LINC00461,-0.7811016569081176,0.1131546932408065,-0.0668331026864883
LINC00467,-0.4965657873744914,0.3029006895400125,-0.5320465882844786
LINC00473,0.6582473144769966,-0.0984460997858028,0.2963249999046121
LINC00476,0.6598297381765222,-0.4014083483939769,0.018976681743731
LINC00484,-0.7490854570460382,0.2000940523158358,0.3546469327539938
LINC00507,0.3066170488365383,-0.1588970135998853,0.7593788825955143
LINC00515,0.8746071006748674,0.1805895998170537,0.0751596523288531
LINC00545,-0.1266040160963655,0.7210809228129672,0.2161218404781942
LINC00595,-0.4992487736189233,-0.1983195232335224,-0.124406963283141
LINC00599,0.888652838117676,-0.2516079826002228,0.1495933379312853
LINC00622,0.2277529449415681,0.0558956995691118,0.5279841092303683
LINC00643,-0.4647716000629867,-0.368630343020715,0.0203175711144526
LINC00652,0.7573470657564878,0.1314883522812896,-0.0018897000842909
LINC00665,-0.4232283784891585,-0.4416096875670002,-0.1155448719595795
LINC00680,0.4598863644726862,0.4968290372385234,0.1958723481421513
LINC00839,-0.0249075483371209,0.4317206607120092,0.2388704511738716
LINC00842,-0.3130223005825986,-0.4365137586812667,-0.279976118351993
LINC00886,-0.6167775277262351,-0.0756622961081737,-0.4433555424137176
LINC00889,0.7262885304516402,0.0503877190046323,-0.0497995256078804
LINC00900,-0.8459733706912214,-0.1082335561383509,0.219449271076043
LINC00937,-0.7162551918658794,0.104081557570142,-0.2043693824712162
LINC00938,0.1345319269328538,-0.4244316464741308,-0.4216428148939414
LINC00950,-0.032598144055333,-0.6187671273349306,0.1810595407928225
LINC00958,-0.432376059846449,0.4360100174926317,0.1343580240490354
LINC00963,0.5964628633746974,-0.1334572180885255,-0.0431104749076986
LINC00999,0.6429140376980913,-0.2821456255819261,-0.1612213841455242
LINC01011,0.4238626679808437,-0.3842690788881323,0.4562552044288488
LINC01013,-0.563891483778772,0.2624336699044123,-0.163327210081467
LINC01089,0.2422557561869176,-0.6317709225707985,-0.0850179056059888
LINC01094,-0.8308273308428029,0.0338958390007821,-0.2104428098329384
LINC01102,0.8745065276370357,0.0610501884466772,-0.1715274594974541
LINC01105,0.1637694056255553,-0.2472771662298312,-0.5213166725777995
LINC01106,0.4875048901503696,-0.3860432367807064,0.2358135006471255
LINC01116,-0.2111195694028111,0.6366456341997927,0.348326397095392
LINC01128,0.6738767233682866,0.0373755163484403,0.3446637563239626
LINC01137,0.7211973055793729,0.2781492161135623,-0.2854285972248496
LINC01138,-0.2006193898668174,-0.1272761727976597,0.1765627274466095
LINC01140,-0.7864962337515377,0.4039968409980791,0.0838911753195837
LINC01158,0.7180172793570152,0.2547406768366021,-0.3838270168255751
LINC01197,-0.7536853204001317,0.3634946221003745,0.1696300344412177
LINC01260,0.6186030873403499,0.5341420165487951,0.0617862400556789
LINC01278,0.3758766332026785,-0.3430854392446897,0.1262212268956802
LINC01296,0.4025240078244326,0.4109793037054406,0.2641187596053111
LINC01315,-0.5731641608214042,0.188952946134764,-0.641530433136062
LINC01351,-0.3534963729482299,-0.1731358897860398,-0.0310500922370458
LINC01405,0.5211416421515528,-0.1467115281066429,0.0774764997851025
LINC01410,-0.5760365283757812,-0.0401928472246784,-0.359119854359825
LINC01481,0.1416871799859545,-0.6041788815730169,-0.2037146488941369
LINC01485,-0.7388786461369171,0.1599716843381202,0.0900278762855645
LINC01547,-0.6594717954236583,0.2076905449812768,0.1422664295624563
LINC01551,-0.5684456460100552,0.0951399185032822,-0.0856984236269797
LINC01578,0.6234196902775655,-0.3576890769154359,-0.3428478400138684
LINC01637,0.9047762243183608,-0.0473287351538039,0.1364326494976209
LINC01736,-0.5819836539753305,0.0896345720042157,-0.2764949457019949
LINC01750,-0.767796209124079,-0.076242258280458,0.3610857910640832
LINC02055,0.1781914169485934,0.7866581017045231,-0.2038734661147922
LINC02076,-0.8297184371043039,-0.0706248817967836,-0.0950498851684477
LINC02217,-0.6405135482213052,0.5786060584737321,0.0004395003144176
LINC02223,-0.6407416814633544,0.150643190118949,0.0774102238343941
LINC02361,-0.7449700650556208,0.2809652481160545,0.1230913301676021
LINC02482,-0.8979873564010635,-0.1079077477220399,-0.0298177944556619
LINGO1,-0.6608251633682132,-0.2990853034743027,0.3151225426977012
LINGO2,-0.0702511741893869,-0.6119661734139207,0.4382237154126239
LINGO3,-0.5224827162990167,0.1213874530438905,0.0441694621520855
LINS1,0.0682776126133038,-0.4988255967890814,0.2969982693633782
LIPA,-0.1272961370354757,0.2898518693674047,-0.4202242453688977
LIPC,-0.0493585838884017,0.284460830355742,-0.2331624196351212
LIPE,0.3904839350800542,0.2385915056864923,-0.3306061268967206
LIPH,-0.3842310000052191,-0.3210581588788392,0.30725286944453
LITAF,-0.096759409260461,0.2324268984075917,-0.4506095220512564
LIX1,-0.768739492551739,0.2207286489598844,-0.3491624707114529
LIX1L,-0.6489726489126433,0.0368148843050473,-0.2606649324366469
LKAAEAR1,-0.3324811031512291,0.3013621751542982,0.4069954877037999
LLGL2,0.2239992139948357,0.2795614295194917,-0.3177192512280938
LMAN2L,-0.7704834446835742,-0.0285739937962513,0.1167162584684481
LMBR1,0.6670889403999717,0.048461233695084,-0.0444555359340645
LMBRD2,-0.5006794454387328,-0.0247554685233952,0.0870073372201487
LMCD1,-0.4867666182023928,0.2643943278168123,-0.6554868567505062
LMLN,0.7904848587027242,0.1826712755088208,-0.0980490653478353
LMO1,-0.7984278651019362,-0.1648390614842847,0.0629409131665662
LMO2,0.4395557180765805,0.0606841820621616,-0.4971040767931265
LMO3,-0.7974226194314131,0.3546868900488099,0.1211046550993305
LMO4,-0.1946238971400085,0.5612942390882563,0.3155778292440629
LMO7,-0.4374235227765942,0.3061918376893214,-0.3331376891962568
LMTK2,0.7783632094169519,-0.2847280031945047,0.178599765006457
LNP1,0.5779847298510633,-0.1569560557906672,0.3319347937655762
LNPK,-0.6177664023639773,0.4238357205922493,0.1160293282146
LNX1,0.2690815266079945,-0.4500316925545332,0.497007456793556
LNX2,0.3947932050616903,-0.3218101023634889,0.2701254261382675
LOC100128239,0.1658534961889451,0.8331857999577577,0.0581102937248472
LOC100128398,0.1742004673708371,-0.7241442115970865,-0.0948592306424468
LOC100129291,-0.8108786375537087,-0.4321480919850401,0.1550238077832368
LOC100130331,-0.6545342151726017,0.1084798156936491,-0.185731545291777
LOC100130691,0.0919940098113782,0.2954721914158888,-0.4703753814718083
LOC100132831,0.0959980084845812,0.4871430864060838,-0.1867292568110033
LOC100233156,0.3581311462669582,0.1764363172042093,-0.3877021562577331
LOC100240734,0.4358486758392726,-0.599224447778085,0.0145840508227184
LOC100240735,-0.5575815897309473,-0.1171105203563725,-0.058630874153785
LOC100270746,-0.058443910213108,-0.4392208371591397,-0.2043612502489803
LOC100286906,0.7119302427021501,0.3733704560749787,-0.0701563123370431
LOC100288846,-0.7550231629411222,-0.0580740416344343,0.0850572863787531
LOC100288911,-0.8802140708601013,0.2108745848154428,0.1285424822167962
LOC100289230,0.1806993359186298,-0.6581860252150405,-0.1347858495871871
LOC100294145,0.7224493452676425,0.0161787308514101,-0.1334045280276735
LOC100505938,0.7082913858337082,0.0950066592894709,0.1883302426360137
LOC100506100,-0.918620960678097,0.0174918089499947,-0.0815578258397213
LOC100506124,0.8152353912323588,-0.13644154193832,0.0537293348918584
LOC100506271,-0.6609963752835947,-0.1931242244429599,0.2692439836751078
LOC100506388,0.6373918825586771,0.4426410062298416,0.0188258330350522
LOC100506476,0.4984252334565489,-0.421925438708406,0.1143331743358744
LOC100506725,0.1371613273901353,0.0505506133906894,-0.431458832171084
LOC100506990,0.3290181130331025,-0.5971547666853991,-0.0140839043881371
LOC100507351,-0.7066781590710564,-0.4072362796175087,0.2932736413065954
LOC100507387,-0.0832946373417915,-0.7660086331140168,0.3352488327108009
LOC100507507,0.6410262977789192,0.3258947925656631,-0.019246045290633
LOC100507516,-0.7576809201727799,-0.1013531227616452,-0.2336914552771438
LOC100507642,0.5442415645731153,0.3280145505500971,0.011957109147762
LOC101060091,-0.645102495421137,0.2262164748386552,-0.0778050947067275
LOC101060391,-0.7253638200193194,0.010992074189751,-0.2025324890528977
LOC101926934,-0.3641220209743149,0.4993057493984177,-0.239067338079535
LOC101926935,0.4644255731101223,-0.5926831231454468,-0.0688638802852081
LOC101927027,-0.877388522566207,-0.1639289271606475,0.1267950550189578
LOC101927278,0.1852844367232151,0.6373288061943695,0.1727736618972999
LOC101927318,-0.5905863170509177,0.2386381177821814,-0.16189324554353
LOC101927420,-0.8377849598833824,0.1264760363375313,-0.0262928494909747
LOC101927588,0.5866718978130767,0.5840052887563006,0.2548409597103847
LOC101927752,-0.7638170602065003,-0.0118103408136069,-0.1172933680595797
LOC101927811,-0.5369663909522548,0.0156993340917274,-0.1053615004287586
LOC101927974,-0.5903725779621177,0.2044517999757753,0.0031318601809882
LOC101928087,0.7557381826512726,-0.1345449321310527,0.2976989518365286
LOC101928111,-0.661552736375109,0.0696862465942816,-0.3866808312749021
LOC101928433,0.586006791963191,0.1695876456305968,0.0313483516133618
LOC101928673,0.6448906874375495,-0.111321874500653,-0.0850465609576157
LOC101929066,-0.3022804410273974,0.588643893975398,0.1021108154912323
LOC102724156,-0.7946739738393195,-0.153835613618886,0.1559723695932054
LOC103344931,-0.5722041012635773,0.0738141279018516,0.118643352315744
LOC105370333,0.4389545905043501,0.3602199829973254,-0.4649450535088376
LOC105372480,-0.7090721343435992,0.1934386799269772,0.2022000651561539
LOC105373383,-0.6977020448057076,-0.3215354733369588,-0.0079231741372105
LOC105374546,-0.7077456783657362,0.1898524153990827,-0.1739691354050037
LOC105374727,0.4802881012783864,0.0675892371257612,-0.3627763331700382
LOC105376064,-0.6378038565338309,-0.2215476194147168,0.0448016875607761
LOC105376360,0.3266157244842577,0.4033844579484941,0.5224105281630398
LOC105376805,-0.6536545767638942,-0.2598350040759775,-0.2000775254663737
LOC105377590,-0.8559593576760243,0.1246236604220561,-0.0539079212274689
LOC105378853,-0.2679777004840448,0.3973347429162637,0.4826214566657715
LOC105379807,-0.5676644202004929,0.3021261628551626,0.1838019444545635
LOC107984974,-0.364103948340498,-0.5674296796851757,-0.2934785758655017
LOC151174,0.3866664562068347,-0.1391547641425662,-0.052794890407487
LOC155060,0.3392783682315434,-0.474995209396284,-0.0137711101971602
