phenotype,x_lo,x_hi,y_lo,y_hi,count
topDelta,-0.019998257427918793,-0.01948817962734521,-0.01994528282624332,-0.019430159026528237,14
topDelta,-0.019998257427918793,-0.01948817962734521,-0.019430159026528237,-0.018915035226813155,7
topDelta,-0.01948817962734521,-0.018978101826771624,-0.01994528282624332,-0.019430159026528237,14
topDelta,-0.01948817962734521,-0.018978101826771624,-0.019430159026528237,-0.018915035226813155,8
topDelta,-0.01948817962734521,-0.018978101826771624,-0.018915035226813155,-0.018399911427098077,3
topDelta,-0.018978101826771624,-0.01846802402619804,-0.019430159026528237,-0.018915035226813155,12
topDelta,-0.018978101826771624,-0.01846802402619804,-0.018915035226813155,-0.018399911427098077,13
topDelta,-0.018978101826771624,-0.01846802402619804,-0.018399911427098077,-0.017884787627382995,4
topDelta,-0.01846802402619804,-0.017957946225624456,-0.018915035226813155,-0.018399911427098077,6
topDelta,-0.01846802402619804,-0.017957946225624456,-0.018399911427098077,-0.017884787627382995,2
topDelta,-0.01846802402619804,-0.017957946225624456,-0.017884787627382995,-0.017369663827667917,2
topDelta,-0.017957946225624456,-0.017447868425050868,-0.018399911427098077,-0.017884787627382995,4
topDelta,-0.017957946225624456,-0.017447868425050868,-0.017884787627382995,-0.017369663827667917,3
topDelta,-0.017447868425050868,-0.016937790624477284,-0.017884787627382995,-0.017369663827667917,4
topDelta,-0.017447868425050868,-0.016937790624477284,-0.017369663827667917,-0.016854540027952836,1
topDelta,-0.017447868425050868,-0.016937790624477284,-0.016854540027952836,-0.016339416228237758,1
topDelta,-0.016937790624477284,-0.0164277128239037,-0.017369663827667917,-0.016854540027952836,6
topDelta,-0.016937790624477284,-0.0164277128239037,-0.016339416228237758,-0.015824292428522676,1
topDelta,-0.0164277128239037,-0.015917635023330115,-0.016854540027952836,-0.016339416228237758,2
topDelta,-0.015917635023330115,-0.01540755722275653,-0.016339416228237758,-0.015824292428522676,2
topDelta,-0.015917635023330115,-0.01540755722275653,-0.015824292428522676,-0.015309168628807598,3
topDelta,-0.01540755722275653,-0.014897479422182947,-0.015824292428522676,-0.015309168628807598,3
topDelta,-0.014897479422182947,-0.014387401621609359,-0.014794044829092516,-0.014278921029377438,1
topDelta,-0.013877323821035775,-0.01336724602046219,-0.013763797229662356,-0.013248673429947278,1
topDelta,-0.01336724602046219,-0.0128571682198886,-0.013248673429947278,-0.0127335496302322,1
topC3,-0.0376068258681953,-0.03714884942560859,-0.0372287946927087,-0.036776536870695785,1
topC3,-0.034858967212675056,-0.034400990770088354,-0.034967505582644116,-0.034515247760631196,1
topC3,-0.034400990770088354,-0.033943014327501644,-0.034515247760631196,-0.03406298993861828,1
topC3,-0.032569084999741524,-0.032111108557154815,-0.032706216472579534,-0.032253958650566614,2
topC3,-0.032569084999741524,-0.032111108557154815,-0.032253958650566614,-0.0318017008285537,1
topC3,-0.032111108557154815,-0.03165313211456811,-0.032253958650566614,-0.0318017008285537,3
topC3,-0.032111108557154815,-0.03165313211456811,-0.0318017008285537,-0.03134944300654078,2
topC3,-0.032111108557154815,-0.03165313211456811,-0.03134944300654078,-0.030897185184527866,1
topC3,-0.03165313211456811,-0.031195155671981403,-0.03134944300654078,-0.030897185184527866,3
topC3,-0.031195155671981403,-0.030737179229394698,-0.03134944300654078,-0.030897185184527866,3
topC3,-0.030737179229394698,-0.030279202786807992,-0.030897185184527866,-0.03044492736251495,3
topC3,-0.030737179229394698,-0.030279202786807992,-0.03044492736251495,-0.02999266954050203,4
topC3,-0.030279202786807992,-0.029821226344221283,-0.03044492736251495,-0.02999266954050203,2
topC3,-0.030279202786807992,-0.029821226344221283,-0.02999266954050203,-0.029540411718489118,2
topC3,-0.029821226344221283,-0.029363249901634577,-0.02999266954050203,-0.029540411718489118,9
topC3,-0.029821226344221283,-0.029363249901634577,-0.029540411718489118,-0.029088153896476197,2
topC3,-0.029821226344221283,-0.029363249901634577,-0.029088153896476197,-0.028635896074463284,2
topC3,-0.029363249901634577,-0.02890527345904787,-0.02999266954050203,-0.029540411718489118,1
topC3,-0.029363249901634577,-0.02890527345904787,-0.029540411718489118,-0.029088153896476197,5
topC3,-0.029363249901634577,-0.02890527345904787,-0.029088153896476197,-0.028635896074463284,5
topC3,-0.02890527345904787,-0.028447297016461162,-0.029540411718489118,-0.029088153896476197,1
topC3,-0.02890527345904787,-0.028447297016461162,-0.029088153896476197,-0.028635896074463284,13
topC3,-0.02890527345904787,-0.028447297016461162,-0.028635896074463284,-0.028183638252450367,11
topC3,-0.02890527345904787,-0.028447297016461162,-0.028183638252450367,-0.02773138043043745,5
topC3,-0.028447297016461162,-0.02798932057387446,-0.028635896074463284,-0.028183638252450367,8
topC3,-0.028447297016461162,-0.02798932057387446,-0.028183638252450367,-0.02773138043043745,14
topC3,-0.028447297016461162,-0.02798932057387446,-0.02773138043043745,-0.027279122608424532,4
topC3,-0.02798932057387446,-0.02753134413128775,-0.028635896074463284,-0.028183638252450367,1
topC3,-0.02798932057387446,-0.02753134413128775,-0.028183638252450367,-0.02773138043043745,23
topC3,-0.02798932057387446,-0.02753134413128775,-0.02773138043043745,-0.027279122608424532,12
topC3,-0.02798932057387446,-0.02753134413128775,-0.027279122608424532,-0.026826864786411615,3
topC3,-0.02753134413128775,-0.027073367688701045,-0.028183638252450367,-0.02773138043043745,2
topC3,-0.02753134413128775,-0.027073367688701045,-0.02773138043043745,-0.027279122608424532,35
topC3,-0.02753134413128775,-0.027073367688701045,-0.027279122608424532,-0.026826864786411615,33
topC3,-0.02753134413128775,-0.027073367688701045,-0.026826864786411615,-0.0263746069643987,4
topC3,-0.027073367688701045,-0.02661539124611434,-0.027279122608424532,-0.026826864786411615,49
topC3,-0.027073367688701045,-0.02661539124611434,-0.026826864786411615,-0.0263746069643987,53
topC3,-0.027073367688701045,-0.02661539124611434,-0.0263746069643987,-0.02592234914238578,7
topC3,-0.02661539124611434,-0.02615741480352763,-0.02773138043043745,-0.027279122608424532,1
topC3,-0.02661539124611434,-0.02615741480352763,-0.027279122608424532,-0.026826864786411615,1
topC3,-0.02661539124611434,-0.02615741480352763,-0.026826864786411615,-0.0263746069643987,68
topC3,-0.02661539124611434,-0.02615741480352763,-0.0263746069643987,-0.02592234914238578,58
topC3,-0.02661539124611434,-0.02615741480352763,-0.02592234914238578,-0.025470091320372867,9
topC3,-0.02615741480352763,-0.025699438360940925,-0.027279122608424532,-0.026826864786411615,1
topC3,-0.02615741480352763,-0.025699438360940925,-0.026826864786411615,-0.0263746069643987,6
topC3,-0.02615741480352763,-0.025699438360940925,-0.0263746069643987,-0.02592234914238578,99
topC3,-0.02615741480352763,-0.025699438360940925,-0.02592234914238578,-0.025470091320372867,87
topC3,-0.02615741480352763,-0.025699438360940925,-0.025470091320372867,-0.02501783349835995,11
topC3,-0.025699438360940925,-0.02524146191835422,-0.0263746069643987,-0.02592234914238578,3
topC3,-0.025699438360940925,-0.02524146191835422,-0.02592234914238578,-0.025470091320372867,111
topC3,-0.025699438360940925,-0.02524146191835422,-0.025470091320372867,-0.02501783349835995,95
topC3,-0.025699438360940925,-0.02524146191835422,-0.02501783349835995,-0.024565575676347033,9
topC3,-0.02524146191835422,-0.02478348547576751,-0.02592234914238578,-0.025470091320372867,9
topC3,-0.02524146191835422,-0.02478348547576751,-0.025470091320372867,-0.02501783349835995,178
topC3,-0.02524146191835422,-0.02478348547576751,-0.02501783349835995,-0.024565575676347033,149
topC3,-0.02524146191835422,-0.02478348547576751,-0.024565575676347033,-0.024113317854334116,15
topC3,-0.02478348547576751,-0.024325509033180807,-0.025470091320372867,-0.02501783349835995,11
topC3,-0.02478348547576751,-0.024325509033180807,-0.02501783349835995,-0.024565575676347033,208
topC3,-0.02478348547576751,-0.024325509033180807,-0.024565575676347033,-0.024113317854334116,192
topC3,-0.02478348547576751,-0.024325509033180807,-0.024113317854334116,-0.0236610600323212,17
topC3,-0.024325509033180807,-0.023867532590594098,-0.02501783349835995,-0.024565575676347033,6
topC3,-0.024325509033180807,-0.023867532590594098,-0.024565575676347033,-0.024113317854334116,292
topC3,-0.024325509033180807,-0.023867532590594098,-0.024113317854334116,-0.0236610600323212,257
topC3,-0.024325509033180807,-0.023867532590594098,-0.0236610600323212,-0.023208802210308285,18
topC3,-0.023867532590594098,-0.023409556148007393,-0.02501783349835995,-0.024565575676347033,1
topC3,-0.023867532590594098,-0.023409556148007393,-0.024565575676347033,-0.024113317854334116,9
topC3,-0.023867532590594098,-0.023409556148007393,-0.024113317854334116,-0.0236610600323212,378
topC3,-0.023867532590594098,-0.023409556148007393,-0.0236610600323212,-0.023208802210308285,277
topC3,-0.023867532590594098,-0.023409556148007393,-0.023208802210308285,-0.022756544388295365,16
topC3,-0.023867532590594098,-0.023409556148007393,-0.022756544388295365,-0.02230428656628245,1
topC3,-0.023409556148007393,-0.022951579705420687,-0.024565575676347033,-0.024113317854334116,1
topC3,-0.023409556148007393,-0.022951579705420687,-0.024113317854334116,-0.0236610600323212,9
topC3,-0.023409556148007393,-0.022951579705420687,-0.0236610600323212,-0.023208802210308285,429
topC3,-0.023409556148007393,-0.022951579705420687,-0.023208802210308285,-0.022756544388295365,303
topC3,-0.023409556148007393,-0.022951579705420687,-0.022756544388295365,-0.02230428656628245,17
topC3,-0.022951579705420687,-0.022493603262833978,-0.024113317854334116,-0.0236610600323212,3
topC3,-0.022951579705420687,-0.022493603262833978,-0.0236610600323212,-0.023208802210308285,19
topC3,-0.022951579705420687,-0.022493603262833978,-0.023208802210308285,-0.022756544388295365,516
topC3,-0.022951579705420687,-0.022493603262833978,-0.022756544388295365,-0.02230428656628245,314
topC3,-0.022951579705420687,-0.022493603262833978,-0.02230428656628245,-0.021852028744269534,22
topC3,-0.022951579705420687,-0.022493603262833978,-0.021852028744269534,-0.021399770922256617,1
topC3,-0.022493603262833978,-0.022035626820247272,-0.0236610600323212,-0.023208802210308285,1
topC3,-0.022493603262833978,-0.022035626820247272,-0.023208802210308285,-0.022756544388295365,11
topC3,-0.022493603262833978,-0.022035626820247272,-0.022756544388295365,-0.02230428656628245,458
topC3,-0.022493603262833978,-0.022035626820247272,-0.02230428656628245,-0.021852028744269534,311
topC3,-0.022493603262833978,-0.022035626820247272,-0.021852028744269534,-0.021399770922256617,20
topC3,-0.022035626820247272,-0.021577650377660566,-0.022756544388295365,-0.02230428656628245,10
topC3,-0.022035626820247272,-0.021577650377660566,-0.02230428656628245,-0.021852028744269534,417
topC3,-0.022035626820247272,-0.021577650377660566,-0.021852028744269534,-0.021399770922256617,245
topC3,-0.022035626820247272,-0.021577650377660566,-0.021399770922256617,-0.0209475131002437,25
topC3,-0.021577650377660566,-0.021119673935073857,-0.022756544388295365,-0.02230428656628245,1
topC3,-0.021577650377660566,-0.021119673935073857,-0.02230428656628245,-0.021852028744269534,14
topC3,-0.021577650377660566,-0.021119673935073857,-0.021852028744269534,-0.021399770922256617,305
topC3,-0.021577650377660566,-0.021119673935073857,-0.021399770922256617,-0.0209475131002437,202
topC3,-0.021577650377660566,-0.021119673935073857,-0.0209475131002437,-0.020495255278230783,16
topC3,-0.021119673935073857,-0.02066169749248715,-0.02230428656628245,-0.021852028744269534,1
topC3,-0.021119673935073857,-0.02066169749248715,-0.021852028744269534,-0.021399770922256617,16
topC3,-0.021119673935073857,-0.02066169749248715,-0.021399770922256617,-0.0209475131002437,231
topC3,-0.021119673935073857,-0.02066169749248715,-0.0209475131002437,-0.020495255278230783,143
topC3,-0.021119673935073857,-0.02066169749248715,-0.020495255278230783,-0.020042997456217865,16
topC3,-0.02066169749248715,-0.020203721049900446,-0.021852028744269534,-0.021399770922256617,1
topC3,-0.02066169749248715,-0.020203721049900446,-0.021399770922256617,-0.0209475131002437,5
topC3,-0.02066169749248715,-0.020203721049900446,-0.0209475131002437,-0.020495255278230783,165
topC3,-0.02066169749248715,-0.020203721049900446,-0.020495255278230783,-0.020042997456217865,95
topC3,-0.02066169749248715,-0.020203721049900446,-0.020042997456217865,-0.01959073963420495,7
topC3,-0.020203721049900446,-0.01974574460731374,-0.021399770922256617,-0.0209475131002437,1
topC3,-0.020203721049900446,-0.01974574460731374,-0.0209475131002437,-0.020495255278230783,8
topC3,-0.020203721049900446,-0.01974574460731374,-0.020495255278230783,-0.020042997456217865,131
topC3,-0.020203721049900446,-0.01974574460731374,-0.020042997456217865,-0.01959073963420495,76
topC3,-0.020203721049900446,-0.01974574460731374,-0.01959073963420495,-0.019138481812192035,6
topC3,-0.01974574460731374,-0.01928776816472703,-0.020495255278230783,-0.020042997456217865,5
topC3,-0.01974574460731374,-0.01928776816472703,-0.020042997456217865,-0.01959073963420495,104
topC3,-0.01974574460731374,-0.01928776816472703,-0.01959073963420495,-0.019138481812192035,45
topC3,-0.01974574460731374,-0.01928776816472703,-0.019138481812192035,-0.018686223990179118,6
topC3,-0.01928776816472703,-0.018829791722140325,-0.020042997456217865,-0.01959073963420495,7
topC3,-0.01928776816472703,-0.018829791722140325,-0.01959073963420495,-0.019138481812192035,63
topC3,-0.01928776816472703,-0.018829791722140325,-0.019138481812192035,-0.018686223990179118,38
topC3,-0.01928776816472703,-0.018829791722140325,-0.018686223990179118,-0.0182339661681662,3
topC3,-0.018829791722140325,-0.01837181527955362,-0.01959073963420495,-0.019138481812192035,4
topC3,-0.018829791722140325,-0.01837181527955362,-0.019138481812192035,-0.018686223990179118,50
topC3,-0.018829791722140325,-0.01837181527955362,-0.018686223990179118,-0.0182339661681662,20
topC3,-0.018829791722140325,-0.01837181527955362,-0.0182339661681662,-0.017781708346153283,1
topC3,-0.01837181527955362,-0.017913838836966914,-0.019138481812192035,-0.018686223990179118,2
topC3,-0.01837181527955362,-0.017913838836966914,-0.018686223990179118,-0.0182339661681662,37
topC3,-0.01837181527955362,-0.017913838836966914,-0.0182339661681662,-0.017781708346153283,13
topC3,-0.01837181527955362,-0.017913838836966914,-0.017781708346153283,-0.017329450524140366,3
topC3,-0.017913838836966914,-0.017455862394380205,-0.019138481812192035,-0.018686223990179118,1
topC3,-0.017913838836966914,-0.017455862394380205,-0.018686223990179118,-0.0182339661681662,2
topC3,-0.017913838836966914,-0.017455862394380205,-0.0182339661681662,-0.017781708346153283,36
topC3,-0.017913838836966914,-0.017455862394380205,-0.017781708346153283,-0.017329450524140366,12
topC3,-0.017913838836966914,-0.017455862394380205,-0.017329450524140366,-0.01687719270212745,5
topC3,-0.017455862394380205,-0.0169978859517935,-0.0182339661681662,-0.017781708346153283,1
topC3,-0.017455862394380205,-0.0169978859517935,-0.017781708346153283,-0.017329450524140366,22
topC3,-0.017455862394380205,-0.0169978859517935,-0.017329450524140366,-0.01687719270212745,14
topC3,-0.017455862394380205,-0.0169978859517935,-0.01687719270212745,-0.016424934880114532,2
topC3,-0.0169978859517935,-0.016539909509206793,-0.0182339661681662,-0.017781708346153283,1
topC3,-0.0169978859517935,-0.016539909509206793,-0.017781708346153283,-0.017329450524140366,2
topC3,-0.0169978859517935,-0.016539909509206793,-0.017329450524140366,-0.01687719270212745,14
topC3,-0.0169978859517935,-0.016539909509206793,-0.01687719270212745,-0.016424934880114532,5
topC3,-0.0169978859517935,-0.016539909509206793,-0.016424934880114532,-0.01597267705810162,1
topC3,-0.016539909509206793,-0.016081933066620088,-0.017329450524140366,-0.01687719270212745,1
topC3,-0.016539909509206793,-0.016081933066620088,-0.01687719270212745,-0.016424934880114532,11
topC3,-0.016539909509206793,-0.016081933066620088,-0.016424934880114532,-0.01597267705810162,4
topC3,-0.016081933066620088,-0.015623956624033378,-0.01687719270212745,-0.016424934880114532,1
topC3,-0.016081933066620088,-0.015623956624033378,-0.016424934880114532,-0.01597267705810162,5
topC3,-0.016081933066620088,-0.015623956624033378,-0.01597267705810162,-0.015520419236088701,6
topC3,-0.016081933066620088,-0.015623956624033378,-0.015520419236088701,-0.015068161414075784,1
topC3,-0.015623956624033378,-0.015165980181446673,-0.01597267705810162,-0.015520419236088701,7
topC3,-0.015623956624033378,-0.015165980181446673,-0.015520419236088701,-0.015068161414075784,3
topC3,-0.015623956624033378,-0.015165980181446673,-0.015068161414075784,-0.014615903592062867,1
topC3,-0.015165980181446673,-0.014708003738859967,-0.01597267705810162,-0.015520419236088701,1
topC3,-0.015165980181446673,-0.014708003738859967,-0.015520419236088701,-0.015068161414075784,1
topC3,-0.015165980181446673,-0.014708003738859967,-0.015068161414075784,-0.014615903592062867,3
topC3,-0.014708003738859967,-0.014250027296273258,-0.015520419236088701,-0.015068161414075784,1
topC3,-0.014708003738859967,-0.014250027296273258,-0.015068161414075784,-0.014615903592062867,1
topC3,-0.014250027296273258,-0.013792050853686552,-0.014615903592062867,-0.01416364577004995,3
topC3,-0.014250027296273258,-0.013792050853686552,-0.01416364577004995,-0.013711387948037033,2
topC3,-0.013792050853686552,-0.013334074411099846,-0.01416364577004995,-0.013711387948037033,1
topC3,-0.013792050853686552,-0.013334074411099846,-0.013711387948037033,-0.013259130126024116,2
topC3,-0.013334074411099846,-0.01287609796851314,-0.013711387948037033,-0.013259130126024116,1
topC3,-0.013334074411099846,-0.01287609796851314,-0.013259130126024116,-0.012806872304011202,1
topC3,-0.013334074411099846,-0.01287609796851314,-0.012806872304011202,-0.012354614481998285,1
topC3,-0.012418121525926432,-0.011960145083339726,-0.013711387948037033,-0.013259130126024116,1
topC3,-0.012418121525926432,-0.011960145083339726,-0.013259130126024116,-0.012806872304011202,1
topC3,-0.012418121525926432,-0.011960145083339726,-0.012354614481998285,-0.011902356659985368,1
topC3,-0.010586215755579605,-0.0101282393129929,-0.010545583193946616,-0.0100933253719337,1
