method	trait_arm	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
CT	BIP_pooled	BIPpooled	0p01	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0373591670753128	8.46257573942785	3.0	8	0.298873336602502
CT	BIP_pooled	BIPpooled	0p05	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0578765146176232	7.48765434417874	3.0	8	0.463012116940985
CT	BIP_pooled	BIPpooled	0p1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0552030280212526	7.59354285424706	3.0	8	0.441624224170021
CT	BIP_pooled	BIPpooled	0p5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.137287681038078	5.52269175732363	3.0	8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.155446263488235	5.2339483339747	3.0	8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0564152880981447	7.54492560167273	3.0	8	0.451322304785158
CT	BIP_pooled	BIPpooled	5e-8	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0657594025508619	7.20101392370634	3.0	8	0.526075220406895
CT	BIP_pooled	BIPpooled	0p001	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0112260741711763	0.0108395485122304	0.300392019622729			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0042966669033054	0.0109400961886596	0.694518243125967			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0037406503572762	0.0110513033516575	0.73500992811494			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC1	pooled_stratumFE	all	8596	7198	0.002302939904347	0.0111301398308694	0.836085190321554			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0005693525894822	0.011295527182653	0.959800797003759			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC1	pooled_stratumFE	all	8596	7198	-0.000716009710746	0.0112880231147333	0.949424946108194			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0179243283824613	0.0108890255458963	0.0997836527735087			8	0.79826922218807
CT	BIP_pooled	BIPpooled	5e-8	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0150807363419108	0.010853030098506	0.164705853170222			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0311393202150011	0.0152560519382635	0.0413053745952866			8	0.330442996762293
CT	BIP_pooled	BIPpooled	0p01	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0296630153283254	0.0154039412964338	0.0542159921574671			8	0.433727937259737
CT	BIP_pooled	BIPpooled	0p05	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0263139108948056	0.0155711848477109	0.0911239088114592			8	0.728991270491674
CT	BIP_pooled	BIPpooled	0p1	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0220964599699436	0.015686191629304	0.159015804037279			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0248638139410126	0.0158234198570887	0.11618673470824			8	0.929493877665919
CT	BIP_pooled	BIPpooled	1	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0232875480902156	0.0158202228417895	0.141098187690615			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0394010765080756	0.0152851687933936	0.0099811674233139			8	0.0798493393865119
CT	BIP_pooled	BIPpooled	5e-8	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0325265669872332	0.0152259159860631	0.0327188434805629			8	0.261750747844503
CT	BIP_pooled	BIPpooled	0p001	slope_PC1	within_stratum	EURlike	5665	4676	-0.0233641545877863	0.013387702017983	0.0810084906900607			8	0.648067925520486
CT	BIP_pooled	BIPpooled	0p01	slope_PC1	within_stratum	EURlike	5665	4676	-0.0280930133764828	0.0135161498408458	0.0377132855403727			8	0.301706284322981
CT	BIP_pooled	BIPpooled	0p05	slope_PC1	within_stratum	EURlike	5665	4676	-0.0272905730508933	0.0137203614334036	0.0467463790376893			8	0.373971032301514
CT	BIP_pooled	BIPpooled	0p1	slope_PC1	within_stratum	EURlike	5665	4676	-0.0217994405901469	0.0138443567076364	0.115407093674059			8	0.923256749392471
CT	BIP_pooled	BIPpooled	0p5	slope_PC1	within_stratum	EURlike	5665	4676	-0.0213675125913524	0.0139788906972552	0.126434968125741			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC1	within_stratum	EURlike	5665	4676	-0.0207449946383238	0.0139590928392464	0.137305576356319			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC1	within_stratum	EURlike	5665	4676	-0.0353096369097579	0.0134142200008175	0.0085066968971166			8	0.068053575176933
CT	BIP_pooled	BIPpooled	5e-8	slope_PC1	within_stratum	EURlike	5665	4676	-0.0295015760011978	0.013341539363569	0.0270603015222659			8	0.216482412178127
CT	BIP_pooled	BIPpooled	0p001	slope_PC1	within_stratum	cluster1	1623	1397	0.0095033770821136	0.0249367767894582	0.703181128898294			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC1	within_stratum	cluster1	1623	1397	0.0345252480589026	0.0249918775622002	0.167336594310924			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC1	within_stratum	cluster1	1623	1397	0.0445728997301533	0.0251607934648343	0.0766711202699111			8	0.613368962159289
CT	BIP_pooled	BIPpooled	0p1	slope_PC1	within_stratum	cluster1	1623	1397	0.0498105577182557	0.0252440540356128	0.0486546532387528			8	0.389237225910022
CT	BIP_pooled	BIPpooled	0p5	slope_PC1	within_stratum	cluster1	1623	1397	0.0404755584289286	0.0258154643292088	0.117113334738388			8	0.936906677907101
CT	BIP_pooled	BIPpooled	1	slope_PC1	within_stratum	cluster1	1623	1397	0.0382525828491406	0.0257091428476818	0.136981501254007			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC1	within_stratum	cluster1	1623	1397	-0.004177843080948	0.025380364952397	0.869272859162743			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC1	within_stratum	cluster1	1623	1397	-0.0021661833455275	0.025221152727589	0.931566819120327			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC1	within_stratum	cluster2	928	824	0.0137198451240798	0.0329226767746307	0.67697424467691			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC1	within_stratum	cluster2	928	824	0.0356899577053187	0.03355929566895	0.287840924287349			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC1	within_stratum	cluster2	928	824	0.0180201701831622	0.0333396963873306	0.588982613813356			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC1	within_stratum	cluster2	928	824	0.0207884309166389	0.0335990768304225	0.536254797848059			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC1	within_stratum	cluster2	928	824	0.0138388641943942	0.034622978468282	0.689469607358261			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC1	within_stratum	cluster2	928	824	0.011206935189486	0.0348767534882853	0.748034049013088			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC1	within_stratum	cluster2	928	824	0.053088503265281	0.0329642945839658	0.107637281421623			8	0.861098251372988
CT	BIP_pooled	BIPpooled	5e-8	slope_PC1	within_stratum	cluster2	928	824	0.0595837577483058	0.0332068657030059	0.0730924219319926			8	0.584739375455941
CT	BIP_pooled	BIPpooled	0p001	slope_PC1	within_stratum	cluster3	380	329	-0.0253011379677272	0.0541288558737142	0.640477782962709			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC1	within_stratum	cluster3	380	329	0.0381152670535444	0.056874861180732	0.50318425987429			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC1	within_stratum	cluster3	380	329	0.0278210792319285	0.0589094887759241	0.637021048984169			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC1	within_stratum	cluster3	380	329	0.0623271508201329	0.0612457094040224	0.309524168108293			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC1	within_stratum	cluster3	380	329	0.0703998132847265	0.0650808341303253	0.280096123788692			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC1	within_stratum	cluster3	380	329	0.0748568235732951	0.0659653804468176	0.257215213770729			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC1	within_stratum	cluster3	380	329	-0.0312648861288043	0.051932866561117	0.547533483848956			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC1	within_stratum	cluster3	380	329	-0.0392033078737909	0.051780968487327	0.44952480033536			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.320139767380492	3.50480264860744	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.0091712267793004	11.5319487758206	3.0	8	0.0733698142344032
CT	BIP_pooled	BIPpooled	0p05	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.0072679874109376	12.0338832782181	3.0	8	0.058143899287501
CT	BIP_pooled	BIPpooled	0p1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.0141232501664613	10.5960564141387	3.0	8	0.112986001331691
CT	BIP_pooled	BIPpooled	0p5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.0130232145696422	10.7722744986313	3.0	8	0.104185716557138
CT	BIP_pooled	BIPpooled	1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.0127264301734948	10.8223319594181	3.0	8	0.101811441387959
CT	BIP_pooled	BIPpooled	1e-5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.507416225163993	2.32674721601506	3.0	8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.855163946276933	0.776144841609494	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC2	pooled_stratumFE	all	8596	7198	0.0060205183536826	0.0109885839892195	0.583783350812528			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0027862053970987	0.0110918796196134	0.801671007160176			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0069157313310449	0.0112050334809103	0.53712093055471			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0135201487844947	0.0112850057175385	0.230927361233908			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0103952096348897	0.0114536918142802	0.36412397775109			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0108859000848152	0.0114463784262863	0.341615259179761			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0019896772149835	0.0110407022624747	0.856989862972557			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC2	pooled_stratumFE	all	8596	7198	0.0058156043732922	0.0110017229175757	0.597091237145983			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC2	within_stratum	EURanchor	4308	3601	0.0287412030431581	0.0155540155424118	0.0646985568832532			8	0.517588455066026
CT	BIP_pooled	BIPpooled	0p01	slope_PC2	within_stratum	EURanchor	4308	3601	0.0269197552350107	0.0157067269920819	0.0866227267013694			8	0.692981813610955
CT	BIP_pooled	BIPpooled	0p05	slope_PC2	within_stratum	EURanchor	4308	3601	0.0218882254755465	0.0158829266131611	0.168248641151199			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC2	within_stratum	EURanchor	4308	3601	0.012725357696007	0.0160054953868879	0.426623936854622			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC2	within_stratum	EURanchor	4308	3601	0.0145146881471205	0.0161480540890728	0.368785537982602			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0133159449161592	0.0161454921356086	0.409563779146373			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC2	within_stratum	EURanchor	4308	3601	0.019153065479404	0.0156008518770641	0.219632791775079			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC2	within_stratum	EURanchor	4308	3601	0.0099254220006204	0.0155313060012281	0.522820129583659			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC2	within_stratum	EURlike	5665	4676	0.0174450470097383	0.0135866105282267	0.199201300524742			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC2	within_stratum	EURlike	5665	4676	0.0250692548981063	0.0137178483565993	0.0676812865637912			8	0.541450292510329
CT	BIP_pooled	BIPpooled	0p05	slope_PC2	within_stratum	EURlike	5665	4676	0.0230005641165407	0.0139273143264282	0.0987009522878271			8	0.789607618302617
CT	BIP_pooled	BIPpooled	0p1	slope_PC2	within_stratum	EURlike	5665	4676	0.0146376810486928	0.0140555647835877	0.297730138372531			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC2	within_stratum	EURlike	5665	4676	0.0173294806916603	0.014191658989273	0.2221011380795			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC2	within_stratum	EURlike	5665	4676	0.0166260974357984	0.0141720943703576	0.240785378117775			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC2	within_stratum	EURlike	5665	4676	0.0141637585331233	0.0136213770547627	0.298471220355735			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC2	within_stratum	EURlike	5665	4676	0.0100602303194377	0.0135442170512193	0.457653644712904			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC2	within_stratum	cluster1	1623	1397	0.0002199384888799	0.0252248993934123	0.993044347036264			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC2	within_stratum	cluster1	1623	1397	-0.046486736608469	0.0252769740300978	0.0660910995388067			8	0.528728796310454
CT	BIP_pooled	BIPpooled	0p05	slope_PC2	within_stratum	cluster1	1623	1397	-0.0499391783574162	0.0254563828318642	0.0499694014738131			8	0.399755211790504
CT	BIP_pooled	BIPpooled	0p1	slope_PC2	within_stratum	cluster1	1623	1397	-0.0532506355284616	0.0255408501234066	0.0372388502302538			8	0.29791080184203
CT	BIP_pooled	BIPpooled	0p5	slope_PC2	within_stratum	cluster1	1623	1397	-0.0460598850154538	0.0261178820578631	0.0780057792764496			8	0.624046234211597
CT	BIP_pooled	BIPpooled	1	slope_PC2	within_stratum	cluster1	1623	1397	-0.0465626190374134	0.0260082132248896	0.0735992864440396			8	0.588794291552317
CT	BIP_pooled	BIPpooled	1e-5	slope_PC2	within_stratum	cluster1	1623	1397	-0.018055027208051	0.0256749493805367	0.482025712066123			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC2	within_stratum	cluster1	1623	1397	0.0042349742964563	0.025519387294294	0.868216707796549			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC2	within_stratum	cluster2	928	824	-0.0463429145511301	0.0333181561580592	0.16458797217177			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC2	within_stratum	cluster2	928	824	-0.0590463764262101	0.0339600291453341	0.0824238825718173			8	0.659391060574539
CT	BIP_pooled	BIPpooled	0p05	slope_PC2	within_stratum	cluster2	928	824	-0.0665662694476935	0.0337062249150081	0.0485806031250074			8	0.388644825000059
CT	BIP_pooled	BIPpooled	0p1	slope_PC2	within_stratum	cluster2	928	824	-0.0626305748737647	0.0339794501916092	0.0656249358998654			8	0.524999487198923
CT	BIP_pooled	BIPpooled	0p5	slope_PC2	within_stratum	cluster2	928	824	-0.0672778869406676	0.0350050152343848	0.0549226804793423			8	0.439381443834738
CT	BIP_pooled	BIPpooled	1	slope_PC2	within_stratum	cluster2	928	824	-0.0665192235087308	0.0352631041121017	0.059562060889799			8	0.476496487118392
CT	BIP_pooled	BIPpooled	1e-5	slope_PC2	within_stratum	cluster2	928	824	-0.0231032664347078	0.0334310021166172	0.48969507564107			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC2	within_stratum	cluster2	928	824	-0.0172914827274215	0.0336924502819043	0.607924711266716			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC2	within_stratum	cluster3	380	329	0.0107030089076025	0.0539730202672703	0.84292207874754			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC2	within_stratum	cluster3	380	329	-0.0565716960097333	0.0566576924115844	0.318730838629464			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC2	within_stratum	cluster3	380	329	-0.0856647248632366	0.0585920652035823	0.144613250497379			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC2	within_stratum	cluster3	380	329	-0.115256961599882	0.0608123576906838	0.0588734199406381			8	0.470987359525105
CT	BIP_pooled	BIPpooled	0p5	slope_PC2	within_stratum	cluster3	380	329	-0.137082786428066	0.0646179823138041	0.0345807947098053			8	0.276646357678442
CT	BIP_pooled	BIPpooled	1	slope_PC2	within_stratum	cluster3	380	329	-0.140860729138379	0.0655353271701593	0.0322796332882008			8	0.258237066305607
CT	BIP_pooled	BIPpooled	1e-5	slope_PC2	within_stratum	cluster3	380	329	-0.0057370664994924	0.0522340867105556	0.912601421631306			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC2	within_stratum	cluster3	380	329	0.0169896334769368	0.0525567672859657	0.746685570109427			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0221105231681178	9.6178106592597	3.0	8	0.176884185344942
CT	BIP_pooled	BIPpooled	0p01	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0427658548276937	8.16271691670772	3.0	8	0.34212683862155
CT	BIP_pooled	BIPpooled	0p05	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.150839682354834	5.3040519474489	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.113270320197214	5.96611849086185	3.0	8	0.906162561577712
CT	BIP_pooled	BIPpooled	0p5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.105217116520987	6.13514436898549	3.0	8	0.841736932167896
CT	BIP_pooled	BIPpooled	1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0674245500314627	7.14474651075943	3.0	8	0.539396400251701
CT	BIP_pooled	BIPpooled	1e-5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.382368784544584	3.06064705392419	3.0	8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.402608034409141	2.92959545844496	3.0	8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0006528074168815	0.0108906551242561	0.952203285095498			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0026846141326804	0.010995292760965	0.807112714193736			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC3	pooled_stratumFE	all	8596	7198	0.005679545059752	0.0111081067424122	0.60915655493579			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC3	pooled_stratumFE	all	8596	7198	0.0153403701228432	0.0111881814270019	0.170374036413214			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC3	pooled_stratumFE	all	8596	7198	0.014290928378347	0.0113561027283348	0.208269853015208			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC3	pooled_stratumFE	all	8596	7198	0.0132211313455261	0.0113496043903813	0.24409412537178			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.001764386362994	0.0109428577905614	0.871911177784697			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC3	pooled_stratumFE	all	8596	7198	0.011474907564087	0.0109006040568375	0.292515581588047			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0087077845157964	0.0154783931388689	0.573753140351935			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0138602056898828	0.0156299819695701	0.375253326641568			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0088030507794872	0.0158110630912352	0.577717612436076			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0034084319360062	0.0159341687236029	0.830629943456061			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0081734982251616	0.016078859655415	0.611243098803774			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0094200773766958	0.016077140590273	0.557954369372847			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC3	within_stratum	EURanchor	4308	3601	0.0053432777412728	0.0155265169868528	0.730759118064811			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC3	within_stratum	EURanchor	4308	3601	0.0149976967368734	0.0154473387238933	0.331657912791336			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC3	within_stratum	EURlike	5665	4676	-0.0201538698124906	0.013523616612872	0.136210407148596			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC3	within_stratum	EURlike	5665	4676	-0.0160651890327478	0.0136596256864329	0.239603220791565			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC3	within_stratum	EURlike	5665	4676	-0.0079545776413624	0.0138721806227723	0.566384477471191			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC3	within_stratum	EURlike	5665	4676	-0.0010641130584532	0.0140025025944652	0.93942629242067			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC3	within_stratum	EURlike	5665	4676	-0.0030302208621914	0.0141397703134657	0.830317455057656			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC3	within_stratum	EURlike	5665	4676	-0.0046857304656816	0.0141211119125461	0.740034703479565			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC3	within_stratum	EURlike	5665	4676	-0.0107768944219426	0.0135630129671774	0.42689267785969			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC3	within_stratum	EURlike	5665	4676	0.0025072889739929	0.013482886978686	0.852482365840945			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC3	within_stratum	cluster1	1623	1397	0.0053250177914763	0.0250652388730887	0.831786390368063			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC3	within_stratum	cluster1	1623	1397	-0.0135924496445606	0.0251214323107784	0.588537517251464			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC3	within_stratum	cluster1	1623	1397	0.0065551934601072	0.0252954086862868	0.795557729868342			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC3	within_stratum	cluster1	1623	1397	0.0250486870257937	0.0253783874970587	0.323793580267005			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC3	within_stratum	cluster1	1623	1397	0.0326278153588739	0.0259380832197947	0.2086147693329			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC3	within_stratum	cluster1	1623	1397	0.0307598260642685	0.0258314485441752	0.233920034912837			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC3	within_stratum	cluster1	1623	1397	0.0070838016345452	0.0255023776319513	0.781225756710865			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC3	within_stratum	cluster1	1623	1397	0.0152256619836103	0.0253399767030299	0.548024075469307			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC3	within_stratum	cluster2	928	824	0.0665465096632907	0.0331747779908473	0.0451695787431876			8	0.361356629945501
CT	BIP_pooled	BIPpooled	0p01	slope_PC3	within_stratum	cluster2	928	824	0.0732400689609196	0.033832331594099	0.0306736714937908			8	0.245389371950327
CT	BIP_pooled	BIPpooled	0p05	slope_PC3	within_stratum	cluster2	928	824	0.0793467416351963	0.0335320226910729	0.0181824791232097			8	0.145459832985677
CT	BIP_pooled	BIPpooled	0p1	slope_PC3	within_stratum	cluster2	928	824	0.0871724230782393	0.0337393161432246	0.0099333807372007			8	0.0794670458976063
CT	BIP_pooled	BIPpooled	0p5	slope_PC3	within_stratum	cluster2	928	824	0.0722012298400135	0.0348398052397891	0.0385201462827954			8	0.308161170262363
CT	BIP_pooled	BIPpooled	1	slope_PC3	within_stratum	cluster2	928	824	0.0722022022153654	0.035106045185362	0.0400101469534172			8	0.320081175627338
CT	BIP_pooled	BIPpooled	1e-5	slope_PC3	within_stratum	cluster2	928	824	0.0004251027775148	0.0332386809553032	0.98979866674744			8	1.0
CT	BIP_pooled	BIPpooled	5e-8	slope_PC3	within_stratum	cluster2	928	824	0.0199552448838322	0.033423194986097	0.550624947526041			8	1.0
CT	BIP_pooled	BIPpooled	0p001	slope_PC3	within_stratum	cluster3	380	329	0.0831940584068478	0.054424184312898	0.127245189460784			8	1.0
CT	BIP_pooled	BIPpooled	0p01	slope_PC3	within_stratum	cluster3	380	329	0.0397200375780629	0.0573184529695295	0.488781397539471			8	1.0
CT	BIP_pooled	BIPpooled	0p05	slope_PC3	within_stratum	cluster3	380	329	-0.005842423272588	0.0593974478947535	0.921700602274373			8	1.0
CT	BIP_pooled	BIPpooled	0p1	slope_PC3	within_stratum	cluster3	380	329	0.0096862456826704	0.0617974668483761	0.875537628625928			8	1.0
CT	BIP_pooled	BIPpooled	0p5	slope_PC3	within_stratum	cluster3	380	329	0.0402932726074477	0.0656713169544068	0.539899143214924			8	1.0
CT	BIP_pooled	BIPpooled	1	slope_PC3	within_stratum	cluster3	380	329	0.053161958304933	0.0665829487286775	0.425151811585438			8	1.0
CT	BIP_pooled	BIPpooled	1e-5	slope_PC3	within_stratum	cluster3	380	329	0.0908592723476425	0.0525688090342128	0.0847623446714229			8	0.678098757371383
CT	BIP_pooled	BIPpooled	5e-8	slope_PC3	within_stratum	cluster3	380	329	0.113115074024528	0.0527414555884798	0.0326508066950072			8	0.261206453560057
CT	ADHD	ADHD	0p001	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.443597689604434	2.68022866048705	3.0	8	1.0
CT	ADHD	ADHD	0p01	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.0238504193736544	9.45173334001447	3.0	8	0.190803354989235
CT	ADHD	ADHD	0p05	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.234588200449149	4.26137775802999	3.0	8	1.0
CT	ADHD	ADHD	0p1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.170227696743653	5.02152568435122	3.0	8	1.0
CT	ADHD	ADHD	0p5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.195377752656051	4.6969929312545	3.0	8	1.0
CT	ADHD	ADHD	1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.194848075616483	4.70341505927718	3.0	8	1.0
CT	ADHD	ADHD	1e-5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.362640070788598	3.19421020777372	3.0	8	1.0
CT	ADHD	ADHD	5e-8	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.717537796516321	1.34897424393785	3.0	8	1.0
