method	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	ADHD	zanc	ADHD	0p01	global_slope	full	8596	7198	1350	1449	-0.0296717240374516	0.0336708935380111	0.378328608779829	0.0003380326419896	0.0110015955147392	0.975489094562795	0.0300097566794412	0.035416634820059	0.847335068165326	0.396808385380364
CT	ADHD	zanc	ADHD	0p05	global_slope	full	8596	7198	1350	1449	-0.0067217154733066	0.033869671477395	0.842712068573771	-0.0038763157205742	0.0110266908442185	0.725194216585413	0.0028453997527324	0.0356063988119904	0.0799125957038447	0.936306771946784
CT	ADHD	zanc	ADHD	0p1	global_slope	full	8596	7198	1350	1449	-0.0060542205901037	0.0342048288815411	0.859531849114819	0.0007984162330417	0.0110611287813438	0.942458979180015	0.0068526368231455	0.0359342096981321	0.190699527851359	0.8487610086231
CT	ADHD	zanc	ADHD	0p5	global_slope	full	8596	7198	1350	1449	-0.0106602725082514	0.0353928308606374	0.763302630738487	0.0007418825640625	0.0110901110124801	0.946666495764753	0.0114021550723139	0.0370754200924472	0.307539470729738	0.758432784408806
CT	ADHD	zanc	ADHD	1	global_slope	full	8596	7198	1350	1449	-0.0151363939307542	0.035461927087217	0.669557576139261	0.0005682139455727	0.0110792628723206	0.959098863055729	0.0157046078763269	0.0371387959268158	0.422862601880626	0.672395509938461
CT	ADHD	zanc	ADHD	1e-5	global_slope	full	8596	7198	1350	1449	-0.0330551770577737	0.0310723776833976	0.28757620793965	-0.0066703161209822	0.0109328997202567	0.541805795299592	0.0263848609367915	0.0329360220811187	0.801094341988471	0.423077031496568
CT	ADHD	zanc	ADHD	5e-8	global_slope	full	8596	7198	1350	1449	-0.0264608602601725	0.0312429855332597	0.397158148288465	0.0029310366493025	0.0108989231143607	0.78799198473745	0.0293918969094751	0.0330856590824038	0.888357606426127	0.374348421653957
CT	ADHD	zanc	ADHD	0p001	slope_PC1	EUR	4308	3601	691	726	-0.0431377631074396	0.0541763027451747	0.426140997957642	0.0072606956137863	0.0158902154912666	0.647751595951446	0.0503984587212259	0.0564554858752045	0.892711451153432	0.372011716436329
CT	ADHD	zanc	ADHD	0p01	slope_PC1	EUR	4308	3601	691	726	-0.0017236148362245	0.0535804099737054	0.974346055196164	0.0222388753190705	0.0159867685131421	0.164292052751604	0.0239624901552951	0.0559073593006919	0.428610659759752	0.668206586695176
CT	ADHD	zanc	ADHD	0p05	slope_PC1	EUR	4308	3601	691	726	0.0221711117074719	0.0549238046310592	0.686570387078734	0.0117459750978205	0.0160078326499229	0.46314290802179	-0.0104251366096514	0.0572090365905563	-0.182228844094402	0.85540313764294
CT	ADHD	zanc	ADHD	0p1	slope_PC1	EUR	4308	3601	691	726	-0.0119706739385951	0.0558320649007758	0.830289573106247	0.0122679631504965	0.0160712768834429	0.445309679272486	0.0242386370890915	0.0580947350775928	0.417226054249456	0.67651306968899
CT	ADHD	zanc	ADHD	0p5	slope_PC1	EUR	4308	3601	691	726	-0.02911403836512	0.0553338936339535	0.598938229979077	0.0064555739243261	0.0161863064064455	0.690044395739828	0.0355696122894461	0.0576464647220657	0.617030245669705	0.537214776146668
CT	ADHD	zanc	ADHD	1	slope_PC1	EUR	4308	3601	691	726	-0.0333753201527965	0.0554042166461984	0.547092229509174	0.0060544230792076	0.0161845459465625	0.708363474371223	0.0394297432320041	0.0577154483520712	0.683174857994308	0.494496357664961
CT	ADHD	zanc	ADHD	1e-5	slope_PC1	EUR	4308	3601	691	726	-0.0523654682174628	0.050072506126373	0.295994342231971	-2.98372359405232e-05	0.0159679898996665	0.998509211297213	0.0523356309815222	0.0525689750350368	0.995561183124476	0.319463402890235
CT	ADHD	zanc	ADHD	5e-8	slope_PC1	EUR	4308	3601	691	726	-0.0476428342057426	0.0511508464295085	0.351937800364646	0.0068980248810503	0.0159088932617027	0.664608700383523	0.0545408590867929	0.0535784695873923	1.01796224316991	0.308695899654374
CT	ADHD	zanc	ADHD	0p001	slope_PC1	full	8596	7198	1350	1449	-0.0046803314687608	0.0355565682273818	0.895292991054846	0.0084110962909501	0.0113621975683913	0.45916081715028	0.013091427759711	0.0373214411582201	0.35077497956768	0.725757169374575
CT	ADHD	zanc	ADHD	0p01	slope_PC1	full	8596	7198	1350	1449	0.0170968881697044	0.0368276632341748	0.642538454520227	0.018304299815808	0.0114491665092587	0.109922421927977	0.0012074116461036	0.0385602529398005	0.0313123372916819	0.975020451497291
CT	ADHD	zanc	ADHD	0p05	slope_PC1	full	8596	7198	1350	1449	0.0328803112027299	0.0370340108633246	0.374759361016071	0.0024382133380561	0.0114771044678338	0.831768804562086	-0.0304420978646737	0.038758616884003	-0.785427869002163	0.432202746159279
CT	ADHD	zanc	ADHD	0p1	slope_PC1	full	8596	7198	1350	1449	0.0007220475146152	0.0374082334473346	0.984602719160415	0.0070598700280636	0.0115122168640819	0.539730865240031	0.0063378225134483	0.0391249544940219	0.161989262234587	0.871314309686074
CT	ADHD	zanc	ADHD	0p5	slope_PC1	full	8596	7198	1350	1449	-0.0300294305483418	0.0387010822735658	0.4379030853236	0.0070363294748714	0.0115425002565271	0.542145428558828	0.0370657600232132	0.0403713933143338	0.918119415265588	0.35855635133778
CT	ADHD	zanc	ADHD	1	slope_PC1	full	8596	7198	1350	1449	-0.035861886534554	0.0387748165172072	0.35516957122158	0.0068240002684905	0.0115317322880071	0.554031462307832	0.0426858868030446	0.0404396612265378	1.0555451135934	0.291176088115797
CT	ADHD	zanc	ADHD	1e-5	slope_PC1	full	8596	7198	1350	1449	-0.0026988727207801	0.033990821041946	0.93672432087006	-0.0071954614293318	0.0113801553571146	0.527223605338974	-0.0044965887085517	0.0358416065260512	-0.12545723097773	0.900161582191178
CT	ADHD	zanc	ADHD	5e-8	slope_PC1	full	8596	7198	1350	1449	-0.0187454362528383	0.0341753366491014	0.58341965705079	0.0023569542171799	0.0113507078634632	0.835509554804034	0.0211023904700182	0.036007254243571	0.586059418118115	0.557835586259266
CT	ADHD	zanc	ADHD	0p001	slope_PC2	EUR	4308	3601	691	726	-0.0090568912903243	0.051630524776631	0.86079895765195	-0.0249332983782942	0.0163097195373161	0.126419971692251	-0.0158764070879698	0.0541418634628799	-0.293237174942358	0.769340870855242
CT	ADHD	zanc	ADHD	0p01	slope_PC2	EUR	4308	3601	691	726	-0.013498048908986	0.0510235728101059	0.791432189776274	-0.0176270684150979	0.0164145464884247	0.282955543182191	-0.0041290195061119	0.0535909052250468	-0.0770470192427753	0.938586140160237
CT	ADHD	zanc	ADHD	0p05	slope_PC2	EUR	4308	3601	691	726	-0.0583204151994316	0.0522710699558251	0.264893958302111	-0.0183616718556628	0.0164319830331619	0.263885041058983	0.0399587433437688	0.0547930201663846	0.729267034787095	0.465838332964469
CT	ADHD	zanc	ADHD	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0033658700258619	0.0531808384587803	0.949551546135362	-0.0151751973144849	0.0165020623955887	0.357848691850227	-0.0118093272886229	0.05567741976106	-0.212102632257434	0.832026966180221
CT	ADHD	zanc	ADHD	0p5	slope_PC2	EUR	4308	3601	691	726	0.0376692254833787	0.0526985903507244	0.474950740648271	-0.0046018365564176	0.0166258150998739	0.781958966275559	-0.0422710620397964	0.0552520191738909	-0.765059135789402	0.444236331817981
CT	ADHD	zanc	ADHD	1	slope_PC2	EUR	4308	3601	691	726	0.0391063458327939	0.0527670461495394	0.45885566208754	-0.0055563284729243	0.0166228855699609	0.738205313506136	-0.0446626743057182	0.0553185574217126	-0.807372360874112	0.41945198580728
CT	ADHD	zanc	ADHD	1e-5	slope_PC2	EUR	4308	3601	691	726	-0.0269083198489241	0.0477232428393833	0.573030180721116	-0.017967183013665	0.0163923730007807	0.273124047660933	0.0089411368352591	0.0504729683500505	0.177147037860915	0.859392895270835
CT	ADHD	zanc	ADHD	5e-8	slope_PC2	EUR	4308	3601	691	726	0.0251059986173194	0.048747258399346	0.606687650861908	-0.0127672315255408	0.0163124402845983	0.433873436418471	-0.0378732301428602	0.051415804442366	-0.736606779833889	0.461361510780823
CT	ADHD	zanc	ADHD	0p001	slope_PC2	full	8596	7198	1350	1449	-0.0351946318139366	0.0352753737661926	0.31856901566749	-0.0165693667805512	0.0115431691834128	0.151209856403622	0.0186252650333854	0.0371094291432619	0.501901146511363	0.61573705876582
CT	ADHD	zanc	ADHD	0p01	slope_PC2	full	8596	7198	1350	1449	-0.0410385926462588	0.0365323789814041	0.261456542749857	-0.0170516281943948	0.0116338812614227	0.142778124842484	0.023986964451864	0.0383338283417552	0.625738818414234	0.531486267346183
CT	ADHD	zanc	ADHD	0p05	slope_PC2	full	8596	7198	1350	1449	-0.0610173737871738	0.0367295659118288	0.0968556046931487	-0.0043461687310693	0.0116616313611692	0.709390669807621	0.0566712050561045	0.0385229038968799	1.47110418279486	0.141262944028807
CT	ADHD	zanc	ADHD	0p1	slope_PC2	full	8596	7198	1350	1449	-0.0157473419397945	0.037122022813597	0.671472954564065	-0.0065076923065771	0.0116976754488792	0.578007358551861	0.0092396496332172	0.0389063104989235	0.237484601205579	0.812280864007914
CT	ADHD	zanc	ADHD	0p5	slope_PC2	full	8596	7198	1350	1449	0.0189496955895931	0.0384103761881524	0.621833557591425	-0.0091654776873655	0.011728196555752	0.434540129907453	-0.0281151732769586	0.0401462482240424	-0.700318822323261	0.48372821961682
CT	ADHD	zanc	ADHD	1	slope_PC2	full	8596	7198	1350	1449	0.0177802022550029	0.0384863672330745	0.644152852789135	-0.0099736287915087	0.0117169262889335	0.394678536937585	-0.0277538310465117	0.0402163468189602	-0.690113181374967	0.490123014513382
CT	ADHD	zanc	ADHD	1e-5	slope_PC2	full	8596	7198	1350	1449	-0.0467887658569556	0.0337196768861837	0.165456488984724	-0.0077941989551738	0.0115623415942211	0.500268443438975	0.0389945669017818	0.0356431591075439	1.09402667659525	0.273943278517284
CT	ADHD	zanc	ADHD	5e-8	slope_PC2	full	8596	7198	1350	1449	-0.0147912494274181	0.0339293840734118	0.662937081840184	-0.0124995675775011	0.0115280976706154	0.278281442885451	0.002291681849917	0.0358304510086666	0.0639590567632736	0.949002827992995
CT	ADHD	zanc	ADHD	0p001	slope_PC3	EUR	4308	3601	691	726	-0.0111198531619695	0.0473221084183167	0.814290513954137	-0.0001410468622424	0.0163943897205965	0.993136083958901	0.0109788062997271	0.0500776761148553	0.219235538696859	0.826466572923189
CT	ADHD	zanc	ADHD	0p01	slope_PC3	EUR	4308	3601	691	726	0.0122993899811796	0.046769064403342	0.792641376860778	0.0304558625512776	0.0164866419850124	0.0647866927565493	0.0181564725700979	0.0495810895928069	0.366197530534546	0.714217684755751
CT	ADHD	zanc	ADHD	0p05	slope_PC3	EUR	4308	3601	691	726	0.0233830178325382	0.0479582364497818	0.626004820781918	0.0285887207527176	0.0165038976167647	0.0833182381723519	0.0052057029201794	0.0507185156004103	0.102639102476755	0.91824940742283
CT	ADHD	zanc	ADHD	0p1	slope_PC3	EUR	4308	3601	691	726	-0.0083839490786309	0.0487566160627149	0.863521827857673	0.0341967939469147	0.0165748546978015	0.0391696301152184	0.0425807430255457	0.0514914721066625	0.826947478552205	0.408266831073376
CT	ADHD	zanc	ADHD	0p5	slope_PC3	EUR	4308	3601	691	726	-0.0299478765443888	0.0483156328832967	0.535562962416654	0.0299300433350978	0.0167047747809912	0.0732667484742919	0.0598779198794866	0.0511141494186407	1.17145488207322	0.241415983122181
CT	ADHD	zanc	ADHD	1	slope_PC3	EUR	4308	3601	691	726	-0.0225868074196053	0.0483834200993756	0.64076486219062	0.03200121585168	0.0166999615458943	0.0554154737390585	0.0545880232712853	0.0511789209051662	1.06661145459546	0.286147325834461
CT	ADHD	zanc	ADHD	1e-5	slope_PC3	EUR	4308	3601	691	726	-0.0330547106499337	0.0437504460607178	0.450182678263971	-0.0117618922657125	0.0164735899858733	0.475284115711631	0.0212928183842213	0.0467627990249524	0.455336695582734	0.6488670303813
CT	ADHD	zanc	ADHD	5e-8	slope_PC3	EUR	4308	3601	691	726	-0.0333620926237389	0.0446686763307225	0.455383793678206	0.0148651972135852	0.016371995809207	0.363957622535597	0.0482272898373241	0.0475868486128876	1.01345836597936	0.310841272989889
CT	ADHD	zanc	ADHD	0p001	slope_PC3	full	8596	7198	1350	1449	0.0079713997520245	0.0337269953156391	0.813190872681586	-0.0101718319373193	0.0114849858211292	0.375828737074569	-0.0181432316893439	0.0356222454981897	-0.509323077071769	0.610525784837924
CT	ADHD	zanc	ADHD	0p01	slope_PC3	full	8596	7198	1350	1449	-0.0160241645351214	0.0349378736790882	0.646549920178728	0.0082172057602459	0.0115757442504609	0.477811634457168	0.0242413702953673	0.0367992211777623	0.658746829946942	0.510058355614985
CT	ADHD	zanc	ADHD	0p05	slope_PC3	full	8596	7198	1350	1449	-0.027544635207166	0.0351286784114487	0.433093916488379	0.0117057751288799	0.0116019902570688	0.31303508067841	0.0392504103360459	0.0369811596386477	1.06136234557195	0.28852526232208
CT	ADHD	zanc	ADHD	0p1	slope_PC3	full	8596	7198	1350	1449	-0.0198219453425214	0.0354764601464928	0.57642092175332	0.0143290999699051	0.0116380690587121	0.218278843585027	0.0341510453124265	0.0373210613233512	0.915060936143817	0.360159641041605
CT	ADHD	zanc	ADHD	0p5	slope_PC3	full	8596	7198	1350	1449	-0.0429646400435909	0.0367002281872764	0.241897824434903	0.0097014838936785	0.0116689669369772	0.405780208935229	0.0526661239372695	0.0384955175121417	1.36811055782425	0.171277472438968
CT	ADHD	zanc	ADHD	1	slope_PC3	full	8596	7198	1350	1449	-0.0424435659163828	0.0367730750122689	0.24859024323912	0.0105633980682534	0.0116573285190017	0.364882117320732	0.0530069639846361	0.0385621417419651	1.37458558031676	0.169259961579613
CT	ADHD	zanc	ADHD	1e-5	slope_PC3	full	8596	7198	1350	1449	-0.0542354739753645	0.0322183009390493	0.0924984487134641	-0.0090206851725819	0.0115035531029146	0.432969288775471	0.0452147888027825	0.0342065265843969	1.3218175979144	0.186228896885557
CT	ADHD	zanc	ADHD	5e-8	slope_PC3	full	8596	7198	1350	1449	-0.0381163696291616	0.0324072598142643	0.239703617698868	0.0047464217556602	0.0114661862730211	0.678923342582518	0.0428627913848219	0.0343718942728269	1.24703023477841	0.212386411624913
CT	INT	raw	INT	0p001	baseline_thickness	EUR	4308	3601	691	726	-0.0406830383120535	0.0418037497752944	0.330769953808505	0.0260515649132817	0.0171455591056258	0.128740031059657	0.0667346032253352	0.0451443151067128	1.47825043015022	0.139340760217705
CT	INT	raw	INT	0p01	baseline_thickness	EUR	4308	3601	691	726	-0.0447812772545552	0.0427987018425366	0.295747325428452	0.0299832318953016	0.0177274096756159	0.0908564264202315	0.0747645091498568	0.0462527273949408	1.616434605282	0.106000381516703
CT	INT	raw	INT	0p05	baseline_thickness	EUR	4308	3601	691	726	-0.0666152105824073	0.043881210128069	0.129413417296688	0.0111480442659482	0.0181767658507882	0.539707979168284	0.0777632548483555	0.0474158075870355	1.64002805827181	0.100999333145091
CT	INT	raw	INT	0p1	baseline_thickness	EUR	4308	3601	691	726	-0.0604518965144967	0.0447207593596877	0.17685639565796	0.008418136095939	0.0183830451850382	0.647030620784999	0.0688700326104358	0.0482519928292694	1.42729923827435	0.153493660088465
CT	INT	raw	INT	0p5	baseline_thickness	EUR	4308	3601	691	726	-0.0409362099997764	0.0460075929685414	0.37387291712698	0.0067995112801249	0.0185756317933018	0.714352973382272	0.0477357212799013	0.0494888079561099	0.964576098139941	0.334757175961147
CT	INT	raw	INT	1	baseline_thickness	EUR	4308	3601	691	726	-0.0370032584243985	0.0457251278813181	0.41862427526726	0.0067564717935391	0.0185688563997428	0.715983344468677	0.0437597302179376	0.0492210421072521	0.88904517955117	0.373978799326456
CT	INT	raw	INT	1e-5	baseline_thickness	EUR	4308	3601	691	726	-0.0264249962763647	0.040188225380736	0.511040181428439	0.0217095928270699	0.016766994699866	0.1954780836057	0.0481345891034345	0.0435231757768871	1.10595305246536	0.268746840221376
CT	INT	raw	INT	5e-8	baseline_thickness	EUR	4308	3601	691	726	0.0018791154720641	0.0397587562122941	0.962316173810577	0.0306656458357151	0.0166238543258592	0.0651658197075589	0.028786530363651	0.0430988345211733	0.667918997890975	0.504185299786877
CT	INT	raw	INT	0p001	baseline_thickness	full	8596	7198	1350	1449	-0.0029767877672436	0.0301892689502085	0.921466023013517	0.0055350501613858	0.0121065554173654	0.647545072438059	0.0085118379286295	0.0324921915910589	0.261965645031214	0.793347928758867
CT	INT	raw	INT	0p01	baseline_thickness	full	8596	7198	1350	1449	0.0243896839069751	0.0329656334587839	0.459508185543499	0.0108080447674864	0.0132844000480657	0.415907296418126	-0.0135816391394886	0.0354762247107288	-0.382837780802005	0.701840046644462
CT	INT	raw	INT	0p05	baseline_thickness	full	8596	7198	1350	1449	0.0041407491135566	0.0375287487444454	0.912158474764257	0.0102319769644168	0.0151187086849103	0.498569834217887	0.0060912278508601	0.0403405761442785	0.150995063359403	0.879979610118806
CT	INT	raw	INT	0p1	baseline_thickness	full	8596	7198	1350	1449	0.0306564916749255	0.0411531824567445	0.456429556520765	0.0140727338708565	0.0165595769848645	0.395450650474803	-0.0165837578040691	0.0441578975124533	-0.375555874221416	0.707247100439449
CT	INT	raw	INT	0p5	baseline_thickness	full	8596	7198	1350	1449	0.0572483841471163	0.0443935358201336	0.197404555985502	0.016012797812611	0.0175149460481481	0.360622888811108	-0.0412355863345053	0.0474683352030937	-0.86869670398337	0.38501304470596
CT	INT	raw	INT	1	baseline_thickness	full	8596	7198	1350	1449	0.0561011411131598	0.0446648830580856	0.209299141469608	0.0156140067256321	0.0176705728072542	0.376932408749353	-0.0404871343875277	0.0477627116857731	-0.84767244066646	0.396620418645744
CT	INT	raw	INT	1e-5	baseline_thickness	full	8596	7198	1350	1449	-0.0115246092224206	0.0287110735399915	0.688184473728007	0.0073698430147115	0.0118771893817971	0.534945685604253	0.0188944522371321	0.0310459473034872	0.6085964152561	0.542791981149106
CT	INT	raw	INT	5e-8	baseline_thickness	full	8596	7198	1350	1449	-0.0112540770709024	0.0294614284969563	0.702521399172292	-0.0023477754006284	0.0121744326847952	0.8470859865559	0.0089063016702739	0.0318305237196242	0.279803805577444	0.779628031851915
CT	INT	raw	INT	0p001	global_slope	EUR	4308	3601	691	726	0.100834585015804	0.048782251152096	0.0390729636655967	-0.0067399423648882	0.0157871775916341	0.66945995918763	-0.107574527380692	0.0512423544446161	-2.09932834949965	0.0357879660167076
CT	INT	raw	INT	0p01	global_slope	EUR	4308	3601	691	726	0.137986306239019	0.0498368359838273	0.00576617469413	-0.0161951622354859	0.0163080125176696	0.320739876685456	-0.154181468474505	0.0523809513510194	-2.9434644560251	0.003245610900662
CT	INT	raw	INT	0p05	global_slope	EUR	4308	3601	691	726	0.127737141835218	0.0511707872274373	0.0127635831143126	-0.0111782776131273	0.016724664381361	0.50394097007508	-0.138915419448345	0.0537719004002207	-2.58342030715684	0.0097826064632248
CT	INT	raw	INT	0p1	global_slope	EUR	4308	3601	691	726	0.11903303550814	0.0521740064655902	0.0228004221603618	-0.0066690432077909	0.0169160623555014	0.693425453331034	-0.125702078715931	0.0547704957812454	-2.29506921423513	0.021729158037893
CT	INT	raw	INT	0p5	global_slope	EUR	4308	3601	691	726	0.0997740810557247	0.0537019384181973	0.0635709735117959	-0.0068315848307649	0.0171062163957005	0.689650100709284	-0.10660566588649	0.0562627505639864	-1.89478233498821	0.058121244448313
CT	INT	raw	INT	1	global_slope	EUR	4308	3601	691	726	0.0915540544149892	0.0533867449701566	0.086771969427092	-0.0066282063648935	0.0171004205620632	0.698331791312558	-0.0981822607798827	0.0559582295305553	-1.75456338779038	0.0793340185593402
CT	INT	raw	INT	1e-5	global_slope	EUR	4308	3601	691	726	0.0188078368998958	0.0470086447448072	0.689201276948346	-0.006400587609525	0.0154346783361091	0.678395020175328	-0.0252084245094208	0.0494599667076239	-0.509673301206147	0.610280360728058
CT	INT	raw	INT	5e-8	global_slope	EUR	4308	3601	691	726	-0.0133878836134116	0.0464907457312721	0.773449774753042	-0.0086842133274904	0.0153131882257076	0.570677570355007	0.0047036702859212	0.048951519318108	0.0960883411065289	0.923450410908625
CT	INT	raw	INT	0p001	global_slope	full	8596	7198	1350	1449	0.0324956923833574	0.0349567066238208	0.352721178955494	0.0055961578613121	0.0114327145483252	0.624512609212152	-0.0268995345220453	0.0367517224270835	-0.731925818590265	0.464213846503091
CT	INT	raw	INT	0p01	global_slope	full	8596	7198	1350	1449	-0.0043358083652926	0.0381808430543215	0.909601178136518	8.14965325955319e-05	0.0125394430370105	0.994814598419182	0.0044173048978881	0.0401354362841396	0.110059969614278	0.912361814854402
CT	INT	raw	INT	0p05	global_slope	full	8596	7198	1350	1449	0.0093179930737468	0.0434592094275303	0.830256711305543	-0.0020701858475382	0.0142812019068232	0.884747540825687	-0.0113881789212851	0.0456514517244904	-0.249459294088028	0.803005524350353
CT	INT	raw	INT	0p1	global_slope	full	8596	7198	1350	1449	-0.0180981738488708	0.0476637500615204	0.704215235205591	-0.0023108571916628	0.0156530349953165	0.88263898168058	0.015787316657208	0.0500082776649626	0.31569406894949	0.752234728951406
CT	INT	raw	INT	0p5	global_slope	full	8596	7198	1350	1449	-0.0486936910454412	0.0514231309953777	0.343823232637498	-0.0062282811886218	0.0165659379269686	0.706950997494511	0.0424654098568194	0.0538232543996008	0.788978859240707	0.430124362750269
CT	INT	raw	INT	1	global_slope	full	8596	7198	1350	1449	-0.0476512229595577	0.0517359157257621	0.35716623751602	-0.0066053165166956	0.016712846350547	0.692689434331773	0.0410459064428621	0.0541541019210669	0.757946397166537	0.448483072875419
CT	INT	raw	INT	1e-5	global_slope	full	8596	7198	1350	1449	0.014422592335309	0.0332494846040524	0.664515445247183	0.00878462933592	0.0112176775689772	0.433591133385462	-0.0056379629993889	0.0350711903194458	-0.160757674548129	0.872284262384352
CT	INT	raw	INT	5e-8	global_slope	full	8596	7198	1350	1449	0.0113604940737975	0.0341124014224442	0.739154855659214	0.0093702715512212	0.0115009107391491	0.415247521476391	-0.0019902225225763	0.0359614176355576	-0.0553432721353131	0.955864988792234
CT	INT	raw	INT	0p001	slope_PC1	EUR	4308	3601	691	726	0.0396937572954342	0.0557863664445736	0.47697651298927	0.0152696355986504	0.0163890630201067	0.351559264600961	-0.0244241216967838	0.0581139736060524	-0.420279670812944	0.674281159080617
CT	INT	raw	INT	0p01	slope_PC1	EUR	4308	3601	691	726	0.0443144821523576	0.057122814386031	0.438126748666916	0.0097993216749993	0.0169219837038141	0.562568520488858	-0.0345151604773583	0.059522293024449	-0.579869469463836	0.562002645686733
CT	INT	raw	INT	0p05	slope_PC1	EUR	4308	3601	691	726	-0.0011688306228449	0.0586036051586057	0.984092804088643	-0.0018753207943915	0.0173593120264572	0.913978568627248	-0.0007064901715466	0.0610603557222513	-0.0115703579383041	0.990768396015892
CT	INT	raw	INT	0p1	slope_PC1	EUR	4308	3601	691	726	-0.0250358825420638	0.0597022386948791	0.675083641832433	0.0026189790671952	0.0175582621798118	0.881436783241962	0.027654861609259	0.062156182879725	0.444925353005869	0.656373700096374
CT	INT	raw	INT	0p5	slope_PC1	EUR	4308	3601	691	726	-0.0081857919425972	0.0613848329461641	0.893950801360733	0.0015912813476246	0.0177639141224728	0.928626672041113	0.0097770732902219	0.06380934511465	0.153223219461897	0.878222247394065
CT	INT	raw	INT	1	slope_PC1	EUR	4308	3601	691	726	-0.0152246245141721	0.0609990424197147	0.802974472375745	0.0002021091230581	0.0177585695535144	0.990920186830095	0.0154267336372302	0.0634349589528222	0.243189778820593	0.807858384545834
CT	INT	raw	INT	1e-5	slope_PC1	EUR	4308	3601	691	726	-0.0733287003174313	0.0535520820049308	0.171317620693986	0.012855683776487	0.0160243377238467	0.422458532628149	0.0861843840939183	0.0558810286552867	1.5422834219027	0.123004735710846
CT	INT	raw	INT	5e-8	slope_PC1	EUR	4308	3601	691	726	-0.0578626944180602	0.0529861333008533	0.275169187472042	0.0205928960673004	0.0159003313469387	0.195364581059535	0.0784555904853606	0.055324183296119	1.41810661831974	0.156159639303296
CT	INT	raw	INT	0p001	slope_PC1	full	8596	7198	1350	1449	-0.0071816891835929	0.0382473051556376	0.851080848065061	0.0145891411160669	0.0118973668107717	0.220146206924478	0.0217708302996598	0.0400280865142588	0.543888858936701	0.58651795604787
CT	INT	raw	INT	0p01	slope_PC1	full	8596	7198	1350	1449	-0.0409961244296532	0.041753579290074	0.326317354398148	0.0173117278464852	0.0130455795609155	0.184546408444042	0.0583078522761384	0.0436925797270969	1.33450239469329	0.182039262572928
CT	INT	raw	INT	0p05	slope_PC1	full	8596	7198	1350	1449	-0.039736841432012	0.047523835458139	0.403197506321163	0.0096094545734502	0.0148624581294523	0.517938791505406	0.0493462960054622	0.0497000263392908	0.992882693232118	0.320767124792263
CT	INT	raw	INT	0p1	slope_PC1	full	8596	7198	1350	1449	-0.0620874492149969	0.05211224563494	0.23366585126406	0.0127602215865049	0.0162928827041139	0.43354924261081	0.0748476708015018	0.0544406140353457	1.37484986398035	0.169177995356287
CT	INT	raw	INT	0p5	slope_PC1	full	8596	7198	1350	1449	-0.04679344303739	0.0562511239858523	0.405607849532564	0.0135190616128392	0.0172458676794108	0.43312420797628	0.0603125046502291	0.0586339946070931	1.02862690925944	0.303655027980595
CT	INT	raw	INT	1	slope_PC1	full	8596	7198	1350	1449	-0.0456653271463954	0.0565916089686906	0.419827752460561	0.0114704950368967	0.0173989714038176	0.509748523561819	0.0571358221832921	0.0589925565937581	0.968525954498768	0.332781763189628
CT	INT	raw	INT	1e-5	slope_PC1	full	8596	7198	1350	1449	-0.0246505165282042	0.03636477016266	0.497953057486761	0.0172934871043553	0.0116741952412714	0.138560284537049	0.0419440036325595	0.0381731908045694	1.0987817038218	0.271863294550388
CT	INT	raw	INT	5e-8	slope_PC1	full	8596	7198	1350	1449	-0.0146878449385803	0.0373066691317282	0.693850642064517	0.0123910325303795	0.0119710410248823	0.300665411963455	0.0270788774689597	0.039142803282165	0.691797091632881	0.489064763340588
CT	INT	raw	INT	0p001	slope_PC2	EUR	4308	3601	691	726	0.0512653333851588	0.053108246791118	0.33470490866737	-0.0051945266231793	0.0168268223827743	0.757564163254642	-0.0564598600083381	0.0556777846976829	-1.01404645164856	0.310560587635194
CT	INT	raw	INT	0p01	slope_PC2	EUR	4308	3601	691	726	0.0163610589117248	0.0544122882543019	0.763736303721694	0.0007653982862661	0.0173814752626053	0.96487881180494	-0.0155956606254587	0.0570621103215998	-0.273310267313321	0.784614723516621
CT	INT	raw	INT	0p05	slope_PC2	EUR	4308	3601	691	726	0.0436208349894091	0.0557849696069655	0.434491951474262	0.0120983709311872	0.0178249668621935	0.497352935171415	-0.031522464058222	0.0584979151604783	-0.538864743670708	0.589980185927439
CT	INT	raw	INT	0p1	slope_PC2	EUR	4308	3601	691	726	0.0525642854820079	0.0568271853659352	0.355270058541159	0.0038888767887916	0.0180297749910005	0.829240517230459	-0.0486754086932163	0.0595377670224508	-0.817555160825254	0.413611239884936
CT	INT	raw	INT	0p5	slope_PC2	EUR	4308	3601	691	726	0.036735578914729	0.058433819614324	0.529755758992722	0.0098470215762661	0.0182340456270205	0.58920712294329	-0.0268885573384629	0.0611100320524249	-0.440002343893319	0.659935409711
CT	INT	raw	INT	1	slope_PC2	EUR	4308	3601	691	726	0.0408104398813078	0.0580656738839504	0.482377288181182	0.0103544557647187	0.0182279734004064	0.570035184634762	-0.0304559841165891	0.0607542212685725	-0.501298238717508	0.616161244657486
