method	trait	arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	ASD	pooled	zanc	ASD	5e-8	baseline_thickness	full	8082	6789	1250	1339	-0.0428764140358127	0.0288395114717471	0.137318596340095	-0.0211942251135702	0.0118617749393083	0.0740193095492869	0.0216821889222425	0.0311533479161384	0.695982626991124	0.486439709728954
CT	ASD	pooled	zanc	ASD	0p001	global_slope	EUR	4116	3447	655	686	0.0643443162327052	0.0512176634204784	0.209363720186032	0.0140799561402206	0.0159850125078111	0.378476211016931	-0.0502643600924846	0.0534936077134143	-0.939633018617289	0.3474058335252
CT	ASD	pooled	zanc	ASD	0p01	global_slope	EUR	4116	3447	655	686	0.0474240115058865	0.0548941236340972	0.387882750954665	-0.0101572309901085	0.0157811607965193	0.519858531418034	-0.0575812424959949	0.0570400538340669	-1.00948787081272	0.312740715717569
CT	ASD	pooled	zanc	ASD	0p05	global_slope	EUR	4116	3447	655	686	-0.0248233132534762	0.0528675728850677	0.638808842974408	0.00217012159732968	0.0157000638217299	0.89007179064459	0.0269934348508059	0.0551197085678811	0.489723831133158	0.624329335978414
CT	ASD	pooled	zanc	ASD	0p1	global_slope	EUR	4116	3447	655	686	-0.022549459589774	0.0522317463023997	0.666057532866146	-0.00656153616715766	0.015738129753692	0.676763739805768	0.0159879234226163	0.0545125103090614	0.293289069462624	0.769301207797465
CT	ASD	pooled	zanc	ASD	0p5	global_slope	EUR	4116	3447	655	686	-0.046838333626387	0.0511720307560464	0.360294923326506	0.00620621904076314	0.0156873586239778	0.692410918717105	0.0530445526671501	0.0535119376248462	0.991265781460339	0.32155581712157
CT	ASD	pooled	zanc	ASD	1	global_slope	EUR	4116	3447	655	686	-0.0378454985605817	0.0508113106504069	0.456589422316032	0.00422805429124202	0.0156922934662545	0.78761129950624	0.0420735528518237	0.0531653972946561	0.791370985504753	0.428727536115292
CT	ASD	pooled	zanc	ASD	1e-5	global_slope	EUR	4116	3447	655	686	-0.0386441862241364	0.0494867164275528	0.435075408842271	0.0372819688397733	0.0176990702165298	0.0352370495837637	0.0759261550639097	0.0513998893659362	1.47716572935325	0.139631217810527
CT	ASD	pooled	zanc	ASD	5e-8	global_slope	EUR	4116	3447	655	686	0.00540485064552943	0.0491425315972992	0.912449037009929	-0.00160561508921443	0.0162556708195052	0.921324487525057	-0.00701046573474386	0.0514275838287456	-0.136317229253639	0.891570504047148
CT	ASD	pooled	zanc	ASD	0p001	global_slope	full	8082	6789	1250	1339	0.0255613363574726	0.0355849920327687	0.472666089464229	0.00465620511880127	0.0112910898200338	0.680074927914222	-0.0209051312386714	0.0373034266518703	-0.560407799362938	0.575201312953646
CT	ASD	pooled	zanc	ASD	0p01	global_slope	full	8082	6789	1250	1339	-0.0257089009047052	0.0374645201571394	0.492673883221405	-0.0105218622122092	0.0112425630251271	0.349360739839022	0.015187038692496	0.0390941033452572	0.38847389741549	0.697665367130793
CT	ASD	pooled	zanc	ASD	0p05	global_slope	full	8082	6789	1250	1339	-0.0179544355489746	0.0372660749800162	0.630020797208748	-0.00864156017701962	0.0112416358018354	0.442092470649803	0.00931287537195496	0.0389120906941699	0.23933114890047	0.810848813783582
CT	ASD	pooled	zanc	ASD	0p1	global_slope	full	8082	6789	1250	1339	-0.00841872228945216	0.0369041453969313	0.819578968158029	-0.0107678675005545	0.0112490199525121	0.338487060828751	-0.00234914521110233	0.0385670474040465	-0.0609106833222565	0.951430341184867
CT	ASD	pooled	zanc	ASD	0p5	global_slope	full	8082	6789	1250	1339	-0.0243961659925276	0.036502124625464	0.504007094896429	-0.00677521065317207	0.0112633398018753	0.547508826199637	0.0176209553393555	0.0381960637110393	0.461329090679645	0.644562516868053
CT	ASD	pooled	zanc	ASD	1	global_slope	full	8082	6789	1250	1339	-0.020713664624087	0.0363586481356261	0.568958491352392	-0.00728459750031523	0.0112647408654458	0.517865975151319	0.0134290671237718	0.0380580867185551	0.35285712660969	0.724195553949238
CT	ASD	pooled	zanc	ASD	1e-5	global_slope	full	8082	6789	1250	1339	0.0234028588205092	0.0351373568517484	0.505480982116749	0.0346600045049876	0.0116876385228692	0.00303220296806073	0.0112571456844784	0.0368018374971122	0.305885424480822	0.759691883979921
CT	ASD	pooled	zanc	ASD	5e-8	global_slope	full	8082	6789	1250	1339	0.0750545957592763	0.0355911954930662	0.0351174658000095	-0.00258272804337235	0.0112251855511697	0.81803392251574	-0.0776373238026487	0.0372982571831578	-2.08152685047456	0.0373857090592857
CT	ASD	pooled	zanc	ASD	0p001	slope_PC1	EUR	4116	3447	655	686	0.016390987959308	0.0549073488638502	0.765384851616551	-0.0140533251689101	0.0165201613838866	0.395010300023292	-0.0304443131282181	0.0571783796208542	-0.532444489159927	0.594418178935139
CT	ASD	pooled	zanc	ASD	0p01	slope_PC1	EUR	4116	3447	655	686	0.0190889000175995	0.0588378024275509	0.745697401631859	0.0141294320850682	0.0163084963074933	0.386341861489283	-0.00495946793253132	0.0609783586975032	-0.0813316074500114	0.935178238135272
CT	ASD	pooled	zanc	ASD	0p05	slope_PC1	EUR	4116	3447	655	686	-0.00577542696483617	0.0566564365410788	0.918832312514595	0.00243367491944477	0.0162231627085563	0.880764045349884	0.00820910188428094	0.0589036410388899	0.139364931258851	0.889161782684691
CT	ASD	pooled	zanc	ASD	0p1	slope_PC1	EUR	4116	3447	655	686	0.0345615708818676	0.0559598964739869	0.537010586349051	0.0074169371503979	0.0162596605385998	0.648308381902927	-0.0271446337314697	0.0582354463401389	-0.46611875476878	0.641130499506925
CT	ASD	pooled	zanc	ASD	0p5	slope_PC1	EUR	4116	3447	655	686	0.042869823344571	0.0548318983669025	0.434545712879121	-0.0143407273712025	0.0162088588875771	0.376358147427115	-0.0572105507157735	0.0571668960908805	-1.00076363468857	0.316941094487486
CT	ASD	pooled	zanc	ASD	1	slope_PC1	EUR	4116	3447	655	686	0.0361703758802234	0.054443413315065	0.506652506605	-0.0138513231959874	0.0162135939951694	0.392999313545994	-0.0500216990762109	0.0567925079340803	-0.880779893261125	0.378436964569212
CT	ASD	pooled	zanc	ASD	1e-5	slope_PC1	EUR	4116	3447	655	686	0.0772453603391607	0.0529440543066513	0.144954149131629	0.0216479668974708	0.0183113048855696	0.237200842586893	-0.05559739344169	0.0548579477913041	-1.01347928021659	0.310831288036948
CT	ASD	pooled	zanc	ASD	5e-8	slope_PC1	EUR	4116	3447	655	686	0.0314156421611006	0.0526217598362813	0.550673026567167	0.029496005908206	0.0168003502425504	0.0792333090322032	-0.00191963625289456	0.0549035627586556	-0.0349637829758494	0.972108620203193
CT	ASD	pooled	zanc	ASD	0p001	slope_PC1	full	8082	6789	1250	1339	0.0227222021575222	0.0372393872333198	0.541840489779891	0.00280312400243613	0.0116529147689007	0.809910242556217	-0.0199190781550861	0.0389895406379663	-0.510882606698109	0.609433261104234
CT	ASD	pooled	zanc	ASD	0p01	slope_PC1	full	8082	6789	1250	1339	0.0778010736279379	0.0391525481257996	0.0470828379168712	0.0179001294982999	0.0116011728972303	0.122888410752026	-0.059900944129638	0.040813801068838	-1.46766394114106	0.142195530105086
CT	ASD	pooled	zanc	ASD	0p05	slope_PC1	full	8082	6789	1250	1339	0.0440259440637913	0.0389767468823343	0.258841714705142	0.0183625732599013	0.0115996373327298	0.11346233243753	-0.02566337080389	0.040653308873604	-0.631273849901873	0.527861482172878
CT	ASD	pooled	zanc	ASD	0p1	slope_PC1	full	8082	6789	1250	1339	0.0603875090208342	0.0385902415990183	0.117823208496423	0.0245362425412058	0.0116054055033297	0.0345346222763884	-0.0358512664796284	0.0402838733354709	-0.889965723530873	0.373484291269823
CT	ASD	pooled	zanc	ASD	0p5	slope_PC1	full	8082	6789	1250	1339	0.0583316809944252	0.0381773080477408	0.126736060350295	0.0101799329292854	0.0116231295539014	0.381151787437564	-0.0481517480651398	0.0399030557059445	-1.20671831300294	0.227540644024269
CT	ASD	pooled	zanc	ASD	1	slope_PC1	full	8082	6789	1250	1339	0.0527060911325237	0.0380306403516759	0.165979787970463	0.00972101253553268	0.0116247947183669	0.403054948793736	-0.042985078596991	0.0397619074653346	-1.08106178342843	0.279669631669477
CT	ASD	pooled	zanc	ASD	1e-5	slope_PC1	full	8082	6789	1250	1339	0.0119307196671374	0.0367750384973619	0.745659667447187	0.00293982781340819	0.0120696720922103	0.807570178983389	-0.00899089185372926	0.0384719920809062	-0.233699670004649	0.815218143958887
CT	ASD	pooled	zanc	ASD	5e-8	slope_PC1	full	8082	6789	1250	1339	-0.0335252706363109	0.0372978162310238	0.368869083491835	0.0136876377322501	0.0115839572302106	0.237404870116625	0.047212908368561	0.0390339052756918	1.20953586465669	0.226457041058772
CT	ASD	pooled	zanc	ASD	0p001	slope_PC2	EUR	4116	3447	655	686	0.0377417265312603	0.0533955836033639	0.479871646241507	-0.0155140078146507	0.0169931862751067	0.361330852489882	-0.053255734345911	0.0558606835800896	-0.953367036218886	0.340404137074943
CT	ASD	pooled	zanc	ASD	0p01	slope_PC2	EUR	4116	3447	655	686	0.029640244496715	0.0572016224086658	0.60447883521028	0.0116539855154959	0.0167762068810579	0.487307082460211	-0.0179862589812191	0.0595273402387659	-0.302151228478808	0.762536781607166
CT	ASD	pooled	zanc	ASD	0p05	slope_PC2	EUR	4116	3447	655	686	-0.0472337475252961	0.0550619251593638	0.391238312382857	0.0122538525471957	0.0166892791312314	0.462856073122175	0.0594876000724919	0.0575032695633731	1.03450813361024	0.300898676363811
CT	ASD	pooled	zanc	ASD	0p1	slope_PC2	EUR	4116	3447	655	686	-0.00905678856539657	0.0544217325090281	0.867868701669609	0.00751060120209865	0.0167325967510347	0.65356108912397	0.0165673897674952	0.0568939930945869	0.291197521326228	0.770900258169686
CT	ASD	pooled	zanc	ASD	0p5	slope_PC2	EUR	4116	3447	655	686	-0.060827012647488	0.0532854230946074	0.253983827331462	-0.0128334345482872	0.0166769411524665	0.441631132412238	0.0479935780992008	0.0558225777536492	0.859752093695878	0.389925712072636
CT	ASD	pooled	zanc	ASD	1	slope_PC2	EUR	4116	3447	655	686	-0.0644400531415049	0.0528919483073256	0.223449691824047	-0.0148454701435038	0.0166816873253253	0.373568438227792	0.0495945829980011	0.0554451666989044	0.894479824856963	0.371065219597672
CT	ASD	pooled	zanc	ASD	1e-5	slope_PC2	EUR	4116	3447	655	686	0.0140732968944916	0.051596044150515	0.78510451930632	0.0129140849532428	0.0188198659576991	0.492635618060182	-0.00115921194124876	0.0536710073290087	-0.0215984755818476	0.98276824955857
CT	ASD	pooled	zanc	ASD	5e-8	slope_PC2	EUR	4116	3447	655	686	0.0159880918724675	0.0511891080971454	0.754865574482305	0.0111811187018541	0.0172759218943267	0.517539652040443	-0.0048069731706134	0.0536652587131968	-0.0895732786140714	0.928626319603774
CT	ASD	pooled	zanc	ASD	0p001	slope_PC2	full	8082	6789	1250	1339	0.00175592308357833	0.0368879879153564	0.962039673891934	0.00736593283552723	0.0119280321839346	0.536904957021236	0.0056100097519489	0.0387363517270107	0.144825454691363	0.884848684164397
CT	ASD	pooled	zanc	ASD	0p01	slope_PC2	full	8082	6789	1250	1339	0.0599266471309364	0.0388029510981561	0.122689793104282	0.0147763576741272	0.0118772892742046	0.213511267881974	-0.0451502894568092	0.0405575271860534	-1.11324068771962	0.265605072333211
CT	ASD	pooled	zanc	ASD	0p05	slope_PC2	full	8082	6789	1250	1339	0.00864703761183943	0.0386218920245964	0.822871317078912	0.0188135948641304	0.0118757292892946	0.113193710284125	0.010166557252291	0.0403928782939764	0.251691824937543	0.801279276381266
CT	ASD	pooled	zanc	ASD	0p1	slope_PC2	full	8082	6789	1250	1339	0.0205005975132706	0.0382521286657894	0.592077688006375	0.0143290171681167	0.0118836993082512	0.227947953566775	-0.00617158034515391	0.0400410021939701	-0.154131515371593	0.877506039510919
CT	ASD	pooled	zanc	ASD	0p5	slope_PC2	full	8082	6789	1250	1339	0.00123558142794549	0.0378441165370736	0.973958306957388	0.00460635820449953	0.0118991752561606	0.698682628880377	0.00337077677655404	0.0396661192279371	0.0849787385850437	0.932278293708299
CT	ASD	pooled	zanc	ASD	1	slope_PC2	full	8082	6789	1250	1339	-0.00277724486919277	0.037693580272466	0.941274442376031	0.00268376322303444	0.0119006886151195	0.821586772894322	0.00546100809222721	0.0395215893885195	0.138177846000636	0.890099863459609
CT	ASD	pooled	zanc	ASD	1e-5	slope_PC2	full	8082	6789	1250	1339	-0.00893114138233467	0.0364324321645943	0.806376551710247	0.00537651234644647	0.0123545529347756	0.663442118289091	0.0143076537287811	0.0382247263296492	0.374303627588913	0.708178433497175
CT	ASD	pooled	zanc	ASD	5e-8	slope_PC2	full	8082	6789	1250	1339	-0.0370443753168713	0.0369329700859705	0.316001850690662	0.00132066431912125	0.0118576344094404	0.911320877806079	0.0383650396359926	0.0387669214392054	0.989633383609191	0.322353346557813
CT	ASD	pooled	zanc	ASD	0p001	slope_PC3	EUR	4116	3447	655	686	-0.0822144606238115	0.0517415607569809	0.112554096421029	-0.00610980823327962	0.0169595092209255	0.718676965716953	0.0761046523905319	0.054272097046258	1.40227956044642	0.16083178154314
CT	ASD	pooled	zanc	ASD	0p01	slope_PC3	EUR	4116	3447	655	686	-0.0468509278606812	0.0555053021362195	0.39893157410894	-0.0186858636038987	0.0167374111855025	0.264326827273654	0.0281650642567825	0.0578887281043553	0.486537969982855	0.626585791133703
CT	ASD	pooled	zanc	ASD	0p05	slope_PC3	EUR	4116	3447	655	686	-0.0335628510824549	0.0534432470864087	0.530216122390439	-0.0165325052564407	0.0166537359218636	0.320919562142933	0.0170303458260142	0.0559447754014082	0.304413516790802	0.760812871233597
CT	ASD	pooled	zanc	ASD	0p1	slope_PC3	EUR	4116	3447	655	686	-0.0352191543176482	0.0527974641230694	0.50496701352081	-0.0214591139249089	0.0166961795469418	0.198789355849767	0.0137600403927394	0.0553315746234561	0.248683332913975	0.80360574230663
CT	ASD	pooled	zanc	ASD	0p5	slope_PC3	EUR	4116	3447	655	686	-0.0616671223204047	0.0517016205008186	0.233398850230347	-0.0161971087794557	0.0166417683525819	0.330485877738837	0.045470013540949	0.0543020105960091	0.837354142910701	0.402393533881241
CT	ASD	pooled	zanc	ASD	1	slope_PC3	EUR	4116	3447	655	686	-0.0559681571724344	0.0513320133025733	0.275974243174437	-0.0185532126050901	0.0166465229081482	0.265129600914316	0.0374149445673444	0.0539482993827345	0.693533345729866	0.487974906875477
CT	ASD	pooled	zanc	ASD	1e-5	slope_PC3	EUR	4116	3447	655	686	-0.0840516912479535	0.050008111334802	0.0932652387559143	-0.0184576225077389	0.0187685498733269	0.325463614374672	0.0655940687402146	0.0521378258121801	1.25808983628333	0.208359268628842
CT	ASD	pooled	zanc	ASD	5e-8	slope_PC3	EUR	4116	3447	655	686	-0.0514979499304726	0.0496577021552128	0.30008547715427	-0.0185861863770045	0.0172306956688649	0.280813175734735	0.0329117635534681	0.0521946005520446	0.630558778214059	0.528329059030807
CT	ASD	pooled	zanc	ASD	0p001	slope_PC3	full	8082	6789	1250	1339	-0.0702168346423858	0.0364671987299687	0.0543560537988887	-0.0017240893924355	0.0117303868338313	0.883155099307453	0.0684927452499503	0.0382759014773271	1.78944825873069	0.0735426532540118
CT	ASD	pooled	zanc	ASD	0p01	slope_PC3	full	8082	6789	1250	1339	-0.0541843627072066	0.0384027874393467	0.158464436304911	-0.0183344502673062	0.0116799073722244	0.116522376092475	0.0358499124399004	0.0401176805701273	0.893618771833863	0.371525899134279
CT	ASD	pooled	zanc	ASD	0p05	slope_PC3	full	8082	6789	1250	1339	-0.0445581414253179	0.0382078452560508	0.24371501313618	-0.0220154102861744	0.0116777151221707	0.0594396458761822	0.0225427311391435	0.0399392809149864	0.564425062812906	0.572464886093765
CT	ASD	pooled	zanc	ASD	0p1	slope_PC3	full	8082	6789	1250	1339	-0.049025612010646	0.0378292343933831	0.19518204214768	-0.0316115132407793	0.0116821950492871	0.00682810467317738	0.0174140987698667	0.039577769105765	0.439996977175	0.659939296663395
CT	ASD	pooled	zanc	ASD	0p5	slope_PC3	full	8082	6789	1250	1339	-0.0571611692330686	0.0374168915570874	0.126799287184905	-0.0215285032779877	0.0116996029079636	0.0657970065835863	0.0356326659550809	0.0391988529749255	0.90902317927196	0.363337890621043
CT	ASD	pooled	zanc	ASD	1	slope_PC3	full	8082	6789	1250	1339	-0.0525222545055221	0.0372702652592424	0.15897273176898	-0.0222818061276832	0.0117009847433054	0.0569181353392023	0.0302404483778389	0.039057968688318	0.774245292149146	0.438785748923163
CT	ASD	pooled	zanc	ASD	1e-5	slope_PC3	full	8082	6789	1250	1339	-0.0302562672984423	0.0360489538368474	0.401425653621071	-0.00386641899466362	0.0121500075547815	0.750325223097579	0.0263898483037787	0.0378012843918674	0.698120413851764	0.485101892629989
CT	ASD	pooled	zanc	ASD	5e-8	slope_PC3	full	8082	6789	1250	1339	-0.0197297170988403	0.0365662782451923	0.589579216114136	-0.011014854869269	0.0116605244630846	0.344882651900358	0.00871486222957122	0.0383581810084604	0.22719696295424	0.820270589164603
CT	ALZ	pooled	raw	ALZ	0p001	baseline_thickness	EUR	4116	3447	655	686	0.100322454880017	0.0409698596645813	0.0145830028644365	-0.0160708990090068	0.0170557392906825	0.346126486814288	-0.116393353889024	0.0443458514845788	-2.62467288353905	0.00867322487948227
CT	ALZ	pooled	raw	ALZ	0p01	baseline_thickness	EUR	4116	3447	655	686	0.0458135387268815	0.0404051564450596	0.257245069960229	-0.00137961806045089	0.017060508900865	0.935553025942116	-0.0471931567873324	0.0438450143270255	-1.07636312843541	0.281764885723044
CT	ALZ	pooled	raw	ALZ	0p05	baseline_thickness	EUR	4116	3447	655	686	0.0349167772880657	0.0391372123292437	0.372612897095471	0.011250883041835	0.0170932496950955	0.510449095677384	-0.0236658942462307	0.0427046888360402	-0.554175545853832	0.57945871239364
CT	ALZ	pooled	raw	ALZ	0p1	baseline_thickness	EUR	4116	3447	655	686	0.0321962095869361	0.0389918452535641	0.40924695293511	0.0191233374690622	0.0171391964607829	0.264599238534019	-0.0130728721178739	0.042588487432292	-0.306957887120491	0.758875426933765
CT	ALZ	pooled	raw	ALZ	0p5	baseline_thickness	EUR	4116	3447	655	686	-0.0112669729963654	0.0401075981380821	0.778855946086988	0.011724888988149	0.0172003740586706	0.49549652531713	0.0229918619845144	0.0436341683314282	0.526923346169386	0.598246820699666
CT	ALZ	pooled	raw	ALZ	1	baseline_thickness	EUR	4116	3447	655	686	-0.0166930683555343	0.0403973731167049	0.679571043163784	0.0128232713135811	0.0171845364500575	0.455591273808543	0.0295163396691154	0.0438938179218992	0.67244867424461	0.501298104675361
CT	ALZ	pooled	raw	ALZ	1e-5	baseline_thickness	EUR	4116	3447	655	686	0.0460798457452929	0.0403557867356071	0.253912491834425	-0.0272738575644539	0.0170564627020176	0.109904644938669	-0.0733537033097468	0.0437849722573301	-1.67531688449264	0.0938720743730707
CT	ALZ	pooled	raw	ALZ	5e-8	baseline_thickness	EUR	4116	3447	655	686	0.0433354799697392	0.0406987799829589	0.287342069839962	-0.031729444700214	0.0170324876325673	0.0625643966149807	-0.0750649246699532	0.0441126691979277	-1.70166362713503	0.0888184425521845
CT	ALZ	pooled	raw	ALZ	0p001	baseline_thickness	full	8082	6789	1250	1339	0.0656831890230879	0.0304620592643014	0.0312403976697013	0.00464666428471436	0.0122052385166113	0.703429920519962	-0.0610365247383735	0.0327996436005278	-1.86088987678486	0.0627597296462503
CT	ALZ	pooled	raw	ALZ	0p01	baseline_thickness	full	8082	6789	1250	1339	0.0419858798970089	0.0326420605543583	0.198573900780853	0.0125187524260435	0.0132706893670607	0.345541229575174	-0.0294671274709653	0.0351903205335316	-0.837364565715937	0.402387676986708
CT	ALZ	pooled	raw	ALZ	0p05	baseline_thickness	full	8082	6789	1250	1339	0.0608901117855674	0.0338958909105323	0.0726544911053127	0.0266901656610728	0.0140752096658033	0.0579686343059482	-0.0341999461244946	0.0366399601620134	-0.933405658010281	0.350610560173662
CT	ALZ	pooled	raw	ALZ	0p1	baseline_thickness	full	8082	6789	1250	1339	0.0534894437869998	0.0354675140080683	0.131754268951219	0.0234659977409357	0.0148237049757304	0.113466582868626	-0.0300234460460641	0.0383560118935866	-0.782757241012438	0.433769681363603
CT	ALZ	pooled	raw	ALZ	0p5	baseline_thickness	full	8082	6789	1250	1339	0.0455105187816944	0.0361262017364383	0.207969730499706	0.0161571964618598	0.0151341931210234	0.285740825255233	-0.0293533223198346	0.039062764830133	-0.751439956886807	0.452387923346938
CT	ALZ	pooled	raw	ALZ	1	baseline_thickness	full	8082	6789	1250	1339	0.0359196459298385	0.036055362713219	0.319312296390587	0.0165178165164656	0.0150593144299133	0.272745512225533	-0.0194018294133729	0.0389734565131137	-0.497821623977454	0.618609773205306
CT	ALZ	pooled	raw	ALZ	1e-5	baseline_thickness	full	8082	6789	1250	1339	0.0493936781974072	0.0299659167830834	0.0995160024361264	-0.00418497923773736	0.0121212234651839	0.729909340847222	-0.0535786574351446	0.0323160420488578	-1.65795852580401	0.0973258378664702
CT	ALZ	pooled	raw	ALZ	5e-8	baseline_thickness	full	8082	6789	1250	1339	0.0443250868143963	0.0301286215251974	0.141469512543667	-0.00747623927841694	0.0120892094532781	0.536317766033744	-0.0518013260928133	0.0324600057692539	-1.59585079747211	0.110522108892528
CT	ALZ	pooled	raw	ALZ	0p001	global_slope	EUR	4116	3447	655	686	0.0375436935408272	0.052947014784884	0.478473612279499	-0.0434895902964471	0.0156219477324882	0.00540099483299259	-0.0810332838372743	0.0551799416959755	-1.4685278988467	0.141960883708885
CT	ALZ	pooled	raw	ALZ	0p01	global_slope	EUR	4116	3447	655	686	-0.0250095182244226	0.052118052587567	0.631451662729882	-0.0350922069381148	0.0156516320258956	0.0250195405506655	-0.0100826887136922	0.0544067719896945	-0.18532047289264	0.852977681101458
CT	ALZ	pooled	raw	ALZ	0p05	global_slope	EUR	4116	3447	655	686	-0.0433246441001789	0.0504155595586451	0.390395434122546	-0.0493091415935517	0.0156763113212769	0.00167236895450114	-0.00598449749337279	0.052794909593572	-0.113353683895718	0.90975015786351
CT	ALZ	pooled	raw	ALZ	0p1	global_slope	EUR	4116	3447	655	686	-0.0142736370757171	0.0502503993240745	0.776442774178586	-0.0463605966203548	0.0157143805718826	0.00319706994125032	-0.0320869595446377	0.052647635789318	-0.609466295372527	0.542215406719952
CT	ALZ	pooled	raw	ALZ	0p5	global_slope	EUR	4116	3447	655	686	0.00693862839338606	0.0516295069977381	0.89312459991758	-0.0462010355342274	0.0157497833235322	0.00337465598586067	-0.0531396639276135	0.0539746609678319	-0.984529832605784	0.324855070676334
CT	ALZ	pooled	raw	ALZ	1	global_slope	EUR	4116	3447	655	686	0.00226047931814176	0.0520078720844537	0.965341963923355	-0.0434906779938361	0.0157371080172819	0.00574793443317725	-0.0457511573119778	0.0543324242911609	-0.842059928465604	0.399754409619225
CT	ALZ	pooled	raw	ALZ	1e-5	global_slope	EUR	4116	3447	655	686	0.0634938542353536	0.0519472938362393	0.221951379374813	-0.0343853105376659	0.0156198359238967	0.0277758143175172	-0.0978791647730194	0.05422602920145	-1.80502179883756	0.0710712709388861
CT	ALZ	pooled	raw	ALZ	5e-8	global_slope	EUR	4116	3447	655	686	0.0579397644239425	0.0524229838476429	0.269378593730248	-0.036507822235135	0.0155940599812833	0.0192829514024136	-0.0944475866590774	0.0546884928140058	-1.7270102319384	0.0841658258995769
CT	ALZ	pooled	raw	ALZ	0p001	global_slope	full	8082	6789	1250	1339	0.0179555659377894	0.0376782356050179	0.633747534418534	-0.0362074456453442	0.0115030799751941	0.00165332835026828	-0.0541630115831336	0.039382407679735	-1.3753098089786	0.169035416775737
CT	ALZ	pooled	raw	ALZ	0p01	global_slope	full	8082	6789	1250	1339	0.00571568200590248	0.0403538063121557	0.887382812823247	-0.0282212547632825	0.0125268675803818	0.0243004303261745	-0.033936936769185	0.0422186567632351	-0.803837435177191	0.421490866788249
CT	ALZ	pooled	raw	ALZ	0p05	global_slope	full	8082	6789	1250	1339	-0.0265047427915775	0.0419258490070639	0.527358656163488	-0.0429322125661524	0.013291451360103	0.00124359919371886	-0.0164274697745749	0.043935888506331	-0.373896382503061	0.708481407928013
CT	ALZ	pooled	raw	ALZ	0p1	global_slope	full	8082	6789	1250	1339	0.00650099784191422	0.0438531260815971	0.882168252221737	-0.03186092142401	0.0140003018156918	0.0228935821307522	-0.0383619192659242	0.0459704127517739	-0.834491512466221	0.404004068194521
CT	ALZ	pooled	raw	ALZ	0p5	global_slope	full	8082	6789	1250	1339	0.0138185139135477	0.0446378676592036	0.756928759170862	-0.031276591681844	0.0142822232119481	0.0285664122597284	-0.0450951055953917	0.0467885491342147	-0.963806453284856	0.335142970682804
CT	ALZ	pooled	raw	ALZ	1	global_slope	full	8082	6789	1250	1339	0.00514098706026194	0.0445440065297377	0.908131716772352	-0.0293310063600799	0.0142114482689505	0.0390660000699781	-0.0344719934203419	0.0466812111575517	-0.738455420618736	0.460237747439722
CT	ALZ	pooled	raw	ALZ	1e-5	global_slope	full	8082	6789	1250	1339	0.0341473685838823	0.0370163543382635	0.35640981207145	-0.0301082488234531	0.01142048322988	0.00840034393676402	-0.0642556174073354	0.0387315864855505	-1.6589978164542	0.097116232302787
CT	ALZ	pooled	raw	ALZ	5e-8	global_slope	full	8082	6789	1250	1339	0.0409733532697684	0.0372096069893068	0.270996993157379	-0.0291256068590639	0.0113901386044886	0.0105774828204408	-0.0700989601288322	0.0389110465697658	-1.80151823989488	0.0716212350311371
CT	ALZ	pooled	raw	ALZ	0p001	slope_PC1	EUR	4116	3447	655	686	-0.0661078826013618	0.0568355352696998	0.245129690415928	0.0468293846503143	0.0161326715836199	0.0037233926899928	0.112937267251676	0.0590570291142438	1.91234250935994	0.0558322767586793
CT	ALZ	pooled	raw	ALZ	0p01	slope_PC1	EUR	4116	3447	655	686	-0.0270915767407038	0.0559214620475345	0.628198057086467	0.0327692091261207	0.0161758651450927	0.0428634428219999	0.0598607858668245	0.0582031150959616	1.0284807912451	0.303723721972997
CT	ALZ	pooled	raw	ALZ	0p05	slope_PC1	EUR	4116	3447	655	686	0.0208536928955728	0.0541355407425895	0.700185443147962	0.0346848928856661	0.0162113491143255	0.0324634569778976	0.0138311999900933	0.0565090754765332	0.244760684429124	0.806641737359442
CT	ALZ	pooled	raw	ALZ	0p1	slope_PC1	EUR	4116	3447	655	686	0.00983189719766736	0.0539204314210768	0.855362806125145	0.0263913995166933	0.0162524145622275	0.104503060998005	0.016559502319026	0.0563139722581524	0.29405672615518	0.768714557229645
CT	ALZ	pooled	raw	ALZ	0p5	slope_PC1	EUR	4116	3447	655	686	0.0555474593816403	0.0553671728147225	0.316049329811209	0.0275915660999552	0.0162842234888723	0.0902883961830801	-0.0279558932816851	0.0577086005495382	-0.484432008668919	0.628079306597637
CT	ALZ	pooled	raw	ALZ	1	slope_PC1	EUR	4116	3447	655	686	0.0587862273733638	0.0557681258928315	0.292156026928221	0.0264723440547462	0.0162691812807875	0.103801299413487	-0.0323138833186176	0.0580885515465325	-0.556286608261048	0.578014940476693
CT	ALZ	pooled	raw	ALZ	1e-5	slope_PC1	EUR	4116	3447	655	686	-0.0449900588041263	0.0557999449620666	0.42033157047811	0.0548236475517778	0.0161158550170181	0.000677340436697265	0.0998137063559041	0.0580619226633207	1.71909061528476	0.0855978733645765
CT	ALZ	pooled	raw	ALZ	5e-8	slope_PC1	EUR	4116	3447	655	686	-0.022043336999898	0.0563276925548413	0.695652644213968	0.0621845471984988	0.0160813222476702	0.00011238257035387	0.0842278841983968	0.058573592010247	1.43798393282184	0.150438613022725
