gene	thinning_Z_ds25	U_ds25_thinning	rank_ds25	decile_ds25
HCP5	-4.6113	-0.018798	11686	1
C15orf59	-4.6129	-0.01647	11687	1
NBPF3	-4.6174	-0.019662	11688	1
POLR2A	-4.6233	-0.01761	11689	1
SFXN5	-4.6307	-0.016483	11690	1
TRMT2B	-4.6334	-0.010617	11691	1
CHST11	-4.6335	-0.016561	11692	1
TANGO2	-4.6412	-0.012022	11693	1
COX20	-4.6545	-0.016062	11694	1
ZNF592	-4.655	-0.018171	11695	1
SYNE4	-4.6559	-0.0072542	11696	1
NEK1	-4.6563	-0.014632	11697	1
SLC4A9	-4.6587	-0.0088151	11698	1
ESM1	-4.6613	-0.012951	11699	1
MTM1	-4.6659	-0.016167	11700	1
RBM34	-4.6727	-0.017105	11701	1
STON1	-4.6905	-0.018602	11702	1
TDRD3	-4.6913	-0.0096062	11703	1
PPP2R2B	-4.6914	-0.016295	11704	1
CD74	-4.6915	-0.016153	11705	1
IL6R	-4.694	-0.017085	11706	1
FAM225B	-4.7025	-0.016196	11707	1
XRN2	-4.7046	-0.019608	11708	1
TNF	-4.7078	-0.012779	11709	1
FAM129A	-4.7154	-0.014654	11710	1
HNRNPA2B1	-4.7217	-0.020167	11711	1
ADM	-4.722	-0.014858	11712	1
WASHC2C	-4.7236	-0.013453	11713	1
STK10	-4.7247	-0.016076	11714	1
SLC7A7	-4.7298	-0.012024	11715	1
C12orf75	-4.7317	-0.0071769	11716	1
PATJ	-4.7478	-0.017638	11717	1
FAM155B	-4.7483	-0.020323	11718	1
STX6	-4.7519	-0.012903	11719	1
HAVCR2	-4.7568	-0.010294	11720	1
CARD8	-4.7625	-0.020975	11721	1
LENG1	-4.7713	-0.012931	11722	1
HDGF	-4.7793	-0.018975	11723	1
AOAH	-4.7797	-0.020195	11724	1
CYBA	-4.7813	-0.012393	11725	1
TSACC	-4.7871	-0.016993	11726	1
RPL23AP53	-4.7938	-0.018589	11727	1
SLC25A19	-4.8076	-0.018314	11728	1
ADCY8	-4.8141	-0.020459	11729	1
NPC2	-4.8214	-0.012616	11730	1
LAIR1	-4.8314	-0.014124	11731	1
CGNL1	-4.8348	-0.018869	11732	1
PHKA1	-4.8395	-0.020472	11733	1
CLPX	-4.8418	-0.0091577	11734	1
ASIP	-4.8456	-0.016403	11735	1
CTNNA1	-4.846	-0.010292	11736	1
FKBP5	-4.8476	-0.013957	11737	1
RPL23AP32	-4.8565	-0.014627	11738	1
SP110	-4.8589	-0.01699	11739	1
CCDC77	-4.8604	-0.014312	11740	1
ATPAF1	-4.8727	-0.020268	11741	1
PCTP	-4.8747	-0.013011	11742	1
CCL2	-4.8778	-0.018298	11743	1
CARD9	-4.8803	-0.016751	11744	1
SMOX	-4.8866	-0.014488	11745	1
CHD7	-4.887	-0.016337	11746	1
CMKLR1	-4.8967	-0.021721	11747	1
PLCD1	-4.8997	-0.018825	11748	1
SNHG17	-4.9037	-0.01532	11749	1
XKR8	-4.9066	-0.017976	11750	1
IFI30	-4.9132	-0.014263	11751	1
PLA2R1	-4.9184	-0.0086074	11752	1
ALMS1P1	-4.9222	-0.019367	11753	1
SETD7	-4.9513	-0.012964	11754	1
RPL4	-4.9518	-0.016168	11755	1
POU3F4	-4.9526	-0.013457	11756	1
KCNE4	-4.9615	-0.017144	11757	1
MAN1B1-AS1	-4.9619	-0.01033	11758	1
LINC01578	-4.9656	-0.01512	11759	1
ANXA2	-4.9673	-0.010095	11760	1
TYW1B	-4.973	-0.016716	11761	1
DAB2	-4.9837	-0.018776	11762	1
EBI3	-4.9888	-0.010475	11763	1
SRGN	-4.9907	-0.020765	11764	1
PNPLA1	-4.9984	-0.019005	11765	1
DDX59	-4.9989	-0.017689	11766	1
ALMS1	-5.005	-0.01765	11767	1
ASIC1	-5.0098	-0.01963	11768	1
HLA-DMA	-5.0186	-0.014025	11769	1
WASHC5	-5.023	-0.015245	11770	1
HDHD3	-5.0249	-0.017494	11771	1
LRRC23	-5.0298	-0.019561	11772	1
PPP1R16B	-5.0306	-0.010122	11773	1
VASP	-5.0308	-0.020493	11774	1
ANXA5	-5.0333	-0.02262	11775	1
ERP29	-5.0419	-0.021399	11776	1
LIMK2	-5.0433	-0.021856	11777	1
NFKBIZ	-5.0577	-0.016329	11778	1
RASSF4	-5.0634	-0.011167	11779	1
ELK3	-5.0655	-0.021758	11780	1
CCDC146	-5.068	-0.011943	11781	1
GUCD1	-5.0712	-0.019033	11782	1
PABPC3	-5.0774	-0.021022	11783	1
ZC3H12A	-5.0797	-0.014738	11784	1
RPLP0	-5.0807	-0.016856	11785	1
TRAK2	-5.086	-0.013911	11786	1
RPL22L1	-5.0861	-0.018991	11787	1
SERTAD1	-5.0862	-0.020526	11788	1
LRRC8C	-5.0875	-0.01305	11789	1
RSPO2	-5.0884	-0.010349	11790	1
S100A10	-5.0905	-0.010783	11791	1
ZNF853	-5.0959	-0.015008	11792	1
ENOX2	-5.125	-0.013078	11793	1
SHISAL2A	-5.1315	-0.019903	11794	1
CLEC2D	-5.1405	-0.01296	11795	1
ANKRD18CP	-5.1432	-0.01852	11796	1
GINM1	-5.1497	-0.016157	11797	1
ABTB2	-5.1534	-0.015505	11798	1
BCL2L11	-5.1553	-0.01774	11799	1
PIP5KL1	-5.1572	-0.01309	11800	1
CNTLN	-5.1577	-0.018711	11801	1
CEP97	-5.1643	-0.012219	11802	1
TXLNGY	-5.1644	-0.016379	11803	1
CMPK1	-5.1768	-0.011185	11804	1
IFI16	-5.1773	-0.014389	11805	1
FBXO42	-5.1793	-0.016769	11806	1
RWDD1	-5.188	-0.015137	11807	1
RBM39	-5.1909	-0.019396	11808	1
CHMP4C	-5.1954	-0.020524	11809	1
SAFB2	-5.1962	-0.015146	11810	1
GAS6	-5.2027	-0.0097382	11811	1
ZNF300	-5.2122	-0.017439	11812	1
USP54	-5.2172	-0.013763	11813	1
TNS2	-5.2313	-0.019064	11814	1
KIAA1211	-5.2328	-0.01651	11815	1
UBE2G1	-5.2353	-0.014114	11816	1
HLA-DRB3	-5.2361	-0.017039	11817	1
ABHD5	-5.2419	-0.016975	11818	1
COQ2	-5.2514	-0.017729	11819	1
FAM89A	-5.2681	-0.01478	11820	1
PLEKHA8	-5.2764	-0.013182	11821	1
SDHC	-5.2764	-0.012889	11822	1
OR2L2	-5.2767	-0.011093	11823	1
PSMB8	-5.2851	-0.022874	11824	1
CCDC88A	-5.2868	-0.01761	11825	1
PARP14	-5.3011	-0.01515	11826	1
RANBP1	-5.3017	-0.016471	11827	1
ARHGAP27	-5.3025	-0.019294	11828	1
CTDSP1	-5.3154	-0.013907	11829	1
IL10RB	-5.3241	-0.02009	11830	1
ANKRD18A	-5.3275	-0.018554	11831	1
LGALS9C	-5.3331	-0.012202	11832	1
C10orf105	-5.3776	-0.016001	11833	1
ORAI3	-5.3803	-0.018345	11834	1
CTTNBP2	-5.399	-0.011161	11835	1
INPP5D	-5.4221	-0.023865	11836	1
ETFRF1	-5.4257	-0.012308	11837	1
PRSS56	-5.4317	-0.013446	11838	1
ZNF157	-5.4328	-0.017998	11839	1
NBPF1	-5.4333	-0.021071	11840	1
ALPK1	-5.4341	-0.021622	11841	1
SMOC1	-5.437	-0.012795	11842	1
RASSF8	-5.4382	-0.021164	11843	1
PSMD6	-5.4422	-0.013552	11844	1
MCM7	-5.4425	-0.015511	11845	1
FGL2	-5.4521	-0.013627	11846	1
HCLS1	-5.4644	-0.023119	11847	1
LOC101928370	-5.4804	-0.013016	11848	1
SCAF11	-5.4811	-0.01329	11849	1
RAI14	-5.4814	-0.019425	11850	1
NECAP2	-5.4904	-0.016063	11851	1
LXN	-5.4928	-0.018758	11852	1
IL17RE	-5.5183	-0.013907	11853	1
MFNG	-5.528	-0.021454	11854	1
TAP2	-5.5332	-0.016353	11855	1
ANKRD13A	-5.5358	-0.013386	11856	1
MAML3	-5.5377	-0.018547	11857	1
CYFIP1	-5.5441	-0.021158	11858	1
PDCD5	-5.5484	-0.01212	11859	1
FGD4	-5.5663	-0.014788	11860	1
CXCL1	-5.5691	-0.015981	11861	1
COQ10B	-5.5704	-0.012756	11862	1
MICA	-5.5759	-0.017825	11863	1
OR7E156P	-5.5767	-0.022656	11864	1
CCZ1	-5.5777	-0.020738	11865	1
FAM167A-AS1	-5.5834	-0.016566	11866	1
SIM2	-5.5907	-0.020872	11867	1
CPVL	-5.6046	-0.020207	11868	1
PPARD	-5.6052	-0.012158	11869	1
ZNF101	-5.6077	-0.019639	11870	1
MGC70870	-5.6161	-0.017265	11871	1
PLCG2	-5.6345	-0.014871	11872	1
ITGB1	-5.6364	-0.016608	11873	1
LRP8	-5.6366	-0.012309	11874	1
GRM4	-5.6391	-0.019515	11875	1
IL17RA	-5.6409	-0.01554	11876	1
FGD2	-5.6596	-0.016268	11877	1
GUCA2B	-5.6842	-0.011358	11878	1
CMTM3	-5.6865	-0.010534	11879	1
CFLAR	-5.6917	-0.018168	11880	1
NCF1C	-5.6927	-0.016794	11881	1
ANO6	-5.7168	-0.024337	11882	1
RARG	-5.7201	-0.017718	11883	1
WSCD1	-5.7226	-0.016484	11884	1
GS1-124K5.11	-5.7331	-0.012156	11885	1
LILRA4	-5.7384	-0.015496	11886	1
ATRAID	-5.7398	-0.022635	11887	1
CASKIN2	-5.748	-0.02338	11888	1
PI4K2A	-5.7516	-0.011102	11889	1
PTTG1IP	-5.7552	-0.012761	11890	1
SINHCAF	-5.7661	-0.022628	11891	1
MYD88	-5.7791	-0.021167	11892	1
ABCD2	-5.8014	-0.011712	11893	1
EEF1A1	-5.8102	-0.018916	11894	1
LRRC49	-5.8265	-0.0086172	11895	1
KCTD3	-5.8307	-0.019135	11896	1
MINDY2	-5.8405	-0.020288	11897	1
SYT6	-5.8458	-0.017919	11898	1
DUS1L	-5.8666	-0.011728	11899	1
FAM71E1	-5.8666	-0.011294	11900	1
MYL12A	-5.909	-0.024086	11901	1
SUGT1	-5.9332	-0.014847	11902	1
PLAUR	-5.9349	-0.018852	11903	1
MUC1	-5.9373	-0.016635	11904	1
HK2	-5.9563	-0.013011	11905	1
ITGB2	-5.969	-0.013923	11906	1
ZNF300P1	-6.008	-0.021937	11907	1
VAV3	-6.0095	-0.011692	11908	1
PARP4	-6.0494	-0.021427	11909	1
BEND7	-6.0587	-0.023204	11910	1
VSIR	-6.0613	-0.015312	11911	1
ANP32D	-6.0615	-0.021663	11912	1
NDUFS4	-6.0648	-0.017878	11913	1
PLCXD2	-6.0684	-0.019217	11914	1
SETD3	-6.0789	-0.023692	11915	1
HAUS1	-6.0869	-0.020236	11916	1
NDUFAF2	-6.0923	-0.019909	11917	1
ATP5F1C	-6.1034	-0.023194	11918	1
TAP1	-6.1242	-0.019063	11919	1
MCM5	-6.1517	-0.017971	11920	1
ITPKC	-6.1734	-0.011113	11921	1
FOXA2	-6.1769	-0.020659	11922	1
TXNDC15	-6.189	-0.017933	11923	1
LTV1	-6.1901	-0.016816	11924	1
ABHD4	-6.2295	-0.015898	11925	1
HNRNPA1L2	-6.2331	-0.0099944	11926	1
HLA-F	-6.2345	-0.019353	11927	1
HNRNPUL1	-6.2498	-0.022209	11928	1
EYA4	-6.2542	-0.011034	11929	1
CTSC	-6.282	-0.010591	11930	1
USP3	-6.2824	-0.023014	11931	1
BTN2A2	-6.287	-0.01802	11932	1
REST	-6.3018	-0.016917	11933	1
DENND4C	-6.3068	-0.016801	11934	1
SLC39A7	-6.3207	-0.016005	11935	1
OR7E24	-6.3613	-0.022199	11936	1
LPXN	-6.3674	-0.02151	11937	1
BTF3	-6.3979	-0.020815	11938	1
CDH20	-6.4051	-0.023137	11939	1
CMC4	-6.4138	-0.020662	11940	1
LARP7	-6.4199	-0.02408	11941	1
MICB	-6.4314	-0.017733	11942	1
SBDS	-6.4349	-0.019672	11943	1
TBL1X	-6.4576	-0.024154	11944	1
MTFR1	-6.4692	-0.016496	11945	1
ADAM15	-6.4823	-0.019913	11946	1
HLA-DPB1	-6.5029	-0.023644	11947	1
FAM193A	-6.5353	-0.018819	11948	1
PAWR	-6.5482	-0.022485	11949	1
TBL1Y	-6.5589	-0.023562	11950	1
B2M	-6.5794	-0.023533	11951	1
PROSER2	-6.5796	-0.021191	11952	1
NCKAP5	-6.5878	-0.018961	11953	1
IFITM2	-6.5883	-0.024404	11954	1
SNHG1	-6.6057	-0.0097279	11955	1
NSMCE4A	-6.6127	-0.022089	11956	1
RPGR	-6.6388	-0.0097902	11957	1
CALN1	-6.6698	-0.020045	11958	1
LPAR6	-6.7247	-0.012864	11959	1
HLA-H	-6.725	-0.0203	11960	1
C4orf3	-6.7283	-0.016467	11961	1
VANGL1	-6.7668	-0.024681	11962	1
HLA-A	-6.7826	-0.019041	11963	1
INTS12	-6.8104	-0.024005	11964	1
SMAD5	-6.8111	-0.023955	11965	1
NMB	-6.8849	-0.022338	11966	1
ATP10D	-6.9051	-0.022515	11967	1
FCGR2A	-6.9067	-0.016723	11968	1
IFITM4P	-6.9559	-0.023089	11969	1
SUSD6	-6.9578	-0.01616	11970	1
LINC01105	-6.9586	-0.02225	11971	1
LAMA4	-6.9657	-0.019159	11972	1
KIF5B	-6.9749	-0.020677	11973	1
LMO2	-6.9751	-0.023646	11974	1
CTSS	-6.9852	-0.024687	11975	1
UBE2L3	-6.99	-0.021373	11976	1
ORAI2	-7.054	-0.02367	11977	1
VEGFC	-7.0553	-0.021768	11978	1
SLC6A10P	-7.1186	-0.021662	11979	1
YBX1	-7.2254	-0.021521	11980	1
ACBD5	-7.2312	-0.01999	11981	1
COPZ2	-7.2966	-0.026273	11982	1
CAPN2	-7.3178	-0.019453	11983	1
PHACTR2	-7.3309	-0.021804	11984	1
ITGAV	-7.339	-0.025369	11985	1
HLA-B	-7.429	-0.024143	11986	1
BRD2	-7.4817	-0.019231	11987	1
HLA-C	-7.5164	-0.02355	11988	1
RPS6KA2	-7.5588	-0.020565	11989	1
KCNE5	-7.5955	-0.025425	11990	1
CA12	-7.6983	-0.024258	11991	1
HLA-G	-7.7287	-0.023734	11992	1
GIT2	-7.7364	-0.010955	11993	1
EML4	-7.7546	-0.024541	11994	1
PMM2	-7.8249	-0.014642	11995	1
GFRA1	-7.8422	-0.021676	11996	1
LGR6	-7.9462	-0.022816	11997	1
PDE9A	-7.9765	-0.025906	11998	1
NACC2	-8.1975	-0.022252	11999	1
CCZ1B	-8.2396	-0.025067	12000	1
HDAC1	-8.311	-0.025134	12001	1
MCM3	-8.3178	-0.022929	12002	1
RASSF8-AS1	-8.4155	-0.023571	12003	1
ZFAND6	-8.5867	-0.027269	12004	1
HLA-E	-9.0238	-0.025018	12005	1
HLA-J	-9.4609	-0.02635	12006	1
ANP32AP1	-10.432	-0.025672	12007	1
A2M				
A2ML1				
A3GALT2				
A4GALT				
AADACL3				
AADAT				
AAMP				
AANAT				
AATK				
ABAT				
ABCA10				
ABCA11P				
ABCA3				
ABCA8				
ABCC10				
ABCD3				
ABCD4				
ABCE1				
ABCF1				
ABCF3				
ABCG8				
ABHD14B				
ABHD16A				
ABHD16B				
ABHD18				
ABL1				
ABLIM1				
ABRAXAS1				
ABT1				
ACACB				
ACAD10				
ACAD11				
ACAD8				
ACAD9				
ACAT1				
ACBD3				
ACBD4				
ACBD6				
ACER2				
ACIN1				
ACKR2				
ACLY				
ACOT11				
ACOT4				
ACOT9				
ACOX1				
ACP2				
ACP5				
ACP6				
ACRBP				
ACSM1				
ACSM2A				
ACSS1				
ACTBL2				
ACTG2				
ACTL10				
ACTL9				
ACTR2				
ACTR3BP2				
ACTR8				
ACTRT3				
ACVR1B				
ACYP1				
ADA				
ADA2				
ADAM10				
ADAM29				
ADAM7				
ADAMTS1				
ADAMTS10				
ADAMTS14				
ADAMTS7				
ADAMTSL5				
ADARB2				
ADAT1				
ADAT3				
ADCK1				
ADCK5				
ADCY10P1				
ADCY5				
ADCY6				
ADD2				
ADGRB1				
ADGRL1				
ADH1C				
ADIPOR2				
ADPGK				
ADPRM				
ADRM1				
ADSS				
AFAP1				
AFF3				
AFMID				
AGAP2-AS1				
AGBL2				
AGFG1				
AGGF1				
AGPAT4				
AGPAT4-IT1				
AGRN				
AGT				
AGTRAP				
AGXT				
AHCTF1				
AHCYL2				
AHDC1				
AHSA2P				
AIDA				
AIF1L				
AIFM1				
AIMP1				
AIMP2				
AJM1				
AKAP8L				
AKIP1				
AKR1A1				
AKR1E2				
AKT2				
ALAD				
ALAS2				
ALDH16A1				
ALDH18A1				
ALDH3B1				
ALG11				
ALG12				
ALG14				
ALG1L9P				
ALG6				
ALKAL1				
ALKBH4				
ALKBH6				
ALOX12P2				
ALOXE3				
ALPP				
ALPPL2				
AMBRA1				
AMDHD2				
AMER2				
AMFR				
AMIGO3				
AMN				
AMOTL2				
AMPD2				
ANAPC16				
ANAPC2				
ANAPC5				
ANGPT4				
ANHX				
ANK2				
ANKAR				
ANKIB1				
ANKK1				
ANKRD11				
ANKRD13B				
ANKRD13D				
ANKRD17				
ANKRD31				
ANKRD33				
ANKRD34A				
ANKRD35				
ANKRD39				
ANKRD40				
ANKRD46				
ANKRD52				
ANKRD53				
ANKRD7				
ANO4				
ANP32B				
ANP32C				
ANXA2R				
ANXA7				
AOC3				
AOX1				
AP1B1				
AP1G1				
AP2A1				
AP3D1				
AP4M1				
AP4S1				
AP5Z1				
APBB1				
APC				
APC2				
APCDD1L				
APCS				
APEX1				
APLP1				
APOA1				
APOD				
APOL3				
APOL5				
APOL6				
APOO				
APP				
APPL1				
APTX				
AQP2				
AQP6				
AQP7				
AQP7P1				
ARAF				
ARCN1				
AREL1				
ARF1				
ARF5				
ARF6				
ARFGAP2				
ARG1				
ARHGAP1				
ARHGAP17				
ARHGAP19				
ARHGAP21				
ARHGAP24				
ARHGAP27P1-BPTFP1-KPNA2P3				
ARHGAP35				
ARHGAP5				
ARHGEF1				
ARHGEF15				
ARHGEF19				
ARHGEF37				
ARHGEF9				
ARID4A				
ARIH2OS				
ARL1				
ARL6IP6				
ARL8A				
ARMC5				
ARMC6				
ARMCX5				
ARPC1A				
ARRDC1				
ARRDC2				
ARSA				
ARSB				
ARSD				
ARSE				
ARSK				
ART5				
ARTN				
ASB10				
ASB16				
ASB16-AS1				
ASB18				
ASB4				
ASCC1				
ASCC2				
ASCL1				
ASCL5				
ASF1A				
ASNA1				
ASPA				
ASRGL1				
ASTL				
ASXL1				
ATAD3B				
ATAD3C				
ATAT1				
ATF3				
ATF6				
ATF7				
ATF7IP				
ATG10				
ATG13				
ATG16L2				
ATG2B				
ATG3				
ATG4C				
ATL3				
ATOH8				
ATP10B				
ATP11C				
ATP13A1				
ATP13A2				
ATP13A4				
ATP1A2				
ATP1B2				
ATP23				
ATP2B2-IT2				
ATP5MC2				
ATP5MD				
ATP5MG				
ATP5PD				
ATP5PO				
ATP6V1B1				
ATP6V1F				
ATP6V1G2				
ATP8B5P				
ATRIP				
ATRN				
ATXN1L				
ATXN2				
AUP1				
AURKC				
AVPR2				
B3GAT3				
B3GNT6				
B9D2				
BACE1				
BACH1				
BAG6				
BAHD1				
BAIAP2-AS1				
BANP				
BAP1				
BARX1				
BATF2				
BAX				
BAZ1A				
BAZ2A				
BBS2				
BCAM				
BCAP29				
BCAT2				
BCCIP				
BCL2L1				
BCL9L				
BCORL1				
BCORP1				
BCS1L				
BDNF-AS				
BEST1				
BEST2				
BEST3				
BET1				
BFAR				
BGN				
BHLHE23				
BICRA				
BIN3-IT1				
BIRC2				
BIRC5				
BLOC1S3				
BLZF1				
BMF				
BMP10				
BMPR1A				
BMPR2				
BMT2				
BNIP1				
BNIP3L				
BNIPL				
BOD1L2				
BOK				
BORCS6				
BORCS8				
BORCS8-MEF2B				
BPTF				
BRCC3				
BRD3OS				
BRD4				
BRD7P3				
BRD9				
BRI3				
BSCL2				
BSG				
BSND				
BST2				
BTBD16				
BTBD17				
BTBD18				
BTBD2				
BTBD6				
BTG2				
BUD31				
C10orf90				
C10orf95				
C10orf99				
C11orf16				
C11orf21				
C11orf42				
C11orf49				
C11orf72				
C11orf94				
C12orf66				
C14orf93				
C15orf62				
C16orf90				
C16orf92				
C18orf12				
C19orf18				
C19orf24				
C19orf33				
C1GALT1C1				
C1QBP				
C1QTNF6				
C1QTNF7				
C1orf112				
C1orf158				
C1orf159				
C1orf189				
C1orf210				
C1orf229				
C1orf35				
C1orf43				
C20orf141				
C20orf144				
C20orf204				
C21orf33				
C21orf62-AS1				
C22orf24				
C22orf46				
C2CD4A				
C2CD4B				
C2CD6				
C2orf76				
C2orf92				
C3orf22				
C3orf33				
C3orf67				
C4BPB				
C4orf19				
C4orf36				
C5AR2				
C5orf15				
C5orf51				
C6orf15				
C6orf201				
C6orf89				
C6orf99				
C7orf25				
C7orf26				
C7orf43				
C7orf61				
C8orf37				
C8orf48				
C8orf58				
C8orf74				
C8orf76				
C9orf106				
C9orf131				
C9orf139				
C9orf147				
C9orf163				
C9orf62				
C9orf85				
CA2				
CA5BP1				
CABIN1				
CABP2				
CABP4				
CABP5				
CACFD1				
CALCA				
CALCOCO2				
CALY				
CAMSAP2				
CAMSAP3				
CAND1				
CAPN13				
CAPN5				
CAPS				
CAPZA1				
CAPZA2				
CARD10				
CARD6				
CARF				
CARM1				
CARMN				
CARS2				
CASC3				
CASKIN1				
CASP4				
CASP7				
CASP8				
CASP9				
CASZ1				
CAT				
CATSPER2P1				
CATSPERE				
CAV1				
CBL				
CBR1				
CBR3-AS1				
CBR4				
CBX3				
CBX4				
CBY1				
CC2D1B				
CCAR2				
CCDC106				
CCDC113				
CCDC114				
CCDC117				
CCDC121				
CCDC137				
CCDC141				
CCDC15				
CCDC157				
CCDC166				
CCDC170				
CCDC18-AS1				
CCDC185				
CCDC28B				
CCDC30				
CCDC34				
CCDC40				
CCDC43				
CCDC61				
CCDC69				
CCDC70				
CCDC71				
CCDC87				
CCDC9B				
CCL17				
CCL21				
CCL22				
CCL24				
CCL25				
CCM2L				
CCNC				
CCND2				
CCNF				
CCNG1				
CCNK				
CCP110				
CCR3				
CCR7				
CCR9				
CCT3				
CCT4				
CCT6P1				
CCT6P3				
CCT8				
CCT8L2				
CD109				
CD19				
CD1B				
CD209				
CD22				
CD27-AS1				
CD276				
CD300LB				
CD300LD				
CD37				
CD3D				
CD3E				
CD4				
CD40				
CD55				
CD79A				
CD82				
CD9				
CDAN1				
CDC14C				
CDC20				
CDC23				
CDC25A				
CDC26				
CDC37L1				
CDC42EP2				
CDC42EP5				
CDC73				
CDCA3				
CDH16				
CDH19				
CDH23				
CDH24				
CDH26				
CDHR2				
CDIP1				
CDIPT-AS1				
CDK10				
CDK15				
CDK2AP2				
CDK4				
CDK5R2				
CDK5RAP1				
CDK6				
CDK7				
CDPF1				
CDS2				
CDSN				
CEACAM1				
CEACAM21				
CEBPE				
CEBPZ				
CEBPZOS				
CELA1				
CELA2B				
CENPK				
CENPM				
CENPQ				
CENPT				
CENPU				
CENPV				
CENPX				
CEP164				
CEP170P1				
CEP57L1				
CEP85				
CEPT1				
CERCAM				
CES1				
CFAP161				
CFAP20				
CFAP74				
CFAP97D1				
CFB				
CFDP1				
CFH				
CFHR3				
CH17-340M24.3				
CHAD				
CHAMP1				
CHAT				
CHCHD1				
CHD2				
CHD4				
CHERP				
CHIC2				
CHKA				
CHMP5				
CHPF2				
CHRAC1				
CHRM5				
CHRNB2				
CHRNE				
CHST13				
CHST3				
CHST5				
CHST6				
CHSY1				
CHTF8				
CHTOP				
CHURC1				
CIART				
CIB3				
CILP				
CILP2				
CIR1				
CISD1				
CITED1				
CKAP4				
CKAP5				
CLASP1				
CLCA4				
CLCF1				
CLCN1				
CLCN7				
CLCNKA				
CLDN11				
CLDN14				
CLDN15				
CLDN19				
CLDN3				
CLEC12A				
CLEC14A				
CLHC1				
CLIC1				
CLIC3				
CLIC4				
CLIP2				
CLN3				
CLN5				
CLN8				
CLPTM1				
CLSTN3				
CLTA				
CLTB				
CLUH				
CMC1				
CMTM5				
CMTR1				
CNIH4				
CNN2				
CNNM3				
CNOT3				
CNP				
CNPPD1				
CNPY1				
CNPY4				
CNR2				
CNTFR				
COA5				
COA7				
COBL				
COG4				
COG8				
COL14A1				
COL22A1				
COL25A1				
COL4A5				
COL6A6				
COL8A1				
COLCA2				
COLEC10				
COLEC11				
COLGALT1				
COLGALT2				
COLQ				
COMMD1				
COMMD2				
COMMD3				
COMMD8				
COPB1				
COPG2				
COPS2				
COPS7A				
COPS7B				
COPS8				
COQ4				
COQ5				
COQ6				
COQ8A				
COQ8B				
COX15				
COX18				
COX19				
COX6B1				
COX6B2				
COX6C				
COX7A2				
COX7B				
COX7C				
COX8A				
CPD				
CPEB1				
CPM				
CPNE1				
CPO				
CPOX				
CPQ				
CPSF2				
CPT2				
CRAMP1				
CRB3				
CRCP				
CRCT1				
CREB1				
CREB3L1				
CREB3L4				
CREB5				
CRK				
CRLF2				
CROCC				
CRTC1				
CRY1				
CRYBB2				
CRYBB3				
CSAG4				
CSE1L-AS1				
CSF1				
CSF3R				
CSGALNACT2				
CSK				
CSKMT				
CSNK1A1				
CSNK1A1L				
CSNK1A1P1				
CSNK1D				
CSNK1G1				
CSNK2A2				
CSNK2B				
CSPG4P1Y				
CSRNP1				
CSRP1				
CST3				
CST5				
CTAGE1				
CTAGE11P				
CTAGE7P				
CTAGE9				
CTDNEP1				
CTDP1				
CTDSP2				
CTF1				
CTNNA3				
CTNS				
CTPS1				
CTRB1				
CTRB2				
CTRC				
CTSF				
CTTN				
CTTNBP2NL				
CTU2				
CTXN2				
CUEDC2				
CUL7				
CUL9				
CUTA				
CWC15				
CWC27				
CXCL14				
CXCL6				
CXCR3				
CXXC1				
CYB561D2				
CYB5D1				
CYB5R2				
CYP11A1				
CYP11B1				
CYP17A1				
CYP26C1				
CYP2A13				
CYP2B6				
CYP2C8				
CYP2U1				
CYP2W1				
CYP3A43				
CYP3A5				
CYP4A11				
CYP4B1				
CYP4F11				
CYP4F35P				
CYP4F8				
CYSLTR1				
CYSRT1				
CYTH2				
CZ1P-ASNS				
D2HGDH				
DAAM2				
DAB2IP				
DAG1				
DALRD3				
DAPK1				
DAPK2				
DARS2				
DAZAP2				
DBET				
DBF4B				
DBIL5P				
DBR1				
DBX1				
DCAF12				
DCAF12L2				
DCAF13				
DCAF17				
DCDC1				
DCDC2B				
DCK				
DCST2				
DCT				
DCTN1				
DCTN5				
DDIT4				
DDOST				
DDR1				
DDT				
DDX11L2				
DDX17				
DDX19A				
DDX21				
DDX42				
DDX47				
DDX50				
DDX51				
DDX56				
DDX6				
DDX60				
DDX60L				
DECR1				
DEDD				
DEDD2				
DEF8				
DEFB118				
DEFB123				
DEFB132				
DEFB135				
DEGS2				
DENND5A				
DEPDC4				
DEPDC7				
DESI1				
DGKQ				
DGKZ				
DGLUCY				
DHFR2				
DHH				
DHRS13				
DHRS4L1				
DHTKD1				
DHX30				
DHX34				
DHX37				
DHX38				
DICER1				
DIMT1				
DIRC1				
DKC1				
DKFZP434K028				
DKK4				
DKKL1				
DLL1				
DLX1				
DLX2				
DLX4				
DMPK				
DMRTA1				
DMRTA2				
DMTF1				
DMTN				
DMXL1				
DMXL2				
DNAJA3				
DNAJB11				
DNAJB12				
DNAJB13				
DNAJB4				
DNAJB5				
DNAJB7				
DNAJC15				
DNAJC3				
DNAJC9-AS1				
DNASE1				
DNASE2				
DNM1P35				
DNM1P46				
DNM1P50				
DNM2				
DNMT1				
DNTTIP1				
DNTTIP2				
DOCK1				
DOCK10				
DOCK11				
DOK2				
DPAGT1				
DPEP1				
DPEP3				
DPF2				
DPF3				
DPM1				
DPRX				
DRAM2				
DRD4				
DRG1				
DSE				
DSN1				
DTD2				
DUS2				
DUSP10				
DUSP12				
DUSP15				
DUSP16				
DUX4				
DVL3				
