method	trait	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p01	slope_PC2	EUR	4308	3601	691	726	-0.0366689480372317	0.0486906404694026	0.451625010114062	0.0059718146485839	0.0163983333323297	0.715751162456094	0.0426407626858156	0.0513702497097575	0.830067265133737	0.406500753753497
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p05	slope_PC2	EUR	4308	3601	691	726	-0.00540058429249797	0.0483859048411485	0.911158643976998	0.0139081572495791	0.0164398703525393	0.397609354878736	0.0193087415420771	0.0511077469832128	0.377804592881376	0.705575761547507
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0190399170438411	0.0479239773522734	0.691263356050367	0.00833876665955481	0.0164861404646969	0.613025507324372	0.0273786837033959	0.0506883029480589	0.540138101120712	0.589101796477954
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p5	slope_PC2	EUR	4308	3601	691	726	0.0212766977185866	0.0490989319160201	0.66488981708025	0.0174092480830753	0.0164885696767333	0.291115918798339	-0.00386744963551131	0.0518003314314781	-0.0746607121737668	0.94048466753269
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	1	slope_PC2	EUR	4308	3601	691	726	0.0187868276213154	0.0493548475094789	0.703572102778419	0.0204366015735014	0.0164776729391681	0.214963011897821	0.00164977395218597	0.0520379719882068	0.0317032714603069	0.974708685951587
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	1e-5	slope_PC2	EUR	4308	3601	691	726	-0.0399693619903742	0.0486638621739422	0.411714768442886	0.0135330738314753	0.0163601686189715	0.408181617242666	0.0535024358218495	0.051322296696096	1.04247937575092	0.297189482563405
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	5e-8	slope_PC2	EUR	4308	3601	691	726	0.000427520045240446	0.0478664598853339	0.992876136483582	0.0142290398915586	0.0163784558605017	0.38503477872844	0.0138015198463182	0.0505781650058202	0.272875060705148	0.78494925791789
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p001	slope_PC2	full	8596	7198	1350	1449	-0.0100182261829018	0.0358341296340313	0.779841561704268	0.0124226159349133	0.0122195425963082	0.309369808457871	0.0224408421178151	0.0378242345654594	0.593292696484802	0.552985285710395
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p01	slope_PC2	full	8596	7198	1350	1449	-0.04014066591382	0.0385846279953364	0.298343516496413	0.00295226979208206	0.0130216158895892	0.820647458844762	0.043092935705902	0.0406754129097054	1.05943449920381	0.289401944953379
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p05	slope_PC2	full	8596	7198	1350	1449	-0.0044253720496707	0.0407349837399517	0.913503048268667	0.0197689326636729	0.0137697354393734	0.151137686480671	0.0241943047133436	0.0429422972347103	0.563414308766586	0.573152795962159
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p1	slope_PC2	full	8596	7198	1350	1449	-0.0286215296879143	0.0424016003776726	0.499765883495527	0.0185804562950342	0.0144699996243279	0.199160411694838	0.0472019859829485	0.0447378407948317	1.05507966286119	0.29138889237721
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p5	slope_PC2	full	8596	7198	1350	1449	0.00775875148395364	0.0430898255500428	0.857128150341342	0.0284346905146445	0.0147046643859579	0.0531879793663759	0.0206759390306909	0.045455088047186	0.454865228931635	0.649206199401328
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	1	slope_PC2	full	8596	7198	1350	1449	0.00835114021614473	0.042997038252643	0.846023454907274	0.0313176968116903	0.0146380865924553	0.0324324533665585	0.0229665565955456	0.045348480117591	0.506446005158102	0.612543585461821
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	1e-5	slope_PC2	full	8596	7198	1350	1449	-0.0046818795362253	0.035079304786327	0.893841813938063	0.00991084577961331	0.0119931070347439	0.40861723467556	0.0145927253158386	0.0370674408036134	0.393680410610276	0.693817005914058
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	5e-8	slope_PC2	full	8596	7198	1350	1449	-0.0128924303756651	0.03690573740788	0.726884026189532	0.00977159457709274	0.0123182699473532	0.427652829976662	0.0226640249527578	0.0388994338490279	0.582631229048702	0.560141577791847
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p001	slope_PC3	EUR	4308	3601	691	726	-0.045002374141024	0.0451993970913916	0.319764585022313	0.00313919802434628	0.0164081758596842	0.848286524991319	0.0481415721653703	0.0480855554501412	1.00116493850814	0.31674707420722
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p01	slope_PC3	EUR	4308	3601	691	726	0.0378043118437723	0.044641944753532	0.397373596448567	-0.00628757266626794	0.0164630670751379	0.702543519876573	-0.0440918845100402	0.0475731432396796	-0.926823024661198	0.354018428358787
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p05	slope_PC3	EUR	4308	3601	691	726	0.0507430015855516	0.0443030669628545	0.252446817211413	-0.0142946468397173	0.0165139603814794	0.38676281576883	-0.065037648425269	0.0472863558026473	-1.37539988695064	0.16900750401886
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p1	slope_PC3	EUR	4308	3601	691	726	0.0255828034503468	0.0439262317729211	0.560480130178377	-0.0145649074894339	0.0165593116029062	0.379157525568813	-0.0401477109397807	0.0469521143403454	-0.855077806480851	0.392508075125428
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p5	slope_PC3	EUR	4308	3601	691	726	0.0499412615718688	0.0449663989253088	0.267102676088359	0.0108174575457454	0.0165727072780727	0.513974960517571	-0.0391238040261234	0.047930394251708	-0.81626292954453	0.414349771645813
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	1	slope_PC3	EUR	4308	3601	691	726	0.0629920122804714	0.0451744001625917	0.163629062560578	0.0108954547327915	0.0165637396685596	0.510716623554396	-0.05209655754768	0.0481208177066582	-1.08261995598782	0.27897714581702
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	1e-5	slope_PC3	EUR	4308	3601	691	726	-0.0432691931164928	0.0446165033882791	0.332475331985611	0.000935881039747027	0.0164322347517365	0.954585070372279	0.0442050741562399	0.0475269639114356	0.930105155435851	0.352316641759311
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	5e-8	slope_PC3	EUR	4308	3601	691	726	-0.0116607465726742	0.0438939236548656	0.790580106476607	0.0128803676615804	0.0164536672254461	0.433781536946685	0.0245411142342546	0.0468624742585268	0.523683706900927	0.600498549822116
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p001	slope_PC3	full	8596	7198	1350	1449	0.00103098460326481	0.0342685713859692	0.976002693899885	0.0164226766230863	0.0121564695577837	0.176757306325572	0.0153916920198215	0.0363237650104973	0.423736141211502	0.67175825448718
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p01	slope_PC3	full	8596	7198	1350	1449	0.0416942746790148	0.0368755821046196	0.258362391501003	-0.00445474254267475	0.0129540517341483	0.730940634613251	-0.0461490172216896	0.0390360514879959	-1.1822152974637	0.237120284295404
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p05	slope_PC3	full	8596	7198	1350	1449	0.0426794292701815	0.0389037342798116	0.272784363488216	-0.00611044410476571	0.0137024402759949	0.655655280713648	-0.0487898733749472	0.0411874713526012	-1.18458045062448	0.236183370256938
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p1	slope_PC3	full	8596	7198	1350	1449	0.0120834739155855	0.0405155859888385	0.76555688769223	-0.00743306011168348	0.0143987611618952	0.605710367580776	-0.019516534027269	0.0429313155394098	-0.454599021298411	0.64939773900071
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	0p5	slope_PC3	full	8596	7198	1350	1449	0.0285231597879751	0.041169573722335	0.48852267343473	0.00854998130570988	0.0146369645252254	0.559147296110181	-0.0199731784822653	0.0436170564051225	-0.457921284204763	0.647008994847939
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	1	slope_PC3	full	8596	7198	1350	1449	0.0376380914919896	0.0410743830485256	0.359627444591343	0.00786118340516825	0.0145720259595789	0.589578998453377	-0.0297769080868214	0.0435083853124188	-0.684394694792823	0.493725965137253
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	1e-5	slope_PC3	full	8596	7198	1350	1449	0.0116246425189891	0.0335337383050469	0.728896141290648	0.0152201740420919	0.0119302361619827	0.202080183238338	0.00359553152310275	0.0355872752943129	0.10103418970312	0.919523319572364
CT	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	5e-8	slope_PC3	full	8596	7198	1350	1449	0.00507896193992319	0.0352833935975505	0.885559959279754	0.0120734369066244	0.0122550452447643	0.324568667492999	0.0069944749667012	0.0373430859841437	0.187303078531623	0.851423009383913
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p001	baseline_thickness	EUR	4308	3601	691	726	0.0856063082254931	0.0387148183755685	0.0273219357418001	-0.00920348485355547	0.0166413801914395	0.580264411298631	-0.0948097930790485	0.042140886234518	-2.24982912204131	0.0244597946093775
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p01	baseline_thickness	EUR	4308	3601	691	726	0.0240401885197702	0.038337594149017	0.530806196187556	0.0110389720411632	0.0166908227641738	0.508410529800417	-0.013001216478607	0.0418052621453606	-0.310994736342058	0.755804623154717
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p05	baseline_thickness	EUR	4308	3601	691	726	0.026441683833203	0.0380587511523842	0.487420527616359	0.0222968182002943	0.0167498664145055	0.183218562039223	-0.00414486563290863	0.0415877673098747	-0.0996655002425307	0.920609890944261
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p1	baseline_thickness	EUR	4308	3601	691	726	0.015592960929455	0.0377145415645315	0.679397012782678	0.0269620311539017	0.0167958889194038	0.108520100746633	0.0113690702244467	0.0412943547101211	0.275317783853398	0.783072102689557
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p5	baseline_thickness	EUR	4308	3601	691	726	-0.0277715881024513	0.0386230894053809	0.472338897060535	0.0147746911774878	0.0168225210693391	0.379856410416851	0.0425462792799391	0.0421358834467921	1.00973981793132	0.312619960221366
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1	baseline_thickness	EUR	4308	3601	691	726	-0.0334310453073955	0.0388151931097285	0.389354055473913	0.0154994749243646	0.0168139719035286	0.356683457826433	0.0489305202317601	0.042306715566941	1.1565662702967	0.247449609534759
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1e-5	baseline_thickness	EUR	4308	3601	691	726	0.0289039388893681	0.0383449678641251	0.451212584138436	-0.0249958927674278	0.0166611650996497	0.13363680578015	-0.0538998316567959	0.041786197146626	-1.28989559561172	0.19708691021343
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	5e-8	baseline_thickness	EUR	4308	3601	691	726	-0.0102067973400496	0.0377159835237153	0.786755362564102	-0.0396635480096149	0.0166822505966187	0.0174777904905259	-0.0294567506695652	0.0412244848404631	-0.714545027877523	0.47489022324706
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p001	baseline_thickness	full	8596	7198	1350	1449	0.0490078399286788	0.0272061317306002	0.0718525670356673	0.0028866245337033	0.011588471504045	0.803294779602243	-0.0461212153949755	0.0295599267350599	-1.56026149213262	0.118698099386263
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p01	baseline_thickness	full	8596	7198	1350	1449	0.0235569873778879	0.0280680158380074	0.401447630471558	0.0196218989266782	0.0115820639148332	0.0902774546401965	-0.00393508845120967	0.0303589302150277	-0.129618811444871	0.896868019426151
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p05	baseline_thickness	full	8596	7198	1350	1449	0.0572112755460072	0.0282258349661951	0.0428520059066034	0.0305570611927319	0.0115817334250597	0.00834806342397042	-0.0266542143532753	0.0305090738301327	-0.873648754520694	0.382309566469379
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p1	baseline_thickness	full	8596	7198	1350	1449	0.0436631543274591	0.0281458416275466	0.121041145118931	0.0259881985427067	0.0116154334264469	0.0252914988530257	-0.0176749557847524	0.0304523713639822	-0.580413117044068	0.561636061615092
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p5	baseline_thickness	full	8596	7198	1350	1449	0.0337357892809755	0.028178113680356	0.231408797814871	0.0210362963888393	0.011643899407335	0.0708606674090725	-0.0126994928921362	0.0304983145194929	-0.416399827079603	0.677117454965651
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1	baseline_thickness	full	8596	7198	1350	1449	0.0262805682250739	0.0281989483833715	0.35150540451272	0.0209607384814165	0.0116477953962993	0.0719743087062639	-0.00531982974365742	0.0305175990466676	-0.174320061533095	0.861613933793442
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1e-5	baseline_thickness	full	8596	7198	1350	1449	0.0493539627789631	0.0268574634598407	0.0663197412829657	-0.00625349722311077	0.0115690040516403	0.588842066819299	-0.0556074600020739	0.0292449538343	-1.90143777682612	0.05724469538474
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	5e-8	baseline_thickness	full	8596	7198	1350	1449	0.0154257065176431	0.0275607400424816	0.575770363104425	-0.0145591226541756	0.0115696928247979	0.208293474441917	-0.0299848291718187	0.029896382822312	-1.00295842978839	0.315880918863175
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p001	global_slope	EUR	4308	3601	691	726	-0.0491766657040189	0.0453695855203711	0.278750499356334	-0.0125158814725936	0.0153264563832787	0.41420085877137	0.0366607842314254	0.0478880607334797	0.765551656715866	0.443943118785427
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p01	global_slope	EUR	4308	3601	691	726	-0.0721134003560164	0.0447732944573537	0.10767962041808	-0.00863926866928925	0.015381948633593	0.574389850865261	0.0634741316867272	0.0473347283982748	1.3409632596316	0.179932381557086
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p05	global_slope	EUR	4308	3601	691	726	-0.0466041324658107	0.0444929607287271	0.295228866239803	-0.0309447753824554	0.015417823966913	0.0448173144131432	0.0156593570833553	0.0470935463581875	0.332515987737518	0.739499669378073
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p1	global_slope	EUR	4308	3601	691	726	-0.0132109352386296	0.0441137986281952	0.764661117492217	-0.0315467003721249	0.0154592149633871	0.0413607849680375	-0.0183357651334953	0.0467516316180598	-0.392195191887428	0.694913996458
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p5	global_slope	EUR	4308	3601	691	726	0.011600705131135	0.0451783670127624	0.797422107139536	-0.0310309386657282	0.015466596070209	0.0448990174174679	-0.0426316437968633	0.0477588813549729	-0.892643265238964	0.372048241920929
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1	global_slope	EUR	4308	3601	691	726	0.0137680915443098	0.0454074152736898	0.761811739050709	-0.0308286382579367	0.0154579023318859	0.04619021719303	-0.0445967298022465	0.0479713377192307	-0.929653662427859	0.352550433489052
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1e-5	global_slope	EUR	4308	3601	691	726	0.00126396546018934	0.044842095132682	0.977520452144861	0.00698600111138396	0.0153479765403673	0.649011891657981	0.00572203565119462	0.0473788116150787	0.120772038304429	0.903871598158153
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	5e-8	global_slope	EUR	4308	3601	691	726	0.000954647838576566	0.0440928053620628	0.982732183980937	0.00897149441606514	0.015365536164626	0.559344353294425	0.00801684657748857	0.0466811628494666	0.171736222667387	0.863644907291977
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p001	global_slope	full	8596	7198	1350	1449	-0.0303151521317483	0.0315237551830062	0.33636707684537	-0.0213068113495333	0.0109446624176721	0.0516009641610786	0.00900834078221502	0.0333606360642278	0.270029047553879	0.787137906672797
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p01	global_slope	full	8596	7198	1350	1449	-0.0188246639946739	0.0325121841627479	0.562669396616288	-0.0164900478592092	0.0109462539673014	0.131994482060627	0.00233461613546478	0.0343016081689918	0.0680614192769902	0.945736742065063
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p05	global_slope	full	8596	7198	1350	1449	-0.0334632596006757	0.0327258734604454	0.306685511197961	-0.0310044865416726	0.0109446807158499	0.00462664317821641	0.00245877305900305	0.0345070906370485	0.0712541397611535	0.943195493576314
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p1	global_slope	full	8596	7198	1350	1449	0.00118098198306473	0.0326247535352135	0.971128288443347	-0.021266803761804	0.0109791193797581	0.0527819616054517	-0.0224477857448687	0.0344257340683517	-0.652064112861008	0.514359813783415
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p5	global_slope	full	8596	7198	1350	1449	0.00630546748795797	0.0326469750684974	0.846873385864436	-0.0192038238599268	0.0109978771513586	0.0808301409760348	-0.0255092913478848	0.0344569436686369	-0.740323680277646	0.459103615597398
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1	global_slope	full	8596	7198	1350	1449	0.00508465315311292	0.032665149889692	0.876320988515731	-0.0190403186030521	0.0110000980349044	0.0835092044046832	-0.024124971756165	0.034473687340853	-0.699808277473578	0.48404704470613
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1e-5	global_slope	full	8596	7198	1350	1449	-0.00986351270405012	0.0311206219397162	0.751327443427871	-0.00883169564851441	0.0109341031765559	0.419278626262922	0.00103181705553571	0.0329867460989399	0.0312797464909361	0.975046442462587
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	5e-8	global_slope	full	8596	7198	1350	1449	0.00697673399919789	0.0318996393300206	0.826905022867911	-0.00220164254543299	0.010931959632078	0.840395455866355	-0.00917837654463087	0.03372540472573	-0.272150226788189	0.78550651105682
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p001	slope_PC1	EUR	4308	3601	691	726	0.0110211309410235	0.0517814618980092	0.831510195687881	-0.00610087355099063	0.0159186116557905	0.701555096964768	-0.0171220044920141	0.0541720702160335	-0.31606701430706	0.751951643075991
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p01	slope_PC1	EUR	4308	3601	691	726	0.00276326188401295	0.0511400328535896	0.956923084881971	0.00373415109190972	0.0159845166049539	0.815301111035378	0.000970889207896771	0.0535724813483241	0.0181229090656474	0.985540802160105
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p05	slope_PC1	EUR	4308	3601	691	726	-0.0142348559262091	0.0508017026440082	0.779398338666291	-0.0151299607880682	0.0160166734710263	0.344910275558589	-0.000895104861859061	0.0532716408142955	-0.0168026523714445	0.986594053910097
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p1	slope_PC1	EUR	4308	3601	691	726	0.00844537285622872	0.0503227188596758	0.866766924049528	-0.0113630423711303	0.0160608396228297	0.479304065978605	-0.019808415227359	0.0528310180167357	-0.374939116658403	0.707705746732833
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p5	slope_PC1	EUR	4308	3601	691	726	-0.0230628547116857	0.0515358281381563	0.654635703642812	-0.0194002451492487	0.0160570145563391	0.227051189432481	0.00366260956243705	0.0539855546771137	0.0678442517511032	0.945909617086824
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1	slope_PC1	EUR	4308	3601	691	726	-0.0203927484852912	0.0518015837424074	0.693936640503768	-0.0202483847295942	0.016046493158161	0.207087511373519	0.000144363755696986	0.0542348003376381	0.00266182884049081	0.997876170372679
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1e-5	slope_PC1	EUR	4308	3601	691	726	0.0152439888131038	0.0511025826613736	0.765555482158456	-0.00504291198261688	0.0159434805137495	0.751794499750298	-0.0202869007957207	0.0535153256545445	-0.379085814158695	0.704624140184585
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	5e-8	slope_PC1	EUR	4308	3601	691	726	0.00447131839320968	0.05024434559406	0.929112419030032	-0.0100311880593355	0.0159563954690655	0.529612071928981	-0.0145025064525452	0.0527054256859216	-0.275161546725142	0.783192128297052
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p001	slope_PC1	full	8596	7198	1350	1449	0.0174153887758482	0.0344909376374272	0.613679745250045	-0.00158229067640268	0.011394676859852	0.889562981581599	-0.0189976794522508	0.0363154894235038	-0.523128828878052	0.600884604838344
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p01	slope_PC1	full	8596	7198	1350	1449	0.0445360047874133	0.0355435323225099	0.210388788321012	0.000830175506143987	0.0113975546771062	0.941937067995364	-0.0437058292812693	0.037322416818002	-1.17103427396986	0.241585000789297
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p05	slope_PC1	full	8596	7198	1350	1449	0.017714883883491	0.0358138832566643	0.620923903727403	-0.0205712513467625	0.0113970014913089	0.0711219482060875	-0.0382861352302535	0.0375831536538587	-1.01870469899544	0.308343181081951
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p1	slope_PC1	full	8596	7198	1350	1449	0.0443118601168819	0.0356707490783709	0.214327375267156	-0.01395853292679	0.0114315157197156	0.222105198175326	-0.0582703930436719	0.0374608598447116	-1.55550068218463	0.119826872231586
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p5	slope_PC1	full	8596	7198	1350	1449	0.0248175447975959	0.0357071387374935	0.487136912831639	-0.0175976394562999	0.0114471475814685	0.124266411121606	-0.0424151842538958	0.0375044289815634	-1.13093800934142	0.258081183905446
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1	slope_PC1	full	8596	7198	1350	1449	0.0216160302319996	0.0357275855252048	0.545248893141571	-0.0185525016928422	0.0114486898112634	0.105171987927701	-0.0401685319248418	0.0375231797299604	-1.07049914783126	0.284394692351816
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1e-5	slope_PC1	full	8596	7198	1350	1449	0.0193221054756786	0.0340428147846526	0.570397824144536	-0.000859404235483961	0.0113827766159535	0.939818717879448	-0.0201815097111626	0.0358965136376095	-0.562213643221832	0.573970467017744
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	5e-8	slope_PC1	full	8596	7198	1350	1449	0.0260094276175229	0.0348762926237021	0.455919903125138	-0.0103353692457239	0.0113790531747981	0.363761369765171	-0.0363447968632468	0.0366902030250299	-0.990585874884708	0.321887837732628
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p001	slope_PC2	EUR	4308	3601	691	726	-0.0152254567245997	0.0493205276882882	0.757631890702823	0.00899600274008818	0.0163372168692167	0.581912098612215	0.0242214594646879	0.0519554357615894	0.46619683021877	0.641074618040853
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p01	slope_PC2	EUR	4308	3601	691	726	-0.036668991653201	0.0486906405285676	0.451624472733442	0.00597181470050218	0.0163983333646217	0.715751160627757	0.0426408063537031	0.0513702497766776	0.830068114114219	0.40650027377627
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p05	slope_PC2	EUR	4308	3601	691	726	-0.00540058130346185	0.0483859053873337	0.911158693942119	0.0139081553358762	0.0164398703281051	0.397609419106755	0.019308736639338	0.0511077474970852	0.3778044931532	0.705575835638113
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0190399281248921	0.0479239769770964	0.691263183344274	0.00833876985158448	0.0164861404722968	0.613025371566522	0.0273786979764766	0.0506883025878756	0.540138386544146	0.589101599654373
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p5	slope_PC2	EUR	4308	3601	691	726	0.0212766958899258	0.0490989312734467	0.664889840004244	0.017409251002321	0.016488569719092	0.291115839148487	-0.00386744488760485	0.0518003308334157	-0.0746606213779239	0.940484739775661
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1	slope_PC2	EUR	4308	3601	691	726	0.0187868508582914	0.0493548471723569	0.703571751594085	0.0204365995222477	0.016477672935696	0.214963057824773	0.0016497486639563	0.0520379716636946	0.0317027857007595	0.974709073336904
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	1e-5	slope_PC2	EUR	4308	3601	691	726	-0.0399694013176528	0.0486638629091747	0.411714315598762	0.013533077310152	0.0163601686141836	0.408181496623062	0.0535024786278048	0.0513222973936056	1.04248019564438	0.297189102628096
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	5e-8	slope_PC2	EUR	4308	3601	691	726	0.000427520640846835	0.0478664602316369	0.992876126610675	0.0142290378640518	0.0163784558305874	0.385034845573949	0.013801517223205	0.0505781653258608	0.27287500711593	0.784949299113271
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p001	slope_PC2	full	8596	7198	1350	1449	-0.00824558470168908	0.0342329861072418	0.809689053176951	0.013960318377856	0.0115764144742723	0.227885755547046	0.0222059030795451	0.0361281037259027	0.614643471133087	0.53879019924509
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p01	slope_PC2	full	8596	7198	1350	1449	-0.0362913137434572	0.0352833514808203	0.303837142730848	0.00607561080277197	0.0115791544296034	0.599806398266528	0.0423669245462292	0.0371308271151993	1.14101752742498	0.253862629193564
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p05	slope_PC2	full	8596	7198	1350	1449	-0.0023702373811243	0.0355504424563281	0.946850686559416	0.0229316207342491	0.0115781709959648	0.0476756390075786	0.0253018581153734	0.0373878953977451	0.676739298807906	0.498571377606131
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p1	slope_PC2	full	8596	7198	1350	1449	-0.0255475353235424	0.0354213724892351	0.47086260300937	0.0210664441894485	0.0116118380689079	0.0696857415922747	0.0466139795129909	0.0372793477097606	1.25039686520014	0.211154609159403
CT	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	0p5	slope_PC2	full	8596	7198	1350	1449	0.00723874186485219	0.0354557796061213	0.838252260716171	0.0276471002706181	0.0116274232715074	0.0174451464542702	0.0204083584057659	0.0373211940270276	0.546830264620859	0.584495348671982
