ensembl,feature_name,PC1_herringV3,PC1_U01V2
ENSG00000134539,KLRD1,0.0019125923,0.0023744751
ENSG00000256642,LINC00273,-0.0,-0.0
ENSG00000102910,LONP2,0.0011715915,0.01364157
ENSG00000180776,ZDHHC20,-0.008714381,0.009338244
ENSG00000111196,MAGOHB,0.00030207733,6.600486e-05
ENSG00000228295,LINC00392,9.900577e-06,9.425425e-05
ENSG00000235532,LINC00402,6.022238e-05,0.00014535955
ENSG00000081014,AP4E1,-0.0002662508,0.0036428443
ENSG00000139793,MBNL2,-0.01828698,0.013514022
ENSG00000173391,OLR1,-8.370689e-05,0.00037026568
ENSG00000107789,MINPP1,0.0009826982,0.001694039
ENSG00000102921,N4BP1,0.003562156,0.0068660094
ENSG00000057593,F7,0.00013312782,9.44086e-05
ENSG00000166527,CLEC4D,1.3003331e-05,3.1178457e-05
ENSG00000129636,ITFG1,0.005261718,0.025303105
ENSG00000060138,YBX3,-0.00044592554,-0.00036260462
ENSG00000182771,GRID1,-0.009790311,0.02049024
ENSG00000126218,F10,8.687251e-05,0.00042758876
ENSG00000104043,ATP8B4,0.0033588957,0.0033847475
ENSG00000237523,LINC00857,2.0615065e-05,4.7071193e-05
ENSG00000140025,EFCAB11,-0.004067591,9.156134e-06
ENSG00000231882,F10-AS1,3.233841e-07,5.3812073e-06
ENSG00000126231,PROZ,1.2565366e-05,3.1174644e-05
ENSG00000138119,MYOF,0.0003681936,0.0015942833
ENSG00000102900,NUP93,0.010146889,0.0062538795
ENSG00000126226,PCID2,0.0030344825,0.004156663
ENSG00000151490,PTPRO,0.041408803,0.026983956
ENSG00000100599,RIN3,-0.000103798244,0.0016265196
ENSG00000129038,LOXL1,0.0002786707,0.00017426224
ENSG00000103742,IGDCC4,0.00092950993,0.00071411004
ENSG00000140506,LMAN1L,0.00013737434,9.469197e-06
ENSG00000129562,DAD1,-0.0009560168,-0.0020517008
ENSG00000150394,CDH8,0.028650774,0.027810352
ENSG00000152804,HHEX,-9.801002e-06,4.5837032e-06
ENSG00000155463,OXA1L,-6.191452e-06,0.0014686795
ENSG00000138587,MNS1,0.00054935104,0.0013939848
ENSG00000107771,CCSER2,0.00011875769,0.016311524
ENSG00000156958,GALK2,0.0015121041,0.009565936
ENSG00000197324,LRP10,-0.002856971,-0.0004204865
ENSG00000139842,CUL4A,0.0010345763,0.006957553
ENSG00000167186,COQ7,0.00088894996,0.0010304381
ENSG00000139890,REM2,5.1414456e-05,1.9018733e-05
ENSG00000100461,RBM23,-4.4055978e-05,0.0021478734
ENSG00000095587,TLL2,-0.0014562631,0.0005297588
ENSG00000169181,GSG1L,0.01063765,0.008619824
ENSG00000170788,DYDC1,8.9378445e-05,0.0003996277
ENSG00000260268,LINC00919,1.4172109e-07,8.374251e-07
ENSG00000122299,ZC3H7A,0.0011762303,0.0047150864
ENSG00000165841,CYP2C19,0.00035416798,4.904183e-06
ENSG00000186009,ATP4B,-9.4275055e-07,-5.5553683e-06
ENSG00000187553,CYP26C1,7.1700175e-05,2.2061768e-05
ENSG00000080644,CHRNA3,0.00013189309,0.00018997441
ENSG00000126217,MCF2L,0.010590117,0.008943342
ENSG00000087245,MMP2,-7.473412e-05,4.622182e-05
ENSG00000155629,PIK3AP1,0.00014357308,0.00071903697
ENSG00000111701,APOBEC1,3.2184907e-05,0.00064496964
ENSG00000137824,RMDN3,0.0026095442,0.003979265
ENSG00000172243,CLEC7A,-4.0290666e-05,4.765992e-05
ENSG00000237054,PRMT5-AS1,5.9990427e-05,0.0001809143
ENSG00000100462,PRMT5,0.0007400821,0.0006132442
ENSG00000249231,CASC16,6.587658e-05,0.00016534113
ENSG00000259248,USP3-AS1,0.0024371506,0.0024820033
ENSG00000169684,CHRNA5,0.00034418952,0.00051948626
ENSG00000174498,IGDCC3,-0.0017712462,9.261696e-05
ENSG00000226091,LINC00937,0.014008331,0.012452828
ENSG00000121335,PRB2,0.017085712,0.005329451
ENSG00000166426,CRABP1,0.00010347209,0.00028849862
ENSG00000166535,A2ML1,-0.0012675558,0.0017187439
ENSG00000137831,UACA,-0.004393428,0.001541612
ENSG00000261210,CLEC19A,0.00021328733,7.295033e-05
ENSG00000102970,CCL17,2.744717e-05,0.00016857967
ENSG00000261742,LINC00922,0.00066437584,0.0008792842
ENSG00000186047,DLEU7,0.008105632,0.005672731
ENSG00000060140,STYK1,0.005291905,0.004322959
ENSG00000140497,SCAMP2,-0.0011176299,0.0009594676
ENSG00000006007,GDE1,-0.00091900246,0.0023034683
ENSG00000225579,EDNRB-AS1,4.8322663e-06,7.953003e-06
ENSG00000136160,EDNRB,-0.0064304215,-0.0015374481
ENSG00000060982,BCAT1,0.0056624077,0.0066274274
ENSG00000102962,CCL22,8.700849e-06,4.5605986e-05
ENSG00000256812,CAPNS2,-0.0,-0.0
ENSG00000100802,C14orf93,-0.000806589,0.00031996408
ENSG00000169371,SNUPN,0.0008926767,0.0018361724
ENSG00000135720,DYNC1LI2,-0.0025078973,0.0057449234
ENSG00000236133,LINC01069,1.2057199e-06,5.0115714e-06
ENSG00000139737,SLAIN1,-0.023149092,0.003760855
ENSG00000213809,KLRK1,-0.0,-0.0
ENSG00000166415,WDR72,0.00010342807,0.00036216865
ENSG00000133116,KL,0.00027860212,0.00031996978
ENSG00000103460,TOX3,0.0082698725,0.0043740254
ENSG00000100804,PSMB5,0.001560216,-0.00033979976
ENSG00000211455,STK38L,0.0015618404,0.0051327143
ENSG00000133121,STARD13,-0.021290967,0.005925037
ENSG00000222028,PSMB11,-2.7231334e-07,-1.1857323e-06
ENSG00000179933,C14orf119,-0.00023162064,-0.00018052808
ENSG00000235194,PPP1R3E,-0.001153284,0.0014490344
ENSG00000188991,SLC15A5,3.731556e-05,0.00023665228
ENSG00000100842,EFS,-0.0057209493,-0.00083161116
ENSG00000111713,GYS2,0.00014010575,0.00037517975
ENSG00000140386,SCAPER,0.0023063284,0.020354057
ENSG00000166091,CMTM5,-0.0058850255,-0.0014286025
ENSG00000008394,MGST1,0.005119049,0.00867628
ENSG00000259431,THTPA,-0.0,-0.0
ENSG00000205846,CLEC6A,-1.8795589e-06,3.926927e-05
ENSG00000187569,DPPA3,1.7718065e-05,9.4661176e-05
ENSG00000123179,EBPL,0.0030329078,0.0008887929
ENSG00000213983,AP1G2,0.004334318,0.0047788112
ENSG00000087253,LPCAT2,-0.0025446662,0.00057721016
ENSG00000110975,SYT10,0.0015304845,0.0016454767
ENSG00000136099,PCDH8,0.002713748,0.003639876
ENSG00000188266,HYKK,-4.455209e-05,0.00043799324
ENSG00000229788,LINC00388,-0.0,-0.0
ENSG00000231914,LINC00387,1.2040486e-05,8.504751e-05
ENSG00000103089,FA2H,-0.032500546,-0.002962221
ENSG00000226250,LINC00408,-0.0,-0.0
ENSG00000104129,DNAJC17,0.0016387189,0.0034893178
ENSG00000232685,LINC00442,-0.0,-0.0
ENSG00000151491,EPS8,-0.0017376462,0.0042797253
ENSG00000276644,DACH1,0.0029272542,0.0068250773
ENSG00000118557,PMFBP1,-2.9456627e-05,0.00032386725
ENSG00000140455,USP3,-0.0019661149,0.0015959728
ENSG00000152213,ARL11,1.281517e-05,2.7834625e-05
ENSG00000102466,FGF14,0.06514017,0.06332709
ENSG00000133665,DYDC2,0.00020759218,-2.662567e-05
ENSG00000234445,FGF14-AS1,0.00037782016,0.0007953075
ENSG00000272143,FGF14-AS2,-0.00021215678,-3.580264e-05
ENSG00000171724,VAT1L,0.0067010103,0.005272737
ENSG00000151224,MAT1A,1.4740108e-05,1.906703e-05
ENSG00000178573,MAF,0.003248767,0.0017944233
ENSG00000107864,CPEB3,0.013355626,0.025156705
ENSG00000103047,TANGO6,0.0012769704,0.009453225
ENSG00000261485,PAN3-AS1,9.807859e-05,0.00017988028
ENSG00000152520,PAN3,-0.0008773304,0.015066569
ENSG00000138190,EXOC6,0.016843626,0.023245392
ENSG00000152910,CNTNAP4,-0.01624101,0.009189035
ENSG00000102755,FLT1,0.0003112666,0.0011088559
ENSG00000139174,PRICKLE1,0.024939025,0.023481982
ENSG00000088682,COQ9,-0.0003204592,0.00214435
ENSG00000100721,TCL1A,1.7514887e-07,2.9812097e-06
ENSG00000166167,BTRC,0.004118634,0.015958905
ENSG00000083635,NUFIP1,0.0016021733,0.0024922688
ENSG00000136379,ABHD17C,0.0027529069,0.0031534426
ENSG00000133114,GPALPP1,0.0035355196,0.008319055
ENSG00000166557,TMED3,0.001292496,0.0025292397
ENSG00000131153,GINS2,-0.00012376114,-0.00035196342
ENSG00000188342,GTF2F2,-0.000800944,0.0036681697
ENSG00000259361,LINC00927,2.9869543e-05,0.00028037807
ENSG00000180332,KCTD4,-0.00016422536,0.00048137538
ENSG00000133112,TPT1,0.0027765885,0.0020228077
ENSG00000111224,PARP11,0.0030852095,0.0051781363
ENSG00000135736,CCDC102A,-4.6300956e-05,3.0699004e-05
ENSG00000107447,DNTT,4.148736e-05,6.582999e-05
ENSG00000229847,EMX2OS,-0.0062655914,-0.0010066953
ENSG00000176692,FOXC2,2.8445313e-06,-3.7204686e-07
ENSG00000050820,BCAR1,-0.00036811986,0.002392944
ENSG00000023697,DERA,-0.0013621844,0.0008093072
ENSG00000148834,GSTO1,-0.00025998653,0.0019716488
ENSG00000100601,ALKBH1,0.00048143993,0.002061402
ENSG00000174032,SLC25A30,0.000493739,0.0005710595
ENSG00000117971,CHRNB4,0.00021846905,0.0010730949
ENSG00000119705,SLIRP,-0.0006258409,0.003261512
ENSG00000140557,ST8SIA2,0.010366274,0.0032299226
ENSG00000205078,SYCE1L,0.0006575065,0.00046947502
ENSG00000165879,FRAT1,6.4376196e-05,8.024917e-05
ENSG00000063761,ADCK1,-0.001269393,0.0026500656
ENSG00000131149,GSE1,0.004880489,0.0031344562
ENSG00000052749,RRP12,0.0017793454,0.0036982375
ENSG00000151846,PABPC3,0.0004450639,-0.0005450139
ENSG00000165566,AMER2,-0.020689603,-0.0011254157
ENSG00000238169,LINC01053,4.3704254e-06,2.6727978e-06
ENSG00000225105,LINC01076,2.6033198e-05,8.4140294e-05
ENSG00000139505,MTMR6,0.0012381357,0.006054541
ENSG00000169609,C15orf40,-0.00018464515,0.0015919172
ENSG00000179715,PCED1B,0.0034801504,0.004683446
ENSG00000151748,SAV1,-0.0012100772,0.0012746509
ENSG00000125304,TM9SF2,0.0013238054,0.005872036
ENSG00000139044,B4GALNT3,0.007255875,0.006449084
ENSG00000196547,MAN2A2,-0.004643569,0.0024432177
ENSG00000100504,PYGL,0.0009838082,0.0025998312
ENSG00000120669,SOHLH2,3.995506e-05,0.00010896585
ENSG00000139209,SLC38A4,0.00015515977,0.00022499172
ENSG00000242715,CCDC169,-0.0,-0.0
ENSG00000103111,MON1B,-5.4525426e-05,0.00038060322
ENSG00000151743,AMN1,0.0038522857,0.0085682785
ENSG00000131969,ABHD12B,0.0012304189,0.0018244118
ENSG00000103942,HOMER2,0.006926199,0.0061807954
ENSG00000184939,ZFP90,0.008603807,0.0070433742
ENSG00000119689,DLST,0.0018614719,0.002335963
ENSG00000205857,NANOGNB,1.4520717e-05,0.00014466392
ENSG00000023734,STRAP,0.0038568613,0.00360723
ENSG00000133083,DCLK1,0.062401447,0.047692027
ENSG00000073417,PDE8A,-0.032397885,0.005072469
ENSG00000103175,WFDC1,-0.0017350726,0.0007791527
ENSG00000140948,ZCCHC14,0.008459844,0.0072802515
ENSG00000261517,LINC00558,3.4052577e-05,5.179252e-05
ENSG00000213390,ARHGAP19,-0.0,-1.0613617e-06
ENSG00000234787,LINC00458,1.953265e-06,7.1037925e-07
ENSG00000198208,RPS6KL1,0.00505955,0.006620665
ENSG00000111405,ENDOU,-0.00013879046,-8.964467e-06
ENSG00000102738,MRPS31,3.032495e-05,0.0033887762
ENSG00000102743,SLC25A15,0.00030207515,0.00034400992
ENSG00000157423,HYDIN,0.0080788415,0.0069013047
ENSG00000119630,PGF,1.6049338e-05,3.477347e-05
ENSG00000180660,MAB21L1,1.33862895e-05,-3.0358328e-06
ENSG00000151778,SERP2,0.0042985026,0.004626024
ENSG00000166171,DPCD,0.0021601766,0.0017237187
ENSG00000102804,TSC22D1,0.020789394,0.018065099
ENSG00000167778,SPRYD3,0.0016984782,0.0048572295
ENSG00000119718,EIF2B2,2.6115566e-05,0.0005171398
ENSG00000261446,LINC00559,2.3219198e-05,0.000103865204
ENSG00000234384,LINC01049,4.350812e-06,6.928628e-05
ENSG00000231674,LINC00410,2.3911796e-05,3.650612e-05
ENSG00000234625,LINC00380,-0.0,-0.0
ENSG00000229557,LINC00379,1.2485384e-05,2.2014681e-05
ENSG00000166169,POLL,0.000480634,0.0015447644
ENSG00000232849,LINC00363,-1.4371366e-06,1.6495476e-06
ENSG00000183098,GPC6,0.024659444,0.030878281
ENSG00000119684,MLH3,-0.0028023182,0.005340635
ENSG00000224394,GPC6-AS2,4.627537e-05,5.9370737e-05
ENSG00000236520,GPC6-AS1,0.00020831003,0.00035074248
ENSG00000080166,DCT,8.0289465e-05,0.00047755014
ENSG00000135447,PPP1R1A,0.0014616394,0.0012807889
ENSG00000181991,MRPS11,0.0005668289,0.0022469242
ENSG00000088451,TGDS,-0.0004563811,0.00070613733
ENSG00000139173,TMEM117,0.009569366,0.01866849
ENSG00000166831,RBPMS2,-0.0001955416,0.00031229618
ENSG00000152749,GPR180,0.002220793,0.005661349
ENSG00000238230,LINC00391,-7.063596e-05,-3.8031267e-06
ENSG00000227640,SOX21-AS1,-0.0006045528,-0.00010981676
ENSG00000119640,ACYP1,-0.00031817364,0.0019421196
ENSG00000125285,SOX21,-0.0009356488,-0.00023374238
ENSG00000141258,SGSM2,0.0058246497,0.0069123716
ENSG00000260962,LINC00557,-3.1075515e-07,-0.0
ENSG00000151229,SLC2A13,0.03848838,0.03764261
ENSG00000166173,LARP6,-0.0062824404,0.0018761916
ENSG00000125257,ABCC4,0.0014448864,0.0030199948
ENSG00000119703,ZC2HC1C,-0.00036763828,0.0006347477
ENSG00000069667,RORA,-0.0020826254,0.022187775
ENSG00000179919,OR10A7,-0.0,-0.0
ENSG00000170348,TMED10,-0.003605907,0.0030624627
ENSG00000180116,REDIC1,0.0041502835,0.006961392
ENSG00000135686,KLHL36,0.0028265258,0.0020032204
ENSG00000100665,SERPINA4,-0.0,-0.0
ENSG00000111704,NANOG,-2.5300744e-05,0.00018131251
ENSG00000165669,FAM204A,0.0012194423,0.0056348196
ENSG00000168404,MLKL,-0.00036036826,0.0005227174
ENSG00000188488,SERPINA5,5.8359938e-06,2.3864583e-05
ENSG00000111371,SLC38A1,0.019326339,0.015204804
ENSG00000005194,CIAPIN1,0.0014263843,0.0019360142
ENSG00000107829,FBXW4,0.0013285353,0.0068622436
ENSG00000196136,SERPINA3,-0.0,0.000116303425
ENSG00000185722,ANKFY1,0.0049147643,0.009003585
ENSG00000100528,CNIH1,0.0017478481,0.0038663186
ENSG00000148843,PDCD11,0.0018403941,0.002715036
ENSG00000074603,DPP8,-0.0022312242,0.008307722
ENSG00000020577,SAMD4A,-0.0005766599,0.008029015
ENSG00000154118,JPH3,0.016750922,0.00936123
ENSG00000140937,CDH11,0.018345755,0.01749025
ENSG00000074755,ZZEF1,5.5257413e-05,0.007610503
ENSG00000198554,WDHD1,0.00062194903,0.0021588905
ENSG00000203837,PNLIPRP3,0.00014281146,0.00013363638
ENSG00000134873,CLDN10,-0.0047780955,-0.0007533578
ENSG00000223392,CLDN10-AS1,-2.160475e-05,0.00029686413
ENSG00000134874,DZIP1,0.009395908,0.009607438
ENSG00000167193,CRK,0.0053286524,0.0047788033
ENSG00000175548,ALG10B,5.123191e-05,0.0008638475
ENSG00000102580,DNAJC3,-0.0031099392,0.0032593342
ENSG00000103091,WDR59,-0.0020080877,0.007683519
ENSG00000171314,PGAM1,0.0023535965,0.008127929
ENSG00000134294,SLC38A2,-0.0027566857,0.0034345752
ENSG00000187105,HEATR4,0.0027751685,0.0039027724
ENSG00000102595,UGGT2,0.006723207,0.022127863
ENSG00000255302,EID1,0.0014098943,-0.0044610803
ENSG00000095596,CYP26A1,0.00094091555,-0.00026199047
ENSG00000139926,FRMD6,0.0021446894,0.006121293
ENSG00000103248,MTHFSD,-0.0002578566,0.00068106217
ENSG00000004660,CAMKK1,0.009948449,0.008936235
ENSG00000185352,HS6ST3,0.039814312,0.040592935
ENSG00000226519,LINC00390,0.0021216432,0.000942178
ENSG00000227258,SMIM2-AS1,0.00030499426,0.0005857922
ENSG00000135413,LACRT,2.0304901e-06,1.460922e-05
ENSG00000140287,HDC,0.00017723854,0.00032068978
ENSG00000108405,P2RX1,4.0548464e-05,0.0002754143
ENSG00000123191,ATP7B,0.0035255468,0.0025997919
ENSG00000103257,SLC7A5,0.0058327047,0.0031675515
ENSG00000185652,NTF3,0.0008973109,0.00054860295
ENSG00000133704,IPO8,0.0010145839,0.005379487
ENSG00000100867,DHRS2,1.2662351e-05,3.996213e-05
ENSG00000091622,PITPNM3,0.011217494,0.0061030295
ENSG00000104731,KLHDC4,0.0016640804,0.0031042665
ENSG00000140450,ARRDC4,0.0010269675,0.0010178622
ENSG00000148841,ITPRIP,-0.00016927968,-1.2130584e-05
ENSG00000119655,NPC2,-0.0014092076,-0.00022998657
ENSG00000183655,KLHL25,0.0048600207,0.0016891761
ENSG00000182199,SHMT2,4.082792e-05,0.00029965144
ENSG00000176463,SLCO3A1,-0.009419767,0.011669175
ENSG00000256806,C17orf100,0.00018923005,-9.306712e-05
ENSG00000100603,SNW1,-0.0002553487,0.001020508
ENSG00000181026,AEN,0.0002705263,0.0004434793
ENSG00000074370,ATP2A3,0.00042796496,0.0007575347
ENSG00000185787,MORF4L1,0.005327734,-0.003097514
ENSG00000168589,DYNLRB2,-2.2647158e-05,0.00035046184
ENSG00000179454,KLHL28,0.0017168862,0.0064028106
ENSG00000166428,PLD4,-1.7567005e-05,3.764551e-05
ENSG00000151893,CACUL1,0.0035737213,0.007560735
ENSG00000181274,FRAT2,0.0002569843,0.00018684608
ENSG00000107560,RAB11FIP2,-0.0020205101,0.007334645
ENSG00000103335,PIEZO1,-0.0018193907,-0.00040171412
ENSG00000188620,HMX3,-0.0,-0.0
ENSG00000189319,FAM53B,-0.0,-0.0
ENSG00000213185,FAM24B,3.2167242e-07,0.0006016643
ENSG00000119973,PRLHR,7.8319295e-05,0.00025450604
ENSG00000138152,BTBD16,-0.00011847864,0.00010040164
ENSG00000065154,OAT,0.00026645593,0.005065668
ENSG00000120693,SMAD9,-0.00015785063,0.0013076696
ENSG00000161634,DCD,2.112999e-06,4.685366e-06
ENSG00000170430,MGMT,-0.0008802342,0.0028813072
ENSG00000148824,MTG1,-5.556409e-05,6.593533e-05
ENSG00000153487,ING1,0.00079096016,0.00045334242
ENSG00000259831,LINC00567,6.366192e-06,6.2971358e-06
ENSG00000005175,RPAP3,0.00072291266,0.0025138224
ENSG00000139618,BRCA2,0.00010057963,0.00027740144
ENSG00000168367,LINC00917,-0.0,1.0613616e-06
ENSG00000225899,FRG2B,1.5100038e-06,6.8118544e-07
ENSG00000095574,IKZF5,-0.0006489102,0.0013133339
ENSG00000141485,SLC13A5,-0.0040583266,-0.00053411437
ENSG00000185069,KRT76,3.9921358e-07,4.6736798e-07
ENSG00000166272,WBP1L,0.00041699896,0.0040182904
ENSG00000118922,KLF12,0.01087947,0.017486777
ENSG00000260880,HCCAT5,-7.2186945e-06,-1.592193e-06
ENSG00000107949,BCCIP,0.00089988695,0.00275983
ENSG00000133101,CCNA1,0.00067352224,0.000744069
ENSG00000006210,CX3CL1,0.007999231,0.011992978
ENSG00000153774,CFDP1,0.0019584869,0.0050784987
ENSG00000139117,CPNE8,0.017235978,0.0134483045
ENSG00000198033,TUBA3C,7.4523e-06,6.357202e-05
ENSG00000068383,INPP5A,0.00427686,0.0047537596
ENSG00000137845,ADAM10,-0.0069279294,0.010129533
ENSG00000123178,SPRYD7,0.0008706235,0.003686219
ENSG00000140876,NUDT7,-7.609686e-05,0.00062019745
ENSG00000136098,NEK3,-0.008743753,-0.00024019371
ENSG00000129235,TXNDC17,0.00051120407,-0.00021878458
ENSG00000176678,FOXL1,-1.10289115e-07,-2.1842227e-06
ENSG00000184517,ZFP1,0.00064160756,0.00092559116
ENSG00000198920,KIAA0753,0.0059438148,0.0069359527
ENSG00000139610,CELA1,2.760794e-05,0.0002416232
ENSG00000140836,ZFHX3,-0.005097083,0.0021719532
ENSG00000170545,SMAGP,0.0001852672,0.0007865548
ENSG00000227143,LINC01153,-8.164766e-06,2.4324945e-05
ENSG00000182022,CHST15,0.010053892,0.005997595
ENSG00000118939,UCHL3,0.0024205418,0.0003380549
ENSG00000168411,RFWD3,-0.0005867361,0.0016313443
ENSG00000179399,GPC5,-0.03262356,-0.002899138
ENSG00000186187,ZNRF1,0.011212377,0.00889466
ENSG00000232885,GPC5-AS2,-1.2300604e-06,-0.0
ENSG00000259494,MRPL46,0.0002146633,2.0698191e-05
ENSG00000165966,PDZRN4,0.0147147225,0.01855747
ENSG00000235984,GPC5-AS1,-0.00038781372,-5.313126e-07
ENSG00000138162,TACC2,0.009428865,0.0069017727
ENSG00000140873,ADAMTS18,-0.009667167,0.0004025353
ENSG00000259527,LINC00052,4.384117e-07,2.711052e-06
ENSG00000154237,LRRK1,0.0075527146,0.0074118576
ENSG00000152944,MED21,0.0033182583,0.0028423078
ENSG00000173451,THAP2,0.0005732738,0.00068413274
ENSG00000103187,COTL1,0.0028473523,-0.001365896
ENSG00000118596,SLC16A7,0.012005045,0.01490556
ENSG00000102978,POLR2C,0.000613669,0.0013841928
ENSG00000188655,RNASE9,-0.0,-0.0
ENSG00000118900,UBN1,0.0013077134,0.0029784692
ENSG00000168904,LRRC28,0.0073021585,0.013461361
ENSG00000175215,CTDSP2,-0.0015062358,0.0014847061
ENSG00000181803,OR6S1,-0.0,-0.0
ENSG00000258818,RNASE4,-1.6623801e-06,-1.7210059e-05
ENSG00000181562,EDDM3A,-6.3297693e-07,6.0799346e-05
ENSG00000181552,EDDM3B,-2.0121836e-06,9.44021e-08
ENSG00000169413,RNASE6,-9.233173e-06,-1.442007e-06
ENSG00000129538,RNASE1,-0.014414213,-0.0030250314
ENSG00000154102,C16orf74,-0.0031664756,-0.00023188308
ENSG00000058272,PPP1R12A,0.005943673,0.02014556
ENSG00000169385,RNASE2,3.1577187e-07,3.4291847e-06
ENSG00000268388,FENDRR,-3.9404513e-06,2.5930215e-06
ENSG00000165794,SLC39A2,1.4292106e-06,4.828447e-06
ENSG00000179636,TPPP2,-5.0577855e-05,-6.4244796e-06
ENSG00000103241,FOXF1,-0.0,1.1559105e-06
ENSG00000206150,RNASE13,-0.0,-0.0
ENSG00000183643,C15orf32,7.9158206e-05,0.00012889493
ENSG00000165799,RNASE7,-1.8756067e-06,-4.5064746e-07
ENSG00000166446,CDYL2,0.007937005,0.0077180527
ENSG00000173431,RNASE8,-0.0,-0.0
ENSG00000165801,ARHGEF40,-0.002094808,-0.00015577662
ENSG00000140443,IGF1R,0.011969323,0.016363991
ENSG00000108590,MED31,0.0016178124,0.003670454
ENSG00000127564,PKMYT1,7.511241e-05,4.467947e-05
ENSG00000129221,AIPL1,7.523331e-05,0.00028649042
ENSG00000165804,ZNF219,-0.0002465611,9.108804e-05
ENSG00000185551,NR2F2,0.0022168716,0.00095948833
ENSG00000169327,OR5AU1,-0.0,-0.0
ENSG00000092201,SUPT16H,0.0027591877,0.0044002202
ENSG00000103995,CEP152,-0.00084141875,0.0011351216
ENSG00000162073,PAQR4,-0.0023695435,0.00071448705
ENSG00000139626,ITGB7,-1.6438116e-05,1.8317354e-05
ENSG00000214274,ANG,-0.0,-0.0
ENSG00000213937,CLDN9,-8.644762e-05,3.901336e-05
ENSG00000184697,CLDN6,8.268622e-05,0.00020857734
ENSG00000166166,TRMT61A,0.00011819074,0.00074761704
ENSG00000131652,THOC6,2.9375124e-05,0.0002951053
ENSG00000126215,XRCC3,0.00013828826,0.0003796082
ENSG00000139291,TMEM19,0.0003569997,0.0017239536
ENSG00000157470,FAM81A,0.0121265445,0.011507807
ENSG00000161638,ITGA5,-9.994495e-05,0.00024682822
ENSG00000130182,ZSCAN10,8.3274235e-06,2.2724007e-05
ENSG00000119699,TGFB3,-0.0001535503,0.00023162662
ENSG00000064726,BTBD1,0.0034074537,0.004649154
ENSG00000259717,LINC00677,-0.0,4.7766076e-07
ENSG00000185215,TNFAIP2,0.00029725878,0.0005480899
ENSG00000140993,TIGD7,0.00075926894,0.0012381115
ENSG00000111058,ACSS3,-0.0063830405,0.00040553923
ENSG00000168158,OR2C1,-3.260567e-06,-4.5636372e-07
ENSG00000103343,ZNF174,-0.0,-0.0
ENSG00000251533,LINC00605,3.064205e-07,1.3587875e-06
ENSG00000165959,CLMN,-0.0361285,-0.0028690486
ENSG00000167981,ZNF597,1.197391e-05,0.0003607093
ENSG00000184254,ALDH1A3,-0.00028884562,0.00033835898
ENSG00000122390,NAA60,-0.0016287424,-0.0
ENSG00000167779,IGFBP6,0.00030426943,0.0010343587
ENSG00000172867,KRT2,-2.8524693e-07,1.2195017e-06
ENSG00000184990,SIVA1,0.00095418387,0.0015427719
ENSG00000177425,PAWR,0.0014646932,0.0024603126
ENSG00000148702,HABP2,0.00011458737,9.621594e-05
ENSG00000111110,PPM1H,-0.008785712,0.011513073
ENSG00000179627,ZBTB42,-2.5409556e-05,-7.0892834e-06
ENSG00000166716,ZNF592,-5.353673e-05,0.0029606672
ENSG00000186795,KCNK18,1.0506847e-05,3.682859e-05
ENSG00000229544,NKX1-2,1.1835816e-06,2.7666969e-05
ENSG00000100722,ZC3H14,0.0036684263,0.01045985
ENSG00000107902,LHPP,-0.0027490573,0.0041693924
ENSG00000139644,TMBIM6,-0.002834445,0.0062276754
ENSG00000089876,DHX32,-0.0016300435,0.0040482604
ENSG00000166477,LEO1,0.0022041523,0.0016583505
ENSG00000237675,TEX36-AS1,1.609803e-06,4.0288674e-06
ENSG00000166033,HTRA1,-0.020464247,-0.0030406509
ENSG00000138594,TMOD3,0.0063210325,0.0071533998
ENSG00000237289,CKMT1B,0.0039112344,0.0079891635
ENSG00000215131,C16orf90,1.0139759e-06,2.6403177e-07
ENSG00000103351,CLUAP1,0.004030068,0.0033451933
ENSG00000242866,STRC,0.0059272586,0.00077544746
ENSG00000165650,PDZD8,0.0008821328,0.0061210636
ENSG00000203795,FAM24A,1.4270556e-07,-0.0
ENSG00000175018,TEX36,9.265773e-05,0.00082195585
ENSG00000230098,TCERG1L-AS1,9.351158e-07,6.6334144e-07
ENSG00000077147,TM9SF3,0.0022457405,0.009634276
ENSG00000110934,BIN2,0.00012641918,0.00070258474
ENSG00000126602,TRAP1,0.005987082,0.006895066
ENSG00000223572,CKMT1A,0.0015582356,0.0031014637
ENSG00000171307,ZDHHC16,0.0010147424,0.0014251843
ENSG00000127325,BEST3,-0.0003389506,9.37921e-05
ENSG00000128886,ELL3,1.013635e-08,5.420001e-07
ENSG00000165533,TTC8,0.0032801165,0.005859541
ENSG00000140259,MFAP1,0.00082676037,0.00074444764
ENSG00000074621,SLC24A1,0.00013073378,0.0009033141
ENSG00000139629,GALNT6,-0.00739648,-0.00029315884
ENSG00000203485,INF2,-0.005547197,0.004070283
ENSG00000133639,BTG1,0.0018617951,-0.0024585288
ENSG00000174485,DENND4A,0.005572617,0.019273076
ENSG00000185739,SRL,0.00018619708,0.00047054896
ENSG00000111605,CPSF6,0.005644438,0.009786396
ENSG00000090447,TFAP4,0.00035215833,0.0006003845
ENSG00000133640,LRRIQ1,0.0055620703,0.006402409
ENSG00000103769,RAB11A,0.008057389,0.013563946
ENSG00000153233,PTPRR,0.029272934,0.025742276
ENSG00000206127,GOLGA8O,-2.5806758e-05,1.6303855e-05
ENSG00000154485,MMP21,1.0443938e-05,2.3718356e-05
